,Unnamed: 0,Unnamed: 0.1,cluster_id,seqlength,kmeans_clusters,kmeans_time,gmm_clusters,gmm_time,time,coh_cluster,k_shape_clusters,k_means_softdtw_clusters
0,0,0,0,45,0,189.92469,0,188.14529,25.83648,2,1,3
1,1,1,0,37,0,189.92469,0,188.14529,25.83648,2,1,0
2,2,2,0,33,0,189.92469,0,188.14529,25.83648,2,1,3
3,3,3,0,63,0,189.92469,0,188.14529,25.83648,2,1,3
4,4,4,0,64,0,189.92469,0,188.14529,25.83648,2,1,3
5,5,5,0,55,0,189.92469,0,188.14529,25.83648,2,0,3
6,6,6,0,64,0,189.92469,0,188.14529,25.83648,2,0,3
7,7,7,0,56,0,189.92469,0,188.14529,25.83648,2,0,3
8,8,8,0,64,0,189.92469,0,188.14529,25.83648,2,1,3
9,9,9,0,54,0,189.92469,0,188.14529,25.83648,2,1,3
10,10,10,0,55,0,189.92469,0,188.14529,25.83648,2,3,3
11,11,11,0,57,0,189.92469,0,188.14529,25.83648,2,0,3
12,12,12,0,53,0,189.92469,0,188.14529,25.83648,2,0,3
13,13,13,0,37,0,189.92469,0,188.14529,25.83648,2,1,3
14,14,14,0,33,0,189.92469,0,188.14529,25.83648,2,1,3
15,15,15,0,52,0,189.92469,0,188.14529,25.83648,2,1,0
16,16,16,0,58,0,189.92469,0,188.14529,25.83648,2,1,3
17,17,17,0,38,0,189.92469,0,188.14529,25.83648,2,0,3
18,18,18,0,55,0,189.92469,0,188.14529,25.83648,2,2,3
19,19,19,0,51,0,189.92469,0,188.14529,25.83648,2,1,3
20,20,20,0,44,0,189.92469,0,188.14529,25.83648,2,1,1
21,21,21,0,65,0,189.92469,0,188.14529,25.83648,2,2,3
22,22,22,0,55,0,189.92469,0,188.14529,25.83648,2,0,3
23,23,23,0,56,0,189.92469,0,188.14529,25.83648,2,1,3
24,24,24,0,38,0,189.92469,0,188.14529,25.83648,2,2,3
25,25,25,0,39,0,189.92469,0,188.14529,25.83648,2,1,3
26,26,26,0,55,0,189.92469,0,188.14529,25.83648,2,1,3
27,27,27,0,57,0,189.92469,0,188.14529,25.83648,2,0,3
28,28,28,0,58,0,189.92469,0,188.14529,25.83648,2,0,3
29,29,29,0,62,0,189.92469,0,188.14529,25.83648,2,1,3
30,30,30,0,47,0,189.92469,0,188.14529,25.83648,2,2,3
31,31,31,0,56,0,189.92469,0,188.14529,25.83648,2,0,3
32,32,32,0,51,0,189.92469,0,188.14529,25.83648,2,0,3
33,33,33,0,54,0,189.92469,0,188.14529,25.83648,2,1,3
34,34,34,0,52,0,189.92469,0,188.14529,25.83648,2,1,3
35,35,35,0,40,0,189.92469,0,188.14529,25.83648,2,1,3
36,36,36,0,56,0,189.92469,0,188.14529,25.83648,2,2,3
37,37,37,0,53,0,189.92469,0,188.14529,25.83648,2,1,3
38,38,38,0,39,0,189.92469,0,188.14529,25.83648,2,1,3
39,39,39,0,63,0,189.92469,0,188.14529,25.83648,2,2,3
40,40,40,0,62,0,189.92469,0,188.14529,25.83648,2,3,3
41,41,41,0,61,0,189.92469,0,188.14529,25.83648,2,1,3
42,42,42,0,59,0,189.92469,0,188.14529,25.83648,2,1,3
43,43,43,0,59,0,189.92469,0,188.14529,25.83648,2,1,3
44,44,44,0,50,0,189.92469,0,188.14529,25.83648,2,1,3
45,45,45,0,50,0,189.92469,0,188.14529,25.83648,2,1,3
46,46,46,0,44,0,189.92469,0,188.14529,25.83648,2,2,3
47,47,47,0,53,0,189.92469,0,188.14529,25.83648,2,1,3
48,48,48,0,47,0,189.92469,0,188.14529,25.83648,2,1,3
49,49,49,0,57,0,189.92469,0,188.14529,25.83648,2,1,3
50,50,50,0,49,0,189.92469,0,188.14529,25.83648,2,2,3
51,51,51,0,61,0,189.92469,0,188.14529,25.83648,2,3,3
52,52,52,0,50,0,189.92469,0,188.14529,25.83648,2,2,3
53,53,53,0,47,0,189.92469,0,188.14529,25.83648,2,1,3
54,54,54,0,47,0,189.92469,0,188.14529,25.83648,2,2,3
55,55,55,0,53,0,189.92469,0,188.14529,25.83648,2,1,3
56,56,56,0,44,0,189.92469,0,188.14529,25.83648,2,1,3
57,57,57,0,46,0,189.92469,0,188.14529,25.83648,2,1,0
58,58,58,0,43,0,189.92469,0,188.14529,25.83648,2,0,3
59,59,59,0,52,0,189.92469,0,188.14529,25.83648,2,2,3
60,60,60,0,59,0,189.92469,0,188.14529,25.83648,2,1,3
61,61,61,0,63,0,189.92469,0,188.14529,25.83648,2,1,3
62,62,62,0,61,0,189.92469,0,188.14529,25.83648,2,1,3
63,63,63,0,51,0,189.92469,0,188.14529,25.83648,2,1,3
64,64,64,0,54,0,189.92469,0,188.14529,25.83648,2,1,0
65,65,65,0,37,0,189.92469,0,188.14529,25.83648,2,0,3
66,66,66,0,51,0,189.92469,0,188.14529,25.83648,2,1,3
67,67,67,0,63,0,189.92469,0,188.14529,25.83648,2,1,3
68,68,68,0,32,0,189.92469,0,188.14529,25.83648,0,1,3
69,69,69,0,60,0,189.92469,0,188.14529,25.83648,2,1,3
70,70,70,0,47,0,189.92469,0,188.14529,25.83648,2,1,3
71,71,71,0,56,0,189.92469,0,188.14529,25.83648,2,1,3
72,72,72,0,70,0,189.92469,0,188.14529,25.83648,2,2,3
73,73,73,0,44,0,189.92469,0,188.14529,25.83648,2,1,3
74,74,74,0,50,0,189.92469,0,188.14529,25.83648,2,2,3
75,75,75,0,58,0,189.92469,0,188.14529,25.83648,2,1,3
76,76,76,0,55,0,189.92469,0,188.14529,25.83648,2,1,3
77,77,77,0,47,0,189.92469,0,188.14529,25.83648,2,2,3
78,78,78,0,63,0,189.92469,0,188.14529,25.83648,2,0,3
79,79,79,0,36,0,189.92469,0,188.14529,25.83648,2,1,3
80,80,80,0,48,0,189.92469,0,188.14529,25.83648,2,1,0
81,81,81,0,59,0,189.92469,0,188.14529,25.83648,2,1,3
82,82,82,0,44,0,189.92469,0,188.14529,25.83648,2,1,3
83,83,83,0,61,0,189.92469,0,188.14529,25.83648,2,1,3
84,84,84,0,61,0,189.92469,0,188.14529,25.83648,2,1,3
85,85,85,0,54,0,189.92469,0,188.14529,25.83648,2,1,3
86,86,86,0,57,0,189.92469,0,188.14529,25.83648,2,1,3
87,87,87,0,46,0,189.92469,0,188.14529,25.83648,2,1,3
88,88,88,0,53,0,189.92469,0,188.14529,25.83648,2,0,3
89,89,89,0,51,0,189.92469,0,188.14529,25.83648,2,1,3
90,90,90,0,43,0,189.92469,0,188.14529,25.83648,2,1,3
91,91,91,0,38,0,189.92469,0,188.14529,25.83648,2,1,3
92,92,92,0,50,0,189.92469,0,188.14529,25.83648,2,1,3
93,93,93,0,69,0,189.92469,0,188.14529,25.83648,2,1,3
94,94,94,0,51,0,189.92469,0,188.14529,25.83648,2,1,3
95,95,95,0,57,0,189.92469,0,188.14529,25.83648,2,0,3
96,96,96,0,44,0,189.92469,0,188.14529,25.83648,2,0,3
97,97,97,0,40,0,189.92469,0,188.14529,25.83648,2,1,3
98,98,98,0,47,0,189.92469,0,188.14529,25.83648,2,1,3
99,99,99,0,49,0,189.92469,0,188.14529,25.83648,2,1,3
100,100,100,0,55,0,189.92469,0,188.14529,25.83648,2,2,3
101,101,101,0,48,0,189.92469,0,188.14529,25.83648,2,2,3
102,102,102,0,65,0,189.92469,0,188.14529,25.83648,2,1,3
103,103,103,0,44,0,189.92469,0,188.14529,25.83648,2,1,3
104,104,104,0,63,0,189.92469,0,188.14529,25.83648,2,2,3
105,105,105,0,53,0,189.92469,0,188.14529,25.83648,2,1,3
106,106,106,0,51,0,189.92469,0,188.14529,25.83648,2,1,3
107,107,107,0,49,0,189.92469,0,188.14529,25.83648,2,1,3
108,108,108,0,63,0,189.92469,0,188.14529,25.83648,2,0,3
109,109,109,0,63,0,189.92469,0,188.14529,25.83648,2,1,3
110,110,110,0,50,0,189.92469,0,188.14529,25.83648,2,1,3
111,111,111,0,68,0,189.92469,0,188.14529,25.83648,2,0,3
112,112,112,0,50,0,189.92469,0,188.14529,25.83648,2,1,3
113,113,113,0,47,0,189.92469,0,188.14529,25.83648,2,0,3
114,114,114,0,56,0,189.92469,0,188.14529,25.83648,2,1,3
115,115,115,0,52,0,189.92469,0,188.14529,25.83648,2,2,3
116,116,116,0,46,0,189.92469,0,188.14529,25.83648,2,1,3
117,117,117,0,42,0,189.92469,0,188.14529,25.83648,2,1,3
118,118,118,0,65,0,189.92469,0,188.14529,25.83648,2,1,3
119,119,119,0,63,0,189.92469,0,188.14529,25.83648,2,1,3
120,120,120,0,47,0,189.92469,0,188.14529,25.83648,2,1,3
121,121,121,0,58,0,189.92469,0,188.14529,25.83648,2,3,3
122,122,122,0,60,0,189.92469,0,188.14529,25.83648,2,1,3
123,123,123,0,56,0,189.92469,0,188.14529,25.83648,2,0,3
124,124,124,0,33,0,189.92469,0,188.14529,25.83648,2,2,3
125,125,125,0,43,0,189.92469,0,188.14529,25.83648,2,1,3
126,126,126,0,52,0,189.92469,0,188.14529,25.83648,2,1,3
127,127,127,0,52,0,189.92469,0,188.14529,25.83648,2,2,3
128,128,128,0,55,0,189.92469,0,188.14529,25.83648,2,1,3
129,129,129,0,56,0,189.92469,0,188.14529,25.83648,2,1,3
130,130,130,0,69,0,189.92469,0,188.14529,25.83648,2,1,3
131,131,131,0,58,0,189.92469,0,188.14529,25.83648,2,0,3
132,132,132,0,49,0,189.92469,0,188.14529,25.83648,2,0,3
133,133,133,0,50,0,189.92469,0,188.14529,25.83648,2,1,3
134,134,134,0,55,0,189.92469,0,188.14529,25.83648,2,1,3
135,135,135,0,55,0,189.92469,0,188.14529,25.83648,2,1,3
136,136,136,0,68,0,189.92469,0,188.14529,25.83648,2,1,3
137,137,137,0,54,0,189.92469,0,188.14529,25.83648,2,0,3
138,138,138,0,59,0,189.92469,0,188.14529,25.83648,2,1,3
139,139,139,0,47,0,189.92469,0,188.14529,25.83648,2,2,3
140,140,140,0,55,0,189.92469,0,188.14529,25.83648,2,1,3
141,141,141,0,62,0,189.92469,0,188.14529,25.83648,2,0,3
142,142,142,0,61,0,189.92469,0,188.14529,25.83648,2,1,3
143,143,143,0,56,0,189.92469,0,188.14529,25.83648,2,0,3
144,144,144,0,53,0,189.92469,0,188.14529,25.83648,2,1,3
145,145,145,0,45,0,189.92469,0,188.14529,25.83648,2,0,3
146,146,146,0,37,0,189.92469,0,188.14529,25.83648,2,2,3
147,147,147,0,57,0,189.92469,0,188.14529,25.83648,2,1,3
148,148,148,0,53,0,189.92469,0,188.14529,25.83648,2,2,3
149,149,149,0,49,0,189.92469,0,188.14529,25.83648,2,2,3
150,150,150,0,55,0,189.92469,0,188.14529,25.83648,2,1,3
151,151,151,0,48,0,189.92469,0,188.14529,25.83648,2,1,3
152,152,152,0,52,0,189.92469,0,188.14529,25.83648,2,3,0
153,153,153,0,61,0,189.92469,0,188.14529,25.83648,2,1,3
154,154,154,0,65,0,189.92469,0,188.14529,25.83648,2,1,3
155,155,155,0,51,0,189.92469,0,188.14529,25.83648,2,1,3
156,156,156,0,67,0,189.92469,0,188.14529,25.83648,2,2,3
157,157,157,0,52,0,189.92469,0,188.14529,25.83648,2,1,3
158,158,158,0,60,0,189.92469,0,188.14529,25.83648,2,2,3
159,159,159,0,46,0,189.92469,0,188.14529,25.83648,2,2,3
160,160,160,0,59,0,189.92469,0,188.14529,25.83648,2,1,3
161,161,161,0,58,0,189.92469,0,188.14529,25.83648,2,2,3
162,162,162,0,55,0,189.92469,0,188.14529,25.83648,2,1,3
163,163,163,0,57,0,189.92469,0,188.14529,25.83648,2,3,3
164,164,164,0,51,0,189.92469,0,188.14529,25.83648,2,3,3
165,165,165,0,45,0,189.92469,0,188.14529,25.83648,2,3,3
166,166,166,0,44,0,189.92469,0,188.14529,25.83648,2,1,3
167,167,167,0,74,0,189.92469,0,188.14529,25.83648,2,0,3
168,168,168,0,46,0,189.92469,0,188.14529,25.83648,2,2,3
169,169,169,0,56,0,189.92469,0,188.14529,25.83648,2,1,3
170,170,170,0,44,0,189.92469,0,188.14529,25.83648,2,0,3
171,171,171,0,59,0,189.92469,0,188.14529,25.83648,2,1,3
172,172,172,0,76,0,189.92469,0,188.14529,25.83648,2,1,3
173,173,173,0,63,0,189.92469,0,188.14529,25.83648,2,0,3
174,174,174,0,54,0,189.92469,0,188.14529,25.83648,2,1,3
175,175,175,0,43,0,189.92469,0,188.14529,25.83648,2,1,3
176,176,176,0,58,0,189.92469,0,188.14529,25.83648,2,3,3
177,177,177,0,47,0,189.92469,0,188.14529,25.83648,2,1,3
178,178,178,0,46,0,189.92469,0,188.14529,25.83648,2,1,3
179,179,179,0,42,0,189.92469,0,188.14529,25.83648,2,1,3
180,180,180,0,58,0,189.92469,0,188.14529,25.83648,2,1,3
181,181,181,0,46,0,189.92469,0,188.14529,25.83648,2,1,3
182,182,182,0,49,0,189.92469,0,188.14529,25.83648,2,1,0
183,183,183,0,42,0,189.92469,0,188.14529,25.83648,2,0,3
184,184,184,0,56,0,189.92469,0,188.14529,25.83648,2,1,0
185,185,185,0,55,0,189.92469,0,188.14529,25.83648,2,1,3
186,186,186,0,52,0,189.92469,0,188.14529,25.83648,2,1,3
187,187,187,0,68,0,189.92469,0,188.14529,25.83648,2,0,3
188,188,188,0,48,0,189.92469,0,188.14529,25.83648,2,1,3
189,189,189,0,52,0,189.92469,0,188.14529,25.83648,2,1,3
190,190,190,0,34,0,189.92469,0,188.14529,25.83648,2,1,1
