,cluster_id,cluster_thp
0,0,2
1,0,3
2,0,3
3,0,1
4,0,3
5,0,1
6,0,2
7,0,3
8,0,1
9,0,1
10,0,2
11,0,1
12,0,1
13,0,0
14,0,3
15,0,2
16,0,0
17,0,3
18,0,2
19,0,1
20,0,0
21,0,1
22,0,2
23,0,2
24,0,0
25,0,0
26,0,2
27,0,3
28,0,2
29,0,2
30,0,2
31,0,0
32,0,3
33,0,3
34,0,3
35,0,3
36,0,3
37,0,1
38,0,3
39,0,3
40,0,3
41,0,3
42,0,3
43,0,1
44,0,0
45,0,0
46,0,3
47,0,0
48,0,3
49,0,3
50,0,2
51,0,3
52,0,0
53,0,3
54,0,3
55,0,1
56,0,3
57,0,2
58,0,3
59,0,0
60,0,1
61,0,3
62,0,2
63,0,3
64,0,0
65,0,1
66,0,1
67,0,1
68,0,1
69,0,2
70,0,1
71,0,0
72,0,0
73,0,3
74,0,3
75,0,0
76,0,1
77,0,2
78,0,2
79,0,1
80,0,3
81,0,1
82,0,0
83,0,1
84,0,3
85,0,0
86,0,2
87,0,1
88,0,3
89,0,0
90,0,0
91,0,2
92,0,1
93,0,0
94,0,2
95,0,1
96,0,3
97,0,3
98,0,0
99,0,1
100,0,3
101,0,3
102,0,1
103,0,3
104,0,3
105,0,1
106,0,3
107,0,1
108,0,3
109,0,0
110,0,2
111,0,1
112,0,0
113,0,2
114,0,0
115,0,2
116,0,1
117,0,0
118,0,2
119,0,2
120,0,3
121,0,1
122,0,3
123,0,2
124,0,1
125,0,3
126,0,1
127,0,2
128,0,2
129,0,0
130,0,0
131,0,0
132,0,2
133,0,3
134,0,0
135,0,2
136,0,0
137,0,2
138,0,1
139,0,0
140,0,1
141,0,2
142,0,2
143,0,0
144,0,2
145,0,0
146,0,2
147,0,2
148,0,1
149,0,3
150,0,2
151,0,0
152,0,0
153,0,0
154,0,3
155,0,0
156,0,2
157,0,1
158,0,3
159,0,0
160,0,2
161,0,0
162,0,1
163,0,0
164,0,0
165,0,1
166,0,0
167,0,2
168,0,0
169,0,0
170,0,0
171,0,1
172,0,2
173,0,0
174,0,0
175,0,0
176,0,1
177,0,0
178,0,0
179,0,3
180,0,0
181,0,0
182,0,3
183,0,2
184,0,0
185,0,0
186,0,1
187,0,0
188,0,0
189,0,3
190,0,2
191,0,0
192,0,2
193,0,0
194,0,3
195,0,2
196,0,3
197,0,1
198,0,2
199,0,3
200,0,1
201,0,0
202,0,3
203,0,3
204,0,3
205,0,0
206,0,2
207,0,0
208,0,3
209,0,3
210,0,2
211,0,2
212,0,3
213,0,3
214,0,3
215,0,1
216,0,0
217,0,0
218,0,2
219,0,2
220,0,2
221,0,3
222,0,1
223,0,0
224,0,3
225,0,2
226,0,0
227,0,3
228,0,3
229,0,3
230,0,2
231,0,1
232,0,2
233,0,3
234,0,0
235,0,0
236,0,1
237,0,0
238,0,1
239,0,3
240,0,0
241,0,3
242,0,0
243,0,3
244,0,1
245,0,3
246,0,0
247,0,0
248,0,0
249,0,0
250,0,3
251,0,1
252,0,1
253,0,0
254,0,3
255,0,1
256,0,2
257,0,2
258,0,3
259,0,0
260,0,3
261,0,3
262,0,1
263,0,2
264,0,2
265,0,2
266,0,0
267,0,2
268,0,0
269,0,3
270,0,0
271,0,3
272,0,3
273,0,0
274,0,2
275,0,0
276,0,3
277,0,1
278,0,3
279,0,3
280,0,0
281,0,0
282,0,1
283,0,3
284,0,3
285,0,0
286,0,2
287,0,3
288,0,0
289,0,0
290,0,0
291,0,3
292,0,0
293,0,0
294,0,2
295,0,0
296,0,2
297,0,1
298,0,2
299,0,0
300,0,2
301,0,0
302,0,0
303,0,3
304,0,0
305,0,0
306,0,0
307,0,0
308,0,2
309,0,0
310,0,2
311,0,0
312,0,0
313,0,0
314,0,0
315,0,2
316,0,0
317,0,0
318,0,0
319,0,0
320,0,0
321,0,2
322,0,1
323,0,3
324,0,3
325,0,0
326,0,1
327,0,0
328,0,1
