,cluster_id,cluster_pred
0,1,3
1,1,3
2,0,0
3,3,3
4,3,1
5,2,1
6,2,2
7,0,3
8,0,0
9,1,3
10,1,3
11,2,2
12,0,1
13,0,0
14,3,3
15,2,1
16,3,3
17,0,1
18,3,3
19,3,1
20,3,2
21,0,2
22,2,1
23,2,1
24,1,3
25,1,0
26,3,2
27,2,2
28,2,0
29,1,3
30,1,3
31,3,2
32,3,1
33,1,1
34,0,2
35,1,0
36,2,2
37,0,3
38,1,1
39,3,1
40,0,1
41,3,1
42,3,3
43,1,2
44,2,2
45,3,1
46,3,1
47,0,3
48,1,1
49,1,3
50,2,2
51,2,1
52,2,1
53,3,2
54,2,1
55,1,1
56,3,2
57,0,1
58,1,3
59,0,1
60,0,2
61,1,0
62,1,3
63,2,2
64,1,3
65,0,2
66,1,3
67,2,2
68,2,1
69,2,2
70,3,1
71,0,1
72,2,3
73,3,0
74,1,3
75,1,2
76,1,3
77,2,3
78,3,3
79,2,1
80,0,2
81,1,1
82,3,1
83,1,3
84,3,1
85,3,1
86,3,3
87,3,3
88,2,0
89,3,1
90,1,1
91,2,1
92,1,3
93,2,2
94,2,0
95,2,1
96,0,2
97,3,1
98,2,2
99,1,3
100,3,1
101,2,1
102,3,3
103,2,2
104,3,3
105,2,1
106,0,1
107,1,2
108,3,3
109,2,0
110,3,0
111,2,3
112,2,2
113,3,1
114,1,1
115,2,1
116,2,0
117,0,2
118,3,0
119,3,3
120,3,0
121,3,0
122,0,1
123,1,3
124,1,0
125,3,3
126,1,3
127,0,0
128,3,2
129,0,0
130,1,3
131,3,3
132,0,1
133,0,1
134,2,1
135,3,1
136,0,2
137,2,2
138,1,3
139,3,2
140,1,3
141,0,1
142,2,2
143,1,3
144,0,2
145,3,2
146,1,2
147,2,2
148,1,1
149,1,1
150,3,0
151,2,3
152,1,3
153,1,1
154,2,2
155,3,1
156,1,3
157,2,2
158,3,3
159,3,1
160,1,2
161,2,1
162,0,0
163,1,3
164,2,1
165,0,1
166,1,3
167,2,2
168,3,1
169,0,1
170,0,1
171,1,2
172,1,1
173,3,2
174,2,3
175,0,1
176,1,3
177,0,1
178,3,3
179,1,0
180,1,3
181,3,3
182,1,3
183,2,2
184,2,2
185,1,3
186,0,3
187,3,2
188,0,3
189,1,3
190,3,2
191,1,3
192,0,1
193,3,0
194,1,3
195,2,1
196,3,3
197,1,3
198,3,2
199,0,2
200,2,1
201,2,1
202,3,1
203,2,2
204,1,3
205,2,1
206,0,0
207,1,1
208,1,3
209,0,1
210,0,0
211,0,1
212,3,1
213,3,1
214,1,3
215,0,2
216,0,2
217,0,1
218,1,0
219,2,1
220,3,1
221,2,2
222,3,2
223,1,1
224,3,2
225,3,1
226,3,2
227,1,2
228,0,3
229,1,1
230,2,1
231,0,1
232,0,2
233,3,3
234,0,2
235,0,0
236,2,2
237,2,1
238,2,1
239,3,1
240,2,2
241,2,1
242,2,3
243,2,2
244,3,0
245,3,1
246,3,3
247,0,3
248,1,3
249,2,2
250,3,2
251,2,1
252,0,2
253,0,2
254,0,1
255,2,2
256,0,1
257,1,1
258,0,2
259,1,1
260,2,1
261,1,2
262,3,3
263,1,2
264,2,2
265,1,0
266,0,1
267,1,1
268,0,3
269,1,1
270,0,2
271,0,2
272,3,1
273,0,2
274,0,1
275,3,0
276,2,3
277,0,0
278,3,2
279,3,3
280,1,3
281,0,3
