,cluster_id,time,seqlength,coh_cluster,kmeans_clusters,kmeans_time,ap_clusters,ap_time,gmm_clusters,gmm_time,dbscan_clusters,dbscan_time
0,2,41.41904,57,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
1,3,41.41904,150,5,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
2,4,41.41904,48,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
3,5,41.41904,35,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
4,5,41.41904,74,4,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
5,5,41.41904,147,4,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
6,1,41.41904,444,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
7,5,41.41904,159,3,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
8,3,41.41904,124,3,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
9,4,41.41904,99,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
10,3,41.41904,77,3,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
11,3,41.41904,100,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
12,4,41.41904,274,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
13,1,41.41904,473,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
14,3,41.41904,37,5,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
15,5,41.41904,106,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
16,0,41.41904,74,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
17,1,41.41904,157,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
18,3,41.41904,74,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
19,3,41.41904,72,3,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
20,4,41.41904,94,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
21,0,41.41904,131,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
22,1,41.41904,190,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
23,1,41.41904,108,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
24,1,41.41904,77,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
25,1,41.41904,52,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
26,3,41.41904,228,3,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
27,4,41.41904,41,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
28,5,41.41904,362,4,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
29,3,41.41904,147,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
30,4,41.41904,35,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
31,4,41.41904,431,0,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
32,5,41.41904,23,4,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
33,3,41.41904,1070,3,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
34,3,41.41904,19,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
35,1,41.41904,29,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
36,1,41.41904,161,6,0,358.39539,-1,360.26536,0,356.06228,-1,359.81889
