,Unnamed: 0,Unnamed: 0.1,cluster_id,time,seqlength,coh_cluster,kmeans_clusters,kmeans_time,gmm_clusters,gmm_time,k_shape_clusters,k_means_softdtw_clusters
0,0,0,0,17.7495,1000,0,0,173.13797,2,171.66082,1,2
1,1,1,0,17.7495,689,0,0,173.13797,2,171.66082,1,2
2,2,2,0,17.7495,1000,0,1,173.13797,2,171.66082,1,0
3,3,3,0,17.7495,1000,0,0,173.13797,2,171.66082,1,2
4,4,4,0,17.7495,1000,0,0,173.13797,2,171.66082,1,0
5,5,5,0,17.7495,682,0,0,173.13797,2,171.66082,1,2
6,6,6,0,17.7495,796,0,0,173.13797,2,171.66082,1,2
7,7,7,0,17.7495,1000,0,0,173.13797,2,171.66082,1,2
8,8,8,0,17.7495,1000,0,0,173.13797,2,171.66082,1,2
9,9,9,0,17.7495,461,0,0,173.13797,2,171.66082,1,0
10,10,10,0,17.7495,1000,0,1,173.13797,2,171.66082,1,0
11,11,11,0,17.7495,779,0,0,173.13797,2,171.66082,1,0
12,12,12,0,17.7495,942,0,0,173.13797,2,171.66082,1,2
13,13,13,0,17.7495,520,0,0,173.13797,2,171.66082,1,2
14,14,14,0,17.7495,990,0,0,173.13797,2,171.66082,1,0
15,15,15,0,17.7495,1000,0,0,173.13797,2,171.66082,1,2
16,16,16,0,17.7495,463,0,1,173.13797,2,171.66082,1,0
17,17,17,0,17.7495,791,0,1,173.13797,2,171.66082,1,0
18,18,18,0,17.7495,867,0,1,173.13797,2,171.66082,1,2
19,19,19,0,17.7495,446,0,0,173.13797,2,171.66082,1,2
20,20,20,0,17.7495,865,0,0,173.13797,2,171.66082,1,0
21,21,21,0,17.7495,1000,0,0,173.13797,2,171.66082,1,2
22,22,22,0,17.7495,954,0,0,173.13797,2,171.66082,1,2
23,23,23,0,17.7495,1000,0,0,173.13797,2,171.66082,1,0
24,24,24,0,17.7495,669,0,0,173.13797,2,171.66082,1,2
25,25,25,0,17.7495,442,0,0,173.13797,2,171.66082,1,2
26,26,26,0,17.7495,878,0,0,173.13797,2,171.66082,1,2
27,27,27,0,17.7495,1000,0,1,173.13797,2,171.66082,1,0
28,28,28,0,17.7495,839,0,0,173.13797,2,171.66082,1,2
