,event_id,event_pred
0,3,"[0.13021125523051783, 0.3604560121949289, 0.17177359843804682, 0.19533031290689795, 0.14222882122960864]"
1,3,"[0.1698439317841722, 0.38733898125451643, 0.185950213318783, 0.022356610847675144, 0.2345102627948533]"
2,1,"[0.2174373639265378, 0.3369352392781916, 0.12199342096366035, 0.007640186904532522, 0.31599378892707775]"
3,2,"[0.12432894431112064, 0.6504713550951717, 0.04145856973046137, 0.10012616527985106, 0.08361496558339515]"
4,4,"[0.19494715661372775, 0.24092273518603863, 0.1166258048609996, 0.18135925129576552, 0.26614505204346856]"
5,0,"[0.12395033152485356, 0.47388954451579246, 0.24511143239001162, 0.08425651021426189, 0.07279218135508042]"
6,1,"[0.20804447357131808, 0.23724083091469395, 0.19089786152642554, 0.11965372603999093, 0.2441631079475715]"
7,1,"[0.11763261596198744, 0.3885694957733939, 0.1767570540880997, 0.19363511520600413, 0.12340571897051489]"
8,3,"[0.13409528210183957, 0.31174486585866984, 0.035888181764765936, 0.34818882127841166, 0.17008284899631307]"
9,2,"[0.11018015595563033, 0.2389249137801245, 0.5557591587403395, 0.004979482408171153, 0.09015628911573449]"
10,4,"[0.2223329046927432, 0.3442109191979483, 0.10280061334363597, 0.0038319658784838734, 0.3268235968871886]"
11,1,"[0.1751346211552304, 0.3514157920728497, 0.2978231056867859, 0.0022592683407863024, 0.1733672127443476]"
12,2,"[0.18823210251048195, 0.25635148326591134, 0.20948636529159131, 0.14856499724147282, 0.19736505169054253]"
13,0,"[0.24454213196884533, 0.3231098980396815, 0.10062396642277902, 0.001758732390448713, 0.32996527117824537]"
14,4,"[0.07399623012107522, 0.5585826227660025, 0.21010624342798503, 0.1093714401271845, 0.047943463557752766]"
15,1,"[0.20221209329737963, 0.23056408848091736, 0.04480523151335956, 0.19562001954642613, 0.32679856716191735]"
16,2,"[0.15112886660740174, 0.2842396579318795, 0.4103401013945037, 0.004214000577941692, 0.15007737348827319]"
17,4,"[0.22457679591977955, 0.33036064703894585, 0.10531217094815314, 0.004789255319586823, 0.33496113077353457]"
18,1,"[0.07158060661298217, 0.4329928497651563, 0.3594041815075639, 0.08842883408323932, 0.047593528031058284]"
19,1,"[0.25133211538503625, 0.2481218434812775, 0.11400204995744175, 0.03669535903388139, 0.349848632142363]"
20,1,"[0.0010968856052058834, 0.05334932493454543, 0.9419966180123152, 0.0030796447517115483, 0.00047752669622203866]"
21,3,"[0.2237127425023257, 0.2893021690830042, 0.19082935413842775, 0.02713330275667533, 0.2690224315195669]"
22,1,"[0.10305607182946522, 0.2849622631218737, 0.3484991179478684, 0.1634500190020998, 0.10003252809869284]"
23,4,"[0.20223288802969844, 0.3329920197984488, 0.2014511246005869, 0.004857901087870971, 0.2584660664833949]"
24,2,"[0.19411282440211472, 0.3195009760718577, 0.24131690218759966, 0.005503762299735176, 0.2395655350386928]"
25,2,"[0.01549574557184519, 0.25784900022501483, 0.6667702645786391, 0.05387034466268042, 0.006014644961820371]"
26,2,"[0.11771571630418408, 0.19350149935366528, 0.4523266355890769, 0.13357219417079044, 0.10288395458228336]"
27,1,"[0.11573375216436234, 0.538670488875426, 0.2164848865352463, 0.020767367028200246, 0.1083435053967651]"
