purity,created_at
0.60625,2021-05-21 17:58:40.595890
0.71125,2021-05-21 17:58:41.914971
0.91375,2021-05-21 17:58:42.695100
0.89375,2021-05-21 17:58:43.391060
0.90125,2021-05-21 17:58:44.067973
0.9025,2021-05-21 17:58:44.769443
0.87375,2021-05-21 17:58:45.469348
0.84875,2021-05-21 17:58:46.172466
0.8262499999999999,2021-05-21 17:58:46.909044
0.7825,2021-05-21 17:58:47.657556
0.7725,2021-05-21 17:58:48.440742
0.7250000000000001,2021-05-21 17:58:49.318193
0.73875,2021-05-21 17:58:50.073876
0.75,2021-05-21 17:58:50.761539
0.75,2021-05-21 17:58:51.464859
0.7525000000000001,2021-05-21 17:58:52.151845
0.7625,2021-05-21 17:58:52.911743
0.7637499999999999,2021-05-21 17:58:53.708140
0.7650000000000001,2021-05-21 17:58:54.510691
0.7637499999999999,2021-05-21 17:58:55.189022
0.7475,2021-05-21 17:58:56.112141
0.7437499999999999,2021-05-21 17:58:56.914449
0.75375,2021-05-21 17:58:57.708475
0.7549999999999999,2021-05-21 17:58:58.484918
0.74125,2021-05-21 17:58:59.201294
0.74375,2021-05-21 17:58:59.911561
0.7462500000000001,2021-05-21 17:59:00.676640
0.75375,2021-05-21 17:59:01.497018
0.76125,2021-05-21 17:59:02.259580
0.74875,2021-05-21 17:59:02.988155
0.645,2021-05-21 17:59:04.733553
0.7337499999999999,2021-05-21 17:59:05.516693
0.7575,2021-05-21 17:59:06.369629
0.7937500000000001,2021-05-21 17:59:07.206552
0.77875,2021-05-21 17:59:07.947392
0.7425,2021-05-21 17:59:08.832659
0.74,2021-05-21 17:59:09.694272
0.7475,2021-05-21 17:59:10.484017
0.73875,2021-05-21 17:59:11.268864
0.7525,2021-05-21 17:59:12.092806
0.74875,2021-05-21 17:59:12.863048
0.745,2021-05-21 17:59:13.607220
0.75,2021-05-21 17:59:14.362968
0.75125,2021-05-21 17:59:15.087682
0.75,2021-05-21 17:59:16.011000
0.7525000000000001,2021-05-21 17:59:16.818317
0.755,2021-05-21 17:59:17.608484
0.7537499999999999,2021-05-21 17:59:18.503475
0.76625,2021-05-21 17:59:19.289370
0.7637499999999999,2021-05-21 17:59:20.045176
0.76,2021-05-21 17:59:20.859432
