,cluster_id,cluster_tslearn
0,2,7
1,10,7
2,2,7
3,9,7
4,10,9
5,9,8
6,2,7
7,4,9
8,5,7
9,4,0
10,2,7
11,10,7
12,2,9
13,2,7
14,2,7
15,9,0
16,2,7
17,10,7
18,9,7
19,10,7
20,10,7
21,10,0
22,10,7
23,2,7
24,2,7
25,5,7
26,4,7
27,12,7
28,4,8
29,8,0
30,12,7
31,2,7
32,9,7
33,2,0
34,7,9
35,10,0
36,2,8
37,10,8
38,2,0
39,7,9
40,10,7
41,10,8
42,4,7
43,10,8
44,12,8
45,10,9
46,4,7
47,10,4
48,10,7
49,2,7
50,2,7
51,7,12
52,10,8
53,10,7
54,9,8
55,4,7
56,2,7
57,2,8
58,4,7
59,2,7
60,9,7
61,7,7
62,9,7
63,10,9
64,9,8
65,2,7
66,2,0
67,2,12
68,2,7
69,10,9
70,7,4
71,9,7
72,9,8
73,10,7
74,0,7
75,2,9
76,2,8
77,2,0
78,2,7
79,2,0
80,2,7
81,7,7
82,2,7
83,4,7
84,10,9
85,2,7
86,10,0
87,2,7
88,7,8
89,2,7
90,7,11
91,2,7
92,9,12
93,4,8
94,0,8
95,2,7
96,9,7
97,4,7
98,2,7
99,3,7
100,10,9
101,2,8
102,9,7
103,2,8
104,2,7
105,9,7
106,7,0
107,0,9
108,7,7
109,10,12
110,2,7
111,4,7
112,2,7
113,0,0
114,10,0
115,7,7
116,2,0
117,10,12
118,2,7
119,10,7
120,2,0
121,2,0
122,10,9
123,7,7
124,4,7
125,7,4
126,2,12
127,2,8
128,10,12
129,4,0
130,10,0
131,9,0
132,9,0
133,5,9
134,2,0
135,2,0
136,10,0
137,2,0
138,9,0
139,10,0
140,10,0
141,4,0
142,2,0
143,10,12
144,4,5
145,1,12
146,10,0
147,9,0
148,9,8
149,2,0
150,2,0
151,9,0
152,2,0
153,7,12
154,3,0
155,7,0
156,7,0
157,1,9
158,10,0
159,12,0
160,9,0
161,2,0
162,12,0
163,2,0
164,2,0
165,4,0
166,12,1
167,9,0
168,2,5
169,2,9
170,10,1
171,10,0
172,2,0
173,6,0
174,10,0
175,2,0
176,3,0
177,2,0
178,2,0
179,7,0
180,7,3
181,4,0
182,2,0
183,9,0
184,10,0
185,12,0
186,4,0
187,4,0
188,10,0
189,12,0
190,12,0
191,2,0
192,2,0
193,2,0
194,10,0
195,4,0
196,2,0
197,2,3
198,12,0
199,10,6
200,5,0
201,10,9
202,4,0
203,12,0
204,12,0
205,11,0
206,7,0
207,12,0
208,9,0
209,0,0
210,2,0
211,9,0
212,4,0
213,9,3
214,2,0
215,9,0
216,2,0
217,2,0
218,10,0
219,2,0
220,7,0
221,4,0
222,4,0
223,10,0
224,5,8
225,10,0
226,10,0
227,10,0
228,7,0
229,9,0
230,2,0
231,10,0
232,7,0
233,2,6
234,10,12
235,2,0
236,10,0
237,12,12
238,12,0
239,2,0
240,5,0
241,4,0
242,2,0
243,2,5
244,10,0
245,4,0
246,0,6
247,10,0
248,2,0
249,12,0
250,2,0
251,10,0
252,9,0
253,1,0
254,2,0
255,9,0
256,10,12
257,10,2
258,10,4
259,10,8
260,10,2
261,5,1
262,9,9
263,0,4
264,10,8
265,2,10
266,2,10
267,2,4
268,4,8
269,10,12
270,10,8
271,7,10
272,8,2
273,2,8
274,9,5
275,2,5
276,2,5
277,4,4
278,9,2
279,10,12
280,4,8
281,0,4
282,2,3
283,12,5
284,10,9
285,10,9
286,10,12
287,2,2
288,10,3
289,2,4
290,2,5
291,10,4
292,9,2
293,2,3
294,10,3
295,10,10
296,9,2
297,2,2
298,2,8
299,4,9
300,10,0
301,2,4
