,event_id,event_pred
0,3,"[0.00031483714186782423, 0.00010505662137997738, 0.0005567215365543912, 0.9985834428286272, 0.00043994187157077086]"
1,3,"[0.000284739208476274, 0.00045037633883293903, 7.282587387587579e-05, 0.9989955440716269, 0.0001965145071880733]"
2,1,"[0.00043816182986504697, 0.999237980820521, 0.00023147304121193433, 2.6234555862424337e-05, 6.614975253994856e-05]"
3,2,"[0.0005241158586589069, 0.0015061031889414772, 0.9978387336789004, 0.00012984451483394563, 1.2027586652349007e-06]"
4,4,"[0.003088136315314591, 0.05075047479610509, 0.9461544629361861, 1.5964336440362298e-09, 6.9243559603813356e-06]"
5,0,"[0.9980660498358632, 0.00023814549247589689, 0.0006546580341215733, 7.827493389610065e-06, 0.0010333191441496174]"
6,1,"[0.00026218196377433215, 0.999303327001918, 2.3089589234284104e-08, 1.4800482870240479e-09, 0.0004344664646703257]"
7,1,"[5.585393368800115e-06, 0.9996137611563587, 0.0003343244691504355, 4.57711138587017e-05, 5.57867263558562e-07]"
8,3,"[0.00010855431792127366, 0.0023784337116935796, 0.00014107815660819423, 0.997369139345897, 2.7944678798730078e-06]"
9,2,"[9.946745811549128e-07, 0.0011775054829595995, 0.998712800467588, 1.0236398351242781e-11, 0.00010869936463491312]"
10,4,"[0.00031733590371423086, 0.0001624236423723887, 3.7865935583318938e-06, 6.350778530394664e-11, 0.9995164537968472]"
11,1,"[0.0004036054982069655, 0.9972772941780986, 0.0017166015541641253, 0.0006024985309517342, 2.38578422134748e-10]"
12,2,"[0.0008076230701288647, 0.0011704274585501884, 0.9976624533397758, 1.6402780305304474e-05, 0.0003430933512398087]"
13,0,"[1.4222027327633436e-06, 0.9998882846497845, 7.895078758340078e-05, 6.282352637648717e-09, 3.133607754664749e-05]"
14,4,"[2.1592318524792444e-06, 0.00021160307642321277, 0.0016374064667439732, 4.2250827529691706e-07, 0.9981484087167051]"
15,1,"[0.0002249140717602542, 0.9996450429224633, 0.00012992417744177602, 3.166162822418679e-08, 8.716670653944525e-08]"
16,2,"[0.0003917583113388496, 0.001070024319301138, 0.9985233968202324, 5.573460457567481e-06, 9.247088669980166e-06]"
17,4,"[0.8306830287190821, 0.0004763912485919691, 0.027625330320839397, 7.369681769598805e-05, 0.14114155289379046]"
18,1,"[3.3928257575711144e-05, 0.9993350043468617, 0.0006308218727253762, 1.399405306562141e-07, 1.055823067460192e-07]"
19,1,"[8.84920615223064e-06, 0.9999757576977808, 5.833718490243106e-06, 9.236331894258827e-06, 3.230456826077019e-07]"
20,1,"[0.0007630802719835287, 0.9985625521764983, 0.00029165306430136345, 6.76254188402937e-06, 0.0003759519453329914]"
21,3,"[7.04491329242388e-05, 0.0027257196747454042, 0.0003245604094007482, 0.9968788342542108, 4.36528718917872e-07]"
22,1,"[0.0003382465648052371, 0.9989262937515747, 1.6932637453749616e-05, 0.0002108243096171567, 0.0005077027365492372]"
23,4,"[0.0006276482594188321, 0.0006792620762102162, 5.425617990501061e-05, 1.589398087932582e-05, 0.9986229395035866]"
24,2,"[7.193150728209049e-08, 2.3518299690806802e-05, 0.9982923243500058, 0.0006003538316701982, 0.0010837315871257962]"
25,2,"[6.489385301317281e-05, 0.0015296359101082866, 0.9983018187642394, 2.4211808286290678e-08, 0.00010362726083096624]"
26,2,"[2.9916083975942086e-06, 8.619859635260835e-08, 0.9999969161554123, 1.6841295255554052e-09, 4.353464403405264e-09]"
27,1,"[8.08694308034378e-07, 0.9999962748481489, 2.3067981419423487e-06, 2.730785384284761e-10, 6.093863224763384e-07]"
28,2,"[4.0504666347150144e-05, 0.4480222209791062, 0.5517063124080149, 3.436870788406644e-05, 0.00019659323864762895]"
29,0,"[0.9980938608119401, 0.001393275539322834, 0.00027731722330055336, 1.2385371036320648e-06, 0.00023430788833298904]"
30,1,"[7.52071294047539e-05, 0.9996149088724061, 0.00030163878108773736, 6.332809468041362e-08, 8.181889006690551e-06]"
