,cluster_id,cluster_tsfresh
0,7.0,4
1,7.0,4
2,5.0,4
3,7.0,6
4,3.0,1
5,3.0,5
6,1.0,1
7,8.0,6
8,0.0,4
9,6.0,3
10,5.0,4
11,7.0,6
12,6.0,3
13,7.0,1
14,7.0,1
15,3.0,3
16,6.0,0
17,8.0,1
18,1.0,5
19,6.0,6
20,2.0,4
21,1.0,1
22,5.0,2
23,7.0,1
24,6.0,4
25,7.0,4
26,3.0,4
27,2.0,1
28,1.0,1
29,1.0,4
30,7.0,6
31,6.0,4
32,6.0,3
33,6.0,3
34,7.0,0
35,1.0,2
36,1.0,1
37,8.0,3
38,8.0,4
39,8.0,6
40,1.0,2
41,1.0,2
42,8.0,6
43,8.0,0
44,8.0,4
45,8.0,6
46,5.0,3
47,8.0,4
48,7.0,6
49,4.0,6
50,5.0,6
51,7.0,4
52,7.0,5
53,3.0,4
54,1.0,2
55,8.0,4
56,6.0,1
57,3.0,3
58,7.0,5
59,5.0,6
60,2.0,6
61,6.0,6
62,0.0,3
63,7.0,4
64,6.0,3
65,7.0,4
66,7.0,4
67,7.0,0
68,2.0,4
69,2.0,5
70,8.0,6
71,7.0,4
72,3.0,4
73,1.0,2
74,6.0,0
75,7.0,6
76,3.0,6
77,5.0,0
78,6.0,3
79,6.0,6
80,5.0,6
81,8.0,4
82,4.0,3
83,7.0,4
84,8.0,0
85,7.0,0
86,1.0,4
87,8.0,0
88,6.0,0
89,0.0,4
90,6.0,0
91,5.0,0
92,0.0,4
93,6.0,6
94,7.0,3
95,2.0,6
96,5.0,3
97,7.0,6
98,5.0,3
99,2.0,3
100,6.0,1
101,8.0,4
102,7.0,4
103,6.0,6
104,5.0,3
105,2.0,4
106,8.0,6
107,6.0,0
108,1.0,4
109,2.0,5
110,1.0,2
111,2.0,6
112,5.0,3
113,6.0,1
114,5.0,6
115,7.0,4
116,7.0,4
117,2.0,6
118,2.0,4
119,1.0,1
120,6.0,5
121,8.0,4
122,8.0,2
123,6.0,4
124,0.0,3
125,3.0,3
126,7.0,3
127,1.0,2
128,1.0,1
129,6.0,0
130,2.0,6
131,7.0,1
132,8.0,6
133,7.0,4
134,7.0,3
135,1.0,0
136,7.0,0
137,8.0,3
138,7.0,6
139,7.0,3
140,5.0,6
141,2.0,4
142,2.0,4
143,2.0,6
144,8.0,3
145,7.0,3
146,2.0,4
147,5.0,1
148,2.0,6
149,1.0,0
150,2.0,6
151,5.0,6
152,7.0,4
153,2.0,3
154,7.0,6
155,6.0,0
156,1.0,1
157,3.0,3
158,1.0,0
159,6.0,1
160,0.0,6
161,7.0,6
162,6.0,6
163,6.0,6
164,1.0,4
165,5.0,1
166,2.0,3
167,0.0,0
168,2.0,6
169,1.0,0
170,7.0,0
171,7.0,1
172,1.0,1
173,3.0,4
174,3.0,0
175,3.0,4
176,8.0,3
177,8.0,0
178,0.0,6
179,7.0,4
180,5.0,4
181,8.0,6
182,1.0,6
183,7.0,1
184,6.0,3
185,8.0,4
