,event_id,event_pred
0,2,"[0.0008684642449328827, 1.5009658580055484e-05, 0.9823215404440405, 0.00020454975095367554, 0.016590435901492735]"
1,2,"[3.3220854180794836e-22, 3.070498623302009e-07, 0.999998926058234, 2.4268421912340568e-14, 7.66891879208295e-07]"
2,4,"[1.0426637812869121e-13, 5.1607622872230814e-08, 8.176933340405065e-06, 3.5756592032370776e-13, 0.999991771458575]"
3,2,"[2.1879357676770328e-13, 0.0011000784188242474, 0.9988327581115507, 6.283900110052332e-05, 4.324468305669814e-06]"
4,2,"[3.4688680198837054e-16, 1.0485629106850015e-11, 0.9999999963109083, 1.9472059800068298e-17, 3.67860559558055e-09]"
5,4,"[0.00047716918472344157, 5.986164480448732e-08, 1.3035250833097804e-06, 0.002719547218893621, 0.9968019202096549]"
6,2,"[0.00010140823130112778, 7.057224482265936e-09, 0.9893644569919368, 4.37950694331105e-07, 0.010533689768843257]"
7,2,"[4.131834705132116e-06, 3.1113197924644005e-05, 0.9846744014967233, 1.2409294308263728e-08, 0.015290341061352429]"
8,4,"[0.0016011502927768663, 4.065972150665408e-05, 1.4119946226217705e-05, 0.0015364647575151374, 0.9968076052819752]"
9,3,"[2.5502338050505243e-09, 1.3916623446152215e-07, 0.01353305596897201, 0.9864550057915087, 1.179652305114924e-05]"
10,2,"[1.1548377833185695e-10, 0.0008200147834812422, 0.9937089404769638, 1.6457720411406286e-12, 0.0054710446224256176]"
11,4,"[5.223234570095641e-09, 1.5927159569855367e-08, 0.011628980907062634, 4.6875557664350646e-07, 0.9883705291869666]"
12,2,"[3.0653738145236055e-09, 1.2292496068743554e-14, 0.9999931298526384, 2.822015245701734e-09, 6.864259960082283e-06]"
13,4,"[5.063240069677916e-17, 5.277520477925661e-11, 3.2059854336592414e-18, 2.102201616537283e-13, 0.9999999999470146]"
14,4,"[1.8400096742191924e-08, 1.3699100713395248e-11, 0.005192181981099464, 1.2138991176050863e-12, 0.9948077996038908]"
15,2,"[5.2383280390797035e-18, 7.039363340915584e-17, 0.999999999999998, 1.4605488313403966e-15, 3.628413056188671e-16]"
16,2,"[2.7416686675991664e-14, 9.119193945297464e-12, 0.9923805610307017, 6.03376186465502e-16, 0.00761943896015105]"
17,4,"[0.000950794279248592, 2.3992274856419543e-15, 3.0755436833907174e-14, 1.2216701198096717e-07, 0.9990490835537063]"
18,3,"[6.66372930146646e-10, 0.00364626728789892, 1.2074828651465711e-05, 0.9936381018746074, 0.002703555342469226]"
19,2,"[3.916751600114211e-07, 1.136764398716597e-08, 0.9876117841145187, 0.0004180235557263917, 0.01196978928695083]"
20,2,"[1.1985281794085981e-27, 8.454858944149066e-10, 0.9999999981251537, 1.3215999287634595e-13, 1.0292282083423816e-09]"
21,2,"[2.9893215400340276e-26, 2.2455957403677195e-14, 0.9999999999992846, 1.518552454719259e-20, 6.929203192344994e-13]"
22,4,"[4.974334418094489e-07, 7.285942738440652e-09, 0.0003147975747359252, 9.167871679422818e-10, 0.9996846967890924]"
23,3,"[4.589627642790405e-11, 9.386649988803614e-13, 0.004177911899988669, 0.9942773893994361, 0.0015446986537403454]"
24,2,"[3.2853026088146476e-14, 9.935915557355112e-12, 0.9999707840080486, 2.921259950365198e-05, 3.3824790376764173e-09]"
25,2,"[4.5348543936920384e-20, 1.3860438430100683e-06, 0.9844924337386345, 6.517048621790366e-17, 0.015506180217522344]"
26,4,"[8.959921657669393e-10, 3.3071919630683665e-12, 0.016677622560653985, 2.3684980558093115e-05, 0.9832986915594887]"
27,2,"[2.271329989174218e-16, 1.6395736298798166e-14, 0.9999999999999831, 4.3359863958517973e-17, 1.8786798273211283e-16]"
28,2,"[6.835260559028438e-11, 6.765348102457947e-07, 0.9999993233860895, 2.0255519463735844e-21, 1.0747577663657588e-11]"
29,4,"[1.0269125896301785e-12, 6.685975104400439e-09, 2.721975317917592e-05, 2.4639209750318062e-05, 0.9999481343500685]"
30,2,"[2.7584957772918972e-08, 2.2171761632135368e-06, 0.9417228609612964, 0.015095501428820915, 0.04317939284876176]"
31,2,"[1.4331915393774752e-09, 0.41031123497078925, 0.20695308338493373, 3.255343608578695e-09, 0.38273567695574195]"
32,4,"[7.415092655883202e-13, 1.5951412493160758e-14, 6.992019651128981e-12, 1.411488582563425e-14, 0.9999999999922364]"
33,2,"[0.00045264487702916, 5.008894292148425e-09, 0.9538385203159662, 0.0012185361411093513, 0.0444902936570008]"
34,2,"[3.544597223001038e-12, 4.3096407822069277e-08, 0.9637723382506089, 9.829191927411343e-13, 0.03622761864845576]"
35,4,"[2.741540263247445e-08, 1.686153590224009e-14, 4.9730790652561794e-12, 5.943303782512792e-09, 0.9999999666363037]"
36,2,"[2.7583048090924917e-12, 0.00016559214770329076, 0.9998203435389377, 3.088869311001728e-11, 1.4064279712121239e-05]"
37,2,"[0.002391908890501254, 0.0010725243301387838, 0.9953780253987594, 0.0008203556862498715, 0.0003371856943507215]"
38,4,"[4.9511223605161046e-11, 1.4723580147468135e-11, 7.271605950615829e-05, 7.18646232629369e-14, 0.999927283876187]"
39,4,"[9.145874079145194e-06, 2.386743313690463e-09, 5.105873830557524e-05, 6.5009786661280974e-12, 0.999939792994371]"
40,2,"[2.793355982928389e-12, 0.0006186053214783998, 0.9993813930867613, 5.2788661882247126e-11, 1.5361781626149347e-09]"
41,3,"[1.5305198301505313e-10, 9.117982064937929e-12, 1.3746877826116772e-10, 0.9969931082332539, 0.0030068914671072563]"
42,4,"[3.37283492369973e-07, 2.796886729492905e-13, 0.0017971268304091633, 4.344821679411558e-10, 0.9982025354513366]"
43,4,"[0.0017153191911363345, 3.717089661652064e-08, 4.897413413205541e-08, 0.00043759684012951685, 0.9978469978237035]"
44,4,"[6.432176773143428e-05, 2.1911654396030506e-06, 1.6888832219482227e-06, 0.0035403607690575795, 0.9963914374145495]"
45,2,"[6.633564199616831e-14, 2.492463442689819e-10, 0.9767161109167015, 2.7360913659813204e-19, 0.023283888833985914]"
46,4,"[3.715071329478476e-05, 0.1832938198053208, 0.7641138707112809, 1.0875398226557477e-10, 0.05255515866134946]"
47,4,"[1.593917953991873e-07, 0.00021224710381150064, 7.965613996244578e-05, 1.69471840431688e-05, 0.9996909901803874]"
48,4,"[5.017366859145498e-12, 1.5205648382395857e-10, 4.351849898793114e-07, 1.1931205646752446e-05, 0.9999876334522895]"
49,4,"[0.0023692172657231664, 1.115794930035391e-19, 6.338787676039274e-10, 9.529730423135473e-08, 0.9976306868030939]"
50,4,"[0.011297337620095403, 2.571802979285573e-11, 6.41894091917015e-07, 0.0001029201989474244, 0.9885991002611472]"
51,4,"[1.6488709267934444e-08, 2.377635207075047e-14, 0.022623432659787803, 2.9543938759451575e-07, 0.9773762554120916]"
52,4,"[2.209302570792371e-05, 5.606189121868916e-12, 0.008187882616486127, 1.1371623293491581e-07, 0.9917899106359668]"
53,2,"[4.1180365907227577e-10, 1.36245789398486e-12, 0.9838299382669922, 1.2445984177687325e-13, 0.016170061319717315]"
