,cluster_id,seqlength,zhu_cluster
0,0,59,3.0
1,0,48,3.0
2,0,55,3.0
3,0,43,8.0
4,0,50,3.0
5,0,53,8.0
6,0,44,8.0
7,0,62,3.0
8,0,68,3.0
9,0,50,8.0
10,0,49,3.0
11,0,53,3.0
12,0,55,8.0
13,0,46,3.0
14,0,54,3.0
15,0,49,3.0
16,0,58,8.0
17,0,70,8.0
18,0,52,8.0
19,0,61,3.0
20,0,50,8.0
21,0,49,3.0
22,0,59,3.0
23,0,49,8.0
24,0,50,8.0
25,0,51,3.0
26,0,59,3.0
27,0,42,8.0
28,0,59,3.0
29,0,57,3.0
30,0,60,8.0
31,0,63,8.0
32,0,54,8.0
33,0,60,8.0
34,0,54,8.0
35,0,42,8.0
36,0,52,3.0
37,0,51,8.0
38,0,50,8.0
39,0,57,8.0
40,0,46,8.0
41,0,40,8.0
42,0,48,8.0
43,0,58,8.0
44,0,41,3.0
45,0,54,3.0
46,0,63,3.0
47,0,68,8.0
48,0,53,8.0
49,0,53,8.0
50,0,52,8.0
51,0,39,8.0
52,0,58,8.0
53,0,48,3.0
54,0,56,8.0
55,0,47,8.0
56,0,57,3.0
57,0,55,8.0
58,0,51,8.0
59,0,45,8.0
60,0,55,8.0
61,0,50,8.0
62,0,58,3.0
63,0,58,8.0
64,0,48,3.0
65,0,53,3.0
66,0,54,3.0
67,0,49,3.0
68,0,56,3.0
69,0,47,8.0
70,0,46,3.0
71,0,50,3.0
72,0,52,3.0
73,0,63,8.0
74,0,49,8.0
75,0,65,8.0
76,0,61,3.0
77,0,46,8.0
78,0,47,8.0
79,0,62,3.0
80,0,40,8.0
81,0,52,3.0
82,0,46,3.0
83,0,44,8.0
84,0,58,8.0
85,0,50,3.0
86,0,47,8.0
87,0,48,8.0
88,0,56,3.0
89,0,56,8.0
90,0,54,3.0
91,0,45,3.0
92,0,46,8.0
93,0,55,8.0
94,0,56,8.0
95,0,61,8.0
96,0,59,3.0
97,0,47,8.0
98,0,52,3.0
99,0,63,3.0
100,0,48,8.0
101,0,53,8.0
102,0,57,3.0
103,0,53,3.0
104,0,48,8.0
105,0,55,3.0
106,0,57,3.0
107,0,54,3.0
108,0,53,3.0
109,0,49,3.0
110,0,48,8.0
111,0,46,3.0
112,0,58,3.0
113,0,58,3.0
114,0,53,8.0
115,0,48,8.0
116,0,56,3.0
117,0,42,8.0
118,0,63,3.0
119,0,48,3.0
120,0,60,3.0
121,0,59,8.0
122,0,59,3.0
123,0,53,3.0
124,0,57,8.0
125,0,53,3.0
126,0,50,3.0
127,0,44,8.0
128,0,59,8.0
