,cluster_id,cluster_tsfresh
0,2.0,7
1,10.0,0
2,2.0,0
3,9.0,5
4,10.0,7
5,9.0,12
6,2.0,7
7,4.0,10
8,5.0,7
9,4.0,12
10,2.0,7
11,10.0,7
12,2.0,7
13,2.0,7
14,2.0,7
15,9.0,7
16,2.0,7
17,10.0,0
18,9.0,12
19,10.0,7
20,10.0,12
21,10.0,10
22,10.0,7
23,2.0,12
24,2.0,7
25,5.0,7
26,4.0,7
27,12.0,7
28,4.0,7
29,8.0,7
30,12.0,11
31,2.0,6
32,9.0,7
33,2.0,7
34,7.0,7
35,10.0,10
36,2.0,7
37,10.0,7
38,2.0,7
39,7.0,6
40,10.0,7
41,10.0,12
42,4.0,7
43,10.0,7
44,12.0,7
45,10.0,12
46,4.0,0
47,10.0,4
48,10.0,7
49,2.0,0
50,2.0,7
51,7.0,10
52,10.0,7
53,10.0,3
54,9.0,5
55,4.0,7
56,2.0,0
57,2.0,7
58,4.0,3
59,2.0,7
60,9.0,12
61,7.0,12
62,9.0,0
63,10.0,7
64,9.0,5
65,2.0,7
66,2.0,7
67,2.0,7
68,2.0,7
69,10.0,7
70,7.0,1
71,9.0,0
72,9.0,5
73,10.0,7
74,0.0,10
75,2.0,12
76,2.0,7
77,2.0,10
78,2.0,7
79,2.0,10
80,2.0,7
81,7.0,7
82,2.0,7
83,4.0,7
84,10.0,12
85,2.0,7
86,10.0,7
87,2.0,0
88,7.0,7
89,2.0,0
90,7.0,7
91,2.0,7
92,9.0,7
93,4.0,3
94,0.0,0
95,2.0,12
96,9.0,7
97,4.0,7
98,2.0,7
99,3.0,0
100,10.0,0
101,2.0,9
102,9.0,7
103,2.0,7
104,2.0,12
105,9.0,2
106,7.0,7
107,0.0,10
108,7.0,7
109,10.0,7
110,2.0,7
111,4.0,7
112,2.0,0
113,0.0,8
114,10.0,7
115,7.0,0
116,2.0,0
117,10.0,7
118,2.0,12
119,10.0,7
120,2.0,3
121,2.0,7
122,10.0,5
123,7.0,12
124,4.0,0
125,7.0,1
126,2.0,7
127,2.0,7
128,10.0,5
129,4.0,3
130,10.0,3
131,9.0,3
132,9.0,3
133,5.0,0
134,2.0,3
135,2.0,3
136,10.0,4
137,2.0,3
138,9.0,3
139,10.0,4
140,10.0,3
141,4.0,3
142,2.0,3
143,10.0,4
144,4.0,3
145,1.0,3
146,10.0,4
147,9.0,3
148,9.0,3
149,2.0,4
150,2.0,3
151,9.0,3
152,2.0,3
153,7.0,0
154,3.0,3
155,7.0,3
156,7.0,4
157,1.0,3
158,10.0,3
159,12.0,4
160,9.0,4
161,2.0,3
162,12.0,3
163,2.0,3
164,2.0,3
165,4.0,4
166,12.0,3
167,9.0,3
168,2.0,3
169,2.0,3
170,10.0,4
171,10.0,0
172,2.0,0
173,6.0,3
174,10.0,4
175,2.0,3
176,3.0,4
177,2.0,3
178,2.0,3
179,7.0,3
180,7.0,4
181,4.0,4
182,2.0,3
183,9.0,3
184,10.0,4
185,12.0,4
186,4.0,4
187,4.0,0
188,10.0,4
189,12.0,0
190,12.0,4
191,2.0,3
192,2.0,3
193,2.0,3
194,10.0,3
195,4.0,4
196,2.0,3
197,2.0,3
198,12.0,4
199,10.0,3
200,5.0,3
201,10.0,3
202,4.0,3
203,12.0,3
204,12.0,2
205,11.0,3
206,7.0,4
207,12.0,4
208,9.0,4
209,0.0,4
210,2.0,4
211,9.0,4
212,4.0,4
213,9.0,3
214,2.0,3
215,9.0,4
216,2.0,3
217,2.0,3
218,10.0,4
219,2.0,3
220,7.0,3
221,4.0,3
222,4.0,4
223,10.0,4
224,5.0,3
225,10.0,1
226,10.0,3
227,10.0,3
228,7.0,3
229,9.0,4
230,2.0,3
231,10.0,3
232,7.0,0
233,2.0,3
234,10.0,4
235,2.0,3
236,10.0,3
237,12.0,3
238,12.0,4
239,2.0,4
240,5.0,3
241,4.0,4
242,2.0,3
243,2.0,3
244,10.0,4
245,4.0,3
246,0.0,3
247,10.0,4
248,2.0,3
249,12.0,4
250,2.0,4
251,10.0,3
252,9.0,3
253,1.0,3
254,2.0,3
255,9.0,4
256,10.0,8
257,10.0,4
258,10.0,5
259,10.0,0
260,10.0,6
261,5.0,5
262,9.0,3
263,0.0,0
264,10.0,0
265,2.0,0
266,2.0,10
267,2.0,0
268,4.0,0
269,10.0,9
270,10.0,0
271,7.0,0
272,8.0,10
273,2.0,4
274,9.0,0
275,2.0,12
276,2.0,1
277,4.0,0
278,9.0,0
279,10.0,11
280,4.0,0
281,0.0,0
282,2.0,0
283,12.0,0
284,10.0,0
285,10.0,0
286,10.0,4
287,2.0,0
288,10.0,0
289,2.0,0
290,2.0,0
291,10.0,0
292,9.0,4
293,2.0,0
294,10.0,0
295,10.0,0
296,9.0,0
297,2.0,7
298,2.0,12
299,4.0,4
300,10.0,2
301,2.0,0
