,Unnamed: 0,time,event
0,0,0,3
1,1,4,1
2,2,8,1
3,3,9,39
4,4,9,3
5,5,9,1
6,6,11,57
7,7,11,23
8,8,11,39
9,9,11,3
10,10,12,23
11,11,12,3
12,12,12,1
13,13,14,35
14,14,14,1
15,15,15,9
16,16,16,3
17,17,17,3
18,18,17,1
19,19,19,57
20,20,19,24
21,21,19,3
22,22,19,1
23,23,20,3
24,24,21,1
25,25,23,35
26,26,24,0
27,27,24,15
28,28,25,1
29,29,25,9
30,30,26,3
31,31,27,1
32,32,31,3
33,33,34,3
34,34,36,3
35,35,39,3
36,36,43,1
37,37,46,3
38,38,47,1
39,39,50,4
40,40,50,3
41,41,50,1
42,42,51,24
43,43,51,3
44,44,54,1
45,45,54,11
46,46,55,4
47,47,58,15
48,48,58,24
49,49,59,11
50,50,60,11
51,51,61,24
52,52,61,1
53,53,70,61
54,54,70,24
55,55,70,16
56,56,70,1
57,57,71,3
58,58,71,1
59,59,71,9
60,60,73,1
61,61,75,24
62,62,76,9
63,63,78,3
64,64,84,1
65,65,85,3
66,66,85,1
67,67,86,3
68,68,87,15
69,69,87,1
70,70,88,24
71,71,88,11
72,72,90,3
73,73,92,1
74,74,95,1
75,75,96,1
76,76,97,23
77,77,100,24
78,78,101,11
79,79,102,24
80,80,102,3
82,82,103,24
83,83,106,1
84,84,106,11
85,85,107,1
86,86,108,1
87,87,113,3
88,88,114,24
89,89,114,1
90,90,115,24
91,91,115,1
92,92,116,24
93,93,116,11
94,94,118,11
95,95,119,1
96,96,120,24
97,97,120,3
98,98,120,11
99,99,121,24
100,100,121,11
101,101,122,24
102,102,124,3
103,103,124,11
104,104,125,11
105,105,129,11
106,106,130,24
107,107,130,9
108,108,134,3
109,109,134,1
110,110,135,3
111,111,136,24
112,112,136,1
113,113,136,11
114,114,137,24
115,115,138,1
116,116,139,3
117,117,139,1
118,118,140,3
119,119,141,24
120,120,141,1
121,121,143,24
122,122,143,3
123,123,143,1
124,124,143,11
125,125,144,1
126,126,145,24
127,127,145,3
128,128,145,1
129,129,146,4
130,130,146,1
131,131,147,1
132,132,148,11
133,133,149,3
134,134,149,1
135,135,150,3
136,136,150,1
137,137,151,3
138,138,152,24
139,139,153,3
140,140,156,3
141,141,158,3
142,142,161,3
143,143,163,3
144,144,164,3
145,145,166,3
146,146,167,23
147,147,170,9
148,148,171,1
149,149,172,3
150,150,176,24
151,151,177,24
152,152,177,1
153,153,178,0
154,154,178,1
155,155,179,3
156,156,179,1
157,157,180,23
158,158,180,24
159,159,181,3
160,160,183,24
161,161,184,24
162,162,185,1
163,163,187,24
164,164,187,3
165,165,188,1
166,166,190,1
167,167,191,1
168,168,192,24
169,169,192,3
170,170,192,1
171,171,193,39
172,172,194,24
173,173,195,3
174,174,196,3
175,175,197,24
176,176,197,1
177,177,198,24
178,178,198,1
179,179,199,1
180,180,200,11
181,181,201,24
182,182,206,24
183,183,206,3
184,184,206,1
185,185,207,24
186,186,207,3
187,187,208,24
188,188,208,18
189,189,208,1
190,190,209,23
191,191,209,1
192,192,209,11
193,193,210,33
194,194,212,24
195,195,212,1
196,196,213,3
197,197,215,11
198,198,216,0
199,199,216,15
200,200,217,3
201,201,219,24
202,202,219,3
203,203,219,18
204,204,221,24
205,205,221,1
206,206,222,24
207,207,222,11
208,208,225,4
209,209,225,24
210,210,225,1
211,211,226,3
212,212,227,1
213,213,229,3
214,214,231,24
215,215,231,3
216,216,231,1
217,217,232,15
218,218,232,18
219,219,233,24
220,220,233,1
221,221,235,1
222,222,236,24
223,223,237,15
224,224,237,1
225,225,240,3
226,226,240,1
227,227,241,24
228,228,241,3
229,229,241,18
230,230,241,1
231,231,242,61
232,232,242,24
233,233,242,3
234,234,242,1
235,235,243,3
236,236,243,1
237,237,244,34
238,238,244,24
239,239,244,16
240,240,246,3
241,241,248,3
242,242,248,1
243,243,249,3
244,244,249,1
246,246,250,24
247,247,252,1
248,248,254,24
249,249,254,3
250,250,255,1
251,251,256,35
252,252,257,24
253,253,257,3
254,254,257,1
255,255,259,57
256,256,259,39
257,257,260,4
258,258,261,1
259,259,262,3
260,260,262,1
261,261,263,24
262,262,264,24
263,263,264,1
264,264,264,11
265,265,266,4
266,266,266,3
267,267,267,3
268,268,267,35
269,269,267,1
270,270,267,11
271,271,269,3
272,272,270,24
273,273,270,1
274,274,270,11
275,275,273,24
276,276,273,1
277,277,274,3
278,278,274,1
279,279,275,1
280,280,275,9
281,281,276,24
282,282,276,3
283,283,276,1
284,284,277,24
285,285,277,11
287,287,282,24
288,288,282,1
289,289,284,1
290,290,285,16
291,291,285,1
292,292,285,11
293,293,287,0
294,294,287,57
295,295,287,24
296,296,287,39
297,297,288,18
298,298,289,18
299,299,289,1
300,300,290,24
301,301,290,18
302,302,290,1
303,303,290,11
304,304,291,3
305,305,295,1
306,306,295,11
307,307,297,23
308,308,297,24
309,309,297,3
310,310,297,1
