,Unnamed: 0,time,event
0,0,0,37
1,1,0,3
2,2,0,45
3,3,0,1
4,4,3,3
5,5,3,11
6,6,4,22
8,8,5,78
9,9,5,3
10,10,5,1
11,11,8,29
12,12,9,17
13,13,10,3
14,14,10,9
15,15,12,9
16,16,13,22
17,17,13,3
18,18,14,1
19,19,16,2
20,20,16,11
21,21,17,3
22,22,18,23
23,23,18,78
24,24,19,9
25,25,20,37
26,26,20,64
27,27,20,91
28,28,20,1
30,30,21,1
31,31,22,2
33,33,24,2
34,34,25,14
35,35,26,78
36,36,26,3
37,37,26,1
38,38,28,1
39,39,30,3
40,40,31,2
41,41,31,3
43,43,32,3
44,44,33,78
45,45,35,46
46,46,35,22
47,47,36,3
48,48,37,37
49,49,37,91
50,50,38,2
51,51,39,28
52,52,39,24
53,53,40,78
54,54,40,3
55,55,40,18
56,56,40,9
57,57,41,57
58,58,41,3
59,59,41,1
60,60,43,22
61,61,43,3
63,63,45,2
64,64,45,58
65,65,46,31
66,66,46,1
67,67,49,37
68,68,49,2
69,69,49,18
71,71,50,91
72,72,53,78
73,73,53,1
74,74,55,37
75,75,55,9
76,76,56,64
77,77,57,3
78,78,58,21
79,79,58,3
80,80,59,2
81,81,59,78
82,82,62,3
85,85,63,18
86,86,63,1
87,87,63,9
88,88,64,28
89,89,66,3
90,90,66,18
91,91,68,55
92,92,68,78
93,93,69,55
94,94,69,3
95,95,69,1
96,96,70,37
97,97,70,17
98,98,73,22
99,99,73,3
101,101,76,64
102,102,76,91
104,104,77,4
105,105,77,37
106,106,78,3
107,107,79,2
108,108,79,78
109,109,80,91
110,110,81,3
111,111,82,3
112,112,83,15
113,113,83,23
114,114,83,1
115,115,83,11
116,116,84,3
117,117,84,1
118,118,85,18
119,119,86,91
120,120,86,3
121,121,87,2
122,122,90,3
124,124,90,1
125,125,91,37
126,126,92,22
127,127,92,2
128,128,92,78
129,129,93,3
130,130,93,18
131,131,95,3
132,132,96,33
133,133,96,78
135,135,100,3
137,137,103,22
138,138,104,78
139,139,105,64
140,140,105,9
141,141,105,11
142,142,106,2
143,143,106,1
145,145,108,2
146,146,108,58
147,147,108,3
148,148,110,91
149,149,111,64
150,150,112,28
151,151,112,3
152,152,114,78
153,153,119,50
154,154,120,1
155,155,121,2
156,156,121,3
157,157,122,2
158,158,122,78
159,159,122,1
160,160,124,2
161,161,125,3
162,162,126,2
163,163,126,33
164,164,126,78
165,165,126,3
166,166,126,11
167,167,127,22
168,168,127,11
169,169,128,1
170,170,128,50
171,171,130,3
172,172,131,78
173,173,131,1
174,174,131,50
175,175,133,22
176,176,133,1
177,177,134,37
178,178,134,3
179,179,134,50
180,180,136,78
181,181,138,91
182,182,139,2
183,183,139,11
184,184,140,91
185,185,145,78
187,187,146,64
188,188,149,3
189,189,150,24
192,192,154,3
193,193,156,78
194,194,156,3
196,196,157,31
197,197,157,33
198,198,158,78
199,199,158,3
201,201,161,3
202,202,162,2
203,203,163,22
204,204,164,55
205,205,164,78
206,206,165,55
207,207,165,8
208,208,166,31
209,209,166,3
210,210,166,1
211,211,170,17
212,212,170,91
213,213,170,3
215,215,171,18
216,216,171,19
217,217,174,3
218,218,176,64
219,219,176,3
220,220,178,2
221,221,178,78
223,223,179,17
224,224,179,3
225,225,179,19
227,227,180,13
228,228,181,3
229,229,181,18
230,230,181,1
231,231,183,2
233,233,186,50
234,234,187,15
235,235,187,2
236,236,187,17
237,237,187,33
238,238,187,1
239,239,188,78
240,240,188,50
241,241,189,1
242,242,190,15
243,243,191,78
244,244,191,3
246,246,192,18
247,247,192,1
248,248,193,22
249,249,193,2
250,250,194,26
251,251,196,17
252,252,197,78
253,253,200,91
254,254,201,28
255,255,201,2
256,256,202,64
257,257,203,78
258,258,205,3
260,260,207,64
261,261,209,3
262,262,210,78
263,263,213,78
265,265,218,33
266,266,218,3
267,267,219,78
268,268,220,1
269,269,222,3
270,270,223,22
271,271,224,3
272,272,225,78
273,273,225,11
274,274,228,78
275,275,230,91
277,277,231,2
278,278,231,64
279,279,232,37
280,280,232,17
281,281,232,64
282,282,233,26
283,283,236,78
284,284,236,3
285,285,238,3
286,286,240,3
287,287,241,11
288,288,243,58
289,289,243,78
291,291,246,3
292,292,249,33
293,293,249,3
294,294,250,3
295,295,251,12
296,296,252,19
297,297,253,22
298,298,253,15
299,299,253,3
300,300,253,18
302,302,255,22
303,303,255,64
304,304,256,55
305,305,257,78
306,306,260,55
307,307,260,91
308,308,261,78
309,309,261,3
310,310,262,64
311,311,262,3
312,312,265,78
313,313,265,50
314,314,267,37
315,315,267,3
316,316,268,3
317,317,269,78
318,318,272,18
319,319,272,54
320,320,273,3
321,321,273,1
322,322,276,3
323,323,277,78
324,324,278,3
325,325,279,33
326,326,280,11
327,327,282,78
328,328,283,22
329,329,283,3
330,330,285,22
331,331,291,3
332,332,292,78
333,333,292,1
334,334,294,1
335,335,299,3
336,336,300,58
337,337,300,16
338,338,301,2
339,339,301,91
340,340,303,1
341,341,305,16
342,342,306,3
343,343,307,64
344,344,308,78
345,345,309,37
346,346,309,72
347,347,311,91
348,348,313,22
349,349,314,91
350,350,314,3
351,351,315,36
352,352,315,57
353,353,315,22
354,354,315,18
355,355,315,11
356,356,316,3
357,357,316,11
358,358,317,2
359,359,318,18
360,360,319,3
361,361,320,2
362,362,322,28
363,363,324,72
364,364,326,3
365,365,326,18
366,366,327,78
367,367,327,35
368,368,327,1
369,369,328,23
370,370,328,64
371,371,328,1
372,372,331,64
374,374,333,2
375,375,333,53
376,376,334,2
377,377,334,1
378,378,335,3
379,379,335,1
380,380,336,2
381,381,336,11
382,382,337,3
383,383,338,24
384,384,339,2
385,385,340,3
386,386,341,91
387,387,341,18
388,388,342,91
389,389,343,37
390,390,343,18
391,391,343,54
392,392,344,57
393,393,344,3
394,394,345,2
395,395,345,78
396,396,345,1
398,398,347,22
399,399,347,3
400,400,349,1
401,401,349,8
402,402,350,91
403,403,350,1
404,404,352,64
405,405,352,9
406,406,353,2
407,407,354,2
408,408,354,11
409,409,355,2
410,410,355,78
411,411,355,3
412,412,355,1
413,413,357,2
414,414,359,2
415,415,360,31
416,416,360,2
417,417,360,64
418,418,360,1
419,419,361,55
420,420,361,11
421,421,362,18
422,422,363,22
423,423,363,8
425,425,364,1
426,426,365,1
427,427,366,3
428,428,367,2
429,429,367,55
430,430,367,64
431,431,367,1
433,433,368,2
434,434,369,2
435,435,369,11
437,437,370,11
438,438,371,4
439,439,371,91
440,440,371,18
441,441,371,1
442,442,372,28
443,443,373,18
444,444,373,11
445,445,374,15
446,446,374,1
447,447,375,2
448,448,375,3
450,450,376,15
451,451,376,9
452,452,377,18
453,453,377,54
454,454,379,37
455,455,379,2
456,456,379,3
457,457,380,28
458,458,380,2
459,459,380,78
460,460,381,1
461,461,381,9
462,462,383,2
463,463,383,1
464,464,383,50
465,465,384,1
466,466,385,1
467,467,386,91
468,468,387,55
470,470,388,37
471,471,388,2
472,472,389,37
473,473,389,55
474,474,390,31
476,476,390,1
477,477,390,9
478,478,393,64
479,479,394,37
481,481,395,25
482,482,398,1
483,483,400,1
484,484,401,2
485,485,401,91
486,486,401,53
487,487,402,58
488,488,402,72
489,489,402,11
490,490,403,2
491,491,403,3
493,493,405,1
494,494,405,54
495,495,406,3
496,496,406,1
497,497,407,78
498,498,407,3
499,499,409,3
500,500,410,37
501,501,410,2
502,502,411,64
503,503,411,18
504,504,412,54
505,505,413,2
506,506,413,1
507,507,416,2
508,508,416,11
510,510,420,31
512,512,425,18
513,513,426,1
514,514,427,2
515,515,427,91
516,516,428,23
517,517,428,3
518,518,429,2
519,519,430,2
520,520,431,1
521,521,433,1
522,522,434,3
523,523,434,13
524,524,435,58
525,525,435,11
526,526,436,2
527,527,436,24
528,528,437,53
529,529,438,80
530,530,438,2
531,531,438,18
532,532,440,91
533,533,440,54
534,534,441,1
535,535,441,11
536,536,442,2
538,538,443,1
539,539,445,25
540,540,445,2
541,541,445,3
542,542,447,55
544,544,449,24
545,545,449,64
546,546,449,78
547,547,449,1
548,548,450,2
549,549,451,2
550,550,452,31
551,551,453,3
552,552,455,8
553,553,457,1
554,554,458,2
555,555,459,1
556,556,461,11
558,558,462,1
559,559,463,1
560,560,464,29
561,561,464,2
562,562,464,53
563,563,465,3
564,564,465,1
565,565,466,1
566,566,468,55
567,567,468,9
568,568,470,29
569,569,474,3
570,570,474,1
571,571,476,17
572,572,476,3
573,573,477,78
574,574,479,55
575,575,479,3
576,576,480,2
577,577,480,1
578,578,481,78
579,579,482,31
580,580,482,2
581,581,482,78
583,583,483,91
584,584,486,15
585,585,487,14
586,586,487,55
587,587,488,2
588,588,488,78
589,589,488,1
590,590,489,50
591,591,490,11
592,592,492,91
594,594,493,1
595,595,495,2
596,596,495,3
597,597,496,2
598,598,496,53
599,599,496,1
600,600,497,91
601,601,498,4
602,602,498,64
603,603,499,55
604,604,499,3
605,605,500,2
606,606,500,1
607,607,500,11
608,608,501,15
609,609,501,55
610,610,501,1
611,611,502,22
612,612,502,50
613,613,503,1
614,614,503,54
615,615,504,1
616,616,506,29
617,617,506,2
618,618,506,1
619,619,507,28
620,620,507,1
621,621,509,37
622,622,509,2
623,623,509,1
624,624,512,31
625,625,512,1
626,626,513,2
627,627,516,78
628,628,517,4
630,630,520,3
631,631,522,26
632,632,523,2
633,633,523,1
635,635,526,57
636,636,526,3
637,637,526,9
638,638,527,2
639,639,527,11
640,640,528,13
641,641,528,1
642,642,528,19
644,644,530,2
645,645,530,11
646,646,531,1
647,647,532,1
648,648,533,34
649,649,533,37
650,650,533,78
652,652,533,1
653,653,534,22
654,654,534,2
655,655,534,1
656,656,534,11
657,657,536,25
658,658,536,11
659,659,537,50
660,660,538,1
661,661,541,1
662,662,542,31
663,663,543,24
664,664,543,33
665,665,543,1
666,666,545,78
667,667,545,3
668,668,547,11
669,669,548,64
670,670,548,1
671,671,549,33
672,672,551,1
673,673,555,2
674,674,555,78
675,675,556,3
676,676,556,9
677,677,557,1
678,678,558,2
679,679,558,16
680,680,558,35
681,681,558,1
682,682,559,78
683,683,559,1
685,685,562,2
686,686,562,64
687,687,562,3
688,688,562,1
689,689,562,11
690,690,563,2
692,692,564,53
693,693,565,2
694,694,565,11
695,695,567,2
696,696,567,1
697,697,568,55
698,698,569,2
699,699,570,14
700,700,570,24
701,701,570,64
702,702,570,1
703,703,570,11
704,704,571,4
705,705,572,31
706,706,572,24
707,707,572,78
708,708,573,37
709,709,573,2
710,710,573,24
711,711,574,1
712,712,575,1
713,713,576,14
714,714,576,1
715,715,578,37
716,716,578,2
717,717,579,1
718,718,580,1
719,719,581,1
720,720,581,50
721,721,582,2
722,722,582,3
723,723,584,34
724,724,584,2
725,725,584,55
726,726,584,1
727,727,586,2
728,728,587,2
729,729,587,78
730,730,587,3
731,731,587,1
732,732,587,50
733,733,588,1
734,734,589,2
736,736,590,15
737,737,590,2
738,738,592,80
739,739,592,55
741,741,593,2
742,742,593,1
743,743,596,2
744,744,596,64
745,745,596,11
746,746,597,58
747,747,597,11
748,748,598,29
749,749,598,78
750,750,599,3
751,751,600,29
752,752,600,2
753,753,601,28
754,754,601,1
755,755,601,9
756,756,601,11
757,757,602,31
758,758,603,1
759,759,603,11
760,760,604,58
761,761,604,64
762,762,604,1
763,763,605,1
764,764,606,2
765,765,606,3
766,766,607,29
767,767,607,25
768,768,607,2
769,769,607,1
770,770,607,12
771,771,608,1
772,772,609,1
773,773,610,1
774,774,611,25
776,776,611,11
777,777,612,2
778,778,612,78
779,779,612,11
780,780,613,24
782,782,614,95
783,783,614,16
784,784,614,18
785,785,614,1
786,786,614,30
787,787,614,11
788,788,615,18
789,789,615,1
790,790,615,12
791,791,616,1
792,792,617,18
793,793,617,1
794,794,617,19
796,796,618,3
797,797,618,11
798,798,619,2
799,799,619,1
800,800,620,55
801,801,621,22
802,802,621,2
803,803,621,1
804,804,622,1
805,805,622,50
806,806,624,2
807,807,625,37
808,808,625,2
809,809,625,11
810,810,626,64
811,811,626,18
812,812,627,3
813,813,628,2
814,814,628,1
815,815,629,2
816,816,629,91
817,817,630,1
819,819,632,37
820,820,632,31
821,821,633,2
822,822,633,78
823,823,633,1
824,824,634,4
825,825,634,24
826,826,634,1
827,827,634,12
828,828,635,4
829,829,635,2
830,830,635,3
832,832,635,12
833,833,636,28
834,834,636,32
835,835,637,25
836,836,637,11
837,837,640,14
838,838,640,2
839,839,640,64
840,840,640,11
841,841,641,14
842,842,642,2
843,843,642,55
844,844,642,1
845,845,644,31
846,846,644,1
847,847,645,78
848,848,645,3
849,849,647,12
850,850,648,33
851,851,648,3
852,852,648,12
853,853,650,29
854,854,650,3
856,856,652,11
857,857,653,1
858,858,654,1
859,859,654,12
860,860,656,37
861,861,657,80
862,862,657,2
863,863,658,64
864,864,658,91
866,866,659,1
867,867,660,28
868,868,660,78
869,869,662,31
871,871,663,14
872,872,663,55
873,873,663,12
874,874,664,2
875,875,664,91
876,876,665,22
878,878,667,2
879,879,667,3
880,880,668,91
881,881,668,3
882,882,671,2
883,883,671,91
884,884,672,37
885,885,672,55
887,887,674,55
888,888,675,2
889,889,675,55
891,891,676,3
892,892,677,55
893,893,678,4
894,894,678,29
895,895,678,32
896,896,678,1
897,897,679,33
898,898,679,3
899,899,680,12
900,900,681,2
901,901,681,55
902,902,681,1
903,903,683,24
905,905,684,3
907,907,686,12
908,908,687,12
909,909,688,91
910,910,688,1
911,911,689,12
912,912,690,55
913,913,690,12
915,915,691,12
916,916,692,37
917,917,692,31
918,918,692,91
919,919,692,32
920,920,693,4
921,921,693,1
922,922,695,58
923,923,695,1
924,924,696,21
925,925,696,2
926,926,696,3
927,927,696,1
928,928,698,12
929,929,699,33
930,930,699,1
931,931,700,3
932,932,700,1
933,933,701,2
934,934,701,64
935,935,702,17
936,936,702,3
938,938,703,24
939,939,703,78
940,940,703,3
941,941,704,2
942,942,704,12
943,943,705,1
944,944,706,37
945,945,706,1
946,946,707,1
947,947,708,53
948,948,709,33
949,949,709,3
950,950,709,1
