,Unnamed: 0,time,event
0,0,1,3
1,1,2,1
2,2,2,11
3,3,3,3
4,4,3,1
5,5,4,1
6,6,6,15
7,7,7,23
8,8,7,24
9,9,7,1
10,10,8,36
11,11,8,1
12,12,9,1
13,13,10,11
14,14,11,2
15,15,11,18
16,16,12,1
17,17,13,18
18,18,14,1
19,19,15,1
20,20,16,4
21,21,16,1
22,22,18,1
23,23,19,3
24,24,20,18
25,25,23,58
26,26,23,18
27,27,24,1
28,28,26,47
29,29,26,1
30,30,27,2
31,31,28,4
32,32,28,1
33,33,30,1
34,34,31,1
35,35,32,11
36,36,33,11
37,37,34,2
38,38,34,47
39,39,34,11
40,40,36,36
41,41,36,47
42,42,36,1
43,43,41,11
44,44,42,4
45,45,44,36
46,46,44,1
47,47,44,8
48,48,45,33
49,49,47,2
50,50,47,3
51,51,47,47
52,52,48,1
53,53,49,4
54,54,50,1
55,55,52,2
56,56,52,11
58,58,54,11
59,59,55,11
60,60,56,35
62,62,56,1
63,63,57,4
65,65,57,1
66,66,59,2
68,68,60,36
69,69,60,11
70,70,62,1
71,71,63,1
72,72,64,2
73,73,64,1
74,74,65,1
76,76,67,1
77,77,68,2
78,78,68,11
79,79,69,1
80,80,70,4
81,81,70,1
82,82,71,1
83,83,73,61
84,84,73,2
85,85,73,1
86,86,74,24
87,87,74,3
88,88,74,1
89,89,75,47
90,90,76,1
91,91,78,1
92,92,80,11
93,93,81,1
94,94,82,2
96,96,82,1
97,97,83,1
98,98,83,11
99,99,84,1
100,100,85,11
101,101,86,34
102,102,86,4
104,104,86,1
105,105,88,1
106,106,90,3
107,107,91,1
108,108,92,2
109,109,94,1
110,110,96,4
112,112,96,1
114,114,97,1
115,115,97,11
116,116,98,2
117,117,98,18
119,119,99,1
120,120,99,11
121,121,100,3
123,123,100,1
124,124,100,11
126,126,101,1
127,127,102,1
129,129,105,1
130,130,111,1
131,131,112,36
132,132,112,1
134,134,115,39
135,135,115,18
136,136,116,11
137,137,121,1
138,138,122,34
139,139,124,1
140,140,129,1
141,141,130,4
142,142,130,24
144,144,130,11
145,145,131,15
147,147,131,1
148,148,131,11
149,149,132,1
150,150,133,2
151,151,133,1
152,152,134,34
153,153,134,4
154,154,134,1
155,155,136,3
156,156,143,15
157,157,144,15
159,159,145,15
160,160,145,18
161,161,145,1
162,162,146,15
163,163,147,15
164,164,147,11
165,165,148,15
166,166,148,9
167,167,149,15
168,168,150,4
169,169,150,18
170,170,151,39
171,171,163,1
172,172,165,32
173,173,166,18
174,174,167,36
175,175,167,1
176,176,168,11
177,177,171,18
178,178,171,1
179,179,172,2
181,181,174,43
182,182,174,18
183,183,175,11
184,184,177,3
185,185,181,32
186,186,181,11
188,188,183,1
189,189,184,4
190,190,184,11
193,193,185,1
194,194,186,32
195,195,188,1
196,196,190,2
200,200,192,1
201,201,193,3
202,202,193,32
204,204,193,1
206,206,194,18
207,207,194,1
208,208,195,2
209,209,197,39
210,210,198,18
212,212,204,1
213,213,206,2
214,214,206,1
215,215,207,1
216,216,207,11
217,217,208,34
218,218,208,1
219,219,209,91
220,220,211,15
221,221,213,1
222,222,214,1
223,223,215,3
224,224,215,1
225,225,216,57
226,226,217,1
227,227,218,2
228,228,218,18
229,229,218,1
230,230,219,34
232,232,219,1
233,233,219,11
234,234,221,4
235,235,222,1
236,236,223,36
238,238,224,2
240,240,225,11
241,241,226,11
242,242,227,1
243,243,230,1
244,244,230,11
245,245,231,2
246,246,231,1
247,247,231,11
248,248,232,11
249,249,233,4
251,251,233,32
252,252,234,18
253,253,235,4
256,256,236,1
257,257,236,11
258,258,237,1
259,259,238,18
260,260,238,1
261,261,239,2
262,262,239,11
263,263,240,4
264,264,240,2
265,265,240,3
266,266,242,15
267,267,245,11
268,268,246,32
269,269,246,1
270,270,247,34
271,271,247,3
272,272,249,1
273,273,249,11
275,275,250,1
276,276,250,11
277,277,251,11
278,278,252,15
279,279,252,11
280,280,253,36
281,281,253,2
282,282,253,18
283,283,253,1
284,284,256,1
285,285,256,11
286,286,257,46
287,287,257,15
288,288,257,11
289,289,258,2
290,290,258,1
291,291,258,54
292,292,258,11
293,293,259,34
294,294,259,4
295,295,259,1
296,296,260,4
297,297,260,43
300,300,261,1
301,301,262,32
302,302,264,1
303,303,264,8
304,304,265,4
305,305,265,2
306,306,265,18
307,307,265,1
308,308,267,4
309,309,267,11
310,310,268,34
311,311,268,3
314,314,268,1
