,Unnamed: 0,time,event
0,0,0,3
1,1,2,3
2,2,4,1
3,3,5,18
4,4,5,1
5,5,5,9
6,6,5,11
7,7,6,3
8,8,7,82
9,9,8,3
10,10,9,1
11,11,12,1
12,12,14,1
13,13,16,3
15,15,18,1
16,16,19,3
17,17,20,4
18,18,20,1
19,19,21,11
20,20,22,58
21,21,24,2
23,23,25,12
24,24,26,4
25,25,26,3
26,26,26,18
27,27,26,1
28,28,27,11
29,29,29,2
30,30,29,3
31,31,31,58
32,32,31,3
33,33,32,1
34,34,33,36
36,36,33,11
37,37,39,82
38,38,40,1
39,39,41,1
40,40,42,3
41,41,43,4
42,42,43,2
44,44,43,1
45,45,46,3
46,46,47,36
47,47,47,1
48,48,50,3
49,49,50,1
50,50,51,1
51,51,51,11
52,52,52,3
53,53,52,12
54,54,53,1
55,55,55,9
56,56,57,1
57,57,58,82
58,58,59,3
59,59,61,12
60,60,62,24
61,61,63,3
62,62,66,82
63,63,71,4
64,64,71,2
65,65,71,3
66,66,72,4
67,67,73,36
68,68,73,3
70,70,75,58
71,71,75,23
73,73,77,1
74,74,78,2
76,76,78,23
77,77,78,24
78,78,78,3
79,79,78,1
80,80,84,12
81,81,87,3
82,82,90,55
83,83,90,3
84,84,91,3
85,85,93,11
86,86,94,4
87,87,94,36
88,88,94,3
89,89,94,1
90,90,95,4
91,91,95,1
92,92,96,2
93,93,96,3
95,95,96,18
96,96,96,11
97,97,100,82
98,98,100,1
99,99,101,1
100,100,102,3
101,101,102,1
103,103,105,2
104,104,105,3
105,105,108,4
106,106,108,48
107,107,108,11
108,108,109,2
110,110,109,3
111,111,109,1
112,112,109,11
113,113,110,24
114,114,112,1
115,115,113,36
116,116,113,9
117,117,114,53
118,118,114,18
119,119,115,4
120,120,115,36
121,121,115,1
122,122,115,11
123,123,116,3
124,124,116,1
125,125,116,11
126,126,117,1
127,127,118,15
128,128,118,2
129,129,118,1
130,130,119,1
131,131,120,3
132,132,121,18
133,133,122,2
136,136,124,3
137,137,125,4
138,138,125,18
139,139,126,3
140,140,127,4
141,141,127,2
142,142,127,1
143,143,128,82
144,144,129,4
145,145,129,1
146,146,130,48
147,147,131,58
148,148,131,3
149,149,131,1
150,150,132,2
151,151,133,15
152,152,134,36
153,153,134,18
154,154,135,1
156,156,137,1
157,157,138,3
158,158,139,24
159,159,141,24
160,160,142,1
161,161,143,3
162,162,146,24
163,163,146,3
164,164,148,3
165,165,148,18
167,167,149,24
168,168,149,1
169,169,151,3
170,170,152,24
171,171,154,24
172,172,154,3
173,173,154,18
174,174,154,1
175,175,155,4
176,176,155,1
177,177,156,5
178,178,157,18
179,179,158,82
180,180,158,18
182,182,159,3
183,183,159,1
186,186,162,3
187,187,162,1
188,188,162,11
189,189,163,1
190,190,164,3
191,191,166,3
192,192,168,1
193,193,169,3
194,194,169,1
195,195,170,36
196,196,170,1
197,197,171,36
198,198,171,2
199,199,171,3
200,200,171,1
201,201,173,3
202,202,174,1
203,203,175,15
204,204,175,1
205,205,176,1
208,208,180,26
209,209,180,9
210,210,181,3
211,211,182,2
212,212,182,1
213,213,184,3
214,214,185,36
215,215,188,22
216,216,188,82
217,217,188,2
218,218,188,23
220,220,193,3
221,221,194,24
222,222,194,3
223,223,194,1
224,224,195,3
225,225,197,2
226,226,197,1
227,227,198,11
228,228,199,58
229,229,199,1
230,230,201,48
232,232,201,44
233,233,201,11
234,234,203,3
236,236,204,1
237,237,206,3
238,238,206,1
239,239,207,15
240,240,207,8
241,241,208,2
242,242,209,3
243,243,210,3
245,245,213,2
246,246,214,1
247,247,215,3
248,248,217,36
249,249,217,2
250,250,219,36
251,251,219,82
252,252,219,3
253,253,219,1
254,254,220,1
255,255,222,2
256,256,222,1
257,257,223,46
258,258,223,11
259,259,224,36
260,260,224,1
261,261,229,2
262,262,229,3
264,264,233,48
265,265,233,3
266,266,235,1
267,267,236,2
268,268,237,18
269,269,238,3
270,270,239,1
271,271,241,1
272,272,242,2
273,273,243,3
274,274,243,1
276,276,246,2
277,277,246,1
278,278,248,5
279,279,248,1
280,280,248,11
281,281,249,58
282,282,250,82
283,283,250,1
284,284,251,3
285,285,252,2
286,286,254,4
288,288,256,2
289,289,256,1
290,290,259,11
291,291,260,2
292,292,260,18
293,293,261,58
294,294,261,1
295,295,262,4
296,296,263,46
297,297,266,2
298,298,267,2
300,300,268,36
301,301,268,1
302,302,270,1
303,303,272,36
304,304,272,2
305,305,272,1
306,306,273,3
307,307,273,1
308,308,274,18
309,309,274,1
310,310,275,3
311,311,275,18
312,312,276,3
313,313,276,18
314,314,277,1
315,315,278,15
316,316,280,82
317,317,280,1
318,318,281,4
319,319,281,43
320,320,281,24
321,321,281,18
322,322,281,1
323,323,282,3
324,324,283,15
325,325,283,3
326,326,284,18
327,327,285,3
328,328,286,18
329,329,287,1
330,330,288,4
331,331,289,18
333,333,290,18
334,334,290,1
335,335,291,82
336,336,291,1
337,337,293,18
338,338,293,1
339,339,294,18
340,340,295,1
341,341,296,18
342,342,296,1
343,343,297,47
344,344,297,18
345,345,298,18
346,346,298,1
348,348,299,24
349,349,299,18
350,350,299,19
351,351,301,47
352,352,301,1
354,354,302,36
355,355,303,3
356,356,303,18
357,357,304,4
