,Unnamed: 0,time,event
0,0,4,3
1,1,7,1
2,2,10,57
3,3,13,3
4,4,16,3
5,5,18,3
6,6,21,3
7,7,25,3
8,8,26,3
9,9,28,1
10,10,29,1
11,11,30,3
12,12,32,3
13,13,33,57
14,14,37,3
15,15,38,57
16,16,38,15
17,17,38,1
18,18,38,9
19,19,39,3
20,20,42,1
21,21,42,11
22,22,44,3
23,23,45,3
24,24,46,3
25,25,49,57
26,26,51,3
27,27,51,1
28,28,52,57
29,29,52,1
30,30,53,3
31,31,56,1
32,32,57,3
33,33,59,57
34,34,59,15
35,35,59,3
36,36,59,1
37,37,60,3
38,38,61,3
39,39,62,1
40,40,64,57
41,41,64,15
42,42,64,1
43,43,65,3
44,44,66,3
45,45,66,1
46,46,67,57
47,47,69,1
48,48,70,3
49,49,70,1
50,50,71,57
51,51,71,3
52,52,71,1
53,53,72,3
54,54,73,3
55,55,73,1
56,56,74,1
57,57,75,57
58,58,75,3
59,59,75,1
60,60,77,1
61,61,78,3
62,62,78,1
63,63,79,1
64,64,80,1
65,65,82,3
66,66,82,1
67,67,83,57
68,68,83,3
69,69,83,1
70,70,83,8
71,71,84,57
72,72,84,1
73,73,85,3
74,74,87,57
75,75,87,1
76,76,88,57
77,77,89,3
78,78,90,1
79,79,91,1
80,80,93,1
81,81,96,1
82,82,97,1
83,83,98,1
84,84,99,3
85,85,103,3
86,86,103,1
87,87,104,57
88,88,104,1
89,89,105,3
90,90,108,1
91,91,111,1
92,92,112,57
93,93,112,1
94,94,113,3
95,95,114,3
96,96,114,1
97,97,115,3
98,98,115,1
99,99,116,1
100,100,117,57
101,101,117,3
102,102,119,1
103,103,120,3
104,104,120,1
105,105,121,28
106,106,121,3
107,107,121,1
108,108,124,3
109,109,124,1
110,110,125,1
111,111,127,3
112,112,127,1
113,113,128,1
114,114,129,3
115,115,130,1
116,116,131,3
117,117,134,3
118,118,134,1
119,119,136,1
120,120,137,3
121,121,138,3
122,122,138,1
123,123,140,3
124,124,140,1
125,125,141,1
126,126,143,1
127,127,145,3
128,128,145,1
129,129,147,1
130,130,149,3
131,131,150,3
132,132,150,1
133,133,151,3
134,134,151,1
135,135,153,3
136,136,153,1
137,137,154,1
138,138,155,1
139,139,157,28
140,140,157,3
141,141,157,1
142,142,160,1
143,143,161,1
144,144,162,3
145,145,162,1
146,146,163,1
147,147,164,3
148,148,165,3
149,149,167,3
150,150,168,3
151,151,168,1
152,152,169,3
153,153,171,1
154,154,172,3
155,155,172,1
156,156,173,1
157,157,179,3
158,158,181,1
159,159,184,3
160,160,186,1
161,161,187,57
162,162,187,1
163,163,188,3
164,164,188,1
165,165,190,3
166,166,191,3
167,167,192,3
168,168,192,1
169,169,193,3
170,170,195,11
171,171,197,3
172,172,197,1
173,173,199,3
174,174,204,1
175,175,205,3
176,176,206,24
177,177,206,3
178,178,207,3
179,179,208,3
180,180,208,1
181,181,209,1
182,182,211,15
183,183,215,3
184,184,216,3
185,185,218,3
186,186,218,1
187,187,219,3
188,188,221,11
189,189,222,3
190,190,222,1
191,191,223,3
192,192,225,15
193,193,232,3
194,194,234,3
195,195,234,1
196,196,236,3
197,197,238,1
198,198,241,3
199,199,242,3
200,200,242,1
201,201,243,3
202,202,245,1
203,203,246,1
204,204,249,1
205,205,252,61
206,206,252,3
207,207,252,1
208,208,253,25
209,209,255,1
210,210,256,1
211,211,258,1
212,212,259,3
213,213,259,1
214,214,263,1
215,215,265,3
216,216,266,3
217,217,267,1
218,218,269,1
219,219,270,3
220,220,273,1
221,221,274,3
222,222,276,3
223,223,276,1
224,224,277,3
225,225,278,3
226,226,280,1
227,227,281,3
228,228,281,1
229,229,284,3
230,230,284,1
231,231,290,3
232,232,290,1
233,233,291,3
234,234,291,1
235,235,292,57
236,236,296,3
237,237,296,1
238,238,297,3
239,239,298,3
240,240,301,1
241,241,302,3
242,242,303,1
243,243,305,15
244,244,305,1
245,245,306,57
246,246,306,15
247,247,306,3
248,248,306,1
249,249,307,1
250,250,309,15
251,251,309,1
252,252,310,3
253,253,311,1
254,254,312,4
255,255,312,21
256,256,312,3
257,257,312,1
258,258,313,3
259,259,313,11
260,260,314,15
261,261,314,24
262,262,314,3
263,263,314,1
264,264,315,15
265,265,317,61
266,266,317,3
267,267,317,1
268,268,318,1
269,269,321,3
270,270,323,3
271,271,323,8
272,272,325,1
273,273,326,3
274,274,326,1
275,275,327,3
276,276,327,1
277,277,328,61
278,278,328,1
279,279,329,1
280,280,330,9
281,281,331,3
282,282,331,1
283,283,331,9
284,284,332,61
285,285,332,1
286,286,333,57
287,287,333,3
288,288,333,1
289,289,333,8
290,290,336,3
291,291,338,3
292,292,338,1
293,293,339,1
294,294,340,15
295,295,340,3
296,296,340,1
297,297,341,1
298,298,344,3
299,299,346,1
300,300,348,1
301,301,349,57
302,302,350,1
303,303,351,3
304,304,351,1
305,305,352,1
306,306,353,1
307,307,355,3
308,308,355,1
309,309,356,1
310,310,357,3
311,311,357,1
312,312,359,3
313,313,359,1
314,314,360,1
315,315,362,61
316,316,363,1
317,317,364,3
318,318,366,1
319,319,366,9
320,320,367,57
321,321,367,1
322,322,367,8
323,323,367,9
324,324,368,3
325,325,368,9
326,326,369,1
327,327,371,1
328,328,373,3
329,329,374,61
330,330,374,1
331,331,376,1
332,332,377,1
333,333,378,1
334,334,378,9
335,335,379,1
336,336,380,11
337,337,381,61
338,338,381,3
339,339,381,1
340,340,382,3
341,341,383,3
342,342,383,1
343,343,384,61
344,344,384,1
345,345,385,3
346,346,385,1
347,347,386,3
348,348,387,3
