,Unnamed: 0,time,event
0,0,0,34
1,1,0,1
2,2,1,91
3,3,2,1
4,4,3,61
5,5,3,43
6,6,3,36
7,7,3,24
8,8,3,11
9,9,5,9
10,10,7,2
11,11,11,2
12,12,19,64
13,13,19,78
14,14,20,35
15,15,20,1
16,16,23,34
17,17,24,25
18,18,24,3
19,19,27,11
20,20,33,78
21,21,34,1
22,22,36,64
23,23,36,9
24,24,44,78
25,25,47,15
26,26,47,78
27,27,50,64
28,28,52,58
29,29,52,18
30,30,55,1
31,31,56,3
32,32,56,1
33,33,59,2
34,34,60,24
35,35,61,5
36,36,61,78
37,37,62,28
38,38,62,36
39,39,62,1
40,40,62,11
41,41,63,1
42,42,64,34
43,43,64,61
44,44,64,78
45,45,64,35
46,46,64,1
47,47,64,9
49,49,67,22
50,50,68,34
51,51,68,15
52,52,69,43
53,53,69,1
54,54,69,11
55,55,70,25
56,56,70,1
57,57,71,3
58,58,74,2
59,59,75,1
60,60,79,78
61,61,79,72
62,62,81,3
63,63,82,64
64,64,83,11
65,65,85,25
66,66,85,3
67,67,86,64
68,68,88,22
69,69,88,3
70,70,90,3
71,71,91,11
72,72,92,3
73,73,94,64
75,75,95,9
76,76,96,2
78,78,96,1
79,79,97,34
80,80,97,15
81,81,97,1
82,82,98,25
83,83,98,1
84,84,99,1
85,85,100,61
86,86,100,25
87,87,100,1
88,88,101,3
90,90,108,1
91,91,111,15
92,92,111,64
93,93,111,3
94,94,111,1
95,95,112,23
96,96,112,1
97,97,113,25
98,98,114,25
99,99,116,15
100,100,116,1
101,101,118,15
102,102,118,3
103,103,118,1
104,104,120,11
105,105,122,15
106,106,122,1
107,107,123,15
108,108,123,1
109,109,123,30
110,110,124,78
111,111,124,1
112,112,125,9
113,113,126,3
114,114,126,1
115,115,127,1
116,116,127,11
117,117,129,64
118,118,129,3
119,119,130,22
120,120,131,58
121,121,134,29
122,122,135,25
123,123,135,3
125,125,136,29
126,126,137,22
127,127,137,1
128,128,139,15
129,129,141,29
130,130,141,61
131,131,141,58
132,132,142,64
133,133,143,2
134,134,143,3
135,135,145,25
136,136,145,1
137,137,147,28
138,138,147,1
139,139,147,11
140,140,148,3
141,141,149,22
142,142,149,15
143,143,149,3
144,144,149,26
145,145,150,25
146,146,151,25
147,147,155,64
148,148,155,3
149,149,156,9
150,150,157,29
151,151,157,25
152,152,157,22
153,153,158,29
154,154,158,25
155,155,158,3
156,156,158,1
157,157,159,15
158,158,159,91
159,159,160,1
160,160,164,2
161,161,165,3
162,162,166,34
163,163,166,25
165,165,168,34
166,166,168,1
167,167,168,11
168,168,169,3
169,169,170,25
170,170,171,29
171,171,171,25
172,172,171,2
173,173,171,1
174,174,172,29
175,175,172,25
176,176,172,3
177,177,173,25
178,178,173,2
179,179,173,1
180,180,175,1
181,181,175,11
182,182,177,25
183,183,177,67
184,184,178,15
185,185,178,3
186,186,179,15
187,187,180,25
188,188,180,15
189,189,180,3
190,190,182,1
191,191,184,15
192,192,185,34
193,193,185,25
194,194,185,2
195,195,186,25
196,196,186,15
197,197,186,1
198,198,186,9
199,199,187,25
200,200,187,15
201,201,187,1
202,202,188,24
203,203,188,18
204,204,188,1
206,206,189,67
207,207,190,1
208,208,190,19
209,209,191,63
210,210,191,2
211,211,191,18
212,212,191,1
213,213,191,19
214,214,192,57
216,216,192,1
217,217,194,18
218,218,194,1
219,219,194,19
221,221,195,18
222,222,195,1
223,223,195,19
224,224,196,18
225,225,198,22
226,226,198,64
227,227,198,3
228,228,198,1
229,229,198,30
230,230,201,2
231,231,201,1
232,232,201,11
233,233,202,24
234,234,202,18
235,235,202,1
236,236,203,0
237,237,203,24
238,238,203,3
239,239,203,1
240,240,204,25
241,241,205,4
242,242,205,25
243,243,205,15
244,244,206,25
245,245,206,15
246,246,206,53
247,247,208,25
248,248,208,15
249,249,208,2
250,250,208,18
251,251,208,1
252,252,208,9
253,253,210,3
254,254,210,1
255,255,211,25
256,256,212,25
257,257,212,15
258,258,213,25
259,259,213,64
260,260,214,15
261,261,215,25
262,262,216,11
263,263,217,34
264,264,217,25
265,265,217,3
266,266,217,9
267,267,218,22
268,268,219,25
269,269,219,26
270,270,220,25
271,271,220,15
272,272,220,3
273,273,221,25
274,274,221,24
275,275,221,3
276,276,221,1
277,277,222,25
278,278,222,2
279,279,222,11
280,280,224,0
281,281,228,25
282,282,228,91
283,283,229,34
284,284,229,25
285,285,229,15
286,286,229,3
287,287,229,45
288,288,230,0
289,289,230,57
290,290,230,32
291,291,230,45
292,292,230,1
293,293,230,11
294,294,231,34
295,295,231,45
296,296,231,1
297,297,232,25
298,298,232,53
299,299,232,3
300,300,233,25
301,301,234,25
302,302,234,53
303,303,235,3
304,304,236,34
305,305,237,23
306,306,237,45
307,307,238,25
308,308,238,15
309,309,238,3
310,310,239,25
311,311,239,53
312,312,239,3
313,313,239,1
314,314,240,25
315,315,240,3
316,316,241,25
317,317,241,53
318,318,241,3
319,319,242,53
320,320,242,45
321,321,243,25
322,322,244,0
323,323,244,1
324,324,246,3
325,325,247,22
326,326,248,25
327,327,248,15
328,328,248,45
329,329,248,9
330,330,249,3
331,331,250,34
332,332,254,3
333,333,255,34
334,334,256,25
335,335,257,64
336,336,257,3
337,337,258,11
338,338,259,23
339,339,259,24
340,340,259,16
341,341,259,1
343,343,262,34
344,344,262,25
345,345,263,64
346,346,263,26
347,347,264,34
348,348,264,25
349,349,264,1
350,350,264,11
351,351,266,3
352,352,271,25
353,353,272,37
354,354,277,64
355,355,277,26
356,356,278,25
357,357,278,22
358,358,278,3
359,359,278,1
360,360,278,9
361,361,280,1
362,362,281,1
363,363,282,25
364,364,282,15
365,365,282,3
366,366,282,26
367,367,282,1
368,368,283,29
369,369,283,25
370,370,283,58
371,371,283,18
372,372,284,25
373,373,285,25
374,374,285,2
375,375,285,58
376,376,285,11
377,377,286,20
378,378,286,2
379,379,286,1
380,380,286,9
381,381,287,1
382,382,288,25
383,383,288,91
384,384,290,4
385,385,290,15
386,386,290,3
388,388,291,25
389,389,291,45
390,390,292,25
391,391,292,3
392,392,292,45
393,393,292,1
394,394,293,26
395,395,293,1
396,396,294,4
397,397,294,36
398,398,294,35
399,399,294,1
400,400,294,11
401,401,295,25
402,402,296,25
403,403,296,3
404,404,296,45
405,405,299,15
406,406,299,1
407,407,300,0
408,408,300,45
409,409,300,1
410,410,303,25
411,411,303,22
412,412,303,58
413,413,303,64
414,414,303,3
415,415,303,18
416,416,303,1
417,417,304,25
418,418,304,2
419,419,304,11
420,420,305,25
421,421,306,1
422,422,306,11
423,423,307,18
424,424,307,8
425,425,308,15
426,426,308,23
427,427,308,19
428,428,308,9
429,429,308,11
430,430,309,18
431,431,309,9
432,432,310,25
433,433,310,1
434,434,311,25
435,435,311,9
436,436,312,25
437,437,313,34
438,438,313,25
439,439,313,2
440,440,313,3
441,441,314,34
442,442,316,4
443,443,316,25
444,444,317,4
445,445,317,1
446,446,318,25
447,447,318,64
448,448,318,45
449,449,319,3
450,450,319,1
451,451,320,1
452,452,321,58
453,453,322,61
454,454,322,3
455,455,323,25
456,456,323,64
457,457,324,11
458,458,325,2
459,459,325,78
460,460,325,26
461,461,325,1
462,462,325,11
463,463,326,25
464,464,326,15
465,465,327,3
466,466,328,1
467,467,328,11
468,468,330,21
469,469,330,25
470,470,331,25
471,471,333,29
472,472,334,3
473,473,335,54
474,474,339,34
475,475,339,25
476,476,339,18
477,477,339,9
478,478,340,1
480,480,342,22
481,481,343,1
482,482,343,11
483,483,348,25
484,484,350,1
485,485,351,72
486,486,353,3
487,487,353,26
489,489,356,24
490,490,356,18
491,491,356,1
492,492,359,25
493,493,359,64
494,494,361,26
495,495,362,58
496,496,362,3
497,497,363,1
498,498,364,1
499,499,368,1
500,500,370,9
501,501,371,3
502,502,371,12
503,503,375,3
504,504,377,15
505,505,377,45
506,506,377,54
507,507,382,3
508,508,383,3
509,509,383,26
510,510,383,1
511,511,385,1
512,512,387,3
513,513,387,26
514,514,389,45
515,515,391,45
516,516,391,12
517,517,392,45
518,518,392,12
519,519,393,25
520,520,393,12
521,521,394,3
522,522,395,3
523,523,397,26
524,524,398,25
525,525,399,61
526,526,399,1
527,527,400,11
528,528,401,34
529,529,401,25
530,530,401,22
531,531,401,64
532,532,401,3
533,533,401,9
534,534,404,34
535,535,404,25
536,536,404,22
537,537,404,26
538,538,406,4
