,Unnamed: 0,time,event
0,0,2,3
1,1,4,11
2,2,9,1
3,3,24,1
4,4,29,15
5,5,29,1
6,6,33,1
7,7,36,1
8,8,37,15
9,9,37,1
10,10,39,25
11,11,39,11
12,12,40,15
13,13,40,1
14,14,41,1
15,15,43,15
16,16,43,1
17,17,47,3
18,18,57,1
19,19,60,1
20,20,62,4
21,21,62,3
22,22,62,1
23,23,63,1
24,24,65,1
25,25,66,15
26,26,67,1
27,27,72,3
28,28,73,1
29,29,75,1
30,30,79,1
31,31,79,8
32,32,81,15
33,33,81,1
34,34,82,11
35,35,84,1
36,36,85,3
37,37,86,1
38,38,88,3
39,39,89,15
40,40,89,1
41,41,90,4
42,42,90,1
43,43,92,3
44,44,92,1
45,45,97,1
46,46,99,1
47,47,100,11
48,48,101,1
49,49,102,3
50,50,104,1
51,51,105,3
52,52,106,1
53,53,108,3
54,54,108,1
55,55,108,11
56,56,109,1
57,57,111,25
58,58,111,1
59,59,112,15
60,60,112,1
61,61,114,3
62,62,115,3
63,63,115,1
64,64,117,1
65,65,118,1
66,66,120,1
67,67,122,15
68,68,122,1
69,69,124,3
70,70,125,3
71,71,125,1
72,72,126,3
73,73,128,1
74,74,128,11
75,75,129,15
76,76,129,1
77,77,131,4
78,78,133,1
79,79,135,4
80,80,135,1
81,81,136,3
82,82,136,1
83,83,140,1
84,84,141,15
85,85,141,1
86,86,142,11
87,87,144,1
88,88,145,11
89,89,148,3
90,90,150,3
91,91,152,1
92,92,153,1
93,93,154,1
94,94,155,3
95,95,156,1
96,96,158,1
97,97,161,3
98,98,163,15
99,99,163,1
100,100,164,15
101,101,164,1
102,102,165,3
103,103,166,25
104,104,166,11
105,105,167,1
106,106,168,11
107,107,169,15
108,108,170,20
109,109,170,1
110,110,171,15
111,111,171,1
112,112,171,11
113,113,174,3
114,114,176,36
115,115,176,1
116,116,176,9
117,117,177,1
118,118,178,80
119,119,178,9
120,120,179,11
121,121,180,1
122,122,182,3
123,123,184,4
124,124,184,1
125,125,187,3
127,127,190,61
128,128,194,4
129,129,194,18
130,130,195,4
131,131,199,36
132,132,199,3
133,133,199,1
134,134,201,3
135,135,201,11
136,136,203,1
137,137,204,1
138,138,205,36
139,139,205,39
140,140,206,1
141,141,207,1
142,142,209,1
143,143,211,1
144,144,214,3
145,145,214,1
146,146,223,1
147,147,225,1
148,148,226,3
149,149,226,1
150,150,227,5
151,151,227,3
152,152,227,35
153,153,227,1
154,154,228,15
155,155,228,1
156,156,229,1
157,157,230,3
158,158,230,1
159,159,231,1
160,160,232,3
161,161,233,3
162,162,233,1
163,163,234,1
164,164,236,1
166,166,239,1
167,167,240,1
168,168,241,11
169,169,243,3
170,170,243,1
171,171,244,3
172,172,244,11
173,173,245,1
174,174,250,4
175,175,250,1
176,176,251,15
177,177,251,3
178,178,251,1
179,179,253,1
180,180,254,1
181,181,255,3
182,182,256,1
183,183,258,11
184,184,259,1
185,185,259,8
186,186,261,1
187,187,262,3
188,188,263,25
189,189,263,15
190,190,263,1
191,191,265,4
192,192,266,25
193,193,270,3
194,194,271,1
195,195,272,1
196,196,274,1
197,197,276,3
198,198,276,1
199,199,277,1
200,200,279,25
201,201,279,1
202,202,279,10
203,203,280,1
204,204,281,25
205,205,281,11
206,206,283,1
207,207,285,15
208,208,285,39
209,209,285,1
210,210,285,11
211,211,286,3
212,212,286,18
213,213,286,1
215,215,290,1
217,217,293,25
218,218,297,11
219,219,298,25
220,220,298,15
221,221,298,3
222,222,298,11
223,223,299,1
224,224,300,15
225,225,300,3
226,226,300,1
227,227,300,11
228,228,304,3
229,229,305,53
230,230,305,11
231,231,306,25
232,232,306,3
233,233,309,3
234,234,309,1
235,235,312,1
236,236,312,72
237,237,313,15
238,238,313,1
239,239,314,3
240,240,314,1
241,241,315,3
242,242,319,1
243,243,322,1
244,244,323,3
245,245,323,1
246,246,325,1
247,247,326,1
248,248,327,36
249,249,327,25
250,250,328,25
251,251,328,3
252,252,328,1
253,253,334,1
254,254,336,1
255,255,338,5
256,256,338,3
257,257,339,3
258,258,339,1
259,259,340,1
260,260,341,1
261,261,341,11
262,262,344,1
263,263,345,3
264,264,346,1
265,265,347,1
266,266,348,1
267,267,349,1
