,Unnamed: 0,time,event
0,0,1,3
1,1,4,3
2,2,8,3
3,3,9,25
4,4,9,1
5,5,9,11
6,6,12,3
7,7,12,1
8,8,12,8
9,9,12,11
10,10,14,1
11,11,16,3
12,12,17,31
13,13,17,36
14,14,17,24
15,15,17,39
16,16,17,11
17,17,19,31
18,18,19,3
19,19,19,1
20,20,19,11
21,21,21,1
22,22,23,3
23,23,24,4
24,24,24,1
25,25,27,25
26,26,27,3
27,27,27,1
28,28,28,1
29,29,31,3
30,30,33,1
31,31,34,3
32,32,34,1
33,33,35,72
34,34,38,3
35,35,40,18
36,36,41,1
37,37,42,43
38,38,42,3
39,39,42,1
40,40,46,3
41,41,48,1
42,42,48,11
43,43,49,3
44,44,49,1
45,45,52,4
46,46,52,1
47,47,53,4
48,48,53,3
49,49,53,1
50,50,57,3
51,51,61,3
52,52,61,1
53,53,62,43
54,54,62,23
55,55,62,1
56,56,64,3
57,57,64,11
58,58,65,23
59,59,65,1
60,60,67,1
61,61,68,3
62,62,68,1
63,63,68,11
64,64,69,57
65,65,69,32
66,66,69,18
67,67,69,1
68,68,70,18
69,69,70,1
70,70,72,39
71,71,72,3
72,72,72,1
73,73,75,1
74,74,76,4
75,75,76,3
76,76,76,1
77,77,77,1
78,78,79,3
79,79,79,1
80,80,79,11
81,81,81,1
83,83,82,11
84,84,83,3
85,85,85,11
86,86,86,1
87,87,86,11
88,88,87,3
89,89,88,1
90,90,90,1
91,91,91,3
92,92,92,11
93,93,93,11
94,94,94,3
95,95,95,3
96,96,95,1
97,97,97,1
98,98,98,3
99,99,101,3
100,100,101,11
101,101,103,11
102,102,105,31
103,103,105,39
104,104,105,3
105,105,105,1
106,106,105,11
107,107,107,8
108,108,108,26
109,109,108,11
110,110,109,3
111,111,109,18
112,112,111,1
113,113,112,1
114,114,113,3
115,115,113,1
116,116,114,1
117,117,116,3
118,118,116,11
119,119,117,5
120,120,117,26
121,121,117,11
122,122,119,4
123,123,119,31
124,124,119,1
125,125,120,3
126,126,120,1
127,127,121,4
128,128,121,1
129,129,121,11
130,130,122,1
132,132,123,1
133,133,123,11
134,134,124,3
135,135,124,1
136,136,125,24
137,137,125,39
138,138,125,1
139,139,126,43
140,140,126,25
141,141,126,8
142,142,126,9
143,143,126,11
144,144,130,25
145,145,130,3
146,146,131,3
147,147,131,11
148,148,132,3
149,149,134,4
150,150,134,1
151,151,135,11
152,152,136,11
153,153,137,43
154,154,137,11
155,155,139,11
156,156,140,1
157,157,141,1
158,158,142,1
159,159,142,11
160,160,143,11
161,161,144,1
162,162,145,1
163,163,145,11
164,164,146,32
165,165,146,1
166,166,148,11
167,167,149,4
168,168,149,1
169,169,150,3
170,170,150,11
171,171,151,11
172,172,152,11
173,173,153,44
174,174,153,1
175,175,154,3
176,176,156,1
177,177,157,1
178,178,158,3
179,179,158,1
180,180,159,1
181,181,159,11
