,Unnamed: 0,time,event
0,0,1,3
1,1,1,1
2,2,2,34
3,3,2,9
4,4,3,4
5,5,3,3
6,6,3,9
7,7,4,34
8,8,4,4
9,9,4,9
10,10,5,34
11,11,5,4
12,12,5,3
13,13,5,9
14,14,6,3
15,15,8,34
16,16,9,34
17,17,9,3
18,18,9,9
19,19,10,34
20,20,11,4
21,21,11,9
22,22,12,34
23,23,12,3
24,24,13,1
25,25,14,34
26,26,18,1
27,27,19,3
28,28,20,4
29,29,21,4
30,30,23,34
31,31,23,3
32,32,23,1
33,33,24,1
34,34,25,3
35,35,29,3
36,36,34,9
37,37,35,34
38,38,37,15
39,39,38,4
40,40,38,15
41,41,41,9
42,42,43,34
43,43,44,34
44,44,44,9
45,45,46,34
46,46,59,1
47,47,61,34
48,48,63,4
49,49,63,9
50,50,64,34
51,51,64,1
52,52,66,15
53,53,67,34
54,54,70,15
55,55,72,15
56,56,73,34
57,57,73,15
58,58,75,9
59,59,76,34
60,60,77,4
61,61,78,34
62,62,81,3
63,63,81,9
64,64,84,4
65,65,84,9
66,66,86,34
67,67,86,9
68,68,87,15
69,69,88,1
70,70,90,34
71,71,90,1
72,72,90,9
73,73,91,34
74,74,91,9
75,75,96,1
76,76,96,9
77,77,98,34
78,78,98,15
79,79,98,1
80,80,100,34
82,82,100,9
83,83,101,9
84,84,102,34
85,85,103,34
86,86,103,15
87,87,103,9
88,88,104,9
89,89,105,34
90,90,106,15
91,91,107,34
92,92,107,1
93,93,107,9
94,94,108,34
95,95,109,34
96,96,109,15
97,97,109,1
98,98,111,34
99,99,112,34
100,100,112,15
101,101,112,1
102,102,113,4
103,103,113,9
104,104,114,15
105,105,115,34
106,106,115,9
107,107,116,15
108,108,116,3
109,109,117,4
110,110,117,1
111,111,117,9
112,112,118,15
113,113,118,9
114,114,120,34
115,115,121,15
116,116,122,1
117,117,123,4
118,118,123,9
119,119,124,34
120,120,124,15
121,121,124,1
122,122,125,3
123,123,125,9
124,124,126,34
125,125,127,4
126,126,127,9
127,127,128,34
128,128,129,34
129,129,130,34
130,130,130,9
131,131,131,34
132,132,131,1
133,133,133,34
134,134,133,9
135,135,134,34
136,136,134,9
137,137,135,34
138,138,135,15
139,139,137,4
140,140,137,9
141,141,139,9
142,142,140,34
143,143,140,3
144,144,140,9
145,145,142,9
146,146,143,15
147,147,143,9
148,148,145,34
149,149,146,34
150,150,147,15
151,151,147,1
152,152,148,34
153,153,148,9
154,154,149,15
155,155,150,34
156,156,150,1
157,157,151,34
158,158,151,1
159,159,152,34
160,160,153,34
161,161,153,1
162,162,153,9
163,163,154,4
164,164,154,3
165,165,154,1
166,166,155,34
167,167,156,34
168,168,156,1
169,169,157,9
170,170,158,34
171,171,158,15
172,172,158,1
173,173,158,9
174,174,159,1
175,175,160,34
176,176,160,15
177,177,160,1
178,178,161,34
179,179,161,4
180,180,161,1
181,181,161,9
182,182,162,15
183,183,163,1
184,184,164,34
185,185,164,15
186,186,164,26
187,187,164,1
188,188,165,15
189,189,166,1
190,190,167,15
191,191,167,3
192,192,167,26
193,193,168,34
194,194,169,15
195,195,170,15
196,196,170,9
197,197,171,34
198,198,171,9
199,199,172,15
200,200,175,15
201,201,176,34
202,202,177,4
203,203,177,15
204,204,177,1
205,205,177,9
206,206,178,15
207,207,178,1
208,208,179,34
209,209,179,1
210,210,180,34
211,211,181,34
212,212,182,34
213,213,183,34
214,214,183,3
215,215,183,9
216,216,184,34
217,217,184,1
218,218,185,1
219,219,185,9
220,220,186,34
221,221,187,34
222,222,187,1
223,223,188,34
224,224,189,34
225,225,189,15
226,226,191,34
227,227,191,4
228,228,191,1
229,229,191,9
230,230,193,34
231,231,194,9
232,232,195,34
233,233,195,15
234,234,195,1
235,235,196,15
236,236,197,34
237,237,198,34
238,238,198,3
239,239,198,9
240,240,199,34
241,241,201,34
242,242,201,15
243,243,204,9
244,244,205,34
245,245,206,34
246,246,206,4
247,247,206,9
248,248,207,15
249,249,208,34
250,250,210,15
251,251,210,9
252,252,211,34
253,253,212,34
254,254,213,34
255,255,214,1
256,256,215,34
257,257,215,1
258,258,216,34
259,259,216,3
260,260,216,9
261,261,217,34
262,262,218,34
263,263,218,4
264,264,218,1
265,265,219,34
266,266,219,15
267,267,220,34
268,268,221,34
269,269,222,15
270,270,223,34
271,271,223,1
272,272,223,9
273,273,224,15
274,274,225,34
275,275,225,15
276,276,226,34
277,277,226,9
278,278,227,34
279,279,227,1
280,280,227,9
281,281,229,3
282,282,230,9
283,283,233,34
284,284,233,15
285,285,234,34
286,286,234,4
287,287,235,34
288,288,235,15
289,289,236,34
290,290,236,9
291,291,239,34
292,292,240,34
293,293,240,23
294,294,240,9
295,295,244,34
296,296,246,34
297,297,246,15
298,298,247,34
299,299,247,4
300,300,247,1
301,301,248,4
302,302,248,3
303,303,248,9
304,304,249,34
305,305,253,34
306,306,259,4
307,307,259,1
308,308,259,9
309,309,260,3
310,310,263,1
311,311,263,9
312,312,264,34
313,313,264,1
314,314,266,34
315,315,266,15
316,316,266,9
317,317,272,34
318,318,272,15
319,319,277,34
320,320,277,4
321,321,277,15
322,322,277,1
323,323,278,4
324,324,278,15
325,325,278,3
326,326,278,9
327,327,279,34
328,328,279,24
329,329,279,1
330,330,280,34
331,331,280,15
332,332,281,34
333,333,281,4
334,334,282,34
335,335,282,15
336,336,283,34
337,337,283,1
338,338,284,34
339,339,284,4
340,340,284,9
341,341,285,34
342,342,286,34
343,343,286,15
344,344,286,3
345,345,287,34
346,346,287,4
347,347,287,1
348,348,288,34
349,349,288,1
350,350,288,9
351,351,289,34
352,352,290,34
353,353,291,34
354,354,291,4
355,355,291,15
356,356,291,9
357,357,292,34
358,358,293,34
359,359,293,1
360,360,294,34
361,361,295,34
362,362,295,3
363,363,295,1
364,364,296,34
365,365,296,15
366,366,296,1
367,367,297,34
368,368,300,34
369,369,301,34
370,370,301,15
371,371,302,34
372,372,304,34
373,373,304,15
374,374,304,1
375,375,305,34
376,376,305,4
377,377,305,1
378,378,306,34
379,379,306,1
380,380,307,34
381,381,307,15
382,382,308,34
383,383,308,15
384,384,309,34
385,385,309,15
386,386,309,3
387,387,310,34
388,388,310,9
389,389,311,34
390,390,311,4
391,391,312,34
392,392,313,34
393,393,313,15
394,394,313,9
395,395,314,34
396,396,314,1
397,397,315,34
398,398,316,34
399,399,317,34
400,400,318,34
401,401,318,15
402,402,319,34
403,403,320,34
404,404,320,15
405,405,321,34
406,406,321,4
407,407,321,9
408,408,322,34
409,409,323,34
410,410,323,15
411,411,324,34
412,412,324,3
413,413,325,34
414,414,326,34
415,415,327,34
416,416,328,34
417,417,328,15
418,418,329,34
419,419,336,34
420,420,338,34
421,421,338,1
422,422,338,9
423,423,339,34
424,424,339,3
425,425,339,1
426,426,340,15
427,427,340,1
428,428,341,34
429,429,341,1
430,430,343,34
431,431,344,34
432,432,344,1
433,433,344,9
434,434,345,34
435,435,346,34
436,436,346,4
437,437,346,1
438,438,347,34
439,439,347,1
440,440,348,34
441,441,348,15
442,442,348,1
443,443,349,34
444,444,350,34
445,445,351,34
446,446,351,9
447,447,353,1
448,448,354,34
449,449,355,3
450,450,355,1
451,451,355,9
452,452,356,34
453,453,361,34
454,454,362,34
455,455,362,4
456,456,362,15
457,457,362,9
458,458,363,34
459,459,363,15
460,460,363,1
461,461,364,34
462,462,364,1
463,463,366,34
464,464,367,34
465,465,367,3
466,466,368,34
467,467,369,4
468,468,369,1
469,469,369,9
470,470,370,34
471,471,371,34
472,472,372,34
473,473,373,34
474,474,373,1
475,475,374,34
476,476,375,34
477,477,375,1
478,478,377,34
479,479,377,15
480,480,378,34
481,481,379,1
482,482,379,9
483,483,380,34
484,484,381,34
485,485,381,3
486,486,382,1
487,487,382,9
488,488,383,34
489,489,383,15
490,490,384,34
491,491,384,9
492,492,385,34
493,493,386,34
494,494,387,34
495,495,390,34
496,496,397,34
497,497,397,15
498,498,397,9
499,499,398,34
500,500,398,15
501,501,401,34
502,502,401,3
503,503,401,9
504,504,402,34
505,505,402,9
506,506,403,34
507,507,404,34
508,508,404,9
509,509,405,34
510,510,405,9
511,511,406,34
512,512,406,1
513,513,407,34
514,514,408,34
515,515,408,15
516,516,408,1
517,517,409,3
518,518,410,34
519,519,410,9
520,520,411,34
521,521,411,23
522,522,412,34
523,523,413,34
524,524,413,9
525,525,414,34
526,526,415,34
527,527,416,34
528,528,416,9
529,529,418,1
530,530,419,34
531,531,419,15
532,532,419,1
533,533,419,9
534,534,421,34
535,535,421,3
536,536,426,34
537,537,426,9
538,538,427,34
539,539,428,34
540,540,428,9
541,541,429,34
542,542,429,15
543,543,430,34
544,544,430,1
545,545,430,9
546,546,431,34
547,547,432,34
548,548,432,1
549,549,433,34
550,550,433,36
551,551,433,9
552,552,434,34
553,553,435,34
554,554,435,3
555,555,436,34
556,556,436,15
557,557,436,1
558,558,436,9
559,559,437,34
560,560,438,34
561,561,439,34
562,562,439,9
563,563,440,15
564,564,441,34
565,565,442,34
566,566,443,34
567,567,447,34
568,568,447,3
569,569,447,1
570,570,447,9
571,571,450,34
572,572,451,34
573,573,452,34
574,574,456,3
575,575,466,3
576,576,467,34
577,577,468,34
578,578,469,34
579,579,470,4
580,580,470,1
581,581,470,9
582,582,471,15
583,583,472,34
584,584,472,15
585,585,472,9
586,586,474,34
587,587,476,34
588,588,477,34
589,589,477,3
590,590,477,1
591,591,477,9
592,592,478,34
593,593,479,34
594,594,479,3
595,595,481,4
596,596,483,34
597,597,484,34
598,598,484,1
599,599,484,9
600,600,485,34
601,601,487,34
602,602,487,4
603,603,488,34
604,604,488,4
605,605,489,34
606,606,490,34
607,607,492,34
608,608,492,3
609,609,492,1
610,610,492,9
611,611,494,34
612,612,496,34
613,613,497,34
614,614,497,1
615,615,498,34
616,616,498,26
617,617,498,1
618,618,500,34
619,619,501,34
620,620,502,34
621,621,504,34
622,622,505,34
623,623,505,4
624,624,505,1
625,625,506,3
626,626,507,34
627,627,510,34
628,628,512,34
629,629,512,9
630,630,513,34
631,631,513,4
632,632,514,34
633,633,515,34
634,634,515,1
635,635,516,34
636,636,517,34
637,637,518,34
638,638,518,1
639,639,519,34
640,640,519,3
641,641,519,9
642,642,520,34
643,643,521,34
644,644,522,34
645,645,523,34
646,646,524,34
647,647,526,34
648,648,527,34
649,649,528,34
650,650,528,4
651,651,530,34
652,652,531,34
653,653,533,34
654,654,533,3
655,655,534,34
656,656,535,34
657,657,536,34
658,658,536,9
659,659,537,34
660,660,538,34
661,661,538,4
662,662,538,26
663,663,540,34
664,664,541,34
665,665,542,34
666,666,542,1
667,667,542,9
668,668,543,34
669,669,544,34
670,670,546,34
671,671,547,34
672,672,547,3
673,673,548,4
674,674,548,1
675,675,548,9
676,676,549,34
677,677,550,34
678,678,551,34
679,679,552,34
680,680,552,1
681,681,553,34
682,682,554,34
683,683,555,34
684,684,555,9
685,685,556,34
686,686,557,34
687,687,558,34
688,688,558,4
689,689,558,9
690,690,559,3
691,691,560,34
692,692,561,34
693,693,562,34
694,694,563,34
695,695,563,4
696,696,563,1
697,697,563,9
698,698,564,34
699,699,565,34
700,700,565,3
701,701,565,9
702,702,566,34
703,703,567,34
704,704,568,34
705,705,569,34
706,706,571,34
707,707,573,3
708,708,575,34
709,709,576,34
710,710,576,4
711,711,577,34
712,712,578,34
713,713,578,3
714,714,579,34
715,715,580,34
716,716,581,34
717,717,582,1
718,718,582,9
719,719,583,34
720,720,583,3
721,721,585,34
722,722,586,3
723,723,586,9
724,724,587,34
725,725,589,1
726,726,589,9
727,727,590,34
728,728,591,34
729,729,592,34
730,730,593,34
731,731,593,4
732,732,593,1
733,733,594,34
734,734,595,34
735,735,595,3
736,736,596,34
737,737,597,34
738,738,598,34
739,739,599,34
740,740,600,34
741,741,600,4
742,742,600,1
743,743,600,9
744,744,601,34
745,745,601,1
746,746,602,34
747,747,604,34
748,748,605,34
749,749,605,3
750,750,606,34
751,751,608,34
752,752,608,4
753,753,608,1
754,754,608,9
755,755,609,34
756,756,610,34
757,757,611,34
758,758,612,34
759,759,613,34
760,760,614,34
761,761,615,34
762,762,615,9
763,763,616,34
764,764,616,3
765,765,617,34
766,766,617,1
767,767,618,34
768,768,619,34
769,769,620,34
770,770,622,34
771,771,622,4
772,772,623,34
773,773,625,34
774,774,626,34
775,775,627,34
776,776,628,34
777,777,629,3
778,778,631,34
779,779,633,34
780,780,635,34
781,781,637,34
782,782,637,3
783,783,637,1
784,784,637,9
785,785,639,34
786,786,641,34
787,787,642,34
788,788,643,34
789,789,644,34
790,790,644,1
791,791,646,34
792,792,647,34
793,793,647,3
794,794,649,34
795,795,650,34
796,796,650,1
797,797,652,34
798,798,653,34
799,799,653,4
800,800,653,9
801,801,654,34
802,802,654,26
803,803,655,34
804,804,655,4
805,805,655,9
806,806,656,34
807,807,657,34
808,808,657,1
809,809,658,34
810,810,658,3
811,811,659,34
812,812,660,34
813,813,661,1
814,814,661,9
815,815,662,34
816,816,664,15
817,817,666,34
818,818,667,34
819,819,668,34
820,820,669,34
821,821,669,3
822,822,670,34
823,823,670,15
824,824,670,1
825,825,671,34
826,826,672,34
827,827,673,34
828,828,673,1
829,829,673,9
830,830,674,34
831,831,676,34
832,832,678,34
833,833,679,34
834,834,681,34
835,835,681,3
836,836,682,4
837,837,682,1
838,838,682,9
839,839,683,34
840,840,684,1
841,841,684,9
842,842,685,34
843,843,685,4
844,844,685,1
845,845,685,9
846,846,686,34
847,847,687,34
848,848,688,34
849,849,689,34
850,850,691,34
851,851,691,3
852,852,692,34
853,853,693,34
854,854,695,34
855,855,696,34
856,856,698,34
857,857,698,1
858,858,698,9
859,859,699,34
860,860,701,34
861,861,702,34
862,862,703,34
863,863,703,3
864,864,704,34
865,865,704,15
866,866,705,34
867,867,705,26
868,868,706,34
869,869,707,1
870,870,707,9
871,871,708,34
872,872,709,1
873,873,709,9
874,874,710,34
875,875,710,1
876,876,710,9
877,877,711,34
878,878,712,34
879,879,713,34
880,880,714,34
881,881,714,3
882,882,715,34
883,883,715,1
884,884,716,34
885,885,717,9
886,886,718,34
887,887,719,34
888,888,720,34
889,889,721,34
890,890,722,34
891,891,725,34
892,892,725,15
893,893,725,3
894,894,725,1
895,895,725,9
896,896,726,34
897,897,727,34
898,898,727,1
899,899,727,9
900,900,728,34
901,901,729,34
