,Unnamed: 0,time,event
0,0,3,23
1,1,5,24
2,2,5,1
3,3,8,80
4,4,8,1
5,5,12,0
6,6,12,3
7,7,13,36
8,8,13,1
9,9,14,0
10,10,14,1
11,11,17,4
12,12,17,23
13,13,18,3
14,14,20,4
15,15,21,0
16,16,21,1
17,17,24,1
18,18,32,4
19,19,35,1
20,20,37,10
21,21,38,1
22,22,39,46
24,24,40,1
25,25,43,4
26,26,46,0
27,27,48,28
28,28,55,0
30,30,55,1
31,31,56,1
32,32,57,1
33,33,59,3
34,34,61,1
35,35,62,4
36,36,62,9
37,37,64,3
38,38,68,10
39,39,70,1
40,40,72,1
41,41,73,1
42,42,74,15
43,43,75,3
44,44,75,1
45,45,77,1
46,46,81,36
47,47,82,3
48,48,83,18
49,49,83,1
50,50,87,1
51,51,88,21
52,52,89,1
53,53,91,0
54,54,92,1
55,55,97,36
56,56,98,3
57,57,99,35
58,58,107,3
59,59,114,3
60,60,115,3
61,61,118,3
62,62,124,3
63,63,125,3
64,64,132,3
65,65,134,3
66,66,136,35
67,67,136,1
68,68,137,0
69,69,137,36
70,70,137,11
71,71,140,3
72,72,141,1
73,73,143,3
74,74,144,1
75,75,147,0
76,76,147,23
77,77,149,3
78,78,151,1
79,79,152,36
80,80,161,3
81,81,161,1
82,82,164,0
83,83,164,36
84,84,164,1
85,85,168,18
86,86,169,3
87,87,170,1
88,88,171,4
89,89,172,3
90,90,174,3
91,91,174,1
92,92,175,3
93,93,177,1
94,94,178,21
95,95,178,3
96,96,182,3
97,97,184,0
98,98,184,3
99,99,184,1
100,100,185,3
101,101,187,3
102,102,188,1
103,103,188,10
104,104,189,32
105,105,190,3
106,106,191,22
107,107,191,1
108,108,193,36
109,109,193,24
110,110,194,36
111,111,194,1
112,112,195,24
113,113,195,35
114,114,199,0
115,115,202,1
116,116,206,3
117,117,206,1
118,118,207,1
119,119,210,0
120,120,210,11
122,122,213,1
123,123,215,3
124,124,217,1
125,125,222,1
126,126,223,43
127,127,223,24
128,128,225,1
129,129,231,4
130,130,231,0
131,131,231,36
132,132,236,1
133,133,240,4
134,134,240,1
135,135,241,3
136,136,242,1
137,137,244,4
138,138,244,3
139,139,258,3
140,140,259,36
141,141,261,4
142,142,266,3
143,143,269,4
144,144,270,1
145,145,272,21
146,146,272,36
147,147,272,24
148,148,273,0
150,150,274,1
151,151,275,3
152,152,277,1
153,153,281,1
154,154,282,1
155,155,283,35
156,156,284,36
157,157,285,1
158,158,285,10
159,159,286,0
160,160,286,1
161,161,289,4
162,162,289,21
163,163,290,36
164,164,290,3
165,165,290,1
166,166,291,21
167,167,291,1
168,168,292,3
169,169,293,18
170,170,294,4
171,171,294,0
172,172,294,3
173,173,294,1
174,174,296,4
175,175,299,1
176,176,300,3
177,177,303,4
178,178,304,1
179,179,305,4
180,180,306,36
181,181,306,24
182,182,306,1
183,183,308,1
184,184,311,23
185,185,311,24
186,186,313,22
187,187,314,0
188,188,314,36
189,189,314,1
190,190,315,48
191,191,315,3
192,192,315,1
193,193,316,1
194,194,320,1
195,195,322,3
196,196,323,36
197,197,325,43
198,198,326,1
199,199,328,43
200,200,328,24
201,201,329,36
202,202,329,22
203,203,330,32
204,204,330,1
205,205,331,4
206,206,331,3
207,207,333,1
208,208,334,1
209,209,337,1
210,210,339,21
211,211,341,21
212,212,341,3
213,213,343,0
214,214,343,1
215,215,344,1
216,216,346,1
217,217,349,4
218,218,349,15
219,219,349,1
220,220,350,4
221,221,350,36
222,222,351,3
223,223,352,1
224,224,353,0
225,225,353,1
226,226,354,4
227,227,354,21
228,228,354,18
229,229,354,1
230,230,357,0
231,231,357,36
232,232,357,1
233,233,357,10
234,234,359,1
235,235,360,4
236,236,360,1
237,237,361,36
238,238,361,9
240,240,362,28
241,241,362,15
242,242,362,23
243,243,362,32
244,244,363,4
245,245,363,1
246,246,366,3
247,247,367,1
248,248,368,3
249,249,369,4
250,250,369,0
251,251,371,9
252,252,372,1
253,253,374,15
254,254,375,4
255,255,375,1
256,256,376,1
257,257,377,24
258,258,377,39
259,259,377,18
260,260,379,1
261,261,380,4
262,262,381,10
263,263,382,21
264,264,384,3
265,265,386,1
266,266,388,4
267,267,389,3
268,268,390,0
269,269,390,36
270,270,391,1
271,271,392,43
272,272,392,1
273,273,395,18
274,274,396,21
275,275,398,36
276,276,398,24
277,277,398,1
278,278,399,0
279,279,403,3
280,280,403,1
281,281,405,3
282,282,408,1
283,283,409,1
284,284,410,0
285,285,410,1
286,286,411,21
287,287,412,21
288,288,413,1
289,289,414,21
290,290,414,36
291,291,414,1
292,292,416,3
293,293,418,34
294,294,418,1
295,295,419,1
297,297,420,36
298,298,420,3
299,299,420,32
300,300,421,1
301,301,422,1
303,303,424,0
304,304,424,36
305,305,425,34
306,306,425,1
307,307,426,21
308,308,426,18
310,310,427,4
311,311,427,36
312,312,427,1
313,313,429,1
314,314,429,9
315,315,430,3
316,316,431,34
317,317,431,36
318,318,432,80
319,319,432,0
320,320,436,43
321,321,436,3
322,322,436,1
323,323,437,4
324,324,437,1
325,325,437,11
326,326,438,4
327,327,438,21
328,328,438,1
329,329,439,21
330,330,440,1
331,331,441,3
332,332,441,1
333,333,444,4
334,334,445,21
335,335,445,0
336,336,445,36
337,337,446,21
338,338,448,28
339,339,448,1
340,340,449,3
341,341,450,1
342,342,451,36
343,343,451,1
344,344,452,21
345,345,454,1
346,346,455,4
347,347,455,3
