,Unnamed: 0,time,event
0,0,1,3
1,1,2,4
2,2,2,57
3,3,6,82
4,4,7,4
5,5,7,1
6,6,8,82
7,7,10,82
8,8,11,3
9,9,13,43
10,10,13,36
11,11,15,82
12,12,15,18
13,13,16,26
14,14,16,1
15,15,18,36
16,16,19,34
17,17,20,82
18,18,21,34
19,19,21,36
20,20,21,11
21,21,23,82
22,22,24,34
23,23,33,57
24,24,35,34
25,25,36,39
27,27,36,72
28,28,38,34
29,29,39,82
30,30,40,34
31,31,40,82
32,32,41,34
33,33,41,15
34,34,42,57
35,35,42,23
36,36,42,24
37,37,42,3
38,38,43,82
39,39,46,34
40,40,46,57
41,41,46,1
42,42,48,82
43,43,49,72
44,44,50,82
45,45,53,34
46,46,53,28
47,47,53,36
48,48,54,82
49,49,55,34
50,50,55,36
51,51,55,15
52,52,55,1
53,53,56,36
54,54,57,1
55,55,57,9
56,56,58,34
57,57,58,82
58,58,58,1
59,59,59,4
60,60,60,35
61,61,64,34
62,62,67,82
63,63,70,36
64,64,70,3
65,65,70,11
66,66,72,26
67,67,76,82
68,68,76,3
69,69,77,3
70,70,80,1
71,71,82,57
72,72,83,82
73,73,84,34
74,74,84,57
75,75,84,1
76,76,89,28
77,77,90,82
78,78,99,34
79,79,99,4
80,80,100,82
81,81,100,3
82,82,100,1
83,83,101,34
84,84,101,43
85,85,101,36
86,86,101,57
87,87,101,24
88,88,101,3
89,89,101,1
90,90,102,82
91,91,102,10
92,92,103,82
93,93,103,15
94,94,103,1
95,95,104,82
96,96,104,1
97,97,105,34
98,98,105,15
99,99,107,34
100,100,107,3
102,102,109,82
103,103,109,15
104,104,110,36
105,105,110,82
106,106,111,0
107,107,112,82
108,108,112,1
109,109,113,46
110,110,115,36
111,111,115,82
112,112,116,57
113,113,116,1
114,114,117,61
115,115,117,57
116,116,117,1
117,117,117,11
118,118,118,1
119,119,120,35
120,120,121,1
121,121,122,36
122,122,122,57
123,123,122,1
124,124,123,82
125,125,123,11
126,126,128,3
127,127,129,36
128,128,129,3
129,129,130,1
130,130,131,3
131,131,132,82
132,132,132,1
133,133,133,36
134,134,134,1
135,135,138,3
136,136,144,1
137,137,145,82
138,138,145,26
139,139,146,25
140,140,148,57
141,141,148,82
142,142,148,1
143,143,149,1
144,144,153,1
145,145,154,82
146,146,155,4
147,147,155,1
148,148,156,82
149,149,157,82
150,150,157,3
151,151,158,1
152,152,159,57
153,153,159,82
154,154,159,24
155,155,159,1
156,156,160,36
157,157,160,1
158,158,161,82
159,159,161,1
160,160,162,4
161,161,162,82
162,162,162,24
163,163,162,3
164,164,162,35
165,165,162,19
166,166,162,11
167,167,163,1
168,168,165,43
169,169,165,23
170,170,165,24
171,171,165,16
172,172,165,1
173,173,166,1
174,174,169,3
175,175,173,82
176,176,176,82
177,177,177,3
178,178,179,82
179,179,180,82
180,180,181,43
181,181,181,57
182,182,181,46
183,183,181,24
184,184,181,1
185,185,182,57
186,186,182,46
187,187,183,1
188,188,184,82
190,190,185,82
191,191,185,1
193,193,187,28
194,194,187,82
195,195,187,1
196,196,188,4
197,197,188,1
198,198,189,28
199,199,189,36
200,200,189,57
201,201,193,36
202,202,193,1
203,203,194,36
204,204,194,82
205,205,196,82
206,206,197,1
207,207,199,1
208,208,201,1
210,210,203,82
211,211,204,1
212,212,205,36
213,213,205,57
216,216,207,9
217,217,207,11
218,218,208,1
219,219,209,24
220,220,209,1
221,221,209,9
222,222,209,11
223,223,210,29
224,224,210,1
225,225,212,36
226,226,212,24
227,227,212,39
229,229,212,1
230,230,213,43
231,231,213,1
232,232,214,43
233,233,214,57
234,234,215,1
235,235,216,82
236,236,218,1
237,237,219,3
238,238,219,1
239,239,220,1
240,240,221,0
241,241,221,18
242,242,221,1
243,243,221,11
244,244,222,28
245,245,222,1
246,246,223,3
247,247,223,1
248,248,224,18
249,249,225,23
250,250,225,1
251,251,227,15
252,252,227,16
253,253,227,1
254,254,228,24
255,255,228,1
256,256,229,82
257,257,235,82
258,258,236,28
259,259,236,82
260,260,238,36
261,261,238,82
262,262,238,11
263,263,239,82
264,264,239,1
265,265,240,24
266,266,240,1
267,267,240,9
268,268,241,82
269,269,243,82
270,270,243,11
271,271,244,82
272,272,244,35
273,273,244,1
274,274,245,36
275,275,245,82
276,276,245,24
277,277,247,3
278,278,248,82
279,279,249,82
280,280,249,1
281,281,250,82
282,282,250,1
283,283,251,82
284,284,251,3
285,285,251,35
286,286,251,1
287,287,252,3
288,288,253,21
289,289,255,28
290,290,255,82
291,291,255,1
292,292,256,10
293,293,257,28
294,294,257,82
295,295,257,1
296,296,258,25
297,297,258,82
298,298,259,82
299,299,259,3
300,300,261,36
301,301,262,1
302,302,263,1
303,303,265,82
304,304,267,28
305,305,267,82
306,306,267,35
307,307,267,1
308,308,268,82
309,309,268,3
310,310,269,3
311,311,270,82
312,312,271,1
313,313,272,82
314,314,272,9
315,315,273,24
316,316,274,1
317,317,275,82
318,318,276,82
319,319,276,3
320,320,276,1
321,321,276,10
322,322,277,82
323,323,277,1
324,324,278,1
325,325,280,3
326,326,281,36
327,327,281,82
328,328,283,1
329,329,283,72
330,330,284,4
331,331,284,82
333,333,285,1
334,334,286,57
335,335,286,82
336,336,286,23
337,337,286,1
338,338,287,36
339,339,287,35
340,340,288,43
341,341,288,57
342,342,290,82
343,343,290,1
344,344,291,82
345,345,291,24
346,346,291,1
347,347,291,11
348,348,292,1
349,349,294,82
350,350,295,3
351,351,295,1
352,352,296,82
353,353,296,24
354,354,296,11
355,355,297,82
356,356,298,21
357,357,298,36
358,358,299,82
359,359,299,1
360,360,299,10
361,361,300,82
362,362,300,3
363,363,301,82
364,364,302,82
365,365,302,1
366,366,302,9
367,367,303,1
368,368,305,82
369,369,305,1
370,370,306,18
371,371,306,1
372,372,307,82
373,373,308,82
374,374,313,82
375,375,314,24
376,376,314,11
377,377,316,48
378,378,316,36
379,379,316,57
380,380,317,1
381,381,318,82
382,382,318,1
383,383,319,82
384,384,319,1
385,385,321,36
386,386,321,82
387,387,324,82
388,388,325,3
389,389,326,4
390,390,326,36
391,391,326,57
392,392,326,82
393,393,326,1
394,394,328,82
395,395,328,3
396,396,329,3
397,397,330,57
398,398,330,2
399,399,330,24
400,400,330,1
401,401,330,9
402,402,330,11
403,403,331,1
404,404,332,82
405,405,332,10
406,406,333,82
407,407,333,9
408,408,334,36
409,409,334,82
410,410,335,4
411,411,335,57
412,412,335,82
413,413,335,24
414,414,335,32
415,415,335,9
416,416,335,11
417,417,336,82
418,418,336,24
419,419,336,11
420,420,337,1
421,421,338,35
422,422,338,1
423,423,340,82
424,424,340,3
425,425,340,1
426,426,341,57
