,Unnamed: 0,time,event
0,0,11,1
1,1,13,36
2,2,13,25
3,3,13,9
4,4,15,4
5,5,16,4
6,6,16,1
7,7,17,25
8,8,17,1
9,9,18,4
10,10,18,1
11,11,19,34
12,12,20,3
13,13,21,1
14,14,22,34
15,15,22,1
16,16,25,25
17,17,26,1
18,18,27,67
19,19,27,18
20,20,27,1
21,21,27,12
22,22,27,72
23,23,28,25
24,24,29,4
25,25,30,1
26,26,32,0
27,27,34,25
28,28,34,1
29,29,34,50
30,30,35,4
31,31,35,26
32,32,36,25
33,33,37,4
34,34,37,1
35,35,38,1
36,36,46,1
37,37,47,1
38,38,48,3
39,39,58,1
40,40,60,1
41,41,61,4
42,42,62,11
43,43,63,1
44,44,64,1
45,45,66,1
46,46,67,4
47,47,67,1
48,48,68,1
49,49,69,25
50,50,72,4
51,51,72,25
52,52,72,3
53,53,72,18
54,54,72,1
55,55,73,21
56,56,73,1
57,57,74,1
58,58,76,4
59,59,76,21
60,60,76,1
61,61,78,1
62,62,79,1
63,63,80,3
64,64,80,1
65,65,81,1
66,66,82,3
67,67,82,1
68,68,82,11
69,69,83,4
70,70,83,25
71,71,83,64
72,72,83,1
73,73,83,11
74,74,85,1
75,75,86,4
76,76,86,1
77,77,87,1
78,78,88,25
79,79,88,1
80,80,89,4
81,81,90,4
82,82,90,1
83,83,90,11
84,84,91,1
85,85,94,3
86,86,96,4
87,87,96,1
88,88,98,4
89,89,98,46
90,90,99,11
91,91,100,48
92,92,100,3
93,93,101,26
94,94,101,1
95,95,101,11
96,96,103,0
97,97,103,36
98,98,103,26
99,99,103,1
100,100,103,11
101,101,104,36
102,102,104,25
103,103,104,18
105,105,105,3
106,106,105,9
107,107,106,64
108,108,106,91
109,109,108,4
110,110,109,25
111,111,110,3
112,112,130,25
113,113,130,1
114,114,132,0
115,115,132,1
116,116,133,36
117,117,133,23
118,118,134,1
119,119,135,1
120,120,136,4
121,121,136,1
122,122,137,25
123,123,140,109
124,124,140,0
125,125,141,109
126,126,141,3
127,127,142,3
128,128,144,109
129,129,145,109
130,130,145,0
131,131,145,1
132,132,146,109
133,133,146,1
134,134,147,109
135,135,147,1
136,136,148,3
137,137,148,1
138,138,150,25
139,139,150,26
140,140,151,18
141,141,153,1
142,142,155,25
143,143,156,1
144,144,156,11
145,145,158,0
146,146,158,1
147,147,158,11
148,148,159,25
149,149,159,3
150,150,159,18
151,151,160,4
152,152,160,43
153,153,160,24
154,154,160,91
155,155,160,1
156,156,161,4
157,157,161,1
158,158,161,11
159,159,162,1
160,160,163,1
161,161,164,1
162,162,164,11
163,163,165,36
164,164,165,24
165,165,166,1
166,166,167,34
167,167,167,0
168,168,167,26
169,169,167,1
170,170,167,72
171,171,169,15
172,172,170,21
173,173,170,3
174,174,170,26
175,175,170,1
176,176,175,3
177,177,176,0
178,178,176,1
179,179,177,3
180,180,178,25
181,181,178,1
182,182,179,1
183,183,180,3
184,184,181,3
185,185,182,24
186,186,184,25
187,187,186,4
188,188,186,1
189,189,187,1
190,190,189,1
191,191,191,0
