,Unnamed: 0,time,event
0,0,1,4
1,1,1,11
2,2,2,9
3,3,2,11
4,4,3,18
5,5,4,4
6,6,4,1
7,7,4,11
8,8,6,1
9,9,6,11
10,10,7,11
11,11,8,15
12,12,8,1
13,13,9,18
14,14,9,1
15,15,10,18
16,16,10,1
17,17,12,15
18,18,12,18
19,19,12,1
20,20,14,1
21,21,14,11
22,22,17,3
23,23,18,4
24,24,18,18
25,25,30,4
26,26,30,15
27,27,30,18
28,28,31,18
29,29,33,15
30,30,33,11
31,31,34,1
32,32,36,4
33,33,36,12
34,34,38,12
35,35,39,12
36,36,40,15
37,37,40,12
38,38,40,9
39,39,40,11
40,40,42,36
41,41,42,15
42,42,43,1
43,43,43,11
44,44,46,12
45,45,47,12
46,46,49,3
47,47,53,11
48,48,54,36
49,49,54,15
50,50,54,11
51,51,55,37
52,52,56,15
53,53,57,1
54,54,59,1
55,55,61,1
56,56,63,1
57,57,64,37
58,58,65,1
59,59,67,18
60,60,67,1
61,61,69,3
62,62,75,1
63,63,77,3
64,64,90,15
65,65,90,16
66,66,90,3
67,67,90,1
68,68,91,1
69,69,91,11
70,70,92,3
71,71,93,4
72,72,95,1
73,73,95,11
74,74,96,18
75,75,97,11
76,76,98,1
77,77,104,15
78,78,114,1
79,79,116,18
80,80,116,1
81,81,118,9
82,82,118,10
83,83,120,1
84,84,120,11
85,85,121,1
87,87,124,1
88,88,129,11
89,89,144,91
90,90,151,16
91,91,151,9
92,92,154,1
93,93,156,11
94,94,157,1
95,95,160,18
96,96,160,1
97,97,161,1
98,98,163,11
99,99,164,15
100,100,165,15
101,101,165,18
102,102,166,1
103,103,167,1
104,104,167,11
105,105,168,1
106,106,169,18
107,107,169,11
108,108,170,3
109,109,170,18
110,110,170,11
111,111,171,1
112,112,172,36
113,113,172,11
114,114,173,15
115,115,173,18
116,116,174,18
117,117,174,1
118,118,175,15
119,119,176,91
120,120,177,18
121,121,178,18
122,122,179,15
123,123,179,18
124,124,180,11
125,125,182,1
126,126,184,25
127,127,184,15
128,128,184,18
129,129,184,1
130,130,184,9
131,131,184,11
132,132,185,46
133,133,185,18
134,134,185,11
135,135,187,18
136,136,187,1
137,137,188,18
138,138,188,1
139,139,189,1
140,140,190,15
141,141,190,10
142,142,193,25
143,143,193,15
144,144,194,106
145,145,195,21
146,146,195,18
147,147,195,1
148,148,195,11
149,149,196,1
150,150,196,12
151,151,197,18
152,152,198,3
153,153,198,18
154,154,199,25
155,155,199,3
156,156,199,18
157,157,199,1
158,158,199,8
159,159,201,18
160,160,202,1
161,161,204,1
162,162,205,91
163,163,205,1
164,164,206,15
165,165,207,4
166,166,207,1
167,167,226,12
168,168,228,1
169,169,229,10
170,170,230,1
171,171,231,12
172,172,232,4
173,173,232,3
174,174,232,1
175,175,233,11
176,176,234,1
177,177,236,18
178,178,236,1
179,179,237,4
180,180,237,91
181,181,237,18
182,182,238,1
183,183,238,12
184,184,238,11
185,185,239,15
186,186,239,12
187,187,240,18
188,188,241,36
189,189,241,15
190,190,241,18
191,191,241,1
192,192,244,15
193,193,244,1
194,194,244,11
195,195,245,1
196,196,249,12
197,197,250,3
198,198,251,1
199,199,251,12
200,200,251,11
201,201,253,12
202,202,254,1
203,203,254,11
204,204,255,1
205,205,257,1
207,207,258,25
208,208,258,3
209,209,258,18
210,210,258,11
211,211,259,15
212,212,259,1
213,213,263,25
214,214,263,3
215,215,263,12
216,216,263,11
217,217,265,2
218,218,265,18
219,219,265,1
220,220,265,50
221,221,265,12
222,222,265,11
223,223,266,1
224,224,268,91
225,225,268,1
226,226,268,10
227,227,269,12
228,228,269,11
229,229,270,1
230,230,270,12
231,231,271,44
232,232,271,12
233,233,271,11
234,234,272,15
235,235,273,1
236,236,274,12
237,237,275,4
238,238,275,21
239,239,275,15
240,240,275,12
241,241,276,26
242,242,276,12
243,243,277,1
244,244,278,1
245,245,279,11
246,246,280,36
247,247,280,1
248,248,281,11
249,249,282,12
250,250,284,25
251,251,284,15
252,252,284,1
253,253,284,11
254,254,285,44
255,255,285,18
256,256,286,3
257,257,286,1
258,258,288,1
259,259,288,11
260,260,292,11
261,261,293,91
262,262,293,3
263,263,293,12
264,264,293,11
265,265,294,4
266,266,294,15
267,267,294,1
268,268,294,12
269,269,295,1
270,270,297,2
271,271,297,1
272,272,298,15
273,273,298,1
274,274,299,31
275,275,299,1
276,276,299,12
277,277,299,11
278,278,300,25
279,279,300,11
280,280,301,36
281,281,301,15
282,282,301,1
283,283,305,15
284,284,305,18
285,285,306,4
286,286,306,15
287,287,306,1
288,288,307,12
289,289,307,11
290,290,308,25
291,291,308,15
292,292,308,1
293,293,308,11
294,294,309,1
295,295,318,11
296,296,319,5
297,297,319,1
298,298,321,15
299,299,321,1
300,300,321,11
301,301,322,1
302,302,322,12
303,303,322,11
304,304,323,1
305,305,324,1
306,306,325,2
307,307,325,3
308,308,327,18
309,309,327,1
310,310,327,12
311,311,327,11
312,312,328,25
313,313,328,12
314,314,328,11
315,315,329,36
316,316,329,15
317,317,329,91
318,318,329,12
319,319,329,11
320,320,330,1
321,321,330,12
322,322,331,1
323,323,332,25
324,324,332,1
325,325,333,1
326,326,334,15
327,327,334,9
328,328,334,11
329,329,335,15
330,330,335,12
331,331,335,11
332,332,336,25
333,333,336,1
334,334,336,11
335,335,337,15
336,336,337,9
337,337,338,1
338,338,339,1
339,339,340,11
340,340,341,25
341,341,341,1
342,342,342,12
343,343,342,11
344,344,343,12
345,345,344,1
346,346,344,11
347,347,346,1
348,348,347,4
349,349,347,15
350,350,347,1
351,351,348,18
352,352,348,11
353,353,348,10
354,354,349,18
355,355,349,11
356,356,350,11
357,357,351,1
358,358,352,15
359,359,352,3
360,360,352,1
361,361,352,12
362,362,354,1
363,363,355,25
364,364,355,91
365,365,355,1
366,366,355,11
367,367,356,11
368,368,357,18
369,369,358,1
370,370,359,37
371,371,360,36
372,372,360,25
373,373,360,15
374,374,360,11
375,375,361,1
376,376,362,37
377,377,362,12
378,378,363,18
379,379,363,12
380,380,364,15
381,381,364,1
382,382,365,12
383,383,366,25
384,384,368,15
385,385,368,18
386,386,368,11
387,387,369,25
388,388,369,1
389,389,369,11
390,390,370,18
391,391,370,12
392,392,371,12
393,393,372,4
394,394,373,15
395,395,373,1
396,396,375,37
397,397,375,15
398,398,375,1
399,399,377,25
400,400,377,15
401,401,378,12
402,402,378,11
403,403,379,18
404,404,379,1
405,405,380,1
406,406,380,11
407,407,381,1
408,408,382,1
409,409,383,37
410,410,383,18
411,411,383,1
412,412,384,1
413,413,384,11
414,414,385,18
415,415,385,12
416,416,385,11
417,417,386,4
418,418,386,1
419,419,387,15
420,420,387,3
421,421,387,1
422,422,388,1
423,423,388,11
424,424,389,18
425,425,390,91
426,426,390,11
427,427,392,15
428,428,392,1
429,429,393,25
430,430,393,1
431,431,393,11
432,432,394,18
433,433,396,15
434,434,396,1
435,435,397,1
436,436,397,11
437,437,398,4
438,438,398,18
439,439,398,1
440,440,398,12
441,441,398,11
442,442,399,4
443,443,399,12
444,444,399,9
445,445,400,12
446,446,401,15
447,447,401,18
448,448,401,1
449,449,402,12
450,450,403,4
451,451,403,1
452,452,404,1
453,453,405,37
454,454,405,18
455,455,406,36
456,456,406,15
457,457,406,1
458,458,406,12
459,459,407,1
460,460,407,12
461,461,408,25
462,462,408,15
463,463,409,37
464,464,409,15
465,465,409,1
466,466,409,12
467,467,411,1
468,468,411,12
469,469,411,11
470,470,412,16
471,471,412,18
472,472,412,12
473,473,412,11
474,474,413,25
475,475,413,18
476,476,413,1
477,477,413,12
478,478,415,15
479,479,415,1
480,480,415,11
481,481,417,91
482,482,417,3
483,483,417,1
484,484,418,18
485,485,419,11
486,486,420,1
487,487,420,12
488,488,421,12
489,489,423,15
490,490,426,15
491,491,426,18
492,492,426,12
493,493,427,36
494,494,427,25
495,495,427,1
496,496,427,12
497,497,427,11
498,498,428,12
499,499,430,18
500,500,430,1
501,501,430,11
502,502,431,18
503,503,431,11
504,504,432,1
505,505,433,1
506,506,434,12
507,507,435,15
508,508,436,15
509,509,436,18
510,510,438,48
511,511,438,1
512,512,439,1
513,513,439,11
514,514,440,37
515,515,440,31
516,516,440,1
517,517,440,12
518,518,440,11
519,519,441,18
520,520,441,1
521,521,441,12
522,522,441,11
523,523,442,12
524,524,443,4
525,525,443,1
526,526,444,37
527,527,444,15
528,528,445,3
529,529,452,18
530,530,454,11
531,531,455,15
532,532,455,1
533,533,456,28
534,534,456,12
535,535,457,12
536,536,458,1
537,537,459,15
538,538,460,1
539,539,461,18
540,540,461,1
541,541,463,1
542,542,464,18
543,543,464,1
544,544,464,11
545,545,465,1
546,546,466,15
547,547,466,11
548,548,467,25
549,549,467,1
550,550,467,11
551,551,468,37
552,552,468,18
553,553,468,11
554,554,469,15
555,555,469,1
556,556,471,15
557,557,471,18
558,558,473,15
559,559,473,1
560,560,474,18
561,561,474,1
562,562,474,11
563,563,476,37
564,564,476,15
565,565,476,3
566,566,476,18
567,567,476,1
569,569,476,12
570,570,477,4
571,571,477,18
572,572,477,1
573,573,477,12
574,574,478,15
575,575,479,15
576,576,480,25
577,577,480,1
578,578,480,11
