,Unnamed: 0,time,event
0,0,0,3
1,1,1,1
2,2,1,12
3,3,2,17
4,4,2,33
5,5,3,3
6,6,3,12
7,7,6,3
8,8,9,3
9,9,10,72
10,10,11,1
11,11,12,3
12,12,12,12
13,13,13,1
14,14,15,3
15,15,16,48
16,16,16,36
17,17,16,15
18,18,16,3
19,19,16,1
20,20,16,72
21,21,16,11
22,22,16,10
23,23,18,1
24,24,19,4
25,25,23,1
26,26,24,3
27,27,26,3
28,28,26,35
29,29,26,9
30,30,26,11
31,31,27,15
32,32,27,1
33,33,29,3
34,34,30,33
35,35,30,3
36,36,31,3
37,37,32,12
38,38,33,3
39,39,33,72
40,40,37,3
41,41,39,3
42,42,40,45
43,43,42,3
44,44,43,16
45,45,46,3
46,46,48,1
47,47,49,3
48,48,50,3
49,49,51,46
50,50,51,2
51,51,51,1
52,52,52,3
53,53,52,45
54,54,53,1
55,55,54,36
56,56,54,3
57,57,54,35
58,58,55,33
59,59,56,4
60,60,56,1
61,61,57,3
62,62,59,3
63,63,61,3
64,64,63,36
65,65,63,3
66,66,63,18
67,67,63,1
68,68,65,3
69,69,66,11
70,70,69,3
71,71,70,24
72,72,70,3
73,73,70,35
74,74,70,18
75,75,70,9
76,76,71,3
77,77,71,1
78,78,72,1
79,79,72,11
80,80,73,15
81,81,73,11
82,82,74,3
83,83,74,11
84,84,75,11
85,85,76,3
86,86,76,1
87,87,77,20
88,88,78,3
89,89,78,1
90,90,78,11
91,91,79,3
92,92,80,3
93,93,80,11
94,94,81,11
95,95,82,3
96,96,83,46
97,97,83,24
98,98,83,1
99,99,84,3
100,100,84,12
101,101,85,3
102,102,85,12
103,103,86,3
105,105,86,12
106,106,87,3
107,107,87,1
108,108,88,3
109,109,88,12
110,110,89,3
111,111,89,1
112,112,90,46
113,113,91,3
114,114,93,3
115,115,93,11
116,116,94,3
117,117,94,11
118,118,95,18
119,119,96,3
120,120,96,12
121,121,97,39
122,122,97,3
123,123,97,11
124,124,98,1
125,125,99,17
126,126,99,1
127,127,100,17
128,128,100,3
129,129,100,1
130,130,100,11
131,131,101,3
132,132,101,12
133,133,101,11
134,134,103,24
135,135,103,3
136,136,103,1
137,137,103,11
138,138,105,3
139,139,107,3
140,140,107,12
141,141,108,3
142,142,109,3
143,143,110,3
144,144,112,15
145,145,112,24
146,146,112,1
147,147,112,11
148,148,113,3
149,149,115,3
150,150,115,1
152,152,117,1
153,153,118,12
155,155,119,18
156,156,120,46
157,157,120,1
158,158,120,12
159,159,123,33
160,160,123,1
161,161,124,11
162,162,125,9
163,163,130,3
164,164,130,11
165,165,131,3
166,166,132,3
167,167,134,3
168,168,135,11
169,169,136,24
170,170,136,11
171,171,137,4
172,172,137,3
