,Unnamed: 0,time,event
0,0,0,18
1,1,1,4
2,2,1,1
3,3,1,11
4,4,3,3
5,5,3,1
6,6,5,1
7,7,8,2
8,8,8,1
9,9,9,5
10,10,9,18
11,11,10,4
12,12,10,46
13,13,10,2
14,14,10,12
15,15,10,11
16,16,11,43
17,17,11,23
18,18,11,18
19,19,11,1
20,20,11,11
21,21,12,1
22,22,14,14
23,23,14,1
24,24,14,11
25,25,15,4
26,26,15,11
27,27,17,2
28,28,17,11
29,29,18,18
30,30,20,18
31,31,20,1
32,32,24,4
33,33,24,9
34,34,25,23
35,35,25,39
36,36,25,11
37,37,27,2
38,38,27,1
39,39,29,15
40,40,29,24
41,41,29,1
42,42,29,11
43,43,30,18
44,44,31,15
45,45,31,10
46,46,32,18
47,47,32,54
48,48,33,18
49,49,34,3
51,51,35,15
52,52,35,1
53,53,35,54
54,54,37,15
55,55,37,18
56,56,38,2
57,57,38,1
58,58,38,11
59,59,39,1
62,62,43,36
63,63,43,1
65,65,44,11
66,66,45,5
67,67,46,15
68,68,46,39
69,69,46,1
70,70,47,2
71,71,47,1
72,72,47,11
73,73,48,54
74,74,51,1
75,75,52,15
76,76,53,2
77,77,55,2
78,78,55,1
81,81,57,9
82,82,60,5
83,83,61,80
84,84,61,18
85,85,62,1
86,86,64,1
87,87,66,3
88,88,68,18
89,89,68,1
90,90,69,5
91,91,70,18
92,92,70,1
93,93,72,15
94,94,72,2
95,95,72,26
96,96,72,1
97,97,73,32
98,98,75,34
99,99,75,18
100,100,75,11
101,101,76,2
102,102,76,1
103,103,77,15
105,105,77,23
106,106,77,1
107,107,77,11
108,108,78,55
109,109,78,18
110,110,79,14
111,111,79,3
112,112,79,11
113,113,80,2
114,114,80,55
115,115,80,18
116,116,82,24
117,117,82,1
118,118,82,11
119,119,84,36
120,120,84,18
121,121,84,1
122,122,86,15
123,123,86,53
124,124,86,11
125,125,87,2
126,126,88,26
127,127,89,11
128,128,91,36
129,129,91,15
130,130,91,1
131,131,92,3
132,132,93,4
133,133,93,24
134,134,93,18
135,135,93,1
136,136,93,11
137,137,95,4
138,138,95,21
139,139,95,2
140,140,95,1
141,141,95,11
142,142,96,14
143,143,96,21
145,145,96,15
146,146,96,2
147,147,96,26
148,148,96,1
149,149,98,4
150,150,98,18
151,151,98,1
152,152,98,54
153,153,98,9
154,154,99,15
155,155,99,1
156,156,99,9
157,157,100,21
158,158,101,55
159,159,101,32
160,160,101,18
161,161,102,4
162,162,102,1
163,163,103,5
164,164,106,1
165,165,106,9
166,166,107,2
167,167,107,18
168,168,107,1
169,169,107,9
170,170,109,9
171,171,109,11
172,172,110,1
174,174,110,11
175,175,112,1
176,176,113,1
177,177,114,1
178,178,115,2
179,179,116,55
180,180,116,1
181,181,118,18
184,184,121,11
185,185,122,1
186,186,123,4
187,187,123,11
188,188,124,3
189,189,125,36
190,190,125,1
191,191,126,24
192,192,126,11
193,193,128,15
194,194,129,39
195,195,129,26
196,196,129,1
197,197,131,18
198,198,132,18
199,199,132,1
200,200,132,54
202,202,133,9
203,203,134,2
205,205,136,21
206,206,136,15
207,207,136,12
208,208,137,11
209,209,138,34
210,210,138,28
211,211,138,32
212,212,138,18
213,213,138,1
214,214,139,39
215,215,139,1
216,216,139,54
217,217,139,11
220,220,143,15
221,221,143,18
222,222,144,33
223,223,144,1
224,224,145,2
225,225,145,1
227,227,146,4
229,229,149,11
230,230,150,21
232,232,150,11
233,233,152,29
234,234,153,29
235,235,153,2
236,236,153,1
237,237,155,14
238,238,155,24
239,239,155,3
240,240,155,1
241,241,155,11
243,243,157,18
244,244,161,18
245,245,162,2
246,246,162,18
247,247,163,43
249,249,163,32
250,250,163,1
251,251,163,11
252,252,165,2
253,253,165,18
254,254,165,1
255,255,166,18
256,256,167,15
257,257,167,2
258,258,167,24
259,259,167,1
260,260,167,9
261,261,168,5
262,262,170,11
263,263,171,29
