,Unnamed: 0,time,event
0,0,0,15
1,1,0,2
2,2,1,36
3,3,3,11
4,4,5,3
5,5,6,46
6,6,6,24
7,7,7,1
8,8,13,1
9,9,17,4
10,10,17,15
11,11,18,9
12,12,18,11
13,13,19,15
14,14,20,36
15,15,20,1
16,16,25,11
17,17,27,3
18,18,35,36
19,19,35,1
20,20,40,11
21,21,42,1
22,22,44,4
23,23,44,35
24,24,51,3
25,25,51,72
26,26,56,1
27,27,56,8
28,28,58,25
29,29,58,1
30,30,60,11
31,31,63,4
32,32,63,1
33,33,66,31
34,34,66,1
35,35,67,1
36,36,68,15
37,37,69,36
38,38,70,1
39,39,73,15
40,40,73,11
41,41,74,15
42,42,74,1
43,43,75,15
44,44,77,3
45,45,77,1
46,46,77,11
47,47,93,3
48,48,94,18
49,49,94,11
50,50,95,15
51,51,95,1
52,52,96,1
53,53,104,36
54,54,105,1
55,55,108,4
56,56,111,1
57,57,112,1
58,58,113,18
59,59,114,3
60,60,126,3
61,61,127,1
62,62,127,11
63,63,129,15
64,64,129,1
65,65,129,11
66,66,130,25
67,67,131,11
68,68,132,4
69,69,132,1
70,70,133,11
71,71,134,3
72,72,134,1
73,73,135,3
74,74,136,25
75,75,137,25
76,76,141,3
77,77,143,25
78,78,144,25
79,79,144,3
80,80,148,25
81,81,150,25
82,82,150,1
83,83,151,3
84,84,152,25
85,85,152,18
86,86,152,1
87,87,153,1
88,88,154,1
89,89,155,25
90,90,156,3
91,91,156,12
92,92,156,11
93,93,157,36
94,94,158,3
95,95,158,1
96,96,160,1
97,97,162,2
98,98,162,1
99,99,163,4
100,100,163,25
101,101,165,25
102,102,165,1
103,103,166,46
104,104,166,1
105,105,166,11
106,106,167,1
107,107,171,15
108,108,171,1
109,109,172,23
110,110,172,1
111,111,173,15
112,112,173,9
113,113,174,1
114,114,174,12
115,115,177,1
116,116,178,24
117,117,178,32
118,118,178,18
119,119,178,9
120,120,179,15
121,121,179,11
122,122,180,15
123,123,180,1
124,124,180,11
125,125,181,2
126,126,181,18
127,127,182,1
128,128,184,1
129,129,184,9
130,130,185,43
131,131,185,1
132,132,186,25
133,133,186,39
134,134,186,11
135,135,187,15
136,136,190,1
137,137,191,15
138,138,192,4
139,139,192,24
140,140,192,3
141,141,192,12
142,142,192,11
143,143,193,1
144,144,193,12
145,145,194,14
146,146,194,11
147,147,197,1
148,148,198,25
149,149,198,9
150,150,199,18
151,151,201,46
152,152,202,55
153,153,202,18
154,154,202,1
155,155,203,4
156,156,203,1
157,157,205,3
158,158,205,9
159,159,206,25
160,160,208,1
161,161,209,12
162,162,214,25
163,163,215,1
164,164,217,3
165,165,217,1
166,166,218,25
167,167,220,15
168,168,220,54
169,169,221,4
170,170,222,15
171,171,222,1
172,172,222,11
173,173,227,11
174,174,228,3
175,175,229,12
176,176,230,80
177,177,230,36
178,178,230,3
179,179,230,1
180,180,231,1
181,181,235,1
182,182,236,4
183,183,236,21
184,184,237,20
185,185,237,1
186,186,238,36
187,187,238,24
188,188,238,3
189,189,238,18
190,190,239,1
191,191,241,9
192,192,243,9
193,193,244,1
194,194,244,11
195,195,247,3
196,196,250,36
197,197,250,9
198,198,256,11
199,199,263,9
200,200,263,11
201,201,264,3
202,202,264,9
203,203,264,11
204,204,267,25
205,205,267,9
206,206,267,11
207,207,268,25
208,208,269,25
209,209,270,39
210,210,270,11
211,211,271,11
212,212,275,3
213,213,275,1
214,214,277,18
215,215,278,25
216,216,278,3
217,217,278,35
218,218,278,12
219,219,278,11
220,220,279,25
221,221,281,25
222,222,282,1
223,223,282,9
224,224,283,25
225,225,285,1
226,226,286,1
227,227,287,12
228,228,288,1
229,229,289,4
230,230,291,39
231,231,291,1
232,232,292,1
233,233,294,1
234,234,295,1
235,235,296,4
236,236,298,1
237,237,299,1
238,238,300,15
239,239,300,1
240,240,301,1
241,241,303,25
242,242,304,1
243,243,305,1
244,244,305,11
245,245,306,1
246,246,308,1
247,247,309,3
248,248,311,3
249,249,311,11
250,250,312,1
251,251,313,2
252,252,313,12
253,253,313,11
254,254,314,1
255,255,314,11
256,256,315,1
257,257,316,4
258,258,316,25
259,259,316,39
260,260,316,32
261,261,317,1
262,262,318,1
263,263,319,1
264,264,320,1
265,265,322,36
266,266,322,1
267,267,323,4
268,268,323,1
269,269,324,3
270,270,324,1
271,271,325,11
272,272,325,10
273,273,326,4
274,274,326,1
275,275,330,1
276,276,332,4
277,277,332,1
278,278,334,91
279,279,334,26
280,280,336,1
281,281,337,25
282,282,338,25
283,283,338,64
284,284,341,1
285,285,341,11
286,286,342,4
287,287,345,25
288,288,345,1
289,289,346,11
290,290,348,4
291,291,348,25
292,292,348,1
293,293,349,11
294,294,350,1
295,295,350,9
296,296,351,4
297,297,351,25
298,298,351,1
299,299,352,25
300,300,353,25
301,301,353,11
302,302,354,11
303,303,355,9
304,304,355,11
305,305,359,1
306,306,360,4
307,307,361,1
308,308,361,9
309,309,362,91
310,310,362,26
311,311,362,11
312,312,366,4
313,313,366,1
314,314,366,11
315,315,367,3
316,316,368,11
317,317,371,18
318,318,373,25
319,319,373,1
320,320,374,31
321,321,374,24
322,322,375,1
323,323,377,4
324,324,378,1
325,325,378,11
326,326,379,26
327,327,379,1
328,328,380,26
329,329,381,26
330,330,382,1
331,331,383,43
332,332,383,11
333,333,384,1
334,334,385,9
335,335,386,1
336,336,387,4
338,338,389,1
339,339,390,4
340,340,390,1
341,341,391,36
342,342,391,1
343,343,392,24
344,344,392,1
345,345,393,3
346,346,393,11
347,347,395,9
348,348,397,11
349,349,398,18
350,350,399,36
351,351,399,57
352,352,399,1
353,353,399,9
354,354,401,1
355,355,401,11
356,356,402,25
357,357,402,11
358,358,403,11
359,359,404,64
360,360,404,91
361,361,404,26
362,362,404,18
363,363,404,12
364,364,404,11
365,365,407,1
366,366,409,24
367,367,409,1
368,368,409,11
369,369,413,1
370,370,414,25
371,371,415,24
372,372,415,3
373,373,415,1
374,374,416,31
375,375,417,31
376,376,420,24
377,377,421,36
378,378,421,35
379,379,421,11
380,380,423,11
381,381,424,1
382,382,427,21
383,383,428,24
384,384,428,18
385,385,428,1
386,386,429,36
387,387,429,3
388,388,429,1
389,389,430,91
390,390,430,26
391,391,432,11
392,392,433,1
393,393,435,4
394,394,435,36
395,395,435,3
396,396,435,1
397,397,437,21
398,398,440,3
399,399,443,3
400,400,444,25
401,401,445,1
402,402,446,11
403,403,447,11
404,404,448,36
405,405,448,25
406,406,449,4
407,407,449,1
408,408,450,1
409,409,452,1
410,410,459,1
411,411,461,11
412,412,470,1
413,413,474,43
414,414,474,64
415,415,474,91
416,416,474,3
417,417,474,26
418,418,474,11
419,419,475,3
420,420,477,4
421,421,477,18
422,422,477,1
423,423,478,1
424,424,478,9
425,425,479,1
426,426,481,64
427,427,487,25
428,428,487,1
429,429,489,3
430,430,492,4
431,431,492,1
432,432,492,9
433,433,494,25
434,434,497,11
435,435,498,1
436,436,499,9
437,437,500,18
438,438,501,25
439,439,501,1
440,440,502,1
441,441,506,25
442,442,506,1
443,443,507,25
444,444,507,18
445,445,508,25
446,446,508,24
447,447,508,11
448,448,509,20
449,449,509,43
450,450,509,36
451,451,509,24
452,452,509,1
453,453,509,11
454,454,510,2
455,455,510,26
456,456,510,1
457,457,511,36
458,458,511,1
459,459,512,25
460,460,513,11
461,461,514,64
462,462,514,91
463,463,514,26
464,464,514,11
465,465,517,24
466,466,517,11
467,467,519,25
468,468,519,91
469,469,519,1
470,470,520,11
471,471,521,1
472,472,522,43
473,473,522,39
474,474,522,1
475,475,522,11
476,476,523,4
477,477,523,36
478,478,523,25
479,479,523,22
480,480,523,1
481,481,524,1
482,482,525,11
483,483,540,1
484,484,541,3
485,485,541,1
486,486,542,24
487,487,542,1
488,488,543,31
489,489,543,24
490,490,543,11
491,491,544,1
492,492,545,25
493,493,545,1
494,494,545,12
495,495,546,23
496,496,546,12
497,497,547,4
498,498,547,21
499,499,547,25
500,500,547,1
501,501,548,36
502,502,548,1
503,503,549,1
504,504,550,1
505,505,550,11
506,506,551,43
507,507,551,24
508,508,551,18
509,509,551,1
510,510,554,64
511,511,554,91
512,512,554,32
513,513,554,26
514,514,554,11
515,515,556,1
516,516,557,36
517,517,557,1
518,518,558,18
519,519,558,11
520,520,559,14
521,521,559,1
522,522,561,24
523,523,561,1
524,524,562,4
525,525,562,3
526,526,562,1
527,527,562,12
528,528,563,1
529,529,564,1
530,530,564,11
531,531,565,24
532,532,565,1
533,533,565,11
534,534,566,11
535,535,568,12
536,536,568,11
537,537,569,1
538,538,570,3
539,539,570,1
540,540,570,11
541,541,571,25
542,542,571,1
543,543,575,25
544,544,577,25
546,546,579,1
547,547,582,11
548,548,583,1
549,549,583,11
550,550,584,22
551,551,584,1
552,552,585,25
553,553,585,11
554,554,586,4
555,555,586,1
556,556,588,4
557,557,588,36
558,558,588,2
559,559,588,1
560,560,589,36
561,561,589,25
562,562,589,1
563,563,590,3
564,564,590,11
565,565,591,1
566,566,592,12
567,567,593,24
568,568,593,1
569,569,593,12
570,570,594,1
571,571,594,12
572,572,596,12
573,573,597,4
574,574,597,3
575,575,598,4
576,576,598,1
577,577,599,1
578,578,599,9
579,579,600,4
581,581,600,1
582,582,600,12
583,583,602,3
584,584,602,1
585,585,604,3
586,586,604,1
587,587,605,1
588,588,606,11
589,589,607,4
590,590,607,24
591,591,607,11
592,592,608,1
593,593,609,12
594,594,610,91
595,595,610,12
596,596,611,64
597,597,611,26
598,598,611,1
599,599,612,1
601,601,613,18
602,602,613,1
603,603,613,11
604,604,614,36
605,605,614,1
606,606,615,11
607,607,616,1
609,609,619,1
610,610,619,11
611,611,620,1
612,612,622,25
613,613,623,25
614,614,624,1
615,615,624,72
616,616,625,1
617,617,627,1
618,618,627,11
619,619,628,1
620,620,629,12
621,621,630,12
622,622,631,36
623,623,631,1
624,624,632,3
625,625,632,1
626,626,633,4
627,627,633,1
628,628,634,1
629,629,635,25
630,630,635,18
631,631,640,4
632,632,640,1
633,633,642,1
634,634,643,58
635,635,643,23
636,636,643,24
637,637,643,39
638,638,643,9
639,639,643,11
640,640,644,11
641,641,645,4
642,642,645,1
643,643,645,12
644,644,647,18
645,645,648,4
646,646,648,3
648,648,648,1
649,649,649,1
650,650,650,36
651,651,650,24
652,652,650,39
653,653,650,11
654,654,651,1
656,656,652,25
657,657,652,3
658,658,653,15
659,659,653,9
660,660,654,1
661,661,655,34
662,662,655,55
663,663,655,1
664,664,655,11
665,665,656,1
666,666,660,1
667,667,662,24
668,668,662,1
669,669,663,1
670,670,663,11
671,671,665,1
673,673,667,25
674,674,667,3
675,675,667,1
676,676,668,11
677,677,669,64
