,Unnamed: 0,time,event
0,0,3,3
1,1,12,3
2,2,24,3
3,3,25,3
4,4,33,3
5,5,36,3
6,6,40,2
7,7,40,3
8,8,44,3
9,9,47,2
10,10,47,3
11,11,49,1
12,12,51,3
13,13,52,3
14,14,56,46
15,15,57,3
16,16,58,3
17,17,60,3
18,18,61,58
19,19,61,3
20,20,67,3
21,21,68,1
22,22,68,11
23,23,69,3
24,24,71,3
25,25,74,3
26,26,76,3
27,27,76,1
28,28,77,1
29,29,79,3
30,30,81,3
32,32,85,3
33,33,87,3
34,34,90,3
35,35,91,1
36,36,93,3
37,37,95,1
38,38,96,1
39,39,97,1
40,40,99,3
41,41,100,3
42,42,101,3
43,43,102,1
44,44,103,1
45,45,104,1
46,46,106,3
47,47,107,3
48,48,109,1
49,49,112,3
50,50,116,3
51,51,116,1
52,52,122,3
53,53,123,3
54,54,123,1
55,55,125,1
56,56,126,55
57,57,126,1
58,58,127,3
59,59,127,1
60,60,128,1
61,61,129,3
62,62,130,3
63,63,132,3
64,64,132,1
65,65,139,3
66,66,140,34
67,67,140,15
68,68,140,1
69,69,141,34
70,70,142,34
71,71,142,3
72,72,142,1
73,73,143,1
74,74,144,3
75,75,144,1
76,76,145,1
77,77,146,34
78,78,146,1
79,79,149,1
80,80,150,1
81,81,151,1
82,82,152,3
83,83,152,1
84,84,153,1
85,85,157,1
86,86,158,1
87,87,159,1
88,88,160,1
89,89,161,1
90,90,162,1
91,91,163,4
92,92,163,1
93,93,164,1
94,94,165,1
95,95,166,3
96,96,166,1
97,97,167,15
98,98,167,1
99,99,170,1
100,100,171,3
101,101,172,1
102,102,173,1
103,103,174,1
105,105,177,15
106,106,178,34
107,107,178,15
108,108,178,1
109,109,179,3
110,110,179,1
111,111,180,1
112,112,181,34
113,113,181,1
114,114,183,34
115,115,183,18
116,116,183,1
117,117,183,9
118,118,184,3
119,119,184,1
120,120,185,1
121,121,185,9
122,122,186,15
123,123,186,1
124,124,187,1
125,125,188,1
126,126,193,1
127,127,194,1
128,128,195,1
129,129,196,3
130,130,197,3
131,131,200,1
132,132,201,3
133,133,201,1
134,134,202,1
135,135,207,3
136,136,207,1
137,137,208,1
138,138,209,1
139,139,210,3
140,140,211,3
141,141,212,3
142,142,213,3
143,143,214,1
144,144,216,3
145,145,216,1
146,146,220,3
147,147,221,1
148,148,222,1
149,149,223,1
150,150,224,3
151,151,225,3
152,152,226,3
153,153,228,3
