,Unnamed: 0,time,event
0,0,4,3
1,1,6,55
2,2,8,55
3,3,11,9
4,4,12,2
5,5,13,34
6,6,15,12
7,7,15,11
8,8,16,12
9,9,17,12
10,10,17,11
11,11,18,12
12,12,18,9
13,13,19,12
14,14,20,1
15,15,20,12
16,16,22,12
17,17,23,12
18,18,24,12
19,19,25,12
20,20,26,3
21,21,26,18
22,22,26,12
23,23,26,9
24,24,27,9
25,25,28,23
26,26,28,24
27,27,28,32
28,28,28,26
29,29,28,12
30,30,29,36
31,31,29,12
32,32,30,12
33,33,31,12
34,34,31,9
35,35,32,12
36,36,33,12
37,37,33,9
38,38,34,12
39,39,35,12
40,40,36,3
41,41,36,12
42,42,37,12
43,43,37,9
44,44,38,12
45,45,39,12
46,46,40,12
47,47,40,9
48,48,41,11
50,50,42,18
51,51,42,11
52,52,43,12
53,53,43,9
54,54,43,11
55,55,44,12
56,56,44,11
57,57,45,12
58,58,46,12
59,59,46,9
60,60,47,12
61,61,48,32
62,62,48,12
63,63,49,31
64,64,49,67
65,65,49,13
66,66,49,11
67,67,50,12
68,68,50,9
69,69,51,12
70,70,52,12
71,71,53,1
72,72,54,1
73,73,54,12
74,74,55,39
75,75,55,1
76,76,55,12
77,77,56,12
78,78,56,9
79,79,57,3
80,80,57,12
81,81,57,9
82,82,58,12
83,83,59,12
84,84,60,12
85,85,61,12
86,86,61,9
87,87,62,1
88,88,62,12
89,89,63,12
90,90,64,12
91,91,65,12
92,92,65,9
93,93,66,12
94,94,67,12
95,95,68,12
96,96,69,28
97,97,69,3
98,98,70,18
99,99,70,9
100,100,71,12
101,101,72,12
102,102,73,12
103,103,74,12
104,104,75,12
105,105,76,1
106,106,76,12
107,107,76,11
108,108,77,12
109,109,77,11
110,110,78,12
111,111,79,3
112,112,79,12
113,113,80,12
114,114,80,11
115,115,81,12
116,116,82,12
117,117,83,4
118,118,83,12
119,119,84,9
120,120,84,11
121,121,85,3
122,122,85,12
123,123,86,4
124,124,86,12
125,125,87,9
126,126,91,4
127,127,91,31
128,128,91,3
129,129,91,18
130,130,91,12
131,131,92,9
132,132,93,12
133,133,94,20
134,134,94,12
135,135,97,72
136,136,98,12
137,137,98,11
138,138,99,72
139,139,100,1
140,140,106,12
141,141,108,9
142,142,109,3
143,143,110,12
144,144,110,9
145,145,113,46
146,146,113,1
147,147,115,1
148,148,116,3
149,149,117,3
150,150,117,12
151,151,118,3
152,152,118,12
153,153,119,12
154,154,120,3
155,155,120,12
156,156,121,5
157,157,121,3
158,158,121,26
159,159,121,12
160,160,122,12
161,161,123,5
162,162,124,18
163,163,125,3
164,164,126,4
165,165,126,1
166,166,127,2
167,167,127,3
168,168,127,12
169,169,128,31
170,170,128,1
171,171,128,11
172,172,129,1
173,173,131,12
174,174,132,21
175,175,132,12
176,176,132,11
177,177,133,11
178,178,134,21
179,179,134,12
181,181,136,12
182,182,139,1
183,183,141,24
184,184,141,12
185,185,141,11
186,186,142,18
187,187,142,1
188,188,142,11
189,189,143,12
190,190,144,18
191,191,145,18
192,192,145,12
193,193,146,3
194,194,147,1
195,195,147,12
196,196,147,11
197,197,149,91
198,198,149,1
199,199,149,12
200,200,150,12
201,201,151,29
202,202,155,12
203,203,156,29
204,204,156,3
205,205,156,12
206,206,157,31
207,207,158,20
208,208,158,12
209,209,159,12
210,210,160,12
211,211,161,12
212,212,162,28
213,213,162,12
214,214,163,12
215,215,164,1
216,216,165,36
217,217,165,23
218,218,165,24
219,219,165,12
220,220,165,11
221,221,166,3
222,222,166,1
223,223,167,4
224,224,167,12
225,225,167,11
226,226,169,1
227,227,169,11
228,228,170,12
229,229,170,11
230,230,171,12
231,231,172,12
232,232,173,1
233,233,173,12
234,234,174,4
235,235,175,26
236,236,177,3
237,237,177,1
238,238,177,12
239,239,178,20
240,240,178,1
241,241,178,12
242,242,182,12
243,243,183,20
244,244,183,31
245,245,183,1
246,246,185,11
247,247,186,1
248,248,186,12
249,249,186,11
250,250,187,34
251,251,187,1
252,252,188,1
253,253,189,28
254,254,189,11
255,255,190,34
256,256,190,12
257,257,191,57
258,258,191,1
259,259,191,9
260,260,193,1
261,261,193,12
262,262,194,4
263,263,194,3
264,264,194,26
265,265,194,12
266,266,196,12
267,267,197,24
268,268,198,4
269,269,198,24
270,270,198,1
271,271,198,12
272,272,199,12
273,273,200,12
274,274,202,3
275,275,202,12
276,276,203,46
277,277,203,12
278,278,204,26
279,279,204,11
280,280,205,57
281,281,205,46
282,282,207,31
283,283,207,36
284,284,207,3
285,285,207,12
286,286,207,11
287,287,208,4
288,288,208,0
289,289,208,9
290,290,208,11
291,291,209,11
292,292,210,4
293,293,210,1
294,294,210,11
295,295,211,12
296,296,212,4
297,297,212,61
298,298,212,12
299,299,213,12
300,300,214,34
301,301,214,12
302,302,214,11
303,303,215,1
304,304,216,29
305,305,216,57
306,306,216,3
307,307,216,11
308,308,217,1
309,309,219,28
310,310,219,12
311,311,220,1
312,312,221,12
313,313,221,11
314,314,222,3
315,315,222,12
316,316,223,39
317,317,223,1
318,318,224,1
319,319,225,20
320,320,225,12
321,321,226,1
322,322,226,12
323,323,227,12
324,324,228,1
325,325,230,57
326,326,231,12
327,327,232,57
328,328,232,1
329,329,232,9
330,330,233,4
331,331,233,57
332,332,233,1
333,333,234,28
334,334,234,24
335,335,234,12
336,336,235,82
337,337,235,1
338,338,235,12
339,339,235,11
340,340,236,34
341,341,236,61
342,342,236,1
343,343,236,12
344,344,237,3
345,345,237,1
346,346,238,34
347,347,238,3
348,348,238,1
349,349,238,12
350,350,239,1
351,351,239,12
352,352,240,4
353,353,240,1
354,354,241,1
355,355,242,11
356,356,243,12
358,358,248,1
359,359,250,24
360,360,251,4
361,361,251,2
362,362,251,1
363,363,251,12
364,364,251,11
365,365,253,55
366,366,254,55
368,368,255,4
369,369,255,61
370,370,255,0
371,371,255,1
372,372,255,9
373,373,258,4
374,374,258,21
375,375,258,11
376,376,259,4
377,377,259,1
378,378,263,24
379,379,263,3
380,380,263,1
381,381,264,1
382,382,265,82
383,383,267,109
384,384,267,34
385,385,267,4
386,386,267,57
387,387,267,24
388,388,267,1
389,389,268,61
390,390,269,34
391,391,269,3
392,392,269,1
393,393,270,1
394,394,272,1
395,395,275,1
396,396,276,1
397,397,278,4
398,398,279,1
399,399,280,1
400,400,283,1
401,401,284,61
402,402,284,1
403,403,285,34
404,404,286,4
405,405,286,1
406,406,286,12
407,407,287,12
408,408,288,1
409,409,289,1
410,410,290,4
411,411,291,12
412,412,292,34
413,413,292,1
414,414,293,10
415,415,294,4
416,416,294,1
417,417,295,1
418,418,295,12
419,419,296,34
420,420,296,82
421,421,297,10
422,422,298,1
423,423,299,3
424,424,301,1
425,425,301,12
426,426,303,61
427,427,303,1
428,428,306,4
429,429,306,12
430,430,308,1
431,431,309,4
432,432,309,21
433,433,311,4
434,434,311,21
435,435,315,31
436,436,315,23
437,437,315,24
438,438,315,39
439,439,315,12
440,440,315,11
441,441,316,1
442,442,318,1
443,443,319,28
444,444,321,12
445,445,323,12
446,446,326,82
447,447,326,1
448,448,326,12
449,449,328,61
450,450,328,24
451,451,328,9
452,452,328,11
453,453,329,12
454,454,330,3
455,455,331,1
456,456,332,12
457,457,334,5
458,458,334,28
459,459,334,1
460,460,334,12
461,461,335,12
462,462,336,5
463,463,337,18
464,464,337,11
465,465,338,18
466,466,338,1
467,467,338,8
468,468,338,12
469,469,339,1
470,470,340,1
471,471,342,61
472,472,342,57
473,473,342,12
474,474,342,11
475,475,343,11
476,476,345,34
477,477,345,1
478,478,345,12
479,479,347,78
480,480,348,34
481,481,348,4
482,482,348,61
484,484,348,1
485,485,348,9
486,486,348,11
487,487,349,1
488,488,349,12
489,489,350,1
490,490,352,1
491,491,353,61
492,492,353,12
493,493,354,2
494,494,355,12
495,495,356,34
496,496,356,82
497,497,356,1
498,498,356,11
499,499,357,36
500,500,358,1
501,501,358,12
502,502,359,61
503,503,359,1
504,504,360,9
505,505,361,21
506,506,362,1
507,507,363,34
508,508,364,34
509,509,365,1
510,510,365,11
511,511,366,20
512,512,366,12
513,513,367,4
514,514,367,1
515,515,368,34
516,516,369,34
517,517,369,4
518,518,369,21
519,519,369,1
520,520,370,20
521,521,371,1
522,522,372,61
523,523,372,3
524,524,373,34
525,525,375,11
526,526,376,4
527,527,376,31
528,528,376,67
529,529,376,18
530,530,376,1
531,531,376,12
532,532,377,109
533,533,377,12
534,534,378,109
535,535,378,12
536,536,379,1
537,537,379,12
538,538,380,61
539,539,380,1
541,541,383,31
542,542,383,3
543,543,383,1
544,544,384,4
545,545,384,58
546,546,384,1
547,547,384,12
548,548,385,57
549,549,385,11
550,550,387,82
551,551,388,61
552,552,388,12
553,553,389,1
554,554,391,4
555,555,391,21
556,556,391,46
557,557,391,3
558,558,391,1
559,559,391,11
560,560,392,4
561,561,392,61
562,562,394,4
563,563,394,21
564,564,394,20
565,565,394,1
566,566,396,1
567,567,396,12
568,568,397,34
569,569,397,61
570,570,397,1
571,571,397,11
572,572,398,34
573,573,398,4
574,574,398,1
575,575,398,11
576,576,399,12
577,577,400,12
578,578,401,4
579,579,401,61
580,580,401,1
581,581,401,12
582,582,402,4
583,583,404,4
584,584,404,1
585,585,404,12
586,586,405,57
587,587,405,24
588,588,407,1
589,589,407,11
590,590,408,34
591,591,408,4
592,592,408,61
593,593,410,4
594,594,410,57
595,595,410,11
596,596,411,1
597,597,412,57
598,598,413,12
599,599,414,4
600,600,414,12
601,601,415,61
602,602,415,18
603,603,415,11
