,Unnamed: 0,time,event
0,0,1,67
1,1,1,3
2,2,2,67
3,3,2,3
4,4,5,3
5,5,6,2
6,6,6,3
7,7,6,11
8,8,8,2
9,9,8,55
10,10,8,3
11,11,9,25
12,12,10,3
13,13,10,1
14,14,11,2
15,15,11,3
16,16,12,2
17,17,12,3
18,18,13,31
19,19,13,55
20,20,13,1
21,21,13,11
22,22,15,2
23,23,16,2
24,24,16,55
25,25,17,3
26,26,18,2
27,27,18,3
28,28,19,1
29,29,20,2
30,30,21,3
31,31,22,3
32,32,23,2
33,33,23,3
34,34,24,3
35,35,25,25
36,36,25,1
37,37,27,3
38,38,27,1
39,39,28,2
40,40,28,1
41,41,28,9
42,42,30,55
43,43,30,3
44,44,32,3
45,45,34,3
46,46,34,1
47,47,37,2
48,48,38,2
49,49,38,1
50,50,38,11
51,51,39,3
52,52,40,3
53,53,40,1
54,54,40,11
55,55,41,3
56,56,41,1
57,57,42,3
58,58,43,48
59,59,43,3
60,60,44,55
61,61,44,3
63,63,44,9
64,64,46,3
65,65,47,3
66,66,47,1
67,67,49,3
68,68,49,1
69,69,50,2
70,70,50,1
71,71,50,11
72,72,51,2
73,73,51,3
74,74,54,15
75,75,54,3
76,76,57,3
77,77,57,1
78,78,58,48
79,79,58,2
80,80,58,3
81,81,59,3
82,82,59,1
83,83,60,9
84,84,61,15
85,85,61,3
86,86,63,3
87,87,65,18
88,88,65,1
89,89,66,15
90,90,66,67
91,91,66,3
92,92,66,1
93,93,66,10
94,94,69,2
95,95,70,2
96,96,71,15
97,97,73,3
98,98,74,3
99,99,76,2
100,100,77,9
101,101,78,3
102,102,78,1
103,103,79,2
104,104,79,3
105,105,79,18
106,106,79,1
107,107,79,9
108,108,79,11
109,109,80,3
110,110,81,3
111,111,81,1
112,112,82,25
113,113,82,55
114,114,82,3
115,115,82,1
116,116,83,3
117,117,86,1
118,118,89,1
119,119,92,1
120,120,94,3
121,121,95,1
122,122,96,2
123,123,96,1
124,124,99,3
125,125,100,1
126,126,101,3
127,127,101,11
128,128,102,1
129,129,103,3
130,130,103,1
131,131,104,1
132,132,105,14
133,133,107,3
134,134,109,4
135,135,109,24
136,136,109,3
137,137,109,1
138,138,109,9
139,139,109,11
140,140,110,3
141,141,112,3
142,142,114,2
143,143,114,1
144,144,115,15
145,145,117,3
146,146,118,3
147,147,122,2
148,148,123,3
149,149,123,1
150,150,124,3
151,151,125,3
152,152,126,3
153,153,127,18
154,154,127,9
155,155,127,11
156,156,128,16
157,157,128,3
158,158,129,55
159,159,129,3
160,160,129,1
161,161,131,3
162,162,131,1
163,163,133,55
164,164,133,1
165,165,134,2
166,166,134,1
167,167,135,2
168,168,135,1
169,169,135,11
170,170,136,2
171,171,136,3
172,172,137,3
173,173,138,3
174,174,138,9
175,175,144,3
176,176,145,3
177,177,146,3
178,178,147,3
179,179,147,26
180,180,151,3
181,181,152,2
182,182,153,29
183,183,153,3
184,184,154,2
185,185,156,25
186,186,156,1
187,187,156,30
188,188,157,3
189,189,158,2
190,190,160,3
191,191,162,3
192,192,165,3
193,193,166,3
194,194,167,3
195,195,171,3
196,196,172,3
197,197,174,3
198,198,176,3
199,199,177,3
200,200,180,2
201,201,181,3
202,202,182,3
203,203,183,2
204,204,185,1
205,205,187,3
206,206,190,63
207,207,198,63
208,208,214,12
209,209,217,3
210,210,221,3
211,211,225,3
212,212,230,3
213,213,233,55
214,214,233,1
215,215,234,3
216,216,234,1
217,217,235,3
218,218,238,1
219,219,239,1
220,220,240,1
221,221,241,55
222,222,241,3
223,223,241,1
224,224,244,3
225,225,246,31
226,226,247,50
227,227,248,18
229,229,250,3
230,230,250,1
231,231,251,55
232,232,251,3
233,233,252,3
234,234,253,3
236,236,254,25
237,237,254,3
238,238,256,1
239,239,257,3
240,240,260,3
241,241,260,1
242,242,261,46
243,243,261,3
244,244,261,1
245,245,262,29
246,246,262,91
247,247,263,29
248,248,264,2
249,249,264,3
250,250,265,55
251,251,265,3
252,252,266,2
253,253,267,2
254,254,267,18
255,255,268,2
256,256,270,55
257,257,270,3
258,258,271,55
259,259,271,3
260,260,271,1
261,261,272,55
262,262,272,11
263,263,274,3
264,264,276,55
265,265,278,31
266,266,279,15
267,267,279,1
268,268,281,2
269,269,281,1
270,270,283,3
271,271,283,1
272,272,285,36
273,273,285,3
274,274,286,2
275,275,286,18
276,276,287,3
277,277,287,18
278,278,287,9
279,279,288,2
280,280,288,55
281,281,288,3
282,282,290,3
283,283,290,1
284,284,290,9
285,285,291,1
286,286,292,55
287,287,292,3
288,288,293,53
289,289,293,3
290,290,294,3
291,291,295,3
292,292,296,3
293,293,299,3
294,294,299,1
295,295,299,11
296,296,301,2
297,297,304,3
298,298,306,2
299,299,306,55
300,300,307,2
301,301,307,3
302,302,310,3
303,303,311,1
304,304,312,3
305,305,315,55
306,306,316,3
307,307,316,1
308,308,317,34
309,309,317,25
310,310,317,3
311,311,318,3
312,312,318,35
313,313,318,1
314,314,318,11
315,315,319,2
316,316,319,3
317,317,319,1
318,318,320,3
319,319,321,3
320,320,322,3
321,321,323,18
322,322,324,2
323,323,324,55
324,324,325,25
325,325,325,2
326,326,325,3
327,327,327,3
328,328,330,11
329,329,337,3
330,330,338,11
332,332,341,3
333,333,344,55
334,334,354,2
335,335,354,3
336,336,355,2
337,337,355,3
338,338,356,3
339,339,357,3
340,340,358,3
341,341,361,3
342,342,364,80
343,343,364,34
344,344,364,3
345,345,364,1
346,346,366,3
347,347,370,28
348,348,371,15
349,349,371,2
350,350,372,48
351,351,372,2
352,352,372,3
353,353,372,9
354,354,375,55
355,355,376,1
356,356,377,2
357,357,378,1
358,358,379,48
359,359,379,3
360,360,379,1
361,361,380,55
362,362,380,3
363,363,382,3
364,364,383,3
365,365,384,1
366,366,385,1
367,367,385,9
368,368,385,11
369,369,386,3
370,370,387,2
371,371,387,3
372,372,388,55
373,373,388,3
374,374,390,3
375,375,393,3
376,376,395,3
377,377,397,3
378,378,398,3
379,379,398,18
380,380,400,3
382,382,401,55
383,383,401,24
384,384,401,18
385,385,401,1
386,386,402,3
388,388,403,3
389,389,403,18
390,390,404,15
391,391,404,18
392,392,405,15
393,393,407,55
394,394,407,3
395,395,407,11
396,396,408,2
397,397,408,47
398,398,408,1
399,399,409,3
400,400,410,15
401,401,411,91
402,402,411,1
403,403,412,2
404,404,412,11
405,405,413,1
406,406,414,48
407,407,414,9
408,408,414,11
409,409,415,3
410,410,415,1
411,411,416,2
412,412,416,3
413,413,416,47
414,414,417,4
415,415,417,29
416,416,417,2
417,417,417,55
418,418,417,3
419,419,417,1
420,420,418,55
421,421,419,55
422,422,419,3
423,423,419,1
424,424,420,2
425,425,421,3
426,426,421,1
427,427,423,25
428,428,423,3
429,429,424,3
430,430,426,3
431,431,428,2
432,432,428,3
433,433,428,9
434,434,429,15
435,435,429,2
437,437,429,3
438,438,430,2
439,439,431,2
440,440,431,55
441,441,433,55
442,442,434,31
443,443,434,1
444,444,436,1
445,445,436,11
446,446,437,3
