,Unnamed: 0,time,event
0,0,1,37
1,1,1,1
2,2,2,1
3,3,6,1
4,4,7,58
5,5,8,37
7,7,8,1
8,8,9,1
9,9,10,57
10,10,10,1
11,11,11,57
13,13,11,1
14,14,11,11
15,15,12,1
16,16,12,11
17,17,13,15
18,18,13,2
19,19,13,1
20,20,15,57
21,21,15,1
22,22,16,1
23,23,17,1
24,24,18,57
25,25,24,15
26,26,24,1
27,27,25,57
28,28,25,3
29,29,25,1
30,30,26,1
31,31,27,3
32,32,27,1
33,33,28,15
34,34,28,1
35,35,29,1
36,36,30,1
37,37,31,1
38,38,31,11
39,39,32,57
40,40,32,1
41,41,33,2
42,42,33,1
43,43,34,1
44,44,35,1
45,45,36,57
46,46,36,1
47,47,37,1
48,48,38,1
49,49,39,1
50,50,40,1
51,51,41,1
52,52,42,1
53,53,43,15
54,54,43,1
55,55,44,57
56,56,44,1
57,57,45,1
58,58,46,37
59,59,46,1
60,60,49,1
61,61,52,1
62,62,53,0
63,63,53,1
64,64,54,2
65,65,54,1
66,66,54,9
67,67,55,2
68,68,55,1
69,69,56,1
70,70,57,3
71,71,57,1
72,72,57,9
73,73,58,57
74,74,58,1
75,75,60,57
76,76,60,1
77,77,61,1
78,78,62,1
79,79,63,1
80,80,64,1
81,81,65,57
82,82,65,1
83,83,66,1
84,84,67,1
85,85,68,1
86,86,69,1
87,87,70,1
88,88,82,57
89,89,82,3
90,90,82,1
91,91,83,1
92,92,84,1
93,93,85,57
94,94,85,1
95,95,86,1
96,96,87,1
97,97,94,57
98,98,94,1
99,99,95,1
100,100,96,1
101,101,97,1
102,102,98,1
103,103,99,1
104,104,100,1
105,105,102,1
106,106,103,1
107,107,114,1
108,108,115,3
109,109,115,11
110,110,116,1
111,111,118,2
112,112,118,1
113,113,120,1
114,114,121,1
115,115,122,1
116,116,124,1
117,117,125,4
118,118,125,2
119,119,125,1
120,120,126,34
121,121,126,37
122,122,126,1
123,123,126,11
124,124,127,1
125,125,128,1
126,126,130,1
127,127,131,1
128,128,135,1
129,129,144,1
130,130,145,1
131,131,147,1
132,132,148,1
133,133,149,2
134,134,149,3
135,135,149,1
136,136,150,1
137,137,151,1
138,138,155,1
139,139,156,57
140,140,156,1
141,141,157,1
142,142,158,2
143,143,158,17
144,144,159,1
145,145,161,37
146,146,162,1
147,147,163,16
148,148,163,1
149,149,164,15
150,150,164,1
151,151,166,1
152,152,167,1
153,153,168,1
154,154,176,57
155,155,176,1
156,156,177,2
157,157,177,3
158,158,177,1
159,159,178,4
160,160,178,1
161,161,178,11
162,162,179,1
163,163,180,1
164,164,181,1
165,165,182,1
166,166,183,1
167,167,184,1
168,168,184,12
169,169,184,11
170,170,185,1
171,171,185,12
172,172,186,1
173,173,187,1
174,174,188,0
175,175,188,1
176,176,189,1
177,177,189,11
178,178,190,1
179,179,191,1
180,180,192,1
181,181,193,1
182,182,194,1
183,183,195,1
184,184,196,1
185,185,197,2
186,186,197,1
187,187,198,25
188,188,198,1
189,189,199,1
190,190,200,57
191,191,200,1
192,192,201,1
193,193,202,1
194,194,203,1
195,195,204,1
196,196,204,11
197,197,205,1
198,198,206,34
199,199,206,4
200,200,206,3
201,201,206,1
202,202,206,11
203,203,207,34
204,204,207,2
205,205,207,58
206,206,207,3
207,207,207,1
208,208,208,57
209,209,208,1
210,210,209,1
211,211,210,1
212,212,211,1
213,213,211,11
214,214,212,15
215,215,213,29
216,216,213,2
217,217,213,1
218,218,213,11
219,219,214,1
220,220,216,4
221,221,216,3
222,222,216,11
223,223,217,1
224,224,218,1
225,225,219,18
226,226,219,1
227,227,220,1
228,228,221,1
229,229,222,1
230,230,223,2
231,231,223,1
232,232,223,11
233,233,224,3
234,234,224,1
235,235,225,1
236,236,226,1
237,237,227,55
238,238,227,1
239,239,228,25
240,240,228,1
241,241,229,1
242,242,236,1
243,243,237,37
244,244,237,29
245,245,237,57
246,246,237,46
247,247,237,3
248,248,237,1
249,249,237,11
250,250,238,28
251,251,238,1
252,252,239,25
253,253,239,1
255,255,240,1
256,256,241,1
257,257,242,2
258,258,242,1
259,259,243,1
260,260,244,57
261,261,244,1
262,262,247,1
263,263,248,1
264,264,249,4
265,265,249,2
266,266,249,1
267,267,250,1
268,268,251,4
269,269,251,1
270,270,252,57
271,271,252,1
272,272,253,1
273,273,254,4
274,274,254,3
275,275,254,1
276,276,255,1
277,277,256,37
278,278,256,1
279,279,257,1
280,280,258,1
281,281,259,1
282,282,260,25
283,283,262,1
284,284,264,1
285,285,265,35
286,286,265,1
287,287,266,21
288,288,266,2
289,289,266,1
290,290,267,57
291,291,267,1
292,292,268,1
294,294,269,1
295,295,269,11
296,296,270,1
297,297,270,11
298,298,271,1
299,299,272,2
300,300,272,1
301,301,272,9
302,302,273,1
303,303,274,1
304,304,275,25
305,305,275,2
306,306,275,1
307,307,276,1
308,308,277,1
309,309,278,3
310,310,278,1
311,311,279,1
312,312,280,1
313,313,281,1
314,314,282,25
315,315,282,2
316,316,282,1
317,317,283,1
318,318,284,1
319,319,286,1
320,320,287,2
321,321,287,1
322,322,288,1
323,323,290,1
324,324,297,1
325,325,298,2
326,326,298,3
327,327,298,1
328,328,299,1
329,329,300,1
330,330,301,1
331,331,302,1
332,332,303,1
333,333,304,1
334,334,305,46
335,335,305,1
336,336,305,11
337,337,306,61
338,338,306,1
339,339,307,1
340,340,308,2
341,341,308,1
342,342,309,46
343,343,309,1
344,344,310,25
345,345,310,1
346,346,311,1
347,347,312,4
348,348,312,37
349,349,312,1
350,350,313,1
351,351,314,61
352,352,314,1
353,353,315,1
354,354,316,1
355,355,317,1
356,356,318,2
357,357,318,1
358,358,319,1
359,359,320,1
360,360,321,1
361,361,327,1
362,362,328,61
363,363,328,2
364,364,328,1
365,365,329,1
366,366,330,37
367,367,330,3
368,368,330,1
369,369,330,11
370,370,331,57
371,371,331,1
372,372,332,1
373,373,333,25
374,374,334,1
375,375,336,2
376,376,336,1
377,377,337,1
378,378,338,37
379,379,338,1
380,380,339,55
381,381,339,1
382,382,340,1
383,383,341,57
384,384,341,1
385,385,342,26
386,386,342,1
387,387,342,11
388,388,343,2
389,389,343,1
390,390,344,11
391,391,345,1
392,392,346,37
393,393,346,1
394,394,347,1
395,395,348,1
396,396,349,2
397,397,349,1
398,398,350,1
399,399,351,1
400,400,353,1
401,401,354,1
402,402,355,1
403,403,358,37
404,404,359,21
405,405,359,37
406,406,359,1
407,407,360,2
408,408,360,35
409,409,360,1
410,410,361,58
411,411,361,1
412,412,362,58
413,413,362,53
414,414,365,1
415,415,366,1
416,416,367,1
417,417,367,9
418,418,370,1
419,419,373,1
420,420,374,1
421,421,375,1
422,422,376,3
423,423,376,1
424,424,377,2
425,425,377,1
426,426,378,1
427,427,379,1
428,428,380,1
429,429,381,1
430,430,382,1
431,431,389,3
432,432,389,1
433,433,390,2
