,cluster_id,cluster_thp
0,0,0
1,0,0
2,0,3
3,0,3
4,0,0
5,0,3
6,0,0
7,0,3
8,0,0
9,0,3
10,0,0
11,0,3
12,0,1
13,0,1
14,0,2
15,0,2
16,0,3
17,0,3
18,0,0
19,0,2
20,0,1
21,0,1
22,0,3
23,0,3
24,0,3
25,0,0
26,0,0
27,0,3
28,0,3
29,0,3
30,0,3
31,0,3
32,0,1
33,0,3
34,0,2
35,0,2
36,0,1
37,0,3
38,0,3
39,0,2
40,0,2
41,0,0
42,0,1
43,0,1
44,0,3
45,0,2
46,0,2
47,0,2
48,0,0
49,0,2
50,0,2
51,0,1
52,0,2
53,0,3
54,0,2
55,0,0
56,0,2
57,0,3
58,0,3
59,0,0
60,0,0
61,0,2
62,0,2
63,0,2
64,0,0
65,0,1
66,0,1
67,0,2
68,0,0
69,0,1
70,0,1
71,0,2
72,0,0
73,0,1
74,0,1
75,0,3
76,0,3
77,0,1
78,0,2
79,0,3
80,0,0
81,0,3
82,0,0
83,0,3
84,0,3
85,0,1
86,0,1
87,0,1
88,0,1
89,0,1
90,0,1
91,0,0
92,0,1
93,0,3
94,0,2
95,0,1
96,0,1
97,0,2
98,0,0
99,0,2
100,0,0
101,0,0
102,0,3
103,0,3
104,0,3
105,0,1
106,0,1
107,0,1
108,0,0
109,0,2
110,0,1
111,0,0
112,0,0
113,0,1
114,0,2
115,0,3
116,0,0
117,0,3
118,0,2
119,0,2
120,0,0
121,0,0
122,0,1
123,0,1
124,0,0
125,0,0
126,0,1
127,0,3
128,0,1
129,0,2
130,0,2
131,0,2
132,0,3
133,0,2
134,0,3
135,0,3
136,0,3
137,0,0
138,0,2
139,0,3
140,0,0
141,0,2
142,0,3
143,0,0
144,0,3
145,0,2
146,0,3
147,0,3
148,0,2
149,0,0
150,0,0
151,0,3
152,0,0
153,0,2
154,0,3
155,0,2
156,0,2
157,0,3
158,0,1
159,0,3
160,0,2
161,0,1
162,0,1
163,0,3
164,0,1
165,0,2
166,0,2
167,0,2
168,0,2
169,0,2
170,0,2
171,0,2
172,0,2
173,0,2
174,0,1
175,0,1
176,0,2
177,0,2
178,0,2
179,0,3
180,0,3
181,0,1
182,0,3
183,0,2
184,0,0
185,0,2
186,0,3
187,0,1
188,0,3
189,0,3
190,0,3
191,0,1
192,0,0
193,0,3
194,0,0
195,0,3
196,0,3
197,0,3
198,0,2
199,0,1
200,0,2
201,0,1
202,0,3
203,0,1
204,0,2
205,0,0
206,0,1
207,0,0
208,0,3
209,0,2
210,0,3
211,0,1
212,0,3
213,0,3
214,0,0
215,0,1
216,0,1
217,0,2
218,0,2
219,0,3
220,0,3
221,0,1
222,0,0
223,0,1
224,0,0
225,0,3
226,0,0
227,0,0
228,0,2
229,0,0
230,0,3
231,0,2
232,0,2
233,0,3
234,0,3
235,0,0
236,0,3
237,0,0
238,0,1
239,0,0
240,0,0
241,0,3
242,0,1
243,0,0
244,0,0
245,0,2
246,0,0
247,0,0
248,0,0
249,0,0
250,0,3
251,0,0
252,0,3
253,0,0
254,0,0
255,0,2
256,0,3
257,0,3
258,0,2
259,0,3
260,0,0
261,0,0
262,0,1
263,0,0
264,0,0
265,0,0
266,0,0
267,0,0
268,0,0
269,0,3
270,0,0
271,0,0
272,0,0
273,0,2
274,0,3
275,0,0
276,0,3
277,0,0
278,0,0
279,0,3
280,0,3
281,0,0
282,0,0
283,0,3
284,0,0
285,0,2
286,0,0
287,0,0
288,0,0
289,0,0
290,0,0
291,0,3
292,0,3
293,0,0
294,0,2
295,0,0
296,0,1
297,0,1
298,0,0
299,0,0
300,0,2
301,0,0
302,0,2
303,0,2
304,0,3
305,0,3
306,0,1
307,0,2
308,0,3
309,0,0
310,0,2
311,0,0
312,0,3
313,0,2
314,0,0
315,0,2
316,0,0
317,0,2
318,0,1
319,0,2
320,0,2
321,0,2
322,0,1
323,0,1
324,0,1
325,0,2
326,0,1
327,0,1
328,0,1
329,0,2
330,0,3
331,0,1
332,0,1
333,0,2
334,0,1
335,0,2
336,0,1
337,0,1
338,0,1
339,0,0
340,0,2
341,0,1
342,0,2
343,0,2
344,0,1
345,0,2
346,0,1
347,0,2
348,0,1
349,0,1
350,0,2
351,0,1
352,0,0
353,0,0
354,0,0
355,0,2
356,0,1
357,0,3
358,0,3
359,0,3
360,0,3
361,0,1
362,0,0
363,0,3
364,0,1
365,0,0
366,0,3
367,0,0
368,0,3
369,0,0
370,0,3
371,0,0
372,0,2
373,0,3
374,0,3
375,0,0
376,0,0
377,0,1
378,0,0
379,0,0
380,0,3
381,0,0
382,0,0
383,0,3
384,0,3
385,0,3
386,0,3
387,0,3
388,0,3
389,0,3
390,0,3
391,0,3
392,0,3
393,0,3
394,0,3
395,0,3
396,0,3
397,0,1
398,0,3
399,0,3
400,1,0
401,1,2
402,1,1
403,1,2
404,1,1
405,1,1
406,1,2
407,1,1
408,1,0
409,1,0
410,1,1
411,1,2
412,1,1
413,1,0
414,1,0
415,1,0
416,1,0
417,1,3
418,1,1
419,1,2
420,1,3
421,1,3
422,1,0
423,1,3
424,1,3
425,1,0
426,1,1
427,1,3
428,1,3
429,1,1
430,1,0
431,1,0
432,1,0
433,1,3
434,1,3
435,1,0
436,1,2
437,1,1
438,1,3
439,1,1
440,1,3
441,1,0
442,1,1
443,1,3
444,1,3
445,1,2
446,1,0
447,1,1
448,1,0
449,1,3
450,1,3
451,1,0
452,1,0
453,1,1
454,1,0
455,1,1
456,1,0
457,1,0
458,1,1
459,1,3
460,1,0
461,1,1
462,1,1
463,1,1
464,1,0
465,1,2
466,1,0
467,1,0
468,1,2
469,1,2
470,1,1
471,1,1
472,1,2
473,1,1
474,1,0
475,1,3
476,1,1
477,1,1
478,1,2
479,1,1
480,1,3
481,1,1
482,1,0
483,1,0
484,1,2
485,1,1
486,1,0
487,1,0
488,1,2
489,1,0
490,1,1
491,1,1
492,1,0
493,1,1
494,1,2
495,1,0
496,1,2
497,1,0
498,1,2
499,1,0
500,1,2
501,1,3
502,1,0
503,1,2
504,1,1
505,1,1
506,1,0
507,1,3
508,1,0
509,1,1
510,1,1
511,1,3
512,1,2
513,1,3
514,1,2
515,1,2
516,1,1
517,1,3
518,1,3
519,1,0
520,1,1
521,1,3
522,1,1
523,1,3
524,1,3
525,1,3
526,1,1
527,1,0
528,1,2
529,1,3
530,1,2
531,1,1
532,1,1
533,1,3
534,1,0
535,1,1
536,1,0
537,1,2
538,1,3
539,1,0
540,1,3
541,1,0
542,1,3
543,1,3
544,1,0
545,1,2
546,1,0
547,1,0
548,1,0
549,1,2
550,1,3
551,1,1
552,1,3
553,1,2
554,1,0
555,1,0
556,1,3
557,1,0
558,1,2
559,1,0
560,1,3
561,1,0
562,1,3
563,1,0
564,1,3
565,1,1
566,1,0
567,1,2
568,1,0
569,1,3
570,1,1
