,Unnamed: 0,Unnamed: 0.1,cluster_id,seqlength,kmeans_clusters,kmeans_time,gmm_clusters,gmm_time,time,coh_cluster,k_shape_clusters,k_means_softdtw_clusters
0,0,0,0,64,0,151.64443,0,150.64872,19.19389,2,1,1
1,1,1,0,54,0,151.64443,0,150.64872,19.19389,2,1,1
2,2,2,0,62,0,151.64443,0,150.64872,19.19389,2,0,1
3,3,3,0,66,0,151.64443,0,150.64872,19.19389,2,2,1
4,4,4,0,63,0,151.64443,0,150.64872,19.19389,2,2,1
5,5,5,0,70,0,151.64443,0,150.64872,19.19389,2,2,1
6,6,6,0,69,0,151.64443,0,150.64872,19.19389,2,0,1
7,7,7,0,68,0,151.64443,0,150.64872,19.19389,2,1,1
8,8,8,0,60,0,151.64443,0,150.64872,19.19389,2,2,1
9,9,9,0,59,0,151.64443,0,150.64872,19.19389,0,2,2
10,10,10,0,56,0,151.64443,0,150.64872,19.19389,2,2,1
11,11,11,0,79,0,151.64443,0,150.64872,19.19389,2,1,1
12,12,12,0,74,0,151.64443,0,150.64872,19.19389,2,1,1
13,13,13,0,58,0,151.64443,0,150.64872,19.19389,2,1,1
14,14,14,0,52,0,151.64443,0,150.64872,19.19389,2,1,1
15,15,15,0,60,0,151.64443,0,150.64872,19.19389,2,1,1
16,16,16,0,66,0,151.64443,0,150.64872,19.19389,2,1,1
17,17,17,0,64,0,151.64443,0,150.64872,19.19389,2,1,1
18,18,18,0,71,0,151.64443,0,150.64872,19.19389,2,2,2
19,19,19,0,66,0,151.64443,0,150.64872,19.19389,2,2,1
20,20,20,0,64,0,151.64443,0,150.64872,19.19389,2,1,1
21,21,21,0,60,0,151.64443,0,150.64872,19.19389,2,2,1
22,22,22,0,46,0,151.64443,0,150.64872,19.19389,2,1,1
23,23,23,0,75,0,151.64443,0,150.64872,19.19389,2,1,1
24,24,24,0,67,0,151.64443,0,150.64872,19.19389,2,0,1
25,25,25,0,72,0,151.64443,0,150.64872,19.19389,2,1,1
26,26,26,0,54,0,151.64443,0,150.64872,19.19389,2,0,1
27,27,27,0,58,0,151.64443,0,150.64872,19.19389,2,2,1
28,28,28,0,68,0,151.64443,0,150.64872,19.19389,2,2,1
29,29,29,0,56,0,151.64443,0,150.64872,19.19389,2,1,2
30,30,30,0,65,0,151.64443,0,150.64872,19.19389,2,0,1
31,31,31,0,65,0,151.64443,0,150.64872,19.19389,2,1,1
32,32,32,0,72,0,151.64443,0,150.64872,19.19389,2,2,2
33,33,33,0,65,0,151.64443,0,150.64872,19.19389,2,2,1
34,34,34,0,59,0,151.64443,0,150.64872,19.19389,2,1,1
35,35,35,0,59,0,151.64443,0,150.64872,19.19389,2,1,1
36,36,36,0,65,0,151.64443,0,150.64872,19.19389,2,1,1
37,37,37,0,63,0,151.64443,0,150.64872,19.19389,2,1,0
38,38,38,0,66,0,151.64443,0,150.64872,19.19389,2,0,1
39,39,39,0,59,0,151.64443,0,150.64872,19.19389,2,0,1
40,40,40,0,59,0,151.64443,0,150.64872,19.19389,2,1,1
41,41,41,0,75,0,151.64443,0,150.64872,19.19389,2,2,1
42,42,42,0,67,0,151.64443,0,150.64872,19.19389,2,1,1
43,43,43,0,57,0,151.64443,0,150.64872,19.19389,2,0,1
44,44,44,0,56,0,151.64443,0,150.64872,19.19389,2,1,1
45,45,45,0,70,0,151.64443,0,150.64872,19.19389,2,2,2
46,46,46,0,54,0,151.64443,0,150.64872,19.19389,2,1,2
47,47,47,0,73,0,151.64443,0,150.64872,19.19389,2,2,2
48,48,48,0,45,0,151.64443,0,150.64872,19.19389,2,1,1
49,49,49,0,65,0,151.64443,0,150.64872,19.19389,2,0,1
50,50,50,0,63,0,151.64443,0,150.64872,19.19389,2,2,1
51,51,51,0,68,0,151.64443,0,150.64872,19.19389,2,1,1
