,Unnamed: 0,Unnamed: 0.1,cluster_id,seqlength,kmeans_clusters,kmeans_time,gmm_clusters,gmm_time,time,coh_cluster,k_shape_clusters,k_means_softdtw_clusters
0,0,0,7,3,0,2259.8106,0,2236.86127,41.20677,8,1,0
1,1,1,7,2,0,2259.8106,0,2236.86127,41.20677,8,1,7
2,2,2,5,2,0,2259.8106,0,2236.86127,41.20677,8,6,4
3,3,3,7,3,0,2259.8106,0,2236.86127,41.20677,7,1,8
4,4,4,3,2,0,2259.8106,0,2236.86127,41.20677,6,1,0
5,5,5,3,2,0,2259.8106,0,2236.86127,41.20677,2,7,1
6,6,6,1,3,0,2259.8106,0,2236.86127,41.20677,3,1,4
7,7,7,8,2,0,2259.8106,0,2236.86127,41.20677,8,1,4
8,8,8,0,2,0,2259.8106,0,2236.86127,41.20677,8,1,4
9,9,9,6,4,0,2259.8106,0,2236.86127,41.20677,2,1,8
10,10,10,5,4,0,2259.8106,0,2236.86127,41.20677,3,1,3
11,11,11,7,3,0,2259.8106,0,2236.86127,41.20677,2,2,4
12,12,12,6,6,0,2259.8106,0,2236.86127,41.20677,2,1,8
13,13,13,7,3,0,2259.8106,0,2236.86127,41.20677,0,1,4
14,14,14,7,4,0,2259.8106,0,2236.86127,41.20677,8,1,0
15,15,15,3,3,0,2259.8106,0,2236.86127,41.20677,2,7,8
16,16,16,6,2,0,2259.8106,0,2236.86127,41.20677,2,1,3
17,17,17,8,2,0,2259.8106,0,2236.86127,41.20677,8,6,4
18,18,18,1,3,0,2259.8106,0,2236.86127,41.20677,7,8,0
19,19,19,6,2,0,2259.8106,0,2236.86127,41.20677,3,1,8
20,20,20,2,3,0,2259.8106,0,2236.86127,41.20677,8,1,4
21,21,21,1,2,0,2259.8106,0,2236.86127,41.20677,7,1,4
22,22,22,5,5,0,2259.8106,0,2236.86127,41.20677,3,7,0
23,23,23,7,3,0,2259.8106,0,2236.86127,41.20677,0,1,3
24,24,24,6,4,0,2259.8106,0,2236.86127,41.20677,3,1,8
25,25,25,7,2,0,2259.8106,0,2236.86127,41.20677,8,7,8
26,26,26,3,4,0,2259.8106,0,2236.86127,41.20677,2,1,4
27,27,27,2,3,0,2259.8106,0,2236.86127,41.20677,8,1,0
28,28,28,1,4,0,2259.8106,0,2236.86127,41.20677,5,2,4
29,29,29,1,4,0,2259.8106,0,2236.86127,41.20677,4,1,4
30,30,30,7,4,0,2259.8106,0,2236.86127,41.20677,2,1,8
31,31,31,6,3,0,2259.8106,0,2236.86127,41.20677,8,1,4
32,32,32,6,2,2,2259.8106,2,2236.86127,41.20677,2,1,8
33,33,33,6,2,0,2259.8106,0,2236.86127,41.20677,3,1,8
34,34,34,7,3,0,2259.8106,0,2236.86127,41.20677,8,7,4
35,35,35,1,4,0,2259.8106,0,2236.86127,41.20677,2,1,0
