,cluster_id,cluster_tslearn
0,7,7
1,7,4
2,5,0
3,7,3
4,3,3
5,3,2
6,1,0
7,8,7
8,0,7
9,6,3
10,5,4
11,7,3
12,6,3
13,7,0
14,7,5
15,3,3
16,6,1
17,8,0
18,1,7
19,6,1
20,2,3
21,1,0
22,5,0
23,7,4
24,6,1
25,7,3
26,3,3
27,2,8
28,1,3
29,1,1
30,7,3
31,6,3
32,6,3
33,6,3
34,7,3
35,1,7
36,1,0
37,8,3
38,8,7
39,8,3
40,1,3
41,1,7
42,8,3
43,8,1
44,8,3
45,8,7
46,5,0
47,8,3
48,7,7
49,4,7
50,5,3
51,7,1
52,7,0
53,3,3
54,1,0
55,8,7
56,6,7
57,3,3
58,7,3
59,5,3
60,2,3
61,6,0
62,0,3
63,7,8
64,6,3
65,7,3
66,7,3
67,7,3
68,2,3
69,2,4
70,8,0
71,7,3
72,3,3
73,1,1
74,6,7
75,7,0
76,3,0
77,5,7
78,6,3
79,6,3
80,5,3
81,8,0
82,4,3
83,7,3
84,8,7
85,7,3
86,1,3
87,8,1
88,6,1
89,0,4
90,6,7
91,5,3
92,0,7
93,6,0
94,7,3
95,2,3
96,5,3
97,7,3
98,5,3
99,2,3
100,6,0
101,8,0
102,7,7
103,6,3
104,5,3
105,2,3
106,8,7
107,6,1
108,1,3
109,2,6
110,1,0
111,2,7
112,5,3
113,6,7
114,5,3
115,7,3
116,7,3
117,2,1
118,2,4
119,1,3
120,6,1
121,8,0
122,8,1
123,6,3
124,0,7
125,3,3
126,7,3
127,1,3
128,1,5
129,6,6
130,2,5
131,7,0
132,8,0
133,7,0
134,7,7
135,1,5
136,7,6
137,8,7
138,7,5
139,7,6
140,5,6
141,2,7
142,2,0
143,2,0
144,8,6
145,7,2
146,2,0
147,5,0
148,2,0
149,1,5
150,2,0
151,5,0
152,7,0
153,2,7
154,7,6
155,6,0
156,1,0
157,3,0
158,1,7
159,6,0
160,0,7
161,7,6
162,6,2
163,6,7
164,1,3
165,5,6
166,2,0
167,0,0
168,2,5
169,1,5
170,7,5
171,7,7
172,1,7
173,3,0
174,3,0
175,3,0
176,8,6
177,8,0
178,0,0
179,7,0
180,5,6
181,8,5
182,1,0
183,7,2
184,6,3
185,8,6
186,2,0
187,8,0
188,1,5
189,5,0
190,2,0
191,6,5
192,7,0
193,7,6
194,7,7
195,2,3
196,2,7
197,1,0
198,7,6
199,7,7
200,7,5
201,6,0
202,2,0
203,5,3
204,4,6
205,3,5
206,6,3
207,6,2
208,4,6
209,3,7
210,1,0
211,1,3
212,7,0
213,2,7
214,7,0
215,2,6
216,7,6
217,2,0
218,7,8
219,2,0
220,2,6
221,0,1
222,1,2
223,3,6
224,8,6
225,6,5
226,0,4
227,1,2
228,1,3
229,1,2
230,7,7
231,4,0
232,1,8
233,8,5
234,7,3
235,2,0
236,1,4
237,8,7
238,7,0
239,0,7
240,0,0
241,8,7
242,1,7
243,2,0
244,2,7
245,6,0
246,5,0
247,3,5
248,2,5
249,7,5
250,8,0
251,0,0
252,1,0
253,6,0
254,7,0
255,5,5
256,2,5
257,8,3
258,1,1
259,1,3
260,8,0
261,1,7
262,8,3
263,7,3
264,3,3
265,5,3
266,6,3
267,8,3
268,7,8
269,8,3
270,4,3
271,6,3
272,2,3
273,7,3
274,3,3
275,8,1
276,7,3
277,7,3
278,6,6
279,7,7
280,3,0
281,5,3
282,8,8
283,0,0
284,3,3
285,8,3
286,7,3
287,2,3
288,8,3
289,7,0
290,4,3
291,7,3
292,2,0
293,1,3
294,7,3
295,2,3
296,6,7
297,2,3
298,7,3
299,3,3
300,2,3
301,7,5
302,2,3
303,3,7
304,6,2
305,3,3
306,3,3
307,6,3
308,6,7
309,5,3
310,2,0
311,8,0
312,5,3
313,1,7
314,5,0
315,2,8
316,3,3
317,3,3
318,6,3
319,8,7
320,3,7
321,8,7
322,8,3
323,7,3
324,0,3
325,2,0
326,1,7
327,8,0
328,1,2
329,5,3
330,2,7
331,0,3
332,7,0
333,6,3
334,3,7
335,0,7
336,2,3
337,7,7
338,3,3
339,6,3
340,2,3
341,8,0
342,7,3
343,7,3
344,3,3
345,7,3
346,0,3
347,6,3
348,2,7
349,2,3
350,8,3
351,5,8
352,3,3
353,3,3
354,8,5
355,5,3
356,3,3
357,7,3
358,6,3
359,1,0
360,3,3
361,7,0
362,5,3
363,2,3
364,5,3
365,6,3
366,8,0
367,6,2
368,6,2
369,1,4
370,2,3
371,6,7
372,7,7
373,7,3
374,2,3
375,7,8
376,7,0
377,5,3
378,3,0
379,7,7
380,8,7
381,3,7
382,3,0
383,8,7
384,5,7
385,4,3
386,7,7
387,8,0
388,2,5
389,7,7
390,6,7
391,6,7
392,1,3
393,8,3
394,8,2
395,2,4
396,5,7
397,3,7
398,7,7
399,1,5
400,4,5
401,1,1
402,3,2
403,2,7
404,8,3
405,2,2
406,8,0
407,7,7
408,1,7
409,1,1
410,2,7
411,8,7
