,cluster_id,cluster_tslearn
0,2,5
1,10,2
2,2,5
3,9,8
4,10,0
5,9,9
6,2,9
7,4,5
8,5,5
9,4,5
10,2,5
11,10,8
12,2,5
13,2,6
14,2,10
15,9,10
16,2,10
17,10,5
18,9,9
19,10,6
20,10,9
21,10,2
22,10,1
23,2,9
24,2,6
25,5,6
26,4,6
27,12,5
28,4,3
29,8,5
30,12,9
31,2,5
32,9,1
33,2,5
34,7,1
35,10,6
36,2,1
37,10,2
38,2,5
39,7,5
40,10,10
41,10,2
42,4,6
43,10,10
44,12,6
45,10,8
46,4,1
47,10,5
48,10,10
49,2,9
50,2,2
51,7,10
52,10,1
53,10,10
54,9,9
55,4,2
56,2,6
57,2,9
58,4,6
59,2,1
60,9,2
61,7,9
62,9,9
63,10,2
64,9,9
65,2,1
66,2,6
67,2,6
68,2,5
69,10,1
70,7,5
71,9,9
72,9,9
73,10,9
74,0,5
75,2,5
76,2,9
77,2,6
78,2,5
79,2,1
80,2,6
81,7,5
82,2,5
83,4,5
84,10,2
85,2,0
86,10,1
87,2,8
88,7,2
89,2,9
90,7,3
91,2,6
92,9,6
93,4,10
94,0,5
95,2,6
96,9,6
97,4,2
98,2,2
99,3,2
100,10,0
101,2,5
102,9,9
103,2,1
104,2,6
105,9,2
106,7,10
107,0,10
108,7,5
109,10,10
110,2,8
111,4,6
112,2,2
113,0,5
114,10,10
115,7,2
116,2,10
117,10,6
118,2,2
119,10,10
120,2,6
121,2,2
122,10,0
123,7,5
124,4,9
125,7,1
126,2,6
127,2,6
128,10,4
129,4,9
130,10,9
131,9,8
132,9,4
133,5,1
134,2,7
135,2,8
136,10,4
137,2,5
138,9,0
139,10,3
140,10,6
141,4,6
142,2,7
143,10,0
144,4,2
145,1,4
146,10,7
147,9,11
148,9,12
149,2,3
150,2,1
151,9,9
152,2,1
153,7,7
154,3,8
155,7,9
156,7,12
157,1,9
158,10,4
159,12,4
160,9,12
161,2,8
162,12,0
163,2,2
164,2,11
165,4,2
166,12,8
167,9,3
168,2,7
169,2,12
170,10,4
171,10,2
172,2,7
173,6,4
174,10,8
175,2,12
176,3,8
177,2,1
178,2,4
179,7,12
180,7,9
181,4,2
182,2,12
183,9,2
184,10,8
185,12,1
186,4,4
187,4,9
188,10,4
189,12,8
190,12,12
191,2,0
192,2,5
193,2,7
194,10,7
195,4,2
196,2,5
197,2,0
198,12,4
199,10,4
200,5,6
201,10,9
202,4,12
203,12,3
204,12,6
205,11,5
206,7,4
207,12,4
208,9,4
209,0,4
210,2,0
211,9,11
212,4,4
213,9,4
214,2,6
215,9,4
216,2,8
217,2,0
218,10,3
219,2,4
220,7,0
221,4,5
222,4,2
223,10,4
224,5,4
225,10,0
226,10,12
227,10,1
228,7,0
229,9,12
230,2,3
231,10,2
232,7,6
233,2,1
234,10,1
235,2,0
236,10,8
237,12,0
238,12,4
239,2,0
240,5,6
241,4,9
242,2,4
243,2,9
244,10,4
245,4,8
246,0,4
247,10,4
248,2,7
249,12,1
250,2,4
251,10,3
252,9,0
253,1,6
254,2,6
255,9,8
256,10,10
257,10,1
258,10,5
259,10,1
260,10,4
261,5,4
262,9,6
263,0,4
264,10,5
265,2,10
266,2,11
267,2,4
268,4,4
269,10,9
270,10,1
271,7,11
272,8,2
273,2,4
274,9,2
275,2,9
276,2,7
277,4,4
278,9,1
279,10,0
280,4,2
281,0,4
282,2,11
283,12,5
284,10,3
285,10,3
286,10,9
287,2,2
288,10,11
289,2,7
290,2,7
291,10,4
292,9,2
293,2,10
294,10,11
295,10,11
296,9,2
297,2,2
298,2,2
299,4,1
300,10,2
301,2,2
