,cluster_id,time,seqlength,coh_cluster
0,0,8.99265,80,1
1,0,8.99265,87,1
2,0,8.99265,119,1
3,0,8.99265,107,1
4,0,8.99265,100,1
5,0,8.99265,82,1
6,0,8.99265,124,1
7,0,8.99265,107,1
8,0,8.99265,108,1
9,0,8.99265,118,1
10,0,8.99265,104,1
11,0,8.99265,132,1
12,0,8.99265,107,1
13,0,8.99265,92,1
14,0,8.99265,139,1
15,0,8.99265,69,1
16,0,8.99265,114,1
17,0,8.99265,85,1
18,0,8.99265,86,1
19,0,8.99265,99,1
20,0,8.99265,78,1
21,0,8.99265,100,1
22,0,8.99265,86,1
23,0,8.99265,124,1
24,0,8.99265,102,1
25,0,8.99265,77,1
26,0,8.99265,82,1
27,0,8.99265,101,1
28,0,8.99265,102,1
29,0,8.99265,81,1
30,0,8.99265,97,1
31,0,8.99265,107,1
32,0,8.99265,97,1
33,0,8.99265,93,1
34,0,8.99265,120,1
35,0,8.99265,88,1
36,0,8.99265,67,1
37,0,8.99265,98,1
38,0,8.99265,83,1
39,0,8.99265,97,1
40,0,8.99265,98,1
41,0,8.99265,98,1
42,0,8.99265,83,1
43,0,8.99265,100,1
44,0,8.99265,59,1
45,0,8.99265,106,1
46,0,8.99265,96,1
47,0,8.99265,120,1
48,0,8.99265,78,1
49,0,8.99265,88,1
50,0,8.99265,123,1
51,0,8.99265,92,1
52,0,8.99265,101,1
53,0,8.99265,84,1
54,0,8.99265,90,1
55,0,8.99265,77,1
56,0,8.99265,109,1
57,0,8.99265,108,1
58,0,8.99265,109,1
59,0,8.99265,85,1
60,0,8.99265,104,1
61,0,8.99265,118,1
62,0,8.99265,73,1
63,0,8.99265,91,1
64,0,8.99265,69,1
65,0,8.99265,125,1
66,0,8.99265,89,1
67,0,8.99265,126,1
68,0,8.99265,98,1
69,0,8.99265,111,1
70,0,8.99265,116,1
71,0,8.99265,97,1
72,0,8.99265,126,1
73,0,8.99265,92,1
74,0,8.99265,120,1
75,0,8.99265,92,1
76,0,8.99265,94,1
77,0,8.99265,82,1
78,0,8.99265,91,1
79,0,8.99265,130,1
80,0,8.99265,101,1
81,0,8.99265,106,1
