,Unnamed: 0,Unnamed: 0.1,cluster_id,seqlength,kmeans_clusters,kmeans_time,gmm_clusters,gmm_time,time,coh_cluster,k_shape_clusters,k_means_softdtw_clusters
0,0,0,2,2959,0,184.00075,5,181.31777,65.61093000000001,1,8,11
1,1,1,10,2865,0,184.00075,3,181.31777,65.61093000000001,4,8,4
2,2,2,2,2557,0,184.00075,0,181.31777,65.61093000000001,10,8,6
3,3,3,9,3785,6,184.00075,0,181.31777,65.61093000000001,12,8,7
4,4,4,10,3414,0,184.00075,5,181.31777,65.61093000000001,4,9,5
5,5,5,9,3420,6,184.00075,0,181.31777,65.61093000000001,15,12,10
6,6,6,2,3408,0,184.00075,5,181.31777,65.61093000000001,12,9,7
7,7,7,4,4299,0,184.00075,4,181.31777,65.61093000000001,5,9,11
8,8,8,5,4319,0,184.00075,4,181.31777,65.61093000000001,7,8,9
9,9,9,4,2429,0,184.00075,5,181.31777,65.61093000000001,1,8,6
10,10,10,2,2898,0,184.00075,5,181.31777,65.61093000000001,8,8,11
11,11,11,10,2518,0,184.00075,5,181.31777,65.61093000000001,0,8,4
12,12,12,2,2567,0,184.00075,5,181.31777,65.61093000000001,6,8,5
13,13,13,2,2865,0,184.00075,5,181.31777,65.61093000000001,12,8,8
14,14,14,2,3454,0,184.00075,5,181.31777,65.61093000000001,10,8,10
15,15,15,9,3107,0,184.00075,5,181.31777,65.61093000000001,12,8,6
16,16,16,2,4321,0,184.00075,5,181.31777,65.61093000000001,3,9,10
17,17,17,10,3780,0,184.00075,3,181.31777,65.61093000000001,12,8,4
18,18,18,9,2857,6,184.00075,0,181.31777,65.61093000000001,1,12,7
19,19,19,10,2767,0,184.00075,5,181.31777,65.61093000000001,5,8,8
20,20,20,10,4000,6,184.00075,0,181.31777,65.61093000000001,1,8,7
21,21,21,10,3307,0,184.00075,4,181.31777,65.61093000000001,5,8,12
22,22,22,10,3756,0,184.00075,5,181.31777,65.61093000000001,9,8,6
23,23,23,2,2630,6,184.00075,3,181.31777,65.61093000000001,1,8,7
24,24,24,2,4125,0,184.00075,4,181.31777,65.61093000000001,9,8,6
25,25,25,5,2740,0,184.00075,4,181.31777,65.61093000000001,5,4,2
26,26,26,4,3184,0,184.00075,5,181.31777,65.61093000000001,13,9,2
27,27,27,12,2575,0,184.00075,4,181.31777,65.61093000000001,14,9,11
28,28,28,4,3462,0,184.00075,4,181.31777,65.61093000000001,13,8,6
29,29,29,8,3866,0,184.00075,4,181.31777,65.61093000000001,7,8,9
30,30,30,12,2612,12,184.00075,3,181.31777,65.61093000000001,14,8,11
31,31,31,2,2680,0,184.00075,3,181.31777,65.61093000000001,3,8,11
32,32,32,9,2543,0,184.00075,4,181.31777,65.61093000000001,6,8,9
33,33,33,2,3220,0,184.00075,5,181.31777,65.61093000000001,12,9,11
34,34,34,7,3987,0,184.00075,5,181.31777,65.61093000000001,12,8,8
35,35,35,10,2507,0,184.00075,4,181.31777,65.61093000000001,9,8,11
36,36,36,2,2638,0,184.00075,3,181.31777,65.61093000000001,8,4,1
37,37,37,10,3323,0,184.00075,4,181.31777,65.61093000000001,5,8,4
38,38,38,2,2571,0,184.00075,5,181.31777,65.61093000000001,0,8,6
39,39,39,7,3719,0,184.00075,3,181.31777,65.61093000000001,14,9,11
40,40,40,10,3831,0,184.00075,5,181.31777,65.61093000000001,14,9,11
41,41,41,10,3047,6,184.00075,0,181.31777,65.61093000000001,8,5,4
42,42,42,4,4387,0,184.00075,4,181.31777,65.61093000000001,3,9,9
43,43,43,10,3809,0,184.00075,5,181.31777,65.61093000000001,9,8,6
44,44,44,12,3237,0,184.00075,4,181.31777,65.61093000000001,8,8,3
45,45,45,10,3106,6,184.00075,0,181.31777,65.61093000000001,12,4,7
46,46,46,4,4152,0,184.00075,5,181.31777,65.61093000000001,1,8,11
47,47,47,10,2493,14,184.00075,4,181.31777,65.61093000000001,5,2,11
48,48,48,10,3643,0,184.00075,4,181.31777,65.61093000000001,2,4,2
