,event_id,event_pred
0,3,"[0.016894757868111458, 0.43181633239494305, 0.03428104051309357, 0.44531655896328304, 0.07169131026056888]"
1,3,"[0.08869491180518556, 0.2154343528891829, 0.33508471986904476, 0.2749472571350795, 0.08583875830150724]"
2,1,"[0.07730004601363857, 0.27119346494726654, 0.2704283632566458, 0.2469238569907209, 0.1341542687917282]"
3,2,"[0.09824018656077045, 0.1739343822433085, 0.29620413207088564, 0.39352179188654735, 0.038099507238488095]"
4,4,"[0.06725729683891313, 0.2531691472143099, 0.23497934562256217, 0.2525886900734388, 0.19200552025077608]"
5,0,"[0.12614251016129602, 0.2736973810555215, 0.14980866369567203, 0.3732123279536823, 0.07713911713382819]"
6,1,"[0.07268619737463715, 0.2422396512088408, 0.2690873219671649, 0.2289459848702438, 0.1870408445791132]"
7,1,"[0.056703721754550226, 0.25308204508279425, 0.2655940343479066, 0.29402118210650485, 0.130599016708244]"
8,3,"[0.06799286980890916, 0.24852198316032392, 0.25526530234825967, 0.3213755464591646, 0.10684429822334258]"
9,2,"[0.11342413270508524, 0.20431689779727713, 0.3940472127278727, 0.18242112426454862, 0.10579063250521618]"
10,4,"[0.09752133924056584, 0.24798281437967767, 0.316610666617429, 0.21707511209686312, 0.12081006766546441]"
11,1,"[0.12047665448472979, 0.21569989706853257, 0.4067726012087624, 0.1891045892741085, 0.06794625796386669]"
12,2,"[0.08067234979080906, 0.2389043455867545, 0.29768107155971585, 0.2268239149889912, 0.15591831807372936]"
13,0,"[0.10010746422916608, 0.2014688025138601, 0.46275258347166104, 0.16145840402027903, 0.07421274576503385]"
14,4,"[0.08306109551286293, 0.24137917251851643, 0.3337881898695237, 0.24017177559550354, 0.10159976650359341]"
15,1,"[0.03526762834242623, 0.3217074410122545, 0.09836006379883179, 0.3845027510741414, 0.16016211577234613]"
16,2,"[0.10091132898525143, 0.17964080627265874, 0.42628723800464885, 0.17021437158687389, 0.12294625515056719]"
17,4,"[0.09545964180896666, 0.24910056125863897, 0.3169266323547675, 0.20798136691038752, 0.1305317976672394]"
18,1,"[0.0979239803886406, 0.13772251985384049, 0.5651062518778249, 0.16779037795187857, 0.031456869927815476]"
19,1,"[0.06524102658199776, 0.21968648263921217, 0.251410351902553, 0.24250399683839674, 0.2211581420378402]"
20,1,"[0.0193704492130679, 0.367868320727148, 0.05095550757889962, 0.5173040930053306, 0.04450162947555375]"
21,3,"[0.06334711509874882, 0.2721565412716603, 0.18785445232433812, 0.27322378873912745, 0.20341810256612533]"
22,1,"[0.08434207003841628, 0.21971084752134754, 0.29714730326857425, 0.30093880219363833, 0.09786097697802364]"
23,4,"[0.10088373379815077, 0.22288850884244082, 0.3531546113477581, 0.19823112748546318, 0.12484201852618708]"
24,2,"[0.10721563415699596, 0.2027724969157395, 0.39988538182316574, 0.17978746714385327, 0.11033901996024548]"
25,2,"[0.0725974258504724, 0.19836072244764733, 0.30033367517938697, 0.36567374980601935, 0.063034426716474]"
26,2,"[0.09070675992532974, 0.12154674544694588, 0.6183052264600427, 0.10439788038983569, 0.06504338777784599]"
27,1,"[0.08385873326708428, 0.17623127575151126, 0.4220755071396721, 0.27093748139721435, 0.046897002444518034]"
28,2,"[0.10106763416107888, 0.20516514865024008, 0.436396231485831, 0.18337506838594336, 0.07399591731690677]"
29,0,"[0.0898092035987658, 0.14227347298772194, 0.5398201718265098, 0.1413266582882374, 0.08677049329876504]"
30,1,"[0.0811936458241636, 0.25807033649910294, 0.2844230218046998, 0.23146001718543094, 0.1448529786866027]"
31,2,"[0.10224020182364774, 0.15799819654026956, 0.4951449319037347, 0.1662802779451987, 0.07833639178714939]"
32,4,"[0.1051797355594581, 0.20351823091602303, 0.356724061683683, 0.282343038368564, 0.05223493347227202]"
33,4,"[0.12334048159107128, 0.24952451117841587, 0.1544740376667735, 0.45068659319873366, 0.02197437636500562]"
34,2,"[0.09408159926926808, 0.18559699472318963, 0.43058637001442146, 0.171769680151204, 0.11796535584191675]"
35,2,"[0.031659471856435605, 0.2909511152429185, 0.1435182328766225, 0.3922955731478915, 0.141575606876132]"
36,2,"[0.11028412444950567, 0.14587323074534345, 0.5991722141027697, 0.09104520287081554, 0.053625227831565744]"
37,1,"[0.07040621862906907, 0.2683907332737612, 0.20931981914938716, 0.2822734219500047, 0.16960980699777795]"
38,1,"[0.08009610221922282, 0.2515423498216489, 0.32339801516339806, 0.2828390426974288, 0.062124490098301545]"
39,3,"[0.08693036607338182, 0.25683114865885526, 0.2549592615846415, 0.2522792686424729, 0.14899995504064856]"
40,1,"[0.07416410758770851, 0.31876104857198084, 0.19682573232777503, 0.2915377188638787, 0.11871139264865697]"
41,2,"[0.11990834434296244, 0.24380967230570594, 0.31922044920783377, 0.21503235236700066, 0.1020291817764971]"
42,1,"[0.03125289019672876, 0.4213805903087624, 0.07434813569900477, 0.37631053013974863, 0.09670785365575549]"
43,2,"[0.0933990750052446, 0.20754906559552141, 0.2619478374790053, 0.3462918915266925, 0.09081213039353618]"
44,1,"[0.07117941581202242, 0.25654332642139976, 0.2027603698107492, 0.2709172264777193, 0.19859966147810923]"
45,1,"[0.02786214927328975, 0.35759803938157547, 0.056855725357954086, 0.40363603650809976, 0.15404804947908105]"
46,1,"[0.09392275234111715, 0.2505123029614792, 0.321347741966645, 0.2123893987748617, 0.12182780395589697]"
47,0,"[0.0862811098525265, 0.18599646096687975, 0.3716440630517378, 0.22159816946292155, 0.1344801966659345]"
48,0,"[0.08918854291690514, 0.24798976413305182, 0.2676891561833186, 0.23459101785887582, 0.16054151890784868]"
49,1,"[0.06888721957396175, 0.2672029056859912, 0.19315846861543876, 0.2800530211166103, 0.1906983850079981]"
50,1,"[0.11709581595225901, 0.2415456311582555, 0.29917761183148867, 0.25549644247749237, 0.08668449858050449]"
51,1,"[0.09062335348099278, 0.22978247313395858, 0.3657059470996692, 0.18778099325639244, 0.126107233028987]"
52,2,"[0.07813290830634038, 0.2166522801642878, 0.29831398731644015, 0.2427315790996176, 0.16416924511331416]"
53,3,"[0.0836106955773074, 0.23791946617587245, 0.2826995826756113, 0.24105830726680086, 0.15471194830440801]"
54,0,"[0.04275324088987365, 0.3161690620403779, 0.10474901230424292, 0.36202158229080694, 0.1743071024746986]"
55,3,"[0.05970930414712591, 0.3242599695030043, 0.2169883174527686, 0.2873474129913704, 0.11169499590573069]"
56,2,"[0.09746358076335145, 0.20238849868205946, 0.3939653987040028, 0.18616233046427375, 0.12002019138631256]"
57,1,"[0.048394306740394154, 0.3345985793200671, 0.10322044789106224, 0.3863693951981644, 0.12741727085031218]"
58,4,"[0.09608136200337562, 0.22774521048711935, 0.3480832606625391, 0.1978927189026874, 0.13019744794427845]"
59,1,"[0.11851117005360691, 0.2754597918188749, 0.3141315499367296, 0.2008283081663769, 0.09106918002441158]"
60,2,"[0.09194339724690523, 0.16461987212571794, 0.4621121694202486, 0.13755965085396293, 0.14376491035316538]"
61,1,"[0.06939968472517268, 0.29238724373890984, 0.17828397456765155, 0.27850290776041164, 0.1814261892078542]"
62,0,"[0.07286335890529927, 0.3408511613208837, 0.25688113762486825, 0.23973984962880146, 0.08966449252014731]"
63,0,"[0.08354345376535474, 0.22082984221275867, 0.3632844103142389, 0.2108725732439244, 0.12146972046372323]"
64,1,"[0.05080473707288844, 0.3039941164365086, 0.137232310607103, 0.3290203300703816, 0.17894850581311839]"
65,2,"[0.0008959191341070058, 1.6918548772628698e-05, 0.9988159420111579, 2.3854062594067816e-05, 0.000247366243368295]"
66,1,"[0.0464317018207493, 0.32333096068869305, 0.11485209982446647, 0.3196172462383186, 0.19576799142777263]"
67,1,"[0.047515184419946566, 0.35471643735608627, 0.12572284651409146, 0.34432640429247646, 0.12771912741739927]"
68,4,"[0.09120953606002669, 0.21461201936685093, 0.32403397046449606, 0.20954909819685347, 0.16059537591177284]"
69,3,"[0.06236981017748483, 0.29701363405069997, 0.13669175028391586, 0.38614549884151306, 0.11777930664638629]"
70,2,"[0.02889784540953785, 0.30273209300947307, 0.07514211478266453, 0.3949174546557724, 0.19831049214255214]"
