,event_id,event_pred
0,0,"[0.2905333583895104, 0.08805699030146201, 0.061569446192358775, 0.0008407852771971423, 0.5589994198394717]"
1,4,"[0.11391174648644233, 0.08403449883106587, 0.09330900448186992, 0.0004584718022778985, 0.7082862783983439]"
2,0,"[0.13354573325516103, 0.0016994961087161563, 0.8612884577859204, 0.0006104732058410435, 0.0028558396443613488]"
3,4,"[0.05597032150913367, 0.09295895264293587, 0.30977295308801295, 0.000564277768883571, 0.540733494991034]"
4,4,"[0.10824585059692919, 0.14886298205006412, 0.08373800574509273, 0.001212545676869124, 0.6579406159310448]"
5,4,"[0.18965891805294863, 0.02182984841885544, 0.08850859799924975, 0.0012044919901248576, 0.6987981435388213]"
6,0,"[0.21961107239357375, 0.12204671118017715, 0.4381817784310237, 0.214684839400457, 0.0054755985947685226]"
7,4,"[0.06624565886996221, 0.05415302133921689, 0.7321626000384115, 0.00034539582486585045, 0.1470933239275436]"
8,4,"[0.33017452691621807, 0.08457717385121834, 0.11477304227799624, 0.00043987389646534767, 0.47003538305810194]"
9,4,"[0.2486868772071483, 0.15401933575809806, 0.0428444163874671, 0.0007007843407347052, 0.5537485863065519]"
10,4,"[0.17824259739096612, 0.04533728102923524, 0.03863323724634807, 0.00025129337845915636, 0.7375355909549914]"
11,0,"[0.07078755573355988, 0.04323841550913031, 0.21549679595187216, 0.010863710485687022, 0.6596135223197506]"
12,0,"[0.07100483644854645, 0.01363647081795533, 0.7276559797084514, 0.0036320496725572695, 0.1840706633524896]"
13,4,"[0.06771045983582916, 0.048348598956632856, 0.6861307416270964, 0.0005030458077623836, 0.1973071537726792]"
14,0,"[0.21364950315402892, 0.020545645707026782, 0.5258386414424104, 0.01755151664755263, 0.22241469304898112]"
15,2,"[0.1082280521672089, 0.1488498758596198, 0.08374683031629364, 0.001212453235315943, 0.6579627884215618]"
16,4,"[0.09676017531723105, 0.04251532611552112, 0.026165545961470336, 0.0002531205854417511, 0.8343058320203358]"
17,4,"[0.27574375694414005, 0.03293537803759034, 0.04193181225514421, 0.0009151359820632139, 0.6484739167810621]"
18,1,"[0.15897580645195938, 0.0810034028430109, 0.681847079146468, 0.0007979476959726806, 0.07737576386258899]"
19,4,"[0.30224312698640476, 0.18256194332128853, 0.11738843730285753, 0.000468735964142253, 0.3973377564253069]"
20,4,"[0.06206975172505913, 0.0012823508582228708, 0.933317876588482, 0.0006865264996809317, 0.002643494328555046]"
21,1,"[0.5207211438539943, 0.24200135706343218, 0.1212444832963832, 0.00018103675655101482, 0.11585197902963937]"
22,4,"[0.15170341431159065, 0.19977280967445152, 0.008985363401889135, 0.0028939400992210704, 0.6366444725128476]"
23,1,"[0.21495915274675614, 0.1731168404780203, 0.12261655927632795, 0.000855172640583335, 0.4884522748583124]"
24,4,"[0.3637786957951293, 0.04551975756844367, 0.11815853182496037, 0.002237100343273442, 0.47030591446819336]"
25,4,"[0.47118109166902583, 0.11564655096689083, 0.09028821409213636, 0.0007382654970346634, 0.32214587777491244]"
26,4,"[0.11387053534804774, 0.08396383897921632, 0.09323568566415394, 0.000458330682829191, 0.7084716093257528]"
27,0,"[0.3348576864286238, 0.08795638151347626, 0.21529690252906414, 0.0007504580632385382, 0.36113857146559725]"
28,4,"[0.3438928786841537, 0.03875242357475353, 0.099129453309475, 0.00036919402738983247, 0.517856050404228]"
29,4,"[0.1513676918036708, 0.05500615420083046, 0.5508154629053191, 0.001110079128344679, 0.24170061196183498]"
30,0,"[0.1793517490883218, 0.08549301080469672, 0.10891035244339967, 0.0006774485224447737, 0.625567439141137]"
31,2,"[0.2188724208297901, 0.17429763368061957, 0.12392181843107275, 0.0008545759966065837, 0.4820535510619109]"
32,0,"[0.11975861374801756, 0.12729829510528623, 0.26092025614074454, 0.0007967862746776502, 0.491226048731274]"
33,4,"[0.3558252121315643, 0.030607741883611594, 0.4541612042995358, 0.00040542633619869753, 0.15900041534908946]"
34,4,"[0.09635289929560428, 0.04215616202395845, 0.025677232257836115, 0.00024757357524253157, 0.8355661328473586]"
35,2,"[0.38648772464670655, 0.012449572649312571, 0.44516597477018205, 0.003154158136939762, 0.152742569796859]"
36,4,"[0.1791584028560295, 0.08512246866199523, 0.10729690575077501, 0.0006644102059380088, 0.6277578125252623]"
37,2,"[0.22046734331679957, 0.21760595557074142, 0.03241786034092047, 0.15826655947384527, 0.37124228129769316]"
38,0,"[0.2302287123044595, 0.23185651399400348, 0.2728097209570101, 0.0015411573393694714, 0.26356389540515746]"
39,0,"[0.17113720603550991, 0.05387814987889893, 0.06576201168583952, 0.00041298607090208553, 0.7088096463288496]"
40,4,"[0.3708507044489383, 0.01650893154227562, 0.32581839109491456, 0.0026180431810771073, 0.28420392973279457]"
41,1,"[0.056082718574290744, 0.09279741392355294, 0.3059995198945712, 0.0005552576914039764, 0.5445650899161811]"
42,4,"[0.3300586812716061, 0.08424961387064671, 0.11313506590861958, 0.0004317598824619462, 0.47212487906666584]"
43,4,"[0.27501242878666515, 0.032721927852983175, 0.04123335734287075, 0.0008963335874834839, 0.6501359524299974]"
44,4,"[0.47134022960788624, 0.11540524376369879, 0.08916196931988705, 0.0007250052231465986, 0.32336755208538137]"
45,4,"[0.08416816828331924, 0.07621146549157091, 0.6413720724674576, 0.0010098731729046519, 0.19723842058474758]"
46,4,"[0.10117225189046322, 0.05012620979512593, 0.1098630322956542, 0.0003189540541333327, 0.7385195519646233]"
47,4,"[0.17106627729019072, 0.05378653614228162, 0.0656762332655254, 0.00041259222204102455, 0.7090583610799612]"
