,event_id,event_pred
0,0,"[0.42581522688685997, 0.13674381234056832, 0.07373068575761703, 0.0072106994849507645, 0.35649957553000394]"
1,4,"[0.21898243544713497, 0.06913261872978907, 0.13915154352767478, 0.003916716858222469, 0.5688166854371787]"
2,0,"[0.3412488600842777, 0.052456105936765716, 0.448628847349419, 0.0011346665003693353, 0.15653152012916816]"
3,4,"[0.11462057532773338, 0.043159406983567336, 0.4133081561599233, 0.0064471407084808795, 0.4224647208202951]"
4,4,"[0.242195362845275, 0.07830318693240794, 0.12348544941814774, 0.022429278568420176, 0.5335867222357492]"
5,4,"[0.00583975615227028, 0.006264062261969581, 0.14980674854694825, 0.006362533316482734, 0.8317268997223292]"
6,0,"[0.3004814192350251, 0.15612984759621537, 0.509664722723731, 0.033702914504566285, 2.1095940462321528e-05]"
7,4,"[0.06408818033444107, 0.013523940192286853, 0.9086685152526317, 0.010732441680242451, 0.0029869225403977924]"
8,4,"[0.09098331557780173, 0.048182463153594486, 0.03520213964556452, 0.0024021359372271133, 0.8232299456858121]"
9,4,"[0.0920657608001255, 0.04545344178862801, 0.17545303757563432, 0.005907216370966314, 0.6811205434646458]"
10,4,"[0.012442627521705062, 0.028922481727510267, 0.05525514103774199, 0.0031228735659297583, 0.9002568761471129]"
11,0,"[0.604658375373949, 0.03444392440901278, 0.3446551046055737, 0.0007434065490896693, 0.015499189062374918]"
12,0,"[0.1537844300033076, 0.08369766057164094, 0.49246407862633, 0.004597492855365299, 0.26545633794335616]"
13,4,"[0.18425370045405984, 0.04291529493858406, 0.546479854383338, 0.011407479392660843, 0.2149436708313572]"
14,0,"[0.5464184313777936, 0.070654882026564, 0.28066476404525936, 0.00043321546680021435, 0.1018287070835829]"
15,2,"[0.155568959421109, 0.13547411315222127, 0.10257242201545601, 0.006654182896719827, 0.599730322514494]"
16,4,"[0.2142554663852704, 0.10050852513028781, 0.10874042004894177, 0.0008523165054471352, 0.575643271930053]"
17,4,"[0.03003229903069782, 0.0016046486941662498, 0.06567590625991855, 0.0005813122749753814, 0.9021058337402419]"
18,1,"[0.2008595422148119, 0.22060393303747036, 0.5542712389196628, 0.0007869469938067879, 0.023478338834248224]"
19,4,"[0.1637592341944696, 0.13514594915623132, 0.049361219693852404, 0.00733199705889015, 0.6444015998965565]"
20,4,"[0.014593839328944948, 0.001150956270592266, 0.8915754824272347, 0.037978044152897836, 0.0547016778203301]"
