,event_id,event_pred
0,3,"[0.015867209140750654, 0.0183659831853552, 0.0002080257064940196, 0.5858302934904694, 0.007310262030969219, 0.0001990001704235829, 0.05171995421206965, 0.3204992720634682]"
1,6,"[0.00013062823503145113, 0.00024439390214455137, 4.313579734138111e-06, 0.1918657030464279, 0.0001311788365737827, 3.1423566622387776e-06, 0.6430207389326908, 0.16459990111073505]"
2,6,"[0.015583408935504073, 0.014920031698382767, 4.439590510077813e-05, 0.5109911918583971, 0.027319058859414314, 0.013848689767347978, 0.15399931399533856, 0.26329390898051436]"
3,6,"[0.01989149303054983, 0.020242250587428273, 0.0008150014913880101, 0.3809653677912497, 0.004275073843523437, 0.0017847845972248926, 0.14856902287214688, 0.423457005786489]"
4,1,"[0.2821283736554476, 0.35744830493205004, 0.0469160927738442, 0.009300566767460654, 0.224372759066869, 0.01657556045584206, 0.024504129186063924, 0.03875421316242257]"
5,6,"[0.1566773930512182, 0.18957268843370081, 0.003338944676597191, 0.17034203223577155, 0.0315754495612505, 0.0007039350176461109, 0.14624105871333165, 0.30154849831048397]"
6,0,"[0.009280616591669578, 0.035644655191447536, 0.0001437623761343173, 0.3914255540543688, 0.02181207841261827, 0.00126431967904705, 0.14838163481046274, 0.39204737888425173]"
7,0,"[0.07992487873550234, 0.11264045404920717, 0.0020899481832182764, 0.3131886500016954, 0.03132768846432413, 0.003256610925490399, 0.16096358789543724, 0.29660818174512504]"
8,7,"[0.1586271505557685, 0.23608495967080714, 0.0032731391451119923, 0.18656393066668348, 0.06444384862351642, 0.003923426894605364, 0.09252964304811968, 0.2545539013953874]"
9,3,"[0.03268605572308277, 0.03806646387796717, 0.00019821106425371517, 0.44929559001605013, 0.006801691223195019, 0.0010052128022418295, 0.14131130887573423, 0.33063546641747493]"
10,3,"[0.03399028995231781, 0.07072838296843965, 0.0009451789731372273, 0.4362537094264349, 0.008141441935895466, 0.011619353679589469, 0.11112231530896634, 0.32719932775521915]"
11,1,"[0.07303778388426489, 0.1071992643604532, 0.0018598369916360325, 0.3260736885396269, 0.02986442261840614, 0.003265051683822482, 0.16318227199676366, 0.2955176799250268]"
12,3,"[0.0035473665491885928, 0.010128773687807667, 7.507616727588549e-06, 0.5212478777278047, 0.002319734947581296, 0.0014409094007626112, 0.10941204974340242, 0.3518957803267251]"
13,1,"[0.19794737430056816, 0.2766562642339039, 0.009601319383641982, 0.1491839133960107, 0.06245376186669149, 4.560450494850107e-05, 0.07954983035595367, 0.22456193195828156]"
14,1,"[0.2835438938937724, 0.34540922190865614, 0.02935438334010439, 0.054132185443515, 0.11439188562560451, 0.0011872103289012818, 0.06586785886350141, 0.1061133605959447]"
15,6,"[0.05686902800595894, 0.11610422447478813, 0.0010544515616738848, 0.3153204444011952, 0.015543934265914801, 0.0005254219194609698, 0.14863680229561493, 0.3459456930753931]"
16,3,"[0.12107387742128185, 0.3360285512266062, 0.02370114065407551, 0.07614895073246598, 0.15047696052799317, 0.0009229533165231327, 0.11070155271168623, 0.18094601340936775]"
17,3,"[0.04809126805087777, 0.24378672454283515, 0.03333135843380528, 0.24236442585809545, 0.03308627620805685, 0.003117258234815855, 0.13705800019925118, 0.2591646884722625]"
18,4,"[4.593772303631913e-08, 1.7903879721986116e-08, 2.494114368518123e-07, 0.00726698485733123, 0.9734227636071431, 0.00021754188016974698, 0.008813171460408968, 0.010279224941907365]"
19,3,"[0.01076685397249858, 0.014496246682545129, 3.712680772676555e-05, 0.5014796177868504, 0.0193078413477635, 0.013517194588806956, 0.13169234828795615, 0.30870277052585265]"
20,1,"[0.23302742417022732, 0.5085759163653697, 0.05683575852311385, 0.0034141831963647247, 0.16820774147497639, 0.00022747466211265748, 0.012622215848963904, 0.017089285758871475]"
21,1,"[0.15633776505188726, 0.2753973121367034, 0.001985074602735326, 0.15952497941375518, 0.06285125189265012, 0.0006669626744378155, 0.11245768432538399, 0.230778969902447]"
22,1,"[0.2034391484114481, 0.3510115450058392, 0.005054793820628345, 0.11134374336086253, 0.0660007657678176, 0.0022398810853629116, 0.10928656492629855, 0.1516235576217427]"
23,0,"[0.14965127611027776, 0.2787948484487066, 0.027768169792568034, 0.1132901244571174, 0.07818152382157857, 0.002568187435885638, 0.12307186250613841, 0.22667400742772756]"
24,3,"[5.056971639554066e-07, 2.677689987936617e-06, 1.4856562728063645e-07, 0.915665260715025, 2.996250105493187e-07, 2.2653412380947155e-08, 0.08171915374003096, 0.002611931313742055]"
25,1,"[0.25382079169524185, 0.38805799273681074, 0.005503937187843562, 0.05174510925127324, 0.13142457485948725, 7.873952115417702e-05, 0.09329886341323118, 0.076069991334958]"
26,1,"[0.15432501877246343, 0.36148745036954744, 0.01296219476448527, 0.07266633616787878, 0.17880727282922745, 0.0007252844025807296, 0.11544221633883345, 0.1035842263549833]"
27,7,"[4.718155010846027e-08, 1.4053601809950985e-08, 2.5815502717347536e-10, 0.6639827973832574, 0.01238801763847794, 0.007226273681763509, 0.06459285694557122, 0.25180999285762323]"
28,3,"[0.017174608801045106, 0.03052676724291639, 9.988213986138577e-05, 0.4291480298287818, 0.005481305889840796, 0.0007230507473495005, 0.208573637682944, 0.308272717667261]"
29,6,"[0.17644692865424383, 0.35700807862153994, 0.01337411233204161, 0.10553446400808233, 0.07253968683929847, 0.0014464491005175188, 0.11636138617793265, 0.15728889426634354]"
30,7,"[0.005988765556873089, 0.008239001762014593, 0.00042541650355748165, 0.3027469504792868, 0.06539180479711279, 0.004614049314264231, 0.1083365905982058, 0.5042574209886853]"
31,6,"[3.1396198060527853e-09, 1.0125301173929268e-09, 9.377466263710262e-10, 0.5045609586888765, 0.05346115169181178, 0.005119932609855311, 0.1728399641602144, 0.26401798775934543]"
32,7,"[1.2653382829980818e-07, 6.462167598896782e-08, 2.0439177425430658e-08, 0.3549051599262595, 0.12176820910090551, 0.0006218762337775654, 0.10485587978638408, 0.4178486633579916]"
33,4,"[0.0708771574326549, 0.09815090783615943, 0.002136579263332545, 0.1597706569802101, 0.3806750406639391, 0.009219790253766874, 0.14055676613321422, 0.13861310143672284]"
34,3,"[3.780340087295041e-08, 4.393554249026961e-09, 4.3145840980018215e-08, 0.3054315869265214, 0.25595714589132784, 0.009378769812456002, 0.12714195764254274, 0.30209045438435594]"
35,3,"[0.0005148130214656586, 3.094737076221168e-05, 1.9021459109415227e-06, 0.21686304896858444, 8.389179432680945e-05, 2.6860711419003342e-08, 0.719902722103343, 0.06260264773489549]"
36,3,"[5.71307475738593e-10, 1.5388969564642876e-10, 1.270136720503355e-11, 0.6595920684077543, 0.0021645844486462298, 0.0007003809259067118, 0.033267801534198845, 0.30427516394559534]"
37,3,"[9.194951716538178e-11, 2.6689598193361883e-11, 4.917740508631487e-12, 0.5824154127715562, 0.0016463877280785272, 0.0007318346315853874, 0.04745382251069384, 0.367752542234529]"
38,7,"[4.510408847749484e-06, 2.3677700663241117e-06, 7.081810892730542e-09, 0.8663008457929368, 1.46895433510204e-06, 2.143300326963625e-07, 0.03746476998445459, 0.09622581567751587]"
39,1,"[0.09892717580127776, 0.13834647956984958, 0.018645648521802855, 0.1967248852602835, 0.0797362592604156, 0.001009541040675972, 0.15495011783344884, 0.31165989271224587]"
40,1,"[0.1433142366108563, 0.33145097818601366, 0.008516335909037814, 0.12021672044274333, 0.11359531943742823, 0.0015786923879696287, 0.11569302864821918, 0.1656346883777319]"
41,3,"[0.02925166009206903, 0.08604702753506717, 0.0003381673367157062, 0.4378574935585558, 0.0047779831587487455, 0.0018196133884643573, 0.09755880958015255, 0.3423492453502265]"
42,1,"[0.29789902214224895, 0.24746534197793219, 0.023153560280104898, 0.025370822888758898, 0.35202832889465197, 0.0005865941432261546, 0.03126267443019769, 0.022233655242879305]"
43,3,"[2.5742826666789576e-07, 5.560612918576598e-08, 6.183311749987678e-09, 0.5301507819214415, 0.1284398899792615, 0.013962868340874086, 0.11740008041007191, 0.21004606013064345]"
44,0,"[0.13990154385794984, 0.3165346851537475, 0.006448853114389467, 0.13453375382731386, 0.0971792662532977, 0.00039352621605363207, 0.10104515642186533, 0.2039632151553827]"
45,7,"[1.7452017160878697e-05, 1.7443315320654e-05, 0.00020888780154983174, 0.09605110418449718, 0.46449295491753123, 0.00040995734495529834, 0.09925495595685564, 0.33954724446212936]"
46,3,"[0.00026879428265013413, 0.0003549115636089512, 1.2734907172192698e-07, 0.7853362831527668, 0.00040067928324065904, 0.0002727505712604968, 0.03939037923819537, 0.17397607455920605]"
47,1,"[0.1522963721754952, 0.23039742378038827, 0.01943322350447173, 0.16408373286796707, 0.09091277333965976, 0.0017080287191460527, 0.09373927685968539, 0.24742916875318638]"
48,3,"[0.03732458871549773, 0.14481342497045832, 0.000669859053864388, 0.27597069869149804, 0.007358120505876531, 0.0012460356780275245, 0.1273286047061698, 0.4052886676786076]"
49,3,"[2.1334120958011278e-10, 5.129811563707402e-11, 4.3185756829260527e-11, 0.586718524173817, 0.0029021202903452034, 0.0007685137231131174, 0.05116557119585029, 0.3584452703090493]"
50,7,"[1.704387450745675e-09, 4.747902229486031e-10, 7.159619726700432e-10, 0.5991963358663235, 0.02374120407611057, 0.00861106761089391, 0.08351381149241421, 0.28493757805911807]"
51,1,"[0.10584474407207782, 0.2502617985064934, 0.019099811545325494, 0.11283955301505723, 0.08019849135737782, 0.0016145674069112138, 0.1616236394616991, 0.2685173946350579]"
52,4,"[0.20176755073047908, 0.42307234188676507, 0.021733760217954836, 0.02240296952089384, 0.24477815363294567, 0.000704532265470708, 0.04381580599986038, 0.04172488574563039]"
53,7,"[0.049108455711507376, 0.06974390554268546, 0.012291130233904355, 0.23199300250959984, 0.02852369820496191, 0.001550844909116966, 0.12080934993636143, 0.4859796129518626]"
54,1,"[0.2054947199357205, 0.35962823640958996, 0.008049937379088903, 0.08466367138735, 0.08738958071953556, 0.0010676257369725867, 0.10365219541155272, 0.1500540330201899]"
