,cluster_id,cluster_cohortney
0,0,4
1,0,4
2,0,4
3,0,4
4,0,4
5,0,4
6,0,3
7,0,2
8,0,4
9,0,4
10,0,4
11,0,4
12,0,4
13,0,4
14,0,4
15,0,4
16,0,1
17,0,4
18,0,4
19,0,4
20,0,4
21,0,4
22,0,4
23,0,4
24,0,4
25,0,4
26,0,4
27,0,4
28,0,4
29,0,4
30,0,3
31,0,4
32,0,4
33,0,4
34,0,3
35,0,4
36,0,4
37,0,4
38,0,4
39,0,4
40,0,4
41,0,3
42,0,4
43,0,4
44,0,4
45,0,4
46,0,4
47,0,4
48,0,4
49,0,4
50,0,4
51,0,4
52,0,4
53,0,4
54,0,4
55,0,4
56,0,4
57,0,4
58,0,4
59,0,4
60,0,0
61,0,4
62,0,4
63,0,4
64,0,4
65,0,4
66,0,4
67,0,4
68,0,4
69,0,4
70,0,4
71,0,4
72,0,4
73,0,4
74,0,4
75,0,4
76,0,4
77,0,4
78,0,4
79,0,4
80,0,4
81,0,4
82,0,3
83,0,4
84,0,4
85,0,4
86,0,4
87,0,4
88,0,4
89,0,4
90,0,4
91,0,3
92,0,4
93,0,4
94,0,4
95,0,4
96,0,4
97,0,4
98,0,4
99,0,4
100,0,3
101,0,4
102,0,4
103,0,4
104,0,3
105,0,4
106,0,4
107,0,4
108,0,4
109,0,4
110,0,4
111,0,4
112,0,4
113,0,4
114,0,4
115,0,4
116,0,1
117,0,4
118,0,4
119,0,4
120,0,4
121,0,4
122,0,4
123,0,4
124,0,4
125,0,4
126,0,4
127,0,4
128,0,0
129,0,0
130,0,3
131,0,4
132,0,4
133,0,4
134,0,4
135,0,4
136,0,4
137,0,4
138,0,0
139,0,4
140,0,0
141,0,0
142,0,4
143,0,4
144,0,4
145,0,0
146,0,0
147,0,4
148,0,4
149,0,4
150,0,4
151,0,4
152,0,0
153,0,0
154,0,4
155,0,4
156,0,0
157,0,4
158,0,0
159,0,1
160,0,0
161,0,4
162,0,0
163,0,4
164,0,3
165,0,0
166,0,4
167,0,0
168,0,0
169,0,4
170,0,0
171,0,0
172,0,0
173,0,0
174,0,4
175,0,4
176,0,4
177,0,4
178,0,4
179,0,0
180,0,4
181,0,4
182,0,0
183,0,0
184,0,4
185,0,0
186,0,4
187,0,4
188,0,4
189,0,4
190,0,0
191,0,4
192,0,0
193,0,4
194,0,4
195,0,0
196,0,0
197,0,0
198,0,0
199,0,4
200,0,0
201,0,4
202,0,0
203,0,0
204,0,0
205,0,4
206,0,0
207,0,0
208,0,4
209,0,0
210,0,0
211,0,0
212,0,0
213,0,0
214,0,0
215,0,4
216,0,4
217,0,4
218,0,0
219,0,0
220,0,0
221,0,0
222,0,2
223,0,4
224,0,4
225,0,4
226,0,0
227,0,0
228,0,4
229,0,4
230,0,0
231,0,0
232,0,4
233,0,0
234,0,4
235,0,4
236,0,0
237,0,0
238,0,4
239,0,0
240,0,0
241,0,4
242,0,0
243,0,0
244,0,4
245,0,4
246,0,0
247,0,4
248,0,4
249,0,0
250,0,4
251,0,0
252,0,0
253,0,0
254,0,0
255,0,0
256,0,1
257,0,1
258,0,1
259,0,1
260,0,1
261,0,4
262,0,1
263,0,1
264,0,1
265,0,1
266,0,2
267,0,1
268,0,1
269,0,1
270,0,1
271,0,2
272,0,4
273,0,1
274,0,2
275,0,1
276,0,1
277,0,2
278,0,4
279,0,1
280,0,1
281,0,1
282,0,1
283,0,1
284,0,1
285,0,2
286,0,1
287,0,3
288,0,1
289,0,4
290,0,1
291,0,1
292,0,1
293,0,1
294,0,1
295,0,2
296,0,2
297,0,4
298,0,2
299,0,4
300,0,1
301,0,1
302,0,3
303,0,2
304,0,1
305,0,1
306,0,1
307,0,3
308,0,1
309,0,2
310,0,3
311,0,1
312,0,1
313,0,2
314,0,2
315,0,2
316,0,1
317,0,2
318,0,1
319,0,2
320,0,2
321,0,1
322,0,2
323,0,2
324,0,1
325,0,1
326,0,1
327,0,2
328,0,1
329,0,1
330,0,2
331,0,1
332,0,2
333,0,1
334,0,1
335,0,1
336,0,3
337,0,1
338,0,1
339,0,1
340,0,1
341,0,1
342,0,1
343,0,1
344,0,4
345,0,1
346,0,1
347,0,1
348,0,1
349,0,1
350,0,3
351,0,2
352,0,2
353,0,1
354,0,3
355,0,4
356,0,1
357,0,1
358,0,1
359,0,1
360,0,1
361,0,1
362,0,2
363,0,1
364,0,2
365,0,1
366,0,1
367,0,2
368,0,1
369,0,2
370,0,1
371,0,1
372,0,1
373,0,1
374,0,1
375,0,4
376,0,2
377,0,2
378,0,4
379,0,1
380,0,0
381,0,1
382,0,2
383,0,4
384,0,0
385,0,0
386,0,0
387,0,0
388,0,0
389,0,0
390,0,0
391,0,0
392,0,0
393,0,0
394,0,0
395,0,0
396,0,0
397,0,1
398,0,1
399,0,2
400,1,0
401,1,0
402,1,2
403,1,0
404,1,1
405,1,0
406,1,0
407,1,1
408,1,0
409,1,1
410,1,0
411,1,1
412,1,0
413,1,0
414,1,0
415,1,0
416,1,0
417,1,0
418,1,0
419,1,0
420,1,0
421,1,2
422,1,2
423,1,3
424,1,3
425,1,1
426,1,0
427,1,2
428,1,2
429,1,3
430,1,0
431,1,4
432,1,0
433,1,0
434,1,0
435,1,0
436,1,2
437,1,2
438,1,1
439,1,2
440,1,2
441,1,1
442,1,0
443,1,2
444,1,1
445,1,3
446,1,0
447,1,1
448,1,2
449,1,1
450,1,0
451,1,0
452,1,0
453,1,0
454,1,1
455,1,2
456,1,2
457,1,1
458,1,0
459,1,0
460,1,2
461,1,2
462,1,0
463,1,2
464,1,1
465,1,0
466,1,1
467,1,3
468,1,1
469,1,0
470,1,0
471,1,1
472,1,1
473,1,0
474,1,0
475,1,0
476,1,1
477,1,2
478,1,0
479,1,2
480,1,2
481,1,2
482,1,1
483,1,0
484,1,2
485,1,0
486,1,1
487,1,0
488,1,0
489,1,0
490,1,1
491,1,0
492,1,2
493,1,2
494,1,0
495,1,0
496,1,2
497,1,0
498,1,0
499,1,3
500,1,0
501,1,1
502,1,1
503,1,1
504,1,2
505,1,1
506,1,1
507,1,0
508,1,1
509,1,2
510,1,2
511,1,0
512,1,1
513,1,1
514,1,3
515,1,4
516,1,4
517,1,4
518,1,3
519,1,2
520,1,1
521,1,1
522,1,3
523,1,1
524,1,4
525,1,3
526,1,3
527,1,4
528,1,1
529,1,1
530,1,1
531,1,4
532,1,3
533,1,3
534,1,4
535,1,1
536,1,3
537,1,1
538,1,4
539,1,4
540,1,1
541,1,4
542,1,4
543,1,4
544,1,1
545,1,1
546,1,2
547,1,4
548,1,1
549,1,0
550,1,4
551,1,1
552,1,4
553,1,1
554,1,2
555,1,1
556,1,4
557,1,1
558,1,1
559,1,4
560,1,4
561,1,4
562,1,4
563,1,1
564,1,1
565,1,1
566,1,3
567,1,4
568,1,3
569,1,3
570,1,1
571,1,3
572,1,3
573,1,2
574,1,4
575,1,0
576,1,3
577,1,4
578,1,4
579,1,4
580,1,1
581,1,4
582,1,1
583,1,1
584,1,4
585,1,2
586,1,4
587,1,4
588,1,1
589,1,4
590,1,1
591,1,1
592,1,4
593,1,3
594,1,3
595,1,0
596,1,3
597,1,1
598,1,4
599,1,4
600,1,3
601,1,2
602,1,1
603,1,1
604,1,4
605,1,0
606,1,3
607,1,4
608,1,3
609,1,1
610,1,4
611,1,4
612,1,4
613,1,1
614,1,1
615,1,3
616,1,4
617,1,1
618,1,4
619,1,1
620,1,4
621,1,3
622,1,4
623,1,4
624,1,1
625,1,4
626,1,1
627,1,4
628,1,3
629,1,1
630,1,1
631,1,4
632,1,3
633,1,1
634,1,4
635,1,3
636,1,1
637,1,3
638,1,4
639,1,1
640,1,1
641,1,3
642,1,1
643,1,1
644,1,1
645,1,3
646,1,1
647,1,1
648,1,0
649,1,0
650,1,0
651,1,4
652,1,3
653,1,3
654,1,3
655,1,4
656,1,1
657,1,4
658,1,4
659,1,1
660,1,3
661,1,0
662,1,1
663,1,1
664,1,3
665,1,4
666,1,1
667,1,4
668,1,4
669,1,1
670,1,1
671,1,1
672,1,4
673,1,2
674,1,4
675,1,1
676,1,1
677,1,0
678,1,4
679,1,0
680,1,3
681,1,4
682,1,3
683,1,4
684,1,4
685,1,3
686,1,1
687,1,0
688,1,0
689,1,3
690,1,0
691,1,4
692,1,3
693,1,3
694,1,3
695,1,3
696,1,3
697,1,3
698,1,4
699,1,0
700,1,1
701,1,3
702,1,1
703,1,3
704,1,4
705,1,3
706,1,4
707,1,1
708,1,3
709,1,4
710,1,0
711,1,0
712,1,0
713,1,1
714,1,0
715,1,1
716,1,1
717,1,0
718,1,3
719,1,0
720,1,3
721,1,0
722,1,1
723,1,4
724,1,1
725,1,1
726,1,4
727,1,1
728,1,3
729,1,4
730,1,3
731,1,0
732,1,4
733,1,1
734,1,3
735,1,1
736,1,0
737,1,4
738,1,1
739,1,1
740,1,4
741,1,1
742,1,4
743,1,4
744,1,3
745,1,1
746,1,3
747,1,3
748,1,3
749,1,1
750,1,1
751,1,4
752,1,1
753,1,0
754,1,0
755,1,3
756,1,1
757,1,3
758,1,0
759,1,1
760,1,3
761,1,4
762,1,4
763,1,3
764,1,3
765,1,0
766,1,1
767,1,0
768,1,0
769,1,2
770,1,0
771,1,2
772,1,0
773,1,0
774,1,3
775,1,2
776,1,1
777,1,2
778,1,2
779,1,2
780,1,0
781,1,0
782,1,1
783,1,2
784,1,0
785,1,2
786,1,2
787,1,1
788,1,2
789,1,2
790,1,0
791,1,0
792,1,2
793,1,1
794,1,1
795,1,3
796,1,2
797,1,0
798,1,1
799,1,0
800,2,2
801,2,0
802,2,2
803,2,0
804,2,0
805,2,0
806,2,0
807,2,4
808,2,1
809,2,1
810,2,3
811,2,1
812,2,3
813,2,2
814,2,0
815,2,1
816,2,2
817,2,2
818,2,2
819,2,2
820,2,0
821,2,0
822,2,2
823,2,1
824,2,1
825,2,0
826,2,2
827,2,0
828,2,0
829,2,2
830,2,2
831,2,2
832,2,2
833,2,1
834,2,0
835,2,0
836,2,3
837,2,0
838,2,0
839,2,4
840,2,0
841,2,4
842,2,1
843,2,2
844,2,0
845,2,1
846,2,1
847,2,0
848,2,0
849,2,2
850,2,4
851,2,2
852,2,1
853,2,0
854,2,0
855,2,2
856,2,2
857,2,1
858,2,0
859,2,4
860,2,3
861,2,2
862,2,0
863,2,0
864,2,1
865,2,4
866,2,0
867,2,2
868,2,0
869,2,2
870,2,2
871,2,2
872,2,0
873,2,4
874,2,0
875,2,0
876,2,1
877,2,4
878,2,2
879,2,4
880,2,0
881,2,2
882,2,0
883,2,2
884,2,0
885,2,3
886,2,0
887,2,1
888,2,1
889,2,2
890,2,0
891,2,0
892,2,0
893,2,0
894,2,2
895,2,2
896,2,4
897,2,1
898,2,4
899,2,4
900,2,4
901,2,4
902,2,3
903,2,1
904,2,3
905,2,4
906,2,1
907,2,1
908,2,4
909,2,1
910,2,1
911,2,4
912,2,1
913,2,1
914,2,1
915,2,1
916,2,2
917,2,4
918,2,4
919,2,4
920,2,1
921,2,1
922,2,2
923,2,3
924,2,3
925,2,1
926,2,2
927,2,4
928,2,3
929,2,1
930,2,4
931,2,1
932,2,2
933,2,4
934,2,2
935,2,3
936,2,0
937,2,1
938,2,3
939,2,4
940,2,4
941,2,1
942,2,4
943,2,2
944,2,4
945,2,4
946,2,1
947,2,4
948,2,4
949,2,4
950,2,1
951,2,3
952,2,4
953,2,2
954,2,1
955,2,1
956,2,4
957,2,4
958,2,4
959,2,4
960,2,1
961,2,1
962,2,1
963,2,4
964,2,2
965,2,4
966,2,4
967,2,4
968,2,4
969,2,3
970,2,2
971,2,1
972,2,4
973,2,3
974,2,4
975,2,4
976,2,3
977,2,4
978,2,2
979,2,4
980,2,1
981,2,4
982,2,4
983,2,3
984,2,4
985,2,4
986,2,1
987,2,2
988,2,4
989,2,4
990,2,4
991,2,1
992,2,1
993,2,1
994,2,3
995,2,4
996,2,4
997,2,4
998,2,3
999,2,2
1000,2,4
1001,2,4
1002,2,4
1003,2,1
1004,2,2
1005,2,1
1006,2,1
1007,2,4
1008,2,1
1009,2,3
1010,2,2
1011,2,1
1012,2,4
1013,2,3
1014,2,4
1015,2,4
1016,2,4
1017,2,1
1018,2,1
1019,2,1
1020,2,1
1021,2,1
1022,2,2
1023,2,1
1024,2,4
1025,2,3
1026,2,3
1027,2,1
1028,2,0
1029,2,0
1030,2,1
1031,2,1
1032,2,0
1033,2,0
1034,2,3
1035,2,0
1036,2,1
1037,2,1
1038,2,0
1039,2,0
1040,2,0
1041,2,0
1042,2,0
1043,2,0
1044,2,2
1045,2,0
1046,2,0
1047,2,1
1048,2,2
1049,2,0
1050,2,1
1051,2,3
1052,2,0
1053,2,4
1054,2,2
1055,2,1
1056,2,1
1057,2,1
1058,2,1
1059,2,1
1060,2,0
1061,2,1
1062,2,0
1063,2,0
1064,2,0
1065,2,1
1066,2,1
1067,2,1
1068,2,1
1069,2,1
1070,2,1
1071,2,3
1072,2,1
1073,2,1
1074,2,0
1075,2,0
1076,2,1
1077,2,0
1078,2,1
1079,2,0
1080,2,1
1081,2,1
1082,2,2
1083,2,1
1084,2,0
1085,2,2
1086,2,1
1087,2,4
1088,2,0
1089,2,2
1090,2,4
1091,2,3
1092,2,2
1093,2,0
1094,2,1
1095,2,0
1096,2,1
1097,2,0
1098,2,2
1099,2,1
1100,2,1
1101,2,0
1102,2,0
1103,2,1
1104,2,1
1105,2,0
1106,2,1
1107,2,1
1108,2,2
1109,2,1
1110,2,0
1111,2,0
1112,2,4
1113,2,0
1114,2,2
1115,2,0
1116,2,0
1117,2,0
1118,2,1
1119,2,0
1120,2,3
1121,2,1
1122,2,1
1123,2,1
1124,2,2
1125,2,1
1126,2,1
1127,2,1
1128,2,4
1129,2,3
1130,2,3
1131,2,3
1132,2,0
1133,2,1
1134,2,4
1135,2,1
1136,2,1
1137,2,0
1138,2,0
1139,2,2
1140,2,0
1141,2,4
1142,2,3
1143,2,3
1144,2,1
1145,2,0
1146,2,0
1147,2,1
1148,2,1
1149,2,0
1150,2,0
1151,2,2
1152,2,2
1153,2,2
1154,2,2
1155,2,2
1156,2,0
1157,2,2
1158,2,2
1159,2,2
1160,2,0
1161,2,1
1162,2,2
1163,2,0
1164,2,1
1165,2,2
1166,2,2
1167,2,0
1168,2,2
1169,2,2
1170,2,2
1171,2,0
1172,2,2
1173,2,0
1174,2,1
1175,2,2
1176,2,2
1177,2,2
1178,2,2
1179,2,1
1180,2,1
1181,2,0
1182,2,2
1183,2,0
1184,2,0
1185,2,1
1186,2,2
1187,2,2
1188,2,2
1189,2,1
1190,2,2
1191,2,2
1192,2,2
1193,2,0
1194,2,1
1195,2,0
1196,2,2
1197,2,0
1198,2,2
1199,2,1
1200,3,1
1201,3,1
1202,3,1
1203,3,2
1204,3,2
1205,3,1
1206,3,1
1207,3,1
1208,3,2
1209,3,2
1210,3,1
1211,3,1
1212,3,1
1213,3,2
1214,3,1
1215,3,2
1216,3,2
1217,3,2
1218,3,2
1219,3,2
1220,3,2
1221,3,2
1222,3,1
1223,3,2
1224,3,2
1225,3,1
1226,3,2
1227,3,3
1228,3,1
1229,3,1
1230,3,2
1231,3,2
1232,3,1
1233,3,1
1234,3,2
1235,3,2
1236,3,1
1237,3,1
1238,3,4
1239,3,0
1240,3,2
1241,3,2
1242,3,1
1243,3,3
1244,3,2
1245,3,1
1246,3,1
1247,3,2
1248,3,4
1249,3,0
1250,3,1
1251,3,2
1252,3,1
1253,3,2
1254,3,2
1255,3,1
1256,3,2
1257,3,0
1258,3,2
1259,3,1
1260,3,3
1261,3,2
1262,3,2
1263,3,1
1264,3,0
1265,3,1
1266,3,1
1267,3,2
1268,3,2
1269,3,1
1270,3,0
1271,3,2
1272,3,2
1273,3,2
1274,3,1
1275,3,2
1276,3,1
1277,3,2
1278,3,3
1279,3,2
1280,3,1
1281,3,4
1282,3,3
1283,3,4
1284,3,3
1285,3,3
1286,3,3
1287,3,0
1288,3,4
1289,3,0
1290,3,4
1291,3,4
1292,3,4
1293,3,3
1294,3,3
1295,3,1
1296,3,0
1297,3,4
1298,3,4
1299,3,4
1300,3,4
1301,3,4
1302,3,4
1303,3,0
1304,3,3
1305,3,2
1306,3,4
1307,3,2
1308,3,3
1309,3,4
1310,3,4
1311,3,4
1312,3,4
1313,3,4
1314,3,3
1315,3,4
1316,3,3
1317,3,4
1318,3,4
1319,3,3
1320,3,3
1321,3,4
1322,3,0
1323,3,4
1324,3,4
1325,3,1
1326,3,3
1327,3,0
1328,3,3
1329,3,3
1330,3,3
1331,3,3
1332,3,3
1333,3,4
1334,3,4
1335,3,3
1336,3,3
1337,3,4
1338,3,4
1339,3,3
1340,3,4
1341,3,4
1342,3,4
1343,3,3
1344,3,4
1345,3,4
1346,3,4
1347,3,0
1348,3,4
1349,3,2
1350,3,4
1351,3,4
1352,3,1
1353,3,4
1354,3,3
1355,3,0
1356,3,4
1357,3,4
1358,3,4
1359,3,4
1360,3,4
1361,3,3
1362,3,0
1363,3,4
1364,3,3
1365,3,0
1366,3,3
1367,3,4
1368,3,4
1369,3,3
1370,3,4
1371,3,3
1372,3,3
1373,3,3
1374,3,3
1375,3,4
1376,3,4
1377,3,4
1378,3,3
1379,3,4
1380,3,4
1381,3,3
1382,3,0
1383,3,3
1384,3,4
1385,3,4
1386,3,4
1387,3,4
1388,3,4
1389,3,4
1390,3,3
1391,3,4
1392,3,4
1393,3,4
1394,3,4
1395,3,0
1396,3,4
1397,3,3
1398,3,0
1399,3,4
1400,3,0
1401,3,3
1402,3,4
1403,3,4
1404,3,4
1405,3,4
1406,3,4
1407,3,4
1408,3,1
1409,3,2
1410,3,1
1411,3,1
1412,3,1
1413,3,1
1414,3,1
1415,3,1
1416,3,1
1417,3,1
1418,3,2
1419,3,1
1420,3,1
1421,3,2
1422,3,1
1423,3,1
1424,3,2
1425,3,1
1426,3,2
1427,3,4
1428,3,1
1429,3,2
1430,3,2
1431,3,1
1432,3,2
1433,3,1
1434,3,1
1435,3,1
1436,3,1
1437,3,1
1438,3,1
1439,3,1
1440,3,1
1441,3,1
1442,3,2
1443,3,2
1444,3,1
1445,3,1
1446,3,1
1447,3,1
1448,3,2
1449,3,1
1450,3,1
1451,3,1
1452,3,1
1453,3,4
1454,3,2
1455,3,1
1456,3,1
1457,3,1
1458,3,2
1459,3,1
1460,3,1
1461,3,1
1462,3,1
1463,3,1
1464,3,1
1465,3,1
1466,3,1
1467,3,1
1468,3,1
1469,3,1
1470,3,1
1471,3,1
1472,3,2
1473,3,1
1474,3,1
1475,3,1
1476,3,1
1477,3,3
1478,3,2
1479,3,2
1480,3,2
1481,3,1
1482,3,2
1483,3,2
1484,3,1
1485,3,2
1486,3,1
1487,3,1
1488,3,1
1489,3,1
1490,3,1
1491,3,1
1492,3,1
