,cluster_id,cluster_tsfresh
0,2.0,10
1,10.0,4
2,2.0,1
3,9.0,4
4,10.0,10
5,9.0,9
6,2.0,10
7,4.0,10
8,5.0,2
9,4.0,6
10,2.0,7
11,10.0,10
12,2.0,10
13,2.0,10
14,2.0,10
15,9.0,10
16,2.0,10
17,10.0,1
18,9.0,9
19,10.0,10
20,10.0,5
21,10.0,5
22,10.0,2
23,2.0,4
24,2.0,2
25,5.0,6
26,4.0,7
27,12.0,12
28,4.0,7
29,8.0,2
30,12.0,8
31,2.0,12
32,9.0,0
33,2.0,10
34,7.0,10
35,10.0,2
36,2.0,7
37,10.0,5
38,2.0,10
39,7.0,12
40,10.0,10
41,10.0,4
42,4.0,7
43,10.0,10
44,12.0,7
45,10.0,1
46,4.0,5
47,10.0,6
48,10.0,10
49,2.0,5
50,2.0,7
51,7.0,6
52,10.0,5
53,10.0,6
54,9.0,9
55,4.0,7
56,2.0,4
57,2.0,2
58,4.0,6
59,2.0,10
60,9.0,4
61,7.0,1
62,9.0,4
63,10.0,7
64,9.0,9
65,2.0,2
66,2.0,2
67,2.0,10
68,2.0,10
69,10.0,2
70,7.0,3
71,9.0,4
72,9.0,9
73,10.0,1
74,0.0,12
75,2.0,4
76,2.0,5
77,2.0,10
78,2.0,1
79,2.0,2
80,2.0,10
81,7.0,10
82,2.0,10
83,4.0,7
84,10.0,4
85,2.0,2
86,10.0,10
87,2.0,1
88,7.0,2
89,2.0,5
90,7.0,10
91,2.0,10
92,9.0,10
93,4.0,6
94,0.0,5
95,2.0,1
96,9.0,2
97,4.0,12
98,2.0,2
99,3.0,1
100,10.0,6
101,2.0,3
102,9.0,1
103,2.0,10
104,2.0,4
105,9.0,9
106,7.0,10
107,0.0,7
108,7.0,7
109,10.0,2
110,2.0,1
111,4.0,2
112,2.0,4
113,0.0,11
114,10.0,2
115,7.0,5
116,2.0,7
117,10.0,2
118,2.0,4
119,10.0,10
120,2.0,6
121,2.0,2
122,10.0,4
123,7.0,7
124,4.0,5
125,7.0,3
126,2.0,10
127,2.0,10
128,10.0,10
129,4.0,5
130,10.0,6
131,9.0,6
132,9.0,0
133,5.0,7
134,2.0,6
135,2.0,7
136,10.0,3
137,2.0,7
138,9.0,10
139,10.0,3
140,10.0,8
141,4.0,11
142,2.0,3
143,10.0,0
144,4.0,0
145,1.0,6
146,10.0,2
147,9.0,9
148,9.0,0
149,2.0,0
150,2.0,0
151,9.0,10
152,2.0,6
153,7.0,7
154,3.0,9
155,7.0,0
156,7.0,9
157,1.0,7
158,10.0,6
159,12.0,3
160,9.0,9
161,2.0,7
162,12.0,0
163,2.0,6
164,2.0,0
165,4.0,7
166,12.0,10
167,9.0,0
168,2.0,10
169,2.0,8
170,10.0,2
171,10.0,12
172,2.0,11
173,6.0,1
174,10.0,0
175,2.0,3
176,3.0,4
177,2.0,6
178,2.0,6
179,7.0,11
180,7.0,5
181,4.0,10
182,2.0,7
183,9.0,0
184,10.0,3
185,12.0,3
186,4.0,4
187,4.0,5
188,10.0,9
189,12.0,5
190,12.0,0
191,2.0,3
192,2.0,6
193,2.0,6
194,10.0,7
195,4.0,0
196,2.0,8
197,2.0,7
198,12.0,3
199,10.0,7
200,5.0,8
201,10.0,8
202,4.0,1
203,12.0,7
204,12.0,11
205,11.0,8
206,7.0,4
207,12.0,3
208,9.0,12
209,0.0,4
210,2.0,4
211,9.0,4
212,4.0,9
213,9.0,1
214,2.0,7
215,9.0,9
216,2.0,0
217,2.0,0
218,10.0,9
219,2.0,8
220,7.0,0
221,4.0,10
222,4.0,10
223,10.0,9
224,5.0,3
225,10.0,0
226,10.0,8
227,10.0,6
228,7.0,0
229,9.0,10
230,2.0,6
231,10.0,6
232,7.0,5
233,2.0,6
234,10.0,0
235,2.0,8
236,10.0,4
237,12.0,0
238,12.0,7
239,2.0,9
240,5.0,8
241,4.0,5
242,2.0,6
243,2.0,11
244,10.0,9
245,4.0,10
246,0.0,9
247,10.0,12
248,2.0,11
249,12.0,0
250,2.0,5
251,10.0,6
252,9.0,11
253,1.0,8
254,2.0,6
255,9.0,10
256,10.0,9
257,10.0,3
258,10.0,0
259,10.0,11
260,10.0,7
261,5.0,0
262,9.0,3
263,0.0,1
264,10.0,8
265,2.0,2
266,2.0,8
267,2.0,2
268,4.0,10
269,10.0,5
270,10.0,2
271,7.0,9
272,8.0,9
273,2.0,3
274,9.0,2
275,2.0,12
276,2.0,7
277,4.0,0
278,9.0,1
279,10.0,0
280,4.0,9
281,0.0,6
282,2.0,2
283,12.0,6
284,10.0,2
285,10.0,8
286,10.0,3
287,2.0,8
288,10.0,2
289,2.0,8
290,2.0,2
291,10.0,11
292,9.0,10
293,2.0,2
294,10.0,2
295,10.0,6
296,9.0,10
297,2.0,6
298,2.0,2
299,4.0,11
300,10.0,4
301,2.0,2
