,Unnamed: 0,Unnamed: 0.1,cluster_id,time,seqlength,coh_cluster,kmeans_clusters,kmeans_time,gmm_clusters,gmm_time,k_shape_clusters,k_means_softdtw_clusters
0,0,0,0,14.278379999999999,1000,1,1,128.46451000000002,1,126.78545,0,1
1,1,1,0,14.278379999999999,689,1,1,128.46451000000002,1,126.78545,0,1
2,2,2,0,14.278379999999999,1000,1,0,128.46451000000002,1,126.78545,1,1
3,3,3,0,14.278379999999999,520,1,1,128.46451000000002,1,126.78545,1,1
4,4,4,0,14.278379999999999,669,1,1,128.46451000000002,1,126.78545,0,1
5,5,5,0,14.278379999999999,887,1,1,128.46451000000002,1,126.78545,1,1
6,6,6,0,14.278379999999999,472,1,1,128.46451000000002,1,126.78545,0,1
7,7,7,0,14.278379999999999,446,0,1,128.46451000000002,1,126.78545,0,1
8,8,8,0,14.278379999999999,1000,1,1,128.46451000000002,1,126.78545,0,1
9,9,9,0,14.278379999999999,989,1,1,128.46451000000002,1,126.78545,1,1
10,10,10,0,14.278379999999999,1000,1,0,128.46451000000002,1,126.78545,1,1
11,11,11,0,14.278379999999999,520,1,1,128.46451000000002,1,126.78545,1,1
12,12,12,0,14.278379999999999,438,1,1,128.46451000000002,1,126.78545,1,1
13,13,13,0,14.278379999999999,597,1,1,128.46451000000002,1,126.78545,1,1
14,14,14,0,14.278379999999999,904,1,1,128.46451000000002,1,126.78545,1,1
15,15,15,0,14.278379999999999,654,1,1,128.46451000000002,1,126.78545,0,1
16,16,16,0,14.278379999999999,1000,1,0,128.46451000000002,1,126.78545,1,1
17,17,17,0,14.278379999999999,641,1,0,128.46451000000002,1,126.78545,1,1
18,18,18,0,14.278379999999999,963,1,0,128.46451000000002,1,126.78545,1,1
19,19,19,0,14.278379999999999,395,1,1,128.46451000000002,1,126.78545,0,1
20,20,20,0,14.278379999999999,598,1,1,128.46451000000002,1,126.78545,1,1
21,21,21,0,14.278379999999999,936,1,1,128.46451000000002,1,126.78545,0,1
22,22,22,0,14.278379999999999,837,1,1,128.46451000000002,1,126.78545,0,1
23,23,23,0,14.278379999999999,871,1,1,128.46451000000002,1,126.78545,1,1
24,24,24,0,14.278379999999999,406,1,1,128.46451000000002,1,126.78545,0,1
25,25,25,0,14.278379999999999,1000,1,1,128.46451000000002,1,126.78545,0,1
26,26,26,0,14.278379999999999,570,1,1,128.46451000000002,1,126.78545,0,1
27,27,27,0,14.278379999999999,850,1,0,128.46451000000002,1,126.78545,1,1
28,28,28,0,14.278379999999999,1000,1,1,128.46451000000002,1,126.78545,1,1
29,29,29,0,14.278379999999999,513,0,1,128.46451000000002,1,126.78545,0,1
30,30,30,0,14.278379999999999,597,1,0,128.46451000000002,1,126.78545,0,1
31,31,31,0,14.278379999999999,585,1,0,128.46451000000002,0,126.78545,1,1
32,32,32,0,14.278379999999999,771,1,1,128.46451000000002,1,126.78545,1,1
33,33,33,0,14.278379999999999,1000,1,1,128.46451000000002,1,126.78545,1,1
34,34,34,0,14.278379999999999,770,1,0,128.46451000000002,1,126.78545,1,1
35,35,35,0,14.278379999999999,593,1,1,128.46451000000002,1,126.78545,1,1
36,36,36,0,14.278379999999999,582,1,1,128.46451000000002,1,126.78545,0,1
37,37,37,0,14.278379999999999,619,1,1,128.46451000000002,1,126.78545,0,1
38,38,38,0,14.278379999999999,502,1,1,128.46451000000002,1,126.78545,0,1
39,39,39,0,14.278379999999999,484,0,1,128.46451000000002,1,126.78545,0,1
