,cluster_id,cluster_tsfresh
0,0.0,0
1,0.0,3
2,0.0,0
3,0.0,2
4,0.0,1
5,0.0,3
6,0.0,2
7,0.0,2
8,0.0,1
9,0.0,2
10,0.0,0
11,0.0,2
12,0.0,1
13,0.0,3
14,0.0,0
15,0.0,0
16,0.0,1
17,0.0,1
18,0.0,3
19,0.0,1
20,0.0,3
21,0.0,3
22,0.0,3
23,0.0,2
24,0.0,1
25,0.0,3
26,0.0,3
27,0.0,0
28,0.0,3
29,0.0,2
30,0.0,2
31,0.0,2
32,0.0,0
33,0.0,3
34,0.0,0
35,0.0,0
36,0.0,2
37,0.0,1
38,0.0,1
39,0.0,3
40,0.0,3
41,0.0,3
42,0.0,2
43,0.0,3
44,0.0,1
45,0.0,0
46,0.0,1
47,0.0,2
48,0.0,2
49,0.0,3
50,0.0,0
51,0.0,2
52,0.0,0
53,0.0,3
54,0.0,0
55,0.0,3
56,0.0,0
57,0.0,0
58,0.0,2
59,0.0,2
60,0.0,1
61,0.0,2
62,0.0,2
63,0.0,2
64,0.0,0
65,0.0,3
66,0.0,2
67,0.0,2
68,0.0,3
69,0.0,1
70,0.0,2
71,0.0,2
72,0.0,3
73,0.0,3
74,0.0,3
75,0.0,3
76,0.0,1
77,0.0,2
78,0.0,3
79,0.0,1
80,0.0,2
81,0.0,3
82,0.0,2
83,0.0,2
84,0.0,0
85,0.0,1
86,0.0,3
87,0.0,2
88,0.0,2
89,0.0,1
90,0.0,0
91,0.0,1
92,0.0,3
93,0.0,3
94,0.0,3
95,0.0,3
96,0.0,1
97,0.0,0
98,0.0,0
99,0.0,3
100,0.0,0
101,0.0,3
102,0.0,1
103,0.0,0
104,0.0,1
105,0.0,0
106,0.0,2
107,0.0,1
108,0.0,3
109,0.0,1
110,0.0,2
111,0.0,3
112,0.0,2
113,0.0,0
114,0.0,0
115,0.0,0
116,0.0,0
117,0.0,0
118,0.0,0
119,0.0,1
120,0.0,3
121,0.0,3
122,0.0,1
123,0.0,2
