,cluster_id,cluster_tslearn
0,0,0
1,0,0
2,0,0
3,0,2
4,0,2
5,0,1
6,0,2
7,0,1
8,0,2
9,0,0
10,0,0
11,0,1
12,0,1
13,0,2
14,0,2
15,0,1
16,0,2
17,0,0
18,0,0
19,0,2
20,0,2
21,0,1
22,0,1
23,0,2
24,0,0
25,0,1
26,0,0
27,0,0
28,0,2
29,0,0
30,0,0
31,0,0
32,0,0
33,0,1
34,0,0
35,0,0
36,0,0
37,0,0
38,0,2
39,0,0
40,0,1
41,0,1
42,0,1
43,0,0
44,0,0
45,0,1
46,0,0
47,0,1
48,0,2
49,0,1
50,0,0
51,0,0
52,0,1
53,0,1
54,0,0
55,0,1
56,0,1
57,0,0
58,0,2
59,0,0
60,0,0
61,0,0
62,0,2
63,0,2
64,0,1
65,0,0
66,0,0
67,0,2
68,0,0
69,0,0
70,0,0
71,0,0
72,0,2
73,0,0
74,0,0
75,0,2
76,0,1
77,0,0
78,0,0
79,0,0
80,0,1
81,0,0
82,0,0
83,0,0
84,0,0
85,0,2
86,0,0
87,0,2
88,0,2
89,0,1
90,0,0
91,0,0
92,0,0
93,0,1
94,0,2
95,0,2
96,0,0
97,0,1
98,0,0
99,0,1
100,0,1
101,0,1
102,0,1
103,0,0
104,0,2
105,0,2
106,0,0
107,0,0
108,0,0
109,0,2
110,0,2
111,0,0
112,0,0
113,0,1
114,0,1
115,0,2
116,0,1
117,0,2
118,0,0
119,0,1
120,0,0
121,0,2
122,0,0
123,0,0
124,0,0
125,0,1
126,0,2
127,0,0
128,0,1
129,0,0
130,0,1
131,0,2
132,0,0
133,0,0
134,0,1
135,0,1
136,0,1
137,0,0
138,0,0
139,0,1
140,0,2
141,0,2
142,0,2
143,0,1
144,0,1
145,0,2
146,0,0
147,0,0
148,0,0
149,0,2
150,0,2
151,0,0
152,0,1
153,0,0
154,0,0
155,0,0
156,0,1
157,0,2
158,0,2
159,0,2
160,0,2
161,0,0
162,0,1
163,0,1
164,0,2
165,0,2
166,0,1
167,0,1
168,0,1
169,0,1
170,0,0
171,0,0
172,0,0
173,0,1
174,0,0
175,0,0
176,0,2
177,0,0
178,0,2
179,0,0
180,0,0
181,0,1
182,0,1
183,0,0
184,0,1
185,0,1
186,0,2
187,0,0
188,0,2
189,0,1
190,0,2
191,0,0
192,0,2
193,0,0
194,0,1
195,0,2
196,0,1
197,0,2
198,0,1
199,0,2
200,0,0
201,0,1
202,0,2
203,0,1
204,0,1
205,0,2
206,0,2
207,0,2
208,0,1
209,0,2
210,0,2
211,0,2
212,0,1
213,0,0
214,0,1
215,0,1
216,0,1
217,0,2
218,0,1
219,0,1
220,0,0
221,0,1
222,0,1
223,0,0
224,0,2
225,0,1
226,0,1
227,0,1
228,0,1
229,0,1
230,0,1
231,0,2
232,0,0
233,0,1
234,0,0
235,0,2
236,0,0
237,0,2
238,0,2
239,0,1
240,0,1
241,0,0
242,0,1
243,0,1
244,0,2
245,0,0
246,0,2
247,0,1
248,0,1
249,0,2
250,0,2
251,0,2
252,0,2
253,0,0
254,0,1
255,0,1
256,0,2
257,0,2
258,0,0
259,0,0
260,0,1
261,0,2
262,0,1
263,0,1
264,0,0
265,0,0
266,0,0
267,0,0
268,0,1
269,0,1
270,0,1
271,0,1
272,0,0
273,0,2
274,0,1
275,0,2
276,0,0
277,0,1
278,0,2
279,0,1
280,0,2
281,0,2
282,0,0
283,0,1
284,0,0
285,0,1
286,0,1
287,0,1
288,0,1
289,0,2
290,0,1
291,0,0
292,0,1
293,0,2
294,0,1
295,0,1
296,0,1
297,0,1
298,0,2
299,0,0
300,0,1
301,0,2
302,0,1
303,0,1
304,0,2
305,0,0
306,0,0
307,0,0
308,0,1
309,0,1
310,0,0
311,0,0
312,0,0
313,0,2
314,0,1
315,0,0
316,0,2
317,0,1
318,0,1
319,0,1
320,0,0
321,0,1
322,0,0
323,0,2
324,0,1
325,0,1
326,0,0
327,0,0
328,0,0
329,0,1
330,0,2
331,0,1
332,0,0
333,0,2
334,0,2
335,0,1
336,0,0
337,0,2
338,0,0
339,0,0
340,0,0
341,0,0
342,0,2
343,0,1
344,0,2
345,0,2
346,0,2
347,0,2
348,0,1
349,0,0
350,0,1
351,0,1
352,0,2
353,0,1
354,0,0
355,0,1
356,0,0
357,0,0
358,0,1
359,0,0
360,0,0
361,0,1
362,0,0
363,0,2
364,0,0
365,0,0
366,0,0
367,0,0
368,0,0
369,0,0
370,0,0
371,0,0
372,0,0
373,0,2
374,0,1
375,0,1
376,0,1
377,0,1
378,0,1
379,0,1
380,0,2
381,0,2
382,0,1
383,0,2
384,0,0
385,0,0
386,0,2
387,0,2
388,0,2
389,0,0
390,0,2
391,0,2
392,0,0
393,0,2
394,0,0
395,0,2
396,0,0
397,0,0
398,0,0
399,0,2
400,1,1
401,1,0
402,1,1
403,1,1
404,1,1
405,1,0
406,1,0
407,1,0
408,1,1
409,1,0
410,1,0
411,1,1
412,1,1
413,1,0
414,1,0
415,1,0
416,1,0
417,1,1
418,1,1
419,1,1
420,1,1
421,1,1
422,1,1
423,1,0
424,1,0
425,1,1
426,1,1
427,1,1
428,1,0
429,1,1
430,1,1
431,1,1
432,1,0
433,1,1
434,1,1
435,1,0
436,1,1
437,1,1
438,1,0
439,1,1
440,1,1
441,1,1
442,1,0
443,1,0
444,1,0
445,1,0
446,1,1
447,1,1
448,1,1
449,1,1
450,1,0
451,1,1
452,1,1
453,1,1
454,1,1
455,1,0
456,1,0
457,1,0
458,1,0
459,1,0
460,1,1
461,1,0
462,1,1
463,1,1
464,1,1
465,1,1
466,1,1
467,1,1
468,1,0
469,1,1
470,1,0
471,1,1
472,1,0
473,1,1
474,1,1
475,1,0
476,1,0
477,1,0
478,1,0
479,1,1
480,1,1
481,1,0
482,1,1
483,1,1
484,1,0
485,1,1
486,1,0
487,1,1
488,1,1
489,1,1
490,1,1
491,1,0
492,1,1
493,1,1
494,1,0
495,1,1
496,1,1
497,1,1
498,1,1
499,1,1
500,1,0
501,1,0
502,1,0
503,1,0
504,1,1
505,1,0
506,1,1
507,1,1
508,1,1
509,1,0
510,1,1
511,1,1
512,1,1
513,1,1
514,1,2
515,1,1
516,1,1
517,1,2
518,1,0
519,1,0
520,1,1
521,1,0
522,1,0
523,1,1
524,1,0
525,1,1
526,1,1
527,1,2
528,1,0
529,1,0
530,1,1
531,1,0
532,1,0
533,1,2
534,1,1
535,1,0
536,1,0
537,1,0
538,1,1
539,1,1
540,1,0
541,1,1
542,1,2
543,1,2
544,1,2
545,1,2
546,1,0
547,1,1
548,1,2
549,1,2
550,1,2
551,1,2
552,1,2
553,1,0
554,1,0
555,1,1
556,1,1
557,1,0
558,1,2
559,1,2
560,1,2
561,1,2
562,1,1
563,1,1
564,1,2
565,1,1
566,1,2
567,1,0
568,1,1
569,1,1
