,cluster_id,cluster_pred
0,0,0
1,0,2
2,0,0
3,0,0
4,0,4
5,0,0
6,0,4
7,0,2
8,0,0
9,0,0
10,0,1
11,0,0
12,0,0
13,0,4
14,0,0
15,0,3
16,0,0
17,0,1
18,0,0
19,0,0
20,0,0
21,0,4
22,0,4
23,0,0
24,0,1
25,0,4
26,0,3
27,0,2
28,0,0
29,0,0
30,0,4
31,0,0
32,0,0
33,0,3
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,1
40,0,3
41,0,0
42,0,4
43,0,1
44,0,3
45,0,0
46,0,0
47,0,0
48,0,0
49,0,4
50,0,4
51,0,0
52,0,0
53,0,4
54,0,4
55,0,0
56,0,0
57,0,0
58,0,0
59,0,4
60,0,4
61,0,1
62,0,0
63,0,4
64,0,4
65,0,4
66,0,4
67,0,0
68,0,0
69,0,4
70,0,0
71,0,1
72,0,0
73,0,0
74,0,4
75,0,0
76,0,0
77,0,0
78,0,4
79,0,0
80,0,0
81,0,0
82,0,0
83,0,1
84,0,3
85,0,4
86,0,4
87,0,0
88,0,0
89,0,0
90,0,0
91,0,4
92,0,0
93,0,4
94,0,4
95,0,0
96,0,4
97,0,3
98,0,0
99,0,0
100,0,0
101,0,4
102,0,0
103,0,1
104,0,0
105,0,0
106,0,3
107,0,0
108,0,1
109,0,0
110,0,0
111,0,4
112,0,0
113,0,3
114,0,0
115,0,3
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,4
123,0,3
124,0,0
125,0,1
126,0,0
127,0,0
128,0,0
129,0,0
130,0,0
131,0,3
132,0,0
133,0,0
134,0,4
135,0,0
136,0,0
137,0,0
138,0,0
139,0,4
140,0,0
141,0,3
142,0,0
143,0,4
144,0,4
145,0,0
146,0,0
147,0,0
148,0,0
149,0,4
150,0,0
151,0,4
152,0,4
153,0,0
154,0,4
155,0,0
156,0,0
157,0,0
158,0,0
159,0,0
160,0,3
161,0,1
162,0,3
163,0,4
164,0,0
165,0,0
166,0,4
167,0,4
168,0,2
169,0,4
170,0,4
171,0,0
172,0,0
173,0,4
174,0,4
175,0,4
176,0,0
177,0,4
178,0,0
179,0,0
180,0,4
181,0,0
182,0,0
183,0,0
184,0,4
185,0,0
186,0,0
187,0,3
188,0,4
189,0,0
190,0,3
191,0,4
192,0,4
193,0,3
194,0,4
195,0,1
196,0,1
197,0,0
198,0,0
199,0,0
200,0,0
201,0,1
202,0,4
203,0,0
204,0,4
205,0,0
206,0,4
207,0,0
208,0,4
209,0,4
210,0,4
211,0,0
212,0,0
213,0,3
214,0,4
215,0,4
216,0,0
217,0,0
218,0,0
219,0,1
220,0,4
221,0,4
222,0,4
223,0,3
224,0,4
225,0,0
226,0,4
227,0,0
228,0,0
229,0,0
230,0,0
231,0,1
232,0,3
233,0,3
234,0,0
235,0,4
236,0,0
237,0,0
238,0,4
239,0,4
240,0,1
241,0,4
242,0,2
243,0,0
244,0,3
245,0,0
246,0,4
247,0,4
248,0,4
249,0,0
250,0,0
251,0,4
252,0,0
253,0,0
254,0,0
255,0,3
256,0,0
257,0,0
258,0,4
259,0,4
260,0,0
261,0,4
262,0,0
263,0,0
264,0,0
265,0,4
266,0,0
267,0,4
268,0,0
269,0,2
270,0,4
271,0,0
272,0,4
273,0,0
274,0,4
275,0,0
276,0,0
277,0,1
278,0,4
279,0,0
280,0,0
281,0,0
282,0,4
283,0,4
284,0,0
285,0,0
286,0,0
287,0,0
288,0,3
289,0,0
290,0,0
291,0,0
292,0,4
293,0,0
294,0,0
295,0,0
296,0,3
297,0,0
298,0,0
299,0,0
300,0,0
301,0,0
302,0,0
303,0,4
304,0,4
305,0,0
306,0,4
307,0,3
308,0,3
309,0,0
310,0,0
311,0,4
312,0,4
313,0,0
314,0,3
315,0,0
316,0,0
317,0,1
318,0,4
319,0,0
320,0,0
321,0,0
322,0,0
323,0,4
