purity,created_at
0.19967199671996722,2021-05-21 18:42:21.389382
0.1996719967199672,2021-05-21 18:42:24.327123
0.1996719967199672,2021-05-21 18:42:26.782938
0.1996719967199672,2021-05-21 18:42:29.294054
0.1996719967199672,2021-05-21 18:42:31.709268
0.1996719967199672,2021-05-21 18:42:34.086865
0.19967199671996722,2021-05-21 18:42:36.575286
0.1996719967199672,2021-05-21 18:42:38.972595
0.19967199671996716,2021-05-21 18:42:41.480224
0.1996719967199672,2021-05-21 18:42:43.871972
0.2000820008200082,2021-05-21 18:42:46.356122
0.19967199671996716,2021-05-21 18:42:48.836775
0.19967199671996716,2021-05-21 18:42:51.361397
0.19967199671996716,2021-05-21 18:42:53.770873
0.19967199671996716,2021-05-21 18:42:56.022739
0.1996719967199672,2021-05-21 18:42:58.886295
0.1996719967199672,2021-05-21 18:43:01.045100
0.1996719967199672,2021-05-21 18:43:03.160017
0.1996719967199672,2021-05-21 18:43:05.324346
0.1996719967199672,2021-05-21 18:43:08.626537
0.1996719967199672,2021-05-21 18:43:14.247548
0.20008200082000818,2021-05-21 18:43:20.067078
0.20008200082000818,2021-05-21 18:43:26.141141
0.1996719967199672,2021-05-21 18:43:28.258963
0.1996719967199672,2021-05-21 18:43:30.250865
0.1996719967199672,2021-05-21 18:43:32.194372
0.1996719967199672,2021-05-21 18:43:34.155555
0.19967199671996716,2021-05-21 18:43:36.188898
0.1996719967199672,2021-05-21 18:43:38.400331
0.1996719967199672,2021-05-21 18:43:40.724572
0.19967199671996722,2021-05-21 18:43:43.699756
0.1996719967199672,2021-05-21 18:43:45.856893
0.19967199671996722,2021-05-21 18:43:48.217387
0.1996719967199672,2021-05-21 18:43:51.031936
0.1996719967199672,2021-05-21 18:43:55.939003
0.1996719967199672,2021-05-21 18:44:00.651447
0.1996719967199672,2021-05-21 18:44:03.178321
0.19967199671996722,2021-05-21 18:44:05.317766
0.19967199671996722,2021-05-21 18:44:07.374679
0.19967199671996716,2021-05-21 18:44:09.444669
0.1996719967199672,2021-05-21 18:44:11.575132
0.1996719967199672,2021-05-21 18:44:13.672907
0.1996719967199672,2021-05-21 18:44:15.687405
0.19967199671996722,2021-05-21 18:44:17.895421
0.1996719967199672,2021-05-21 18:44:19.973841
0.1996719967199672,2021-05-21 18:44:21.978568
0.19967199671996716,2021-05-21 18:44:23.958329
0.1996719967199672,2021-05-21 18:44:26.012526
0.1996719967199672,2021-05-21 18:44:28.042187
0.19967199671996716,2021-05-21 18:44:30.110918
0.1996719967199672,2021-05-21 18:44:32.383040
0.19967199671996722,2021-05-21 18:44:35.402227
0.19967199671996716,2021-05-21 18:44:37.554245
0.19967199671996716,2021-05-21 18:44:39.700107
0.1996719967199672,2021-05-21 18:44:41.874213
0.1996719967199672,2021-05-21 18:44:44.061585
0.1996719967199672,2021-05-21 18:44:46.260744
0.1996719967199672,2021-05-21 18:44:48.386160
0.1996719967199672,2021-05-21 18:44:50.634892
0.1996719967199672,2021-05-21 18:44:53.016058
0.19967199671996722,2021-05-21 18:44:56.471274
0.1996719967199672,2021-05-21 18:44:59.032546
0.1996719967199672,2021-05-21 18:45:01.423416
0.1996719967199672,2021-05-21 18:45:03.777517
0.1996719967199672,2021-05-21 18:45:06.295905
0.1996719967199672,2021-05-21 18:45:08.861520
0.19967199671996722,2021-05-21 18:45:11.173563
0.1996719967199672,2021-05-21 18:45:13.064918
0.1996719967199672,2021-05-21 18:45:14.950606
0.1996719967199672,2021-05-21 18:45:16.848247
0.1996719967199672,2021-05-21 18:45:18.674811
0.19967199671996722,2021-05-21 18:45:20.554825
0.1996719967199672,2021-05-21 18:45:22.448409
0.1996719967199672,2021-05-21 18:45:24.266556
0.1996719967199672,2021-05-21 18:45:26.172773
0.1996719967199672,2021-05-21 18:45:28.042346
0.1996719967199672,2021-05-21 18:45:29.882546
0.1996719967199672,2021-05-21 18:45:31.747773
0.1996719967199672,2021-05-21 18:45:33.554410
0.19967199671996722,2021-05-21 18:45:35.442587
0.1996719967199672,2021-05-21 18:45:37.335962
0.1996719967199672,2021-05-21 18:45:39.261394
0.1996719967199672,2021-05-21 18:45:41.155536
0.19967199671996722,2021-05-21 18:45:43.041473
0.1996719967199672,2021-05-21 18:45:44.842011
0.1996719967199672,2021-05-21 18:45:46.656569
0.1996719967199672,2021-05-21 18:45:48.482594
0.1996719967199672,2021-05-21 18:45:50.375259
0.1996719967199672,2021-05-21 18:45:52.245749
0.19967199671996722,2021-05-21 18:45:54.143884
