,Unnamed: 0,Unnamed: 0.1,cluster_id,seqlength,kmeans_clusters,kmeans_time,gmm_clusters,gmm_time,time,coh_cluster,k_shape_clusters,k_means_softdtw_clusters
0,0,0,7,3,0,2259.8106,0,2236.86127,41.0696,4,4,4
1,1,1,7,2,0,2259.8106,0,2236.86127,41.0696,0,4,0
2,2,2,5,2,0,2259.8106,0,2236.86127,41.0696,4,3,8
3,3,3,7,3,0,2259.8106,0,2236.86127,41.0696,7,4,1
4,4,4,3,2,0,2259.8106,0,2236.86127,41.0696,4,4,4
5,5,5,3,2,0,2259.8106,0,2236.86127,41.0696,4,7,7
6,6,6,1,3,0,2259.8106,0,2236.86127,41.0696,4,4,8
7,7,7,8,2,0,2259.8106,0,2236.86127,41.0696,0,4,1
8,8,8,0,2,0,2259.8106,0,2236.86127,41.0696,4,4,8
9,9,9,6,4,0,2259.8106,0,2236.86127,41.0696,4,4,1
10,10,10,5,4,0,2259.8106,0,2236.86127,41.0696,4,4,3
11,11,11,7,3,0,2259.8106,0,2236.86127,41.0696,4,4,8
12,12,12,6,6,0,2259.8106,0,2236.86127,41.0696,4,4,1
13,13,13,7,3,0,2259.8106,0,2236.86127,41.0696,4,7,8
14,14,14,7,4,0,2259.8106,0,2236.86127,41.0696,4,7,4
15,15,15,3,3,0,2259.8106,0,2236.86127,41.0696,4,0,1
16,16,16,6,2,0,2259.8106,0,2236.86127,41.0696,4,4,3
17,17,17,8,2,0,2259.8106,0,2236.86127,41.0696,0,6,8
18,18,18,1,3,0,2259.8106,0,2236.86127,41.0696,4,2,8
19,19,19,6,2,0,2259.8106,0,2236.86127,41.0696,7,4,1
20,20,20,2,3,0,2259.8106,0,2236.86127,41.0696,4,4,8
21,21,21,1,2,0,2259.8106,0,2236.86127,41.0696,7,4,8
22,22,22,5,5,0,2259.8106,0,2236.86127,41.0696,4,0,4
23,23,23,7,3,0,2259.8106,0,2236.86127,41.0696,4,4,3
24,24,24,6,4,0,2259.8106,0,2236.86127,41.0696,4,4,1
25,25,25,7,2,0,2259.8106,0,2236.86127,41.0696,7,7,8
26,26,26,3,4,0,2259.8106,0,2236.86127,41.0696,4,4,1
27,27,27,2,3,0,2259.8106,0,2236.86127,41.0696,4,4,4
28,28,28,1,4,0,2259.8106,0,2236.86127,41.0696,0,4,8
29,29,29,1,4,0,2259.8106,0,2236.86127,41.0696,4,4,3
30,30,30,7,4,0,2259.8106,0,2236.86127,41.0696,4,4,1
31,31,31,6,3,0,2259.8106,0,2236.86127,41.0696,7,4,8
32,32,32,6,2,2,2259.8106,2,2236.86127,41.0696,7,4,1
33,33,33,6,2,0,2259.8106,0,2236.86127,41.0696,7,4,1
34,34,34,7,3,0,2259.8106,0,2236.86127,41.0696,7,7,8
35,35,35,1,4,0,2259.8106,0,2236.86127,41.0696,4,4,4
36,36,36,1,2,0,2259.8106,0,2236.86127,41.0696,4,2,4
37,37,37,8,3,0,2259.8106,0,2236.86127,41.0696,7,5,1
38,38,38,8,2,0,2259.8106,0,2236.86127,41.0696,0,4,4
39,39,39,8,3,0,2259.8106,0,2236.86127,41.0696,7,4,1
40,40,40,1,2,0,2259.8106,0,2236.86127,41.0696,4,4,4
41,41,41,1,2,0,2259.8106,0,2236.86127,41.0696,4,4,4
42,42,42,8,4,0,2259.8106,0,2236.86127,41.0696,4,4,1
43,43,43,8,2,0,2259.8106,0,2236.86127,41.0696,4,4,3
44,44,44,8,2,0,2259.8106,0,2236.86127,41.0696,0,4,8
45,45,45,8,2,0,2259.8106,0,2236.86127,41.0696,7,4,1
46,46,46,5,2,0,2259.8106,0,2236.86127,41.0696,4,4,1
47,47,47,8,2,0,2259.8106,0,2236.86127,41.0696,4,1,8
48,48,48,7,5,0,2259.8106,0,2236.86127,41.0696,4,4,1
49,49,49,4,3,0,2259.8106,0,2236.86127,41.0696,0,4,8
50,50,50,5,2,0,2259.8106,0,2236.86127,41.0696,0,4,8
51,51,51,7,2,0,2259.8106,0,2236.86127,41.0696,0,4,3
52,52,52,7,3,0,2259.8106,0,2236.86127,41.0696,7,4,8
53,53,53,3,4,0,2259.8106,0,2236.86127,41.0696,7,0,8
54,54,54,1,3,0,2259.8106,0,2236.86127,41.0696,4,0,8
55,55,55,8,4,0,2259.8106,0,2236.86127,41.0696,4,4,4
56,56,56,6,7,0,2259.8106,0,2236.86127,41.0696,7,4,4
57,57,57,3,2,0,2259.8106,0,2236.86127,41.0696,4,4,1
58,58,58,7,3,0,2259.8106,0,2236.86127,41.0696,7,1,8
59,59,59,5,5,0,2259.8106,0,2236.86127,41.0696,4,4,1
60,60,60,2,4,0,2259.8106,0,2236.86127,41.0696,4,4,1
61,61,61,6,2,0,2259.8106,0,2236.86127,41.0696,7,4,1
62,62,62,0,3,3,2259.8106,6,2236.86127,41.0696,2,4,1
63,63,63,7,4,0,2259.8106,0,2236.86127,41.0696,4,4,3
64,64,64,6,5,0,2259.8106,0,2236.86127,41.0696,7,6,1
65,65,65,7,3,0,2259.8106,0,2236.86127,41.0696,4,4,4
66,66,66,7,2,0,2259.8106,0,2236.86127,41.0696,4,5,8
67,67,67,7,5,3,2259.8106,6,2236.86127,41.0696,7,4,1
68,68,68,2,2,0,2259.8106,0,2236.86127,41.0696,4,4,8
69,69,69,2,2,0,2259.8106,0,2236.86127,41.0696,4,4,3
70,70,70,8,3,0,2259.8106,0,2236.86127,41.0696,7,3,4
71,71,71,7,2,0,2259.8106,0,2236.86127,41.0696,7,4,1
72,72,72,3,6,0,2259.8106,0,2236.86127,41.0696,7,4,8
73,73,73,1,3,3,2259.8106,5,2236.86127,41.0696,4,4,3
74,74,74,6,3,0,2259.8106,0,2236.86127,41.0696,4,4,4
75,75,75,7,3,6,2259.8106,0,2236.86127,41.0696,4,4,1
76,76,76,3,3,0,2259.8106,8,2236.86127,41.0696,4,4,1
77,77,77,5,3,7,2259.8106,5,2236.86127,41.0696,4,4,1
78,78,78,6,4,0,2259.8106,0,2236.86127,41.0696,7,4,1
79,79,79,6,4,0,2259.8106,0,2236.86127,41.0696,4,4,1
80,80,80,5,4,0,2259.8106,0,2236.86127,41.0696,0,8,8
81,81,81,8,4,0,2259.8106,0,2236.86127,41.0696,4,2,8
82,82,82,4,5,0,2259.8106,0,2236.86127,41.0696,4,4,1
83,83,83,7,4,0,2259.8106,0,2236.86127,41.0696,7,4,8
84,84,84,8,4,0,2259.8106,0,2236.86127,41.0696,7,3,8
85,85,85,7,4,3,2259.8106,6,2236.86127,41.0696,7,4,1
86,86,86,1,2,0,2259.8106,0,2236.86127,41.0696,7,4,8
87,87,87,8,2,0,2259.8106,0,2236.86127,41.0696,4,5,1
88,88,88,6,4,0,2259.8106,0,2236.86127,41.0696,7,4,0
89,89,89,0,5,0,2259.8106,0,2236.86127,41.0696,4,4,0
90,90,90,6,4,0,2259.8106,0,2236.86127,41.0696,7,4,4
91,91,91,5,4,0,2259.8106,0,2236.86127,41.0696,7,3,8
92,92,92,0,10,0,2259.8106,0,2236.86127,41.0696,4,4,4
93,93,93,6,2,0,2259.8106,0,2236.86127,41.0696,4,2,1
94,94,94,7,4,0,2259.8106,0,2236.86127,41.0696,4,4,1
95,95,95,2,7,0,2259.8106,0,2236.86127,41.0696,4,4,1
96,96,96,5,3,0,2259.8106,0,2236.86127,41.0696,4,4,1
97,97,97,7,2,0,2259.8106,0,2236.86127,41.0696,4,4,1
98,98,98,5,4,0,2259.8106,0,2236.86127,41.0696,7,4,1
99,99,99,2,2,0,2259.8106,0,2236.86127,41.0696,7,4,1
100,100,100,6,3,0,2259.8106,0,2236.86127,41.0696,4,6,8
101,101,101,8,4,0,2259.8106,0,2236.86127,41.0696,4,4,4
102,102,102,7,3,0,2259.8106,0,2236.86127,41.0696,4,4,4
103,103,103,6,3,0,2259.8106,0,2236.86127,41.0696,7,2,1
104,104,104,5,3,0,2259.8106,0,2236.86127,41.0696,7,8,1
105,105,105,2,4,0,2259.8106,0,2236.86127,41.0696,4,4,8
106,106,106,8,4,0,2259.8106,0,2236.86127,41.0696,0,4,1
107,107,107,6,2,0,2259.8106,0,2236.86127,41.0696,4,4,3
108,108,108,1,4,0,2259.8106,0,2236.86127,41.0696,0,4,4
109,109,109,2,4,0,2259.8106,0,2236.86127,41.0696,4,6,4
110,110,110,1,2,0,2259.8106,0,2236.86127,41.0696,7,4,8
111,111,111,2,5,0,2259.8106,0,2236.86127,41.0696,4,4,1
112,112,112,5,4,0,2259.8106,0,2236.86127,41.0696,4,3,1
113,113,113,6,6,0,2259.8106,0,2236.86127,41.0696,7,4,4
114,114,114,5,2,0,2259.8106,0,2236.86127,41.0696,4,5,8
115,115,115,7,2,0,2259.8106,0,2236.86127,41.0696,0,4,1
116,116,116,7,2,0,2259.8106,0,2236.86127,41.0696,7,4,1
117,117,117,2,5,0,2259.8106,0,2236.86127,41.0696,4,4,1
118,118,118,2,4,0,2259.8106,0,2236.86127,41.0696,4,4,3
119,119,119,1,3,0,2259.8106,0,2236.86127,41.0696,7,4,8
120,120,120,6,2,0,2259.8106,0,2236.86127,41.0696,4,4,3
121,121,121,8,3,0,2259.8106,0,2236.86127,41.0696,0,3,8
122,122,122,8,3,0,2259.8106,0,2236.86127,41.0696,4,4,3
123,123,123,6,3,0,2259.8106,0,2236.86127,41.0696,7,4,8
124,124,124,0,3,0,2259.8106,0,2236.86127,41.0696,4,4,1
125,125,125,3,3,6,2259.8106,0,2236.86127,41.0696,4,4,1
126,126,126,7,2,0,2259.8106,0,2236.86127,41.0696,7,4,1
127,127,127,1,3,0,2259.8106,0,2236.86127,41.0696,7,4,1
128,128,128,1,5,0,2259.8106,0,2236.86127,41.0696,7,4,1
129,129,129,6,3,0,2259.8106,0,2236.86127,41.0696,4,4,8
130,130,130,2,2,0,2259.8106,0,2236.86127,41.0696,0,4,4
131,131,131,7,14,0,2259.8106,0,2236.86127,41.0696,4,4,1
132,132,132,8,2,0,2259.8106,0,2236.86127,41.0696,4,1,8
133,133,133,7,2,0,2259.8106,0,2236.86127,41.0696,4,4,1
134,134,134,7,3,0,2259.8106,0,2236.86127,41.0696,4,4,8
135,135,135,1,2,0,2259.8106,0,2236.86127,41.0696,7,2,1
136,136,136,7,4,0,2259.8106,0,2236.86127,41.0696,4,4,8
137,137,137,8,2,0,2259.8106,0,2236.86127,41.0696,0,4,4
138,138,138,7,4,0,2259.8106,0,2236.86127,41.0696,4,4,1
139,139,139,7,5,0,2259.8106,0,2236.86127,41.0696,4,4,8
140,140,140,5,2,0,2259.8106,0,2236.86127,41.0696,4,4,1
141,141,141,2,2,0,2259.8106,0,2236.86127,41.0696,0,4,1
142,142,142,2,4,0,2259.8106,0,2236.86127,41.0696,7,1,1
143,143,143,2,3,0,2259.8106,0,2236.86127,41.0696,0,4,1
144,144,144,8,5,0,2259.8106,0,2236.86127,41.0696,4,4,8
145,145,145,7,3,5,2259.8106,0,2236.86127,41.0696,7,4,3
146,146,146,2,2,0,2259.8106,0,2236.86127,41.0696,4,0,8
147,147,147,5,4,0,2259.8106,0,2236.86127,41.0696,7,4,1
148,148,148,2,4,0,2259.8106,0,2236.86127,41.0696,4,4,8
149,149,149,1,2,0,2259.8106,0,2236.86127,41.0696,4,2,8
150,150,150,2,6,0,2259.8106,0,2236.86127,41.0696,4,4,1
151,151,151,5,2,0,2259.8106,0,2236.86127,41.0696,4,4,8
152,152,152,7,2,0,2259.8106,0,2236.86127,41.0696,7,4,1
153,153,153,2,5,0,2259.8106,0,2236.86127,41.0696,4,4,4
154,154,154,7,2,0,2259.8106,0,2236.86127,41.0696,0,4,8
155,155,155,6,2,0,2259.8106,0,2236.86127,41.0696,7,4,1
156,156,156,1,6,0,2259.8106,0,2236.86127,41.0696,7,2,1
157,157,157,3,3,0,2259.8106,0,2236.86127,41.0696,4,4,8
158,158,158,1,2,0,2259.8106,0,2236.86127,41.0696,4,4,4
159,159,159,6,3,0,2259.8106,0,2236.86127,41.0696,7,4,1
160,160,160,0,5,0,2259.8106,0,2236.86127,41.0696,4,4,1
161,161,161,7,4,0,2259.8106,0,2236.86127,41.0696,4,7,8
162,162,162,6,4,6,2259.8106,0,2236.86127,41.0696,4,4,1
163,163,163,6,3,0,2259.8106,0,2236.86127,41.0696,4,4,1
164,164,164,1,2,0,2259.8106,0,2236.86127,41.0696,4,4,1
165,165,165,5,5,0,2259.8106,0,2236.86127,41.0696,4,4,1
166,166,166,2,2,0,2259.8106,0,2236.86127,41.0696,0,4,8
167,167,167,0,8,0,2259.8106,0,2236.86127,41.0696,4,4,8
168,168,168,2,2,0,2259.8106,0,2236.86127,41.0696,0,4,4
169,169,169,1,2,0,2259.8106,0,2236.86127,41.0696,4,4,1
170,170,170,7,3,0,2259.8106,0,2236.86127,41.0696,4,0,4
171,171,171,7,4,0,2259.8106,0,2236.86127,41.0696,0,0,1
172,172,172,1,2,0,2259.8106,0,2236.86127,41.0696,4,4,1
173,173,173,3,3,0,2259.8106,0,2236.86127,41.0696,4,4,1
174,174,174,3,2,0,2259.8106,0,2236.86127,41.0696,7,8,8
175,175,175,3,5,0,2259.8106,0,2236.86127,41.0696,7,4,1
176,176,176,8,2,0,2259.8106,0,2236.86127,41.0696,4,1,8
