,Unnamed: 0,Unnamed: 0.1,cluster_id,time,seqlength,coh_cluster,kmeans_clusters,kmeans_time,gmm_clusters,gmm_time,k_shape_clusters,k_means_softdtw_clusters
0,0,0,0,18.61078,1000,2,1,174.71593000000001,2,172.97578000000001,2,1
1,1,1,0,18.61078,689,2,1,174.71593000000001,2,172.97578000000001,2,1
2,2,2,0,18.61078,1000,2,0,174.71593000000001,2,172.97578000000001,0,2
3,3,3,0,18.61078,1000,2,1,174.71593000000001,2,172.97578000000001,2,1
4,4,4,0,18.61078,1000,2,1,174.71593000000001,2,172.97578000000001,2,2
5,5,5,0,18.61078,682,2,1,174.71593000000001,2,172.97578000000001,0,1
6,6,6,0,18.61078,796,2,1,174.71593000000001,2,172.97578000000001,2,1
7,7,7,0,18.61078,1000,2,1,174.71593000000001,2,172.97578000000001,2,1
8,8,8,0,18.61078,1000,2,1,174.71593000000001,2,172.97578000000001,0,1
9,9,9,0,18.61078,461,2,1,174.71593000000001,2,172.97578000000001,0,2
10,10,10,0,18.61078,1000,2,0,174.71593000000001,2,172.97578000000001,0,2
11,11,11,0,18.61078,779,2,1,174.71593000000001,2,172.97578000000001,0,2
12,12,12,0,18.61078,942,2,1,174.71593000000001,2,172.97578000000001,0,1
13,13,13,0,18.61078,520,2,1,174.71593000000001,2,172.97578000000001,0,1
14,14,14,0,18.61078,990,2,1,174.71593000000001,2,172.97578000000001,0,2
15,15,15,0,18.61078,1000,2,1,174.71593000000001,2,172.97578000000001,2,1
16,16,16,0,18.61078,463,2,0,174.71593000000001,2,172.97578000000001,0,2
17,17,17,0,18.61078,791,2,0,174.71593000000001,2,172.97578000000001,0,2
18,18,18,0,18.61078,867,2,0,174.71593000000001,2,172.97578000000001,0,1
19,19,19,0,18.61078,446,2,1,174.71593000000001,2,172.97578000000001,2,1
20,20,20,0,18.61078,865,2,1,174.71593000000001,2,172.97578000000001,0,2
21,21,21,0,18.61078,1000,2,1,174.71593000000001,2,172.97578000000001,2,1
22,22,22,0,18.61078,954,2,1,174.71593000000001,2,172.97578000000001,2,1
23,23,23,0,18.61078,1000,2,1,174.71593000000001,2,172.97578000000001,0,2
24,24,24,0,18.61078,669,2,1,174.71593000000001,2,172.97578000000001,2,1
25,25,25,0,18.61078,442,2,1,174.71593000000001,2,172.97578000000001,2,1
26,26,26,0,18.61078,878,2,1,174.71593000000001,2,172.97578000000001,2,1
27,27,27,0,18.61078,1000,2,0,174.71593000000001,2,172.97578000000001,0,2
28,28,28,0,18.61078,839,2,1,174.71593000000001,2,172.97578000000001,0,1
29,29,29,0,18.61078,1000,2,1,174.71593000000001,2,172.97578000000001,2,1
30,30,30,0,18.61078,1000,2,0,174.71593000000001,2,172.97578000000001,0,2
31,31,31,0,18.61078,1000,2,0,174.71593000000001,0,172.97578000000001,0,1
32,32,32,0,18.61078,1000,2,1,174.71593000000001,2,172.97578000000001,0,2
33,33,33,0,18.61078,947,2,1,174.71593000000001,2,172.97578000000001,0,1
34,34,34,0,18.61078,1000,2,0,174.71593000000001,2,172.97578000000001,0,2
35,35,35,0,18.61078,887,2,1,174.71593000000001,2,172.97578000000001,0,2
36,36,36,0,18.61078,1000,2,1,174.71593000000001,2,172.97578000000001,2,1
37,37,37,0,18.61078,1000,2,1,174.71593000000001,2,172.97578000000001,0,1
38,38,38,0,18.61078,605,2,1,174.71593000000001,2,172.97578000000001,2,1
39,39,39,0,18.61078,1000,2,1,174.71593000000001,2,172.97578000000001,2,1
40,40,40,0,18.61078,1000,2,1,174.71593000000001,2,172.97578000000001,0,2
41,41,41,0,18.61078,634,2,1,174.71593000000001,2,172.97578000000001,0,2
42,42,42,0,18.61078,1000,2,0,174.71593000000001,2,172.97578000000001,0,2
43,43,43,0,18.61078,421,2,0,174.71593000000001,2,172.97578000000001,0,2
44,44,44,0,18.61078,812,2,0,174.71593000000001,2,172.97578000000001,0,2
45,45,45,0,18.61078,1000,2,1,174.71593000000001,2,172.97578000000001,0,1
46,46,46,0,18.61078,472,2,0,174.71593000000001,2,172.97578000000001,0,2
47,47,47,0,18.61078,570,2,0,174.71593000000001,2,172.97578000000001,0,1
48,48,48,0,18.61078,1000,2,1,174.71593000000001,2,172.97578000000001,0,1
49,49,49,0,18.61078,526,2,1,174.71593000000001,2,172.97578000000001,0,2
50,50,50,0,18.61078,722,2,1,174.71593000000001,2,172.97578000000001,2,1
51,51,51,0,18.61078,841,2,0,174.71593000000001,2,172.97578000000001,0,2
52,52,52,0,18.61078,634,2,1,174.71593000000001,2,172.97578000000001,2,1
53,53,53,0,18.61078,1000,2,1,174.71593000000001,2,172.97578000000001,2,2
