,Unnamed: 0,Unnamed: 0.1,cluster_id,seqlength,kmeans_clusters,kmeans_time,gmm_clusters,gmm_time,time,coh_cluster,k_shape_clusters,k_means_softdtw_clusters
0,0,0,0,207,0,152.65492,3,151.68302,29.1109,0,2,3
1,1,1,0,154,0,152.65492,1,151.68302,29.1109,2,3,0
2,2,2,0,116,0,152.65492,3,151.68302,29.1109,0,3,3
3,3,3,0,123,0,152.65492,2,151.68302,29.1109,0,2,1
4,4,4,0,134,0,152.65492,3,151.68302,29.1109,0,2,3
5,5,5,0,115,0,152.65492,2,151.68302,29.1109,0,2,2
6,6,6,0,133,0,152.65492,3,151.68302,29.1109,0,2,3
7,7,7,0,166,0,152.65492,3,151.68302,29.1109,0,2,3
8,8,8,0,102,0,152.65492,2,151.68302,29.1109,0,2,2
9,9,9,0,131,0,152.65492,3,151.68302,29.1109,0,2,1
10,10,10,0,142,0,152.65492,3,151.68302,29.1109,0,2,3
11,11,11,0,78,0,152.65492,2,151.68302,29.1109,1,2,1
12,12,12,0,187,0,152.65492,2,151.68302,29.1109,0,2,2
13,13,13,0,326,0,152.65492,3,151.68302,29.1109,0,0,1
14,14,14,0,98,0,152.65492,3,151.68302,29.1109,2,2,3
15,15,15,0,134,0,152.65492,3,151.68302,29.1109,0,2,3
16,16,16,0,106,0,152.65492,3,151.68302,29.1109,0,2,3
17,17,17,0,155,0,152.65492,3,151.68302,29.1109,0,2,3
18,18,18,0,141,0,152.65492,3,151.68302,29.1109,0,2,3
19,19,19,0,122,0,152.65492,2,151.68302,29.1109,0,2,2
20,20,20,0,135,0,152.65492,3,151.68302,29.1109,0,2,1
21,21,21,0,168,0,152.65492,2,151.68302,29.1109,0,2,2
22,22,22,0,129,0,152.65492,3,151.68302,29.1109,0,2,3
23,23,23,0,116,0,152.65492,3,151.68302,29.1109,0,2,3
24,24,24,0,275,0,152.65492,3,151.68302,29.1109,0,2,3
25,25,25,0,87,0,152.65492,3,151.68302,29.1109,0,2,1
26,26,26,0,124,0,152.65492,3,151.68302,29.1109,0,2,3
27,27,27,0,88,0,152.65492,3,151.68302,29.1109,0,2,3
28,28,28,0,81,0,152.65492,3,151.68302,29.1109,0,2,3
29,29,29,0,163,0,152.65492,3,151.68302,29.1109,0,2,3
30,30,30,0,126,0,152.65492,3,151.68302,29.1109,0,2,3
31,31,31,0,81,0,152.65492,3,151.68302,29.1109,0,2,1
