,event_id,event_pred
0,4,"[0.003470089447718433, 9.419752011593811e-15, 0.5024890260863453, 0.07425875897626048, 0.41978212548966637]"
1,4,"[0.02013657998574054, 1.3706240403444515e-14, 0.4806713340031155, 0.06781543095757886, 0.43137665505355133]"
2,4,"[7.85079146552749e-06, 1.1868866108218665e-14, 0.29053766043117185, 0.016420837565539675, 0.6930336512118112]"
3,4,"[3.142734787231766e-07, 8.981615070888398e-13, 0.023112071714990457, 0.49293393201453145, 0.4839536819961013]"
4,4,"[0.05590662592227598, 1.9736293467279635e-07, 0.18489368504423292, 0.302202339872421, 0.45699715179813544]"
5,4,"[0.003709691804650737, 9.362428310608837e-15, 0.5001032477167908, 0.07422020643030204, 0.42196685404824696]"
6,4,"[1.9955006001076268e-07, 3.090756876012796e-14, 0.6840357220508881, 0.0006289817196714917, 0.3153350966793496]"
7,2,"[0.0034643303136941287, 9.385057300720298e-15, 0.5024983638202142, 0.07422244827603648, 0.41981485759004583]"
8,4,"[0.16923804946527557, 0.0016155462553286025, 0.00013216594197466145, 0.016119171969288876, 0.8128950663681324]"
9,4,"[0.0034707510517015205, 9.402442558399103e-15, 0.5023887032446449, 0.07427901475397355, 0.4198615309496705]"
10,4,"[0.0034675783030286285, 9.40429564762668e-15, 0.5023964838433207, 0.07428191194759447, 0.4198540259060468]"
11,4,"[0.0037173345134863317, 9.363459122830702e-15, 0.5001092931876769, 0.0742192844485584, 0.421954087850269]"
12,2,"[0.0034741250726241946, 9.376971082632522e-15, 0.5023955341655626, 0.07424032289265203, 0.4198900178691518]"
13,4,"[0.1269854152872856, 4.7814771163596806e-05, 0.001653238802096576, 0.1855179567514488, 0.6857955743880055]"
14,4,"[4.1465274206384094e-07, 1.5359536848769594e-12, 0.04855441873859267, 0.28267471031458075, 0.6687704562925485]"
15,4,"[0.0034807702812327114, 9.415726936584573e-15, 0.5026380149346784, 0.07420981122631783, 0.4196714035577616]"
16,2,"[0.00012026166386990877, 3.5816408978496745e-14, 0.322260902534545, 0.1197358885228105, 0.5578829472787388]"
17,4,"[0.0034731500773194776, 9.418067102762476e-15, 0.5023961049398926, 0.07427160433303835, 0.41985914064974]"
18,4,"[0.003717499240266469, 9.393234407842557e-15, 0.49989697324267807, 0.07427454906929527, 0.4221109784477507]"
19,2,"[0.001981137391640739, 1.2214840804374346e-08, 0.3965419401309049, 0.050451834715833664, 0.5510250755467799]"
20,2,"[5.447834654734371e-07, 3.9879893485481395e-13, 0.3041867607092563, 0.06620507667949442, 0.629607617827385]"
21,2,"[0.0037185000789281123, 9.347871222196221e-15, 0.5000267838545139, 0.07422387228129432, 0.42203084378525424]"
22,2,"[0.003465173845379266, 9.383422863174024e-15, 0.5023589492355265, 0.07426181316977293, 0.41991406374931195]"
23,4,"[5.164896599115135e-07, 4.877093859912129e-13, 0.2185370234059222, 0.11062336614821126, 0.670839093955719]"
24,4,"[0.0030502210367895043, 7.241071874314926e-15, 0.12103325283178334, 0.04989893660461352, 0.8260175895268064]"
25,2,"[0.0036188972909320266, 9.479433403979196e-15, 0.5022118965321227, 0.07386892470726956, 0.42030028146966625]"
26,4,"[0.0034726362402511773, 9.414729250209514e-15, 0.5024636947271579, 0.07423345323097906, 0.4198302158016025]"
27,2,"[0.00012055164865130322, 1.1805245564588848e-14, 0.386192104600664, 0.07299512197059435, 0.5406922217800785]"
28,2,"[4.0061054233939e-07, 1.733940798409677e-14, 0.18845433937933528, 0.001610773088070583, 0.8099344869220345]"
29,4,"[6.004167075445489e-06, 1.0216993250418349e-14, 0.2261303950073082, 0.010703563420198485, 0.7631600374054077]"
30,2,"[0.014169706762987806, 9.612359797495737e-15, 0.4592014098154597, 0.0713391435536527, 0.4552897398678901]"
31,4,"[0.00036234027180461983, 8.222085981725873e-15, 0.33655952625144964, 0.0426368409841814, 0.6204412924925562]"
32,4,"[0.0034700107245421658, 9.399681560586036e-15, 0.5022598501286434, 0.0742924152980374, 0.4199777238487676]"
33,2,"[0.0037186827318043164, 9.385053185257336e-15, 0.4996935803926447, 0.07428598519382662, 0.4223017516817149]"
34,2,"[0.003475136926622142, 9.403971372860781e-15, 0.5026065404715035, 0.07423516561062912, 0.4196831569912359]"
35,4,"[0.00038661785994163576, 8.152259278504486e-15, 0.3344386068098768, 0.042564616900776564, 0.6226101584293968]"
36,4,"[0.0005048720519845353, 9.075451582820726e-15, 0.2855833259774379, 0.06794057032313124, 0.6459712316474372]"
37,4,"[0.00011123702485637489, 2.016700563974348e-14, 0.28067388796474513, 0.11318514721076414, 0.6060297277996142]"
38,4,"[4.6746050482464296e-07, 1.519511541996165e-14, 0.12350352696403441, 0.0020342023020927654, 0.8744618032733528]"
39,4,"[0.012249616277781464, 9.45422437278571e-15, 0.4626872765710479, 0.07187491062195817, 0.4531881965292029]"
40,3,"[0.0037524792250872973, 9.45143546112103e-15, 0.500470073113447, 0.07417083948548517, 0.42160660817597106]"
41,3,"[0.008099373374705237, 2.525036663693712e-14, 0.602447339018449, 0.07687911646119579, 0.31257417114562475]"
42,4,"[0.0034658226227136718, 9.402780286290223e-15, 0.5025629958306062, 0.07424873102004946, 0.41972245052662127]"
43,2,"[0.000126005589609391, 1.2044994250706277e-14, 0.38681310909291267, 0.07259026236176537, 0.5404706229557005]"
44,4,"[2.9048651422606297e-05, 5.3739414743452774e-15, 0.022301881890488272, 0.05142799678401145, 0.9262410726740724]"
45,2,"[0.010193454801395926, 2.1343102130429262e-14, 0.5671029593879127, 0.07404546813388051, 0.3486581176767896]"
46,4,"[4.461637939897096e-06, 3.795390405129611e-14, 0.3285327697147759, 0.007802654667021994, 0.6636601139802243]"
47,3,"[0.00346500586416736, 9.393623686500715e-15, 0.5026714941558026, 0.07421966888108518, 0.4196438310989356]"
48,4,"[7.548130655572086e-06, 2.5070111263286223e-10, 0.06564471254332797, 0.38162986491015055, 0.5527178741651648]"
49,4,"[0.014185408698156267, 9.603365403422265e-15, 0.4590243351550427, 0.07134992933370701, 0.4554403268130844]"
50,4,"[2.654946454735344e-05, 1.8318050169026347e-14, 0.3054264658664059, 0.12104649575742396, 0.5735004889116044]"
