,event_id,event_pred
0,0,"[0.9999036586013719, 8.461394393864818e-05, 1.5976725698439147e-06, 4.219438290960712e-07, 9.707838290743721e-06]"
1,1,"[1.6139634019538487e-09, 0.9999999983855259, 2.779871985506412e-13, 1.0717858013553548e-14, 2.2193833423285543e-13]"
2,0,"[0.9999996673811865, 2.5104406443244306e-07, 8.818696335247894e-14, 2.098638879398799e-18, 8.157466097358093e-08]"
3,2,"[0.0012287766383899234, 9.724895702732288e-06, 0.9987611075526108, 6.066582021439494e-11, 3.9085263080674827e-07]"
4,1,"[0.0003109618157501828, 0.9983995748281634, 0.001289383786893951, 1.5145162919948175e-14, 7.956917753185163e-08]"
5,0,"[0.9932134930693176, 0.006786506922238159, 6.90062973536436e-12, 6.860568899299712e-14, 1.474857539723378e-12]"
6,0,"[0.9991820674843005, 0.0008179325145681409, 3.186978404928333e-17, 2.354132967681904e-21, 1.131339554842895e-12]"
7,0,"[0.9956809927844043, 0.0013342139242456651, 0.0029846149861421233, 1.7829672322111763e-07, 8.484700549992283e-12]"
8,1,"[0.0010989789627535145, 0.9989010176470986, 4.087515826030112e-13, 2.135183165721938e-17, 3.389738940786306e-09]"
9,2,"[8.398806884167556e-05, 0.002980507069733908, 0.9959528361907737, 1.760850777855888e-07, 0.0009824925855731242]"
10,1,"[0.004747395424224206, 0.9952523678156776, 2.3328888897162407e-07, 5.234419660485228e-11, 3.418864898600028e-09]"
11,0,"[0.9998019839487665, 0.00019801605117609854, 4.715854208677244e-14, 1.2779417549542891e-20, 1.0342740647774103e-14]"
12,0,"[0.9977567485845825, 0.0005275303310397204, 0.0012372866441122089, 9.669244109384183e-07, 0.00047746751585467454]"
13,2,"[3.177154852940848e-06, 3.578041456305459e-05, 0.9999610423604433, 6.187214246180665e-11, 8.26851225510872e-12]"
14,0,"[0.9976993855715779, 0.002264835893709913, 1.2958498774907523e-09, 7.480497502689946e-10, 3.5776490812562384e-05]"
15,1,"[2.4934834308849443e-05, 0.9999749345769793, 1.3056048075052375e-07, 2.1025368592522855e-11, 7.20593396659589e-12]"
16,0,"[0.9976248291206667, 0.00013015092881356644, 1.8117445834429915e-10, 2.4912751818666683e-06, 0.0022425284941632925]"
17,0,"[0.9165843412295525, 0.08341538075804196, 2.7782847015921536e-07, 7.226061804300152e-12, 1.7670937764837087e-10]"
18,0,"[0.9999999572826237, 1.1124975808826255e-08, 6.044317967570897e-18, 5.5953470110844155e-18, 3.1592400386962176e-08]"
19,0,"[0.9821357457954388, 0.017863005769982676, 1.9747334348495914e-07, 3.633262133608795e-10, 1.0505979089736728e-06]"
20,2,"[3.450411858568139e-09, 1.720081308128564e-08, 0.9999984224338982, 6.906840199126739e-11, 1.5568458082399649e-06]"
21,0,"[0.9999919596341992, 1.70441635059448e-06, 6.29111891390478e-06, 9.004034860969627e-16, 4.4830535491436234e-08]"
22,1,"[0.0070176518389581935, 0.9929819660378181, 3.821040824800873e-07, 1.602521346883121e-11, 3.116109041554365e-12]"
23,0,"[0.9999908665365781, 9.13342133965142e-06, 4.171526913968347e-11, 1.466776891531588e-13, 2.2011385647255242e-13]"
24,0,"[0.9994854928901918, 0.0005145070829105116, 5.288375359115419e-16, 1.8984425904003043e-14, 2.687788384651501e-11]"
25,0,"[0.9999995647595599, 3.52805096616875e-07, 8.243460988681288e-08, 7.29415107504036e-13, 4.2742986773746325e-15]"
26,0,"[0.992794822974212, 0.007205177005968342, 1.629813060891107e-12, 9.052771720829127e-13, 1.7284533343384153e-11]"
27,1,"[0.007038137026411632, 0.9929617215567517, 1.414161297153893e-07, 1.4535870923684087e-15, 7.055000184691207e-13]"
28,0,"[0.16205498715472574, 0.8379450128356702, 8.107945865461465e-12, 7.518942961100866e-17, 1.4958591290773093e-12]"
29,1,"[0.0022500658212936194, 0.9977499089608683, 8.168301240754056e-14, 8.988260885487895e-18, 2.5217756261594978e-08]"
30,0,"[0.9978773063819654, 0.002003673211645501, 0.0001190202845011519, 5.60339997098967e-12, 1.1628450908510601e-10]"
31,1,"[0.0011475827051571723, 0.9988523631684854, 5.3976911511756246e-08, 9.598038472990715e-13, 1.484860400947015e-10]"
32,0,"[0.9975979047668859, 0.002391150504866302, 1.0944680335658417e-05, 5.4945672576349715e-15, 4.7906739382009595e-11]"
33,0,"[0.999512594892037, 3.322669024134226e-06, 1.2115730740583153e-05, 4.487194644961205e-08, 0.00047192183625186526]"
34,1,"[0.0002669825429795123, 0.9996020997015472, 0.00011803769466714676, 9.37862843435398e-06, 3.501432371474779e-06]"
35,1,"[0.0007756692049564742, 0.9992243303847663, 4.102006051095355e-10, 6.045492203549326e-14, 1.627395323924552e-14]"
36,0,"[0.9999999997102675, 2.6497514764740554e-10, 2.4712038237826974e-11, 4.076380102278605e-21, 4.540808860083371e-14]"
37,0,"[0.9982879972843643, 0.0017119855851805185, 1.7126170368509607e-08, 4.055255741485151e-12, 2.293187001858057e-13]"
38,1,"[1.5964885218075443e-09, 0.999877420975963, 5.526195774835886e-10, 1.2693969613230307e-13, 0.00012257687480196313]"
39,0,"[0.9933276899532091, 0.0066717520596160235, 5.579865141243133e-07, 6.047975760342345e-13, 5.5831631023040567e-14]"
40,2,"[3.1501869526034775e-07, 0.9507279463630669, 0.030557380297686634, 0.0006402438848833411, 0.01807411443566789]"
41,1,"[0.007556009387026723, 0.9924439796880181, 4.777676233615867e-16, 9.563435848534306e-13, 1.0923998399844168e-08]"
42,1,"[7.702389075354217e-06, 0.9997359200514874, 0.0002560975779959882, 2.2599406804752444e-07, 5.39873732753834e-08]"
43,0,"[0.9995686071598364, 0.00043122196423319293, 1.708729645976976e-07, 2.9658152301174567e-12, 6.636460747455876e-17]"
44,2,"[0.0020444190947318634, 0.0036399871651513534, 0.9943152548557441, 1.0906308925492573e-17, 3.3888437271276854e-07]"
45,0,"[0.9999891916030038, 2.9270488994597387e-06, 8.593401520941373e-11, 2.597973073801734e-06, 5.283289088744482e-06]"
46,0,"[0.9998267242888287, 0.0001732488086773365, 1.1234310074177224e-08, 5.172225022622385e-12, 1.5663011568815916e-08]"
47,1,"[9.965236991175974e-08, 0.9999982534454652, 3.000419732246798e-08, 2.11023677198631e-09, 1.6147877306739152e-06]"
48,0,"[0.9978911575657586, 0.0006790742568088512, 0.0014266471093828843, 1.492823591542893e-06, 1.6282444581765999e-06]"
