,Unnamed: 0,Unnamed: 0.1,cluster_id,seqlength,kmeans_clusters,kmeans_time,gmm_clusters,gmm_time,time,coh_cluster,k_shape_clusters,k_means_softdtw_clusters
0,0,0,7,3,0,2259.8106,0,2236.86127,40.81139,3,1,6
1,1,1,7,2,0,2259.8106,0,2236.86127,40.81139,3,2,4
2,2,2,5,2,0,2259.8106,0,2236.86127,40.81139,3,0,7
3,3,3,7,3,0,2259.8106,0,2236.86127,40.81139,2,2,1
4,4,4,3,2,0,2259.8106,0,2236.86127,40.81139,3,1,6
5,5,5,3,2,0,2259.8106,0,2236.86127,40.81139,3,3,3
6,6,6,1,3,0,2259.8106,0,2236.86127,40.81139,3,1,7
7,7,7,8,2,0,2259.8106,0,2236.86127,40.81139,3,2,1
8,8,8,0,2,0,2259.8106,0,2236.86127,40.81139,3,2,7
9,9,9,6,4,0,2259.8106,0,2236.86127,40.81139,3,2,1
10,10,10,5,4,0,2259.8106,0,2236.86127,40.81139,3,1,6
11,11,11,7,3,0,2259.8106,0,2236.86127,40.81139,3,5,1
12,12,12,6,6,0,2259.8106,0,2236.86127,40.81139,3,2,1
13,13,13,7,3,0,2259.8106,0,2236.86127,40.81139,3,2,7
14,14,14,7,4,0,2259.8106,0,2236.86127,40.81139,3,3,6
15,15,15,3,3,0,2259.8106,0,2236.86127,40.81139,4,5,1
16,16,16,6,2,0,2259.8106,0,2236.86127,40.81139,3,1,1
17,17,17,8,2,0,2259.8106,0,2236.86127,40.81139,3,0,7
18,18,18,1,3,0,2259.8106,0,2236.86127,40.81139,6,7,7
19,19,19,6,2,0,2259.8106,0,2236.86127,40.81139,3,2,1
20,20,20,2,3,0,2259.8106,0,2236.86127,40.81139,3,2,7
21,21,21,1,2,0,2259.8106,0,2236.86127,40.81139,5,1,7
22,22,22,5,5,0,2259.8106,0,2236.86127,40.81139,3,5,6
23,23,23,7,3,0,2259.8106,0,2236.86127,40.81139,7,2,0
24,24,24,6,4,0,2259.8106,0,2236.86127,40.81139,4,2,1
25,25,25,7,2,0,2259.8106,0,2236.86127,40.81139,3,3,1
26,26,26,3,4,0,2259.8106,0,2236.86127,40.81139,3,1,1
27,27,27,2,3,0,2259.8106,0,2236.86127,40.81139,3,1,6
28,28,28,1,4,0,2259.8106,0,2236.86127,40.81139,7,2,7
29,29,29,1,4,0,2259.8106,0,2236.86127,40.81139,4,2,7
30,30,30,7,4,0,2259.8106,0,2236.86127,40.81139,3,2,1
31,31,31,6,3,0,2259.8106,0,2236.86127,40.81139,3,2,7
32,32,32,6,2,2,2259.8106,2,2236.86127,40.81139,3,2,1
33,33,33,6,2,0,2259.8106,0,2236.86127,40.81139,3,2,1
34,34,34,7,3,0,2259.8106,0,2236.86127,40.81139,3,3,1
35,35,35,1,4,0,2259.8106,0,2236.86127,40.81139,3,1,6
36,36,36,1,2,0,2259.8106,0,2236.86127,40.81139,3,7,6
