,cluster_id,cluster_thp
0,0,3
1,0,2
2,0,2
3,0,0
4,0,1
5,0,3
6,0,1
7,0,3
8,0,3
9,0,2
10,0,0
11,0,3
12,0,0
13,0,1
14,0,3
15,0,2
16,0,0
17,0,0
18,0,0
19,0,1
20,0,0
21,0,0
22,0,2
23,0,0
24,0,0
25,0,2
26,0,0
27,0,1
28,0,0
29,0,1
30,0,3
31,0,0
32,0,2
33,0,2
34,0,3
35,0,2
36,0,2
37,0,0
38,0,2
39,0,0
40,0,2
41,0,2
42,0,2
43,0,1
44,0,2
45,0,2
46,0,2
47,0,2
48,0,3
49,0,2
50,0,2
51,0,1
52,0,2
53,0,2
54,0,2
55,0,2
56,0,0
57,0,2
58,0,3
59,0,0
60,0,0
61,0,3
62,0,2
63,0,1
64,0,3
65,0,0
66,0,0
67,0,3
68,0,2
69,0,1
70,0,0
71,0,3
72,0,0
73,0,0
74,0,0
75,0,3
76,0,0
77,0,0
78,0,2
79,0,0
80,0,1
81,0,0
82,0,0
83,0,0
84,0,0
85,0,2
86,0,0
87,0,0
88,0,3
89,0,3
90,0,1
91,0,2
92,0,0
93,0,1
94,0,3
95,0,0
96,0,3
97,0,3
98,0,0
99,0,0
100,0,3
101,0,3
102,0,3
103,0,0
104,0,0
105,0,1
106,0,0
107,0,3
108,0,0
109,0,0
110,0,1
111,0,0
112,0,1
113,0,3
114,0,1
115,0,3
116,0,3
117,0,3
118,0,2
119,0,3
120,0,3
121,0,0
122,0,0
123,0,2
124,0,0
125,0,1
126,0,0
127,0,0
128,0,2
129,0,2
130,0,2
131,0,0
132,0,2
133,0,2
134,0,3
135,0,3
136,0,3
137,0,0
138,0,3
139,0,0
140,0,2
141,0,2
142,0,0
143,0,0
144,0,2
145,0,3
146,0,2
147,0,2
148,0,3
149,0,0
150,0,0
151,0,0
152,0,2
153,0,2
154,0,3
155,0,0
156,0,2
157,0,3
158,0,1
159,0,3
160,0,2
161,0,1
162,0,1
163,0,3
164,0,3
165,0,3
166,0,0
167,0,1
168,0,0
169,0,0
170,0,3
171,0,2
172,0,3
173,0,3
174,0,3
175,0,3
176,0,1
177,0,0
178,0,1
179,0,3
180,0,3
181,0,3
182,0,3
183,0,2
184,0,0
185,0,1
186,0,2
187,0,3
188,0,3
189,0,3
190,0,2
191,0,3
192,0,2
193,0,1
194,0,2
195,0,0
196,0,3
197,0,1
198,0,2
199,0,2
200,0,0
201,0,3
202,0,3
203,0,3
204,0,2
205,0,3
206,0,3
207,0,2
208,0,3
209,0,2
210,0,1
211,0,3
212,0,2
213,0,2
214,0,0
215,0,3
216,0,2
217,0,2
218,0,2
219,0,2
220,0,0
221,0,1
222,0,1
223,0,1
224,0,1
225,0,3
226,0,3
227,0,2
228,0,3
229,0,2
230,0,3
231,0,2
232,0,2
233,0,2
234,0,1
235,0,0
236,0,2
237,0,2
238,0,1
239,0,1
240,0,3
241,0,3
242,0,3
243,0,0
244,0,1
245,0,1
246,0,0
247,0,2
248,0,2
249,0,0
250,0,3
251,0,1
252,0,0
253,0,2
254,0,2
255,0,0
256,0,1
257,0,0
258,0,1
259,0,0
260,0,0
261,0,2
262,0,1
263,0,2
264,0,0
265,0,1
266,0,0
267,0,2
268,0,1
269,0,1
270,0,1
271,0,2
272,0,1
273,0,0
274,0,0
275,0,0
276,0,2
277,0,0
278,0,0
279,0,3
280,0,1
281,0,0
282,0,2
283,0,1
284,0,3
285,0,2
286,0,0
287,0,2
288,0,1
289,0,3
290,0,1
291,0,3
292,0,1
293,0,0
294,0,2
295,0,1
296,0,3
297,0,1
298,0,0
299,0,1
300,0,0
301,0,0
302,0,1
303,0,1
304,0,2
305,0,1
306,0,1
307,0,3
308,0,3
309,0,2
310,0,0
311,0,1
312,0,1
313,0,1
314,0,0
315,0,0
316,0,0
317,0,0
318,0,0
319,0,0
320,0,0
321,0,2
322,0,3
323,0,0
324,0,0
325,0,0
326,0,0
327,0,0
328,0,0
329,0,0
330,0,3
331,0,1
332,0,3
333,0,3
334,0,1
335,0,1
336,0,0
337,0,1
338,0,3
339,0,0
340,0,0
341,0,1
342,0,1
343,0,3
344,0,1
345,0,0
346,0,0
347,0,0
348,0,0
349,0,2
350,0,3
351,0,1
352,0,1
353,0,2
354,0,1
355,0,0
356,0,2
357,0,3
358,0,1
359,0,1
360,0,2
361,0,1
362,0,2
363,0,1
364,0,2
365,0,1
366,0,2
367,0,1
368,0,2
369,0,2
370,0,1
371,0,0
372,0,2
373,0,2
374,0,3
375,0,0
376,0,1
377,0,2
378,0,1
379,0,0
380,0,1
381,0,2
382,0,2
383,0,1
384,0,0
385,0,0
386,0,3
387,0,0
388,0,0
389,0,1
390,0,1
391,0,0
392,0,0
393,0,0
394,0,0
395,0,1
396,0,1
397,0,1
398,0,3
399,0,3
400,1,1
401,1,1
402,1,1
403,1,3
404,1,1
405,1,2
406,1,2
407,1,2
408,1,1
409,1,0
410,1,1
411,1,3
412,1,1
413,1,0
414,1,1
415,1,0
416,1,1
417,1,0
418,1,2
419,1,2
420,1,1
421,1,0
422,1,0
423,1,0
424,1,3
425,1,1
426,1,3
427,1,3
428,1,3
429,1,3
430,1,0
431,1,2
432,1,0
433,1,0
434,1,0
435,1,3
436,1,0
437,1,0
438,1,1
439,1,1
440,1,0
441,1,0
442,1,0
443,1,0
444,1,0
445,1,0
446,1,3
447,1,1
448,1,2
449,1,3
450,1,0
451,1,0
452,1,1
453,1,0
454,1,3
455,1,0
456,1,2
457,1,0
458,1,1
459,1,3
460,1,2
461,1,0
462,1,2
463,1,3
464,1,2
465,1,2
466,1,2
467,1,2
468,1,2
469,1,0
470,1,0
471,1,0
472,1,0
473,1,1
474,1,2
475,1,0
476,1,2
477,1,0
478,1,2
479,1,0
480,1,2
481,1,2
482,1,0
483,1,3
484,1,1
485,1,1
486,1,0
487,1,1
488,1,2
489,1,0
490,1,1
491,1,0
492,1,2
493,1,1
494,1,3
495,1,1
496,1,1
497,1,0
498,1,2
499,1,2
500,1,2
501,1,2
502,1,1
503,1,1
504,1,1
505,1,1
506,1,0
507,1,3
508,1,2
509,1,3
510,1,1
511,1,0
512,1,0
513,1,0
514,1,2
515,1,0
516,1,1
517,1,3
518,1,1
519,1,3
520,1,3
521,1,3
522,1,3
523,1,0
524,1,3
525,1,2
526,1,1
527,1,2
528,1,2
529,1,2
530,1,1
531,1,2
532,1,2
533,1,1
534,1,0
535,1,2
536,1,2
537,1,3
538,1,3
539,1,3
540,1,1
541,1,2
542,1,3
543,1,2
544,1,0
545,1,1
546,1,2
547,1,2
548,1,1
549,1,2
550,1,2
551,1,2
552,1,1
553,1,1
554,1,2
555,1,1
556,1,3
557,1,1
558,1,2
559,1,2
560,1,1
561,1,1
562,1,1
563,1,2
564,1,3
565,1,1
566,1,0
567,1,2
568,1,0
569,1,1
570,1,1
571,1,2
572,1,2
573,1,1
574,1,0
575,1,2
576,1,0
577,1,0
578,1,0
579,1,0
580,1,3
581,1,0
582,1,3
583,1,0
584,1,0
585,1,0
586,1,2
587,1,0
588,1,0
589,1,2
590,1,2
591,1,0
592,1,1
593,1,0
594,1,3
595,1,0
596,1,0
597,1,0
598,1,3
599,1,0
600,1,3
601,1,2
602,1,0
603,1,3
604,1,0
605,1,0
606,1,1
607,1,0
608,1,0
609,1,1
610,1,0
