,cluster_id,seqlength,zhu_cluster
0,0,80,1.0
1,0,87,1.0
2,0,119,8.0
3,0,107,9.0
4,0,100,9.0
5,0,82,1.0
6,0,124,8.0
7,0,107,8.0
8,0,108,9.0
9,0,118,8.0
10,0,104,9.0
11,0,132,8.0
12,0,107,9.0
13,0,92,9.0
14,0,139,8.0
15,0,69,1.0
16,0,114,8.0
17,0,85,1.0
18,0,86,1.0
19,0,99,9.0
20,0,78,1.0
21,0,100,9.0
22,0,86,1.0
23,0,124,8.0
24,0,102,9.0
25,0,77,1.0
26,0,82,1.0
27,0,101,9.0
28,0,102,9.0
29,0,81,1.0
30,0,97,9.0
31,0,107,9.0
32,0,97,9.0
33,0,93,9.0
34,0,120,8.0
35,0,88,9.0
36,0,67,1.0
37,0,98,9.0
38,0,83,1.0
39,0,97,9.0
40,0,98,9.0
41,0,98,9.0
42,0,83,1.0
43,0,100,9.0
44,0,59,0.0
45,0,106,8.0
46,0,96,9.0
47,0,120,8.0
48,0,78,1.0
49,0,88,9.0
50,0,123,8.0
51,0,92,1.0
52,0,101,9.0
53,0,84,1.0
54,0,90,9.0
55,0,77,1.0
56,0,109,9.0
57,0,108,9.0
58,0,109,9.0
59,0,85,1.0
60,0,104,8.0
61,0,118,8.0
62,0,73,1.0
63,0,91,1.0
64,0,69,0.0
65,0,125,8.0
66,0,89,9.0
67,0,126,8.0
68,0,98,9.0
69,0,111,8.0
70,0,116,8.0
71,0,97,9.0
72,0,126,8.0
73,0,92,1.0
74,0,120,8.0
75,0,92,9.0
76,0,94,9.0
77,0,82,1.0
78,0,91,1.0
79,0,130,8.0
80,0,101,9.0
81,0,106,9.0
82,0,84,1.0
83,0,107,8.0
84,0,85,1.0
85,0,90,1.0
86,0,94,1.0
87,0,132,8.0
88,0,96,9.0
89,0,119,8.0
90,0,79,1.0
91,0,63,0.0
92,0,91,1.0
93,0,84,1.0
94,0,70,0.0
95,0,89,1.0
96,0,91,9.0
97,0,107,8.0
98,0,100,9.0
99,0,72,1.0
100,0,107,9.0
101,0,118,8.0
102,0,112,8.0
103,0,98,9.0
104,0,100,9.0
105,0,86,9.0
106,0,69,1.0
107,0,129,8.0
108,0,110,8.0
109,0,129,8.0
110,0,80,1.0
111,0,103,9.0
112,0,93,9.0
113,0,112,8.0
114,0,101,9.0
115,0,95,9.0
116,0,106,9.0
117,0,118,8.0
118,0,81,1.0
119,0,179,8.0
120,0,149,8.0
121,0,92,9.0
122,0,126,8.0
123,0,78,1.0
124,0,118,8.0
125,0,75,1.0
126,0,101,9.0
127,0,85,1.0
128,0,91,1.0
129,0,125,8.0
130,0,103,9.0
131,0,87,1.0
132,0,103,9.0
133,0,95,9.0
134,0,96,9.0
135,0,91,1.0
136,0,95,1.0
137,0,80,0.0
138,0,75,1.0
139,0,135,8.0
140,0,113,8.0
141,0,111,8.0
142,0,90,9.0
143,0,80,1.0
144,0,104,9.0
145,0,88,1.0
146,0,110,8.0
147,0,90,1.0
148,0,85,1.0
149,0,99,8.0
150,0,79,1.0
151,0,65,0.0
152,0,110,9.0
153,0,79,1.0
154,0,92,9.0
155,0,73,0.0
156,0,102,9.0
157,0,91,9.0
158,0,96,9.0
159,0,132,8.0
160,0,67,0.0
161,0,106,9.0
162,0,138,8.0
163,0,107,8.0
164,0,144,3.0
165,0,97,9.0
166,0,107,8.0
167,0,101,9.0
168,0,56,0.0
169,0,112,8.0
170,0,102,9.0
171,0,128,8.0
172,0,87,1.0
173,0,85,1.0
174,0,74,1.0
175,0,80,0.0
176,0,93,9.0
177,0,85,1.0
178,0,110,9.0
179,0,136,8.0
180,0,103,9.0
181,0,106,8.0
182,0,120,8.0
183,0,69,1.0
184,0,79,1.0
185,0,74,1.0
186,0,88,1.0
187,0,101,9.0
188,0,77,1.0
189,0,93,1.0
190,0,85,1.0
191,0,135,8.0
192,0,105,9.0
193,0,91,9.0
194,0,88,1.0
195,0,115,8.0
196,0,62,0.0
197,0,118,8.0
198,0,140,8.0
199,0,84,1.0
200,0,97,9.0
201,0,113,8.0
202,0,131,8.0
203,0,101,9.0
204,0,94,9.0
205,0,125,8.0
206,0,91,1.0
207,0,106,9.0
208,0,90,9.0
209,0,113,8.0
210,0,107,8.0
211,0,78,1.0
212,0,69,1.0
213,0,112,8.0
214,0,109,8.0
215,0,80,0.0
216,0,118,8.0
217,0,138,8.0
218,0,102,9.0
219,0,89,1.0
220,0,92,1.0
221,0,97,9.0
222,0,113,8.0
223,0,118,8.0
224,0,106,9.0
225,0,84,1.0
226,0,88,1.0
227,0,105,8.0
228,0,92,9.0
229,0,97,9.0
230,0,74,1.0
231,0,129,8.0
232,0,117,9.0
233,0,118,8.0
234,0,92,9.0
235,0,93,1.0
236,0,67,0.0
237,0,117,8.0
238,0,105,9.0
239,0,118,8.0
240,0,82,1.0
241,0,105,9.0
242,0,104,8.0
243,0,97,9.0
244,0,84,1.0
245,0,100,9.0
246,0,90,1.0
247,0,89,9.0
248,0,82,1.0
249,0,128,8.0
250,0,79,1.0
251,0,101,9.0
252,0,96,9.0
253,0,129,8.0
254,0,96,9.0
255,0,83,1.0
256,0,91,1.0
257,0,135,8.0
258,0,108,8.0
259,0,109,8.0
260,0,103,9.0
261,0,84,1.0
262,0,96,9.0
263,0,90,1.0
264,0,97,9.0
265,0,108,9.0
266,0,82,1.0
267,0,79,1.0
268,0,127,8.0
269,0,108,9.0
270,0,105,9.0
271,0,117,8.0
272,0,104,9.0
273,0,117,8.0
274,0,121,8.0
275,0,94,9.0
276,0,69,0.0
277,0,86,1.0
278,0,111,9.0
279,0,93,1.0
280,0,108,8.0
281,0,84,1.0
282,0,98,9.0
283,0,99,9.0
284,0,149,8.0
285,0,83,1.0
286,0,91,1.0
287,0,78,1.0
288,0,104,8.0
289,0,127,8.0
290,0,71,1.0
291,0,81,1.0
292,0,97,9.0
293,0,104,9.0
294,0,119,8.0
295,0,110,8.0
296,0,112,9.0
297,0,108,8.0
298,0,138,8.0
299,0,113,8.0
300,0,86,1.0
301,0,74,1.0
302,0,97,9.0
303,0,105,9.0
304,0,97,9.0
305,0,121,8.0
306,0,84,1.0
307,0,119,8.0
308,0,110,8.0
309,0,130,8.0
310,0,88,1.0
311,0,74,1.0
312,0,90,1.0
313,0,104,9.0
314,0,115,8.0
315,0,77,1.0
316,0,107,8.0
317,0,104,9.0
318,0,97,9.0
319,0,129,8.0
320,0,97,9.0
321,0,123,8.0
322,0,131,8.0
323,0,82,1.0
324,0,97,9.0
325,0,105,8.0
326,0,121,8.0
327,0,84,1.0
328,0,107,8.0
329,0,78,1.0
330,0,73,0.0
331,0,92,9.0
332,0,67,1.0
333,0,107,9.0
334,0,64,0.0
335,0,97,9.0
336,0,95,9.0
337,0,124,8.0
338,0,90,1.0
339,0,98,9.0
340,0,93,9.0
341,0,108,9.0
342,0,82,1.0
343,0,88,1.0
344,0,115,8.0
345,0,100,9.0
346,0,123,8.0
347,0,87,1.0
348,0,86,1.0
349,0,88,1.0
350,0,99,9.0
351,0,88,1.0
352,0,119,8.0
353,0,99,9.0
354,0,99,1.0
355,0,137,8.0
356,0,83,1.0
357,0,95,9.0
358,0,97,9.0
359,0,88,1.0
360,0,105,8.0
361,0,124,8.0
362,0,104,9.0
363,0,78,1.0
364,0,123,8.0
365,0,107,8.0
366,0,90,1.0
367,0,97,9.0
368,0,75,1.0
369,0,80,1.0
370,0,96,9.0
371,0,90,1.0
372,0,77,1.0
373,0,93,9.0
374,0,96,9.0
375,0,98,8.0
376,0,84,1.0
377,0,105,8.0
378,0,126,8.0
379,0,106,9.0
380,0,81,1.0
381,0,86,9.0
382,0,97,9.0
383,0,101,9.0
384,0,106,8.0
385,0,113,8.0
386,0,108,9.0
387,0,93,9.0
388,0,89,1.0
389,0,113,8.0
390,0,120,8.0
391,0,98,9.0
392,0,76,1.0
393,0,51,0.0
394,0,72,1.0
395,0,90,9.0
396,0,134,8.0
397,0,120,8.0
398,0,87,1.0
399,0,78,1.0
400,1,202,6.0
401,1,219,6.0
402,1,137,3.0
403,1,150,3.0
404,1,145,3.0
405,1,186,3.0
406,1,216,6.0
407,1,241,6.0
408,1,190,6.0
409,1,164,3.0
410,1,206,6.0
411,1,193,6.0
412,1,150,3.0
413,1,225,6.0
414,1,179,3.0
415,1,207,6.0
416,1,134,3.0
417,1,142,3.0
418,1,147,3.0
419,1,195,6.0
420,1,172,3.0
421,1,148,3.0
422,1,175,3.0
423,1,236,6.0
424,1,174,3.0
425,1,218,6.0
426,1,167,3.0
427,1,146,3.0
428,1,184,3.0
429,1,167,3.0
430,1,212,6.0
431,1,283,6.0
432,1,222,6.0
433,1,252,6.0
434,1,262,6.0
435,1,178,3.0
436,1,198,6.0
437,1,235,6.0
438,1,123,3.0
439,1,211,6.0
440,1,137,3.0
441,1,162,3.0
442,1,110,8.0
443,1,186,6.0
444,1,153,3.0
445,1,167,3.0
446,1,218,6.0
447,1,173,3.0
448,1,191,6.0
449,1,153,3.0
450,1,141,3.0
451,1,196,6.0
452,1,209,6.0
453,1,198,6.0
454,1,203,6.0
455,1,186,6.0
456,1,121,3.0
457,1,192,6.0
458,1,139,3.0
459,1,126,3.0
460,1,181,3.0
461,1,257,6.0
462,1,116,3.0
463,1,180,3.0
464,1,210,6.0
465,1,211,6.0
466,1,148,3.0
467,1,156,3.0
468,1,93,1.0
469,1,118,3.0
470,1,157,3.0
471,1,179,6.0
472,1,128,3.0
473,1,173,3.0
474,1,146,3.0
475,1,285,6.0
476,1,185,3.0
477,1,200,6.0
478,1,295,6.0
479,1,167,3.0
480,1,168,3.0
481,1,216,6.0
482,1,217,6.0
483,1,200,6.0
484,1,158,3.0
485,1,254,6.0
486,1,202,6.0
487,1,208,6.0
488,1,164,3.0
489,1,135,3.0
490,1,115,3.0
491,1,204,6.0
492,1,215,6.0
493,1,196,6.0
494,1,192,6.0
495,1,163,3.0
496,1,178,3.0
497,1,112,3.0
498,1,178,3.0
499,1,301,6.0
500,1,203,6.0
501,1,235,6.0
502,1,197,6.0
503,1,209,6.0
504,1,145,3.0
505,1,198,6.0
506,1,148,3.0
507,1,141,3.0
508,1,129,3.0
509,1,236,6.0
510,1,204,6.0
511,1,277,6.0
512,1,184,6.0
513,1,200,6.0
514,1,190,6.0
515,1,236,6.0
516,1,174,3.0
517,1,160,3.0
518,1,226,6.0
519,1,156,3.0
520,1,188,6.0
521,1,217,6.0
522,1,189,6.0
523,1,180,3.0
524,1,322,6.0
525,1,163,3.0
526,1,159,3.0
527,1,160,3.0
528,1,214,6.0
529,1,104,3.0
530,1,252,6.0
531,1,185,6.0
532,1,210,6.0
533,1,234,6.0
534,1,332,6.0
535,1,133,3.0
536,1,182,3.0
537,1,179,3.0
538,1,162,3.0
539,1,187,6.0
540,1,96,1.0
541,1,246,6.0
542,1,204,6.0
543,1,202,6.0
544,1,219,6.0
545,1,356,6.0
546,1,209,6.0
547,1,283,6.0
548,1,200,6.0
549,1,190,6.0
550,1,190,6.0
551,1,291,6.0
552,1,182,3.0
553,1,177,3.0
554,1,184,3.0
555,1,156,3.0
556,1,147,3.0
557,1,149,3.0
558,1,177,3.0
559,1,219,6.0
560,1,166,3.0
561,1,236,6.0
562,1,240,6.0
563,1,277,6.0
564,1,210,6.0
565,1,181,3.0
566,1,189,6.0
567,1,213,6.0
568,1,167,3.0
569,1,166,3.0
570,1,228,6.0
571,1,119,3.0
572,1,217,6.0
573,1,159,3.0
574,1,220,6.0
575,1,262,6.0
576,1,144,3.0
577,1,295,6.0
578,1,143,3.0
579,1,251,6.0
580,1,116,3.0
581,1,134,3.0
582,1,130,3.0
583,1,120,3.0
584,1,128,3.0
585,1,328,6.0
586,1,195,6.0
587,1,160,3.0
588,1,116,3.0
589,1,216,6.0
590,1,191,6.0
591,1,147,3.0
592,1,134,3.0
593,1,160,3.0
594,1,204,6.0
595,1,162,3.0
596,1,276,6.0
597,1,211,6.0
598,1,230,6.0
599,1,126,3.0
600,1,162,3.0
601,1,245,6.0
602,1,185,3.0
603,1,191,6.0
604,1,104,3.0
605,1,201,6.0
606,1,189,6.0
607,1,168,3.0
608,1,235,6.0
609,1,112,3.0
610,1,231,6.0
611,1,132,3.0
612,1,159,3.0
613,1,234,6.0
614,1,172,3.0
615,1,134,3.0
616,1,152,3.0
617,1,186,6.0
618,1,255,6.0
619,1,164,3.0
620,1,219,6.0
621,1,197,6.0
622,1,146,3.0
623,1,128,3.0
624,1,243,6.0
625,1,161,3.0
626,1,307,6.0
627,1,153,3.0
628,1,215,6.0
629,1,224,6.0
630,1,252,6.0
631,1,120,3.0
632,1,130,3.0
633,1,261,6.0
634,1,199,6.0
635,1,214,6.0
636,1,198,6.0
637,1,160,3.0
638,1,196,6.0
639,1,172,3.0
640,1,187,6.0
641,1,134,3.0
642,1,121,3.0
643,1,197,6.0
644,1,267,6.0
645,1,212,6.0
646,1,191,6.0
647,1,152,3.0
648,1,270,6.0
649,1,159,3.0
650,1,184,3.0
651,1,186,6.0
652,1,227,6.0
653,1,131,3.0
654,1,158,3.0
655,1,170,3.0
656,1,243,6.0
657,1,172,3.0
658,1,120,3.0
659,1,168,3.0
660,1,216,6.0
661,1,113,3.0
662,1,154,3.0
663,1,220,6.0
664,1,156,3.0
665,1,175,3.0
666,1,167,3.0
667,1,162,3.0
668,1,197,6.0
669,1,167,3.0
670,1,171,3.0
671,1,286,6.0
672,1,216,6.0
673,1,214,6.0
674,1,257,6.0
675,1,267,6.0
676,1,187,6.0
677,1,178,3.0
678,1,171,3.0
679,1,171,3.0
680,1,267,6.0
681,1,189,6.0
682,1,126,3.0
683,1,229,6.0
684,1,203,6.0
685,1,74,1.0
686,1,198,6.0
687,1,243,6.0
688,1,161,3.0
689,1,200,6.0
690,1,151,3.0
691,1,193,6.0
692,1,151,3.0
693,1,156,3.0
694,1,204,6.0
695,1,212,6.0
696,1,195,6.0
697,1,150,3.0
698,1,177,3.0
699,1,143,3.0
700,1,142,3.0
701,1,150,3.0
702,1,140,3.0
703,1,109,8.0
704,1,228,6.0
705,1,207,6.0
706,1,219,6.0
707,1,234,6.0
708,1,258,6.0
709,1,210,6.0
710,1,270,6.0
711,1,190,6.0
712,1,150,3.0
713,1,189,6.0
714,1,261,6.0
715,1,206,6.0
716,1,121,8.0
717,1,145,3.0
718,1,159,3.0
719,1,140,3.0
720,1,137,3.0
721,1,220,6.0
722,1,231,6.0
723,1,129,3.0
724,1,126,3.0
725,1,236,6.0
726,1,174,3.0
727,1,243,6.0
728,1,201,6.0
729,1,131,3.0
730,1,250,6.0
731,1,168,3.0
732,1,238,6.0
733,1,171,3.0
734,1,249,6.0
735,1,251,6.0
736,1,114,3.0
737,1,188,3.0
738,1,208,6.0
739,1,115,3.0
740,1,188,6.0
741,1,147,3.0
742,1,172,3.0
743,1,236,6.0
744,1,174,3.0
745,1,192,6.0
746,1,218,6.0
747,1,200,6.0
748,1,131,3.0
749,1,104,8.0
750,1,163,8.0
751,1,239,6.0
752,1,211,6.0
753,1,194,6.0
754,1,147,3.0
755,1,120,8.0
756,1,151,3.0
757,1,193,6.0
758,1,176,3.0
759,1,190,6.0
760,1,224,6.0
761,1,213,6.0
762,1,204,6.0
763,1,185,3.0
764,1,233,6.0
765,1,228,6.0
766,1,238,6.0
767,1,235,6.0
768,1,131,3.0
769,1,156,3.0
770,1,217,6.0
771,1,214,6.0
772,1,182,3.0
773,1,217,6.0
774,1,193,6.0
775,1,201,6.0
776,1,163,3.0
777,1,195,6.0
778,1,246,6.0
779,1,164,3.0
780,1,176,3.0
781,1,158,3.0
782,1,187,6.0
783,1,169,3.0
784,1,137,3.0
785,1,187,6.0
786,1,217,6.0
787,1,208,6.0
788,1,178,3.0
789,1,224,6.0
790,1,199,6.0
791,1,149,3.0
792,1,176,3.0
793,1,145,3.0
794,1,160,3.0
795,1,167,3.0
796,1,197,6.0
797,1,190,6.0
798,1,163,3.0
799,1,276,6.0
